"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"IS17"	"IS18"	"IS19"	"State"	"MaxFC"
"DRD5"	"DRD5"	0.0431756376616532	0.0325059585375298	-0.0977829610475921	0.0728101441305437	0.149438091054112	-0.0681560356460562	-0.0920167182057711	-0.147174029462232	0.0287223797670893	0.138089079852041	0.0125535985946456	0.050689448438647	0.120358950347661	0.287047628372741	0.0357938546399488	-0.122523537995146	0.0932448729341059	1.84795023508089	-0.0251670935578249	"IS18"	1.84795023508089
"LCE5A"	"LCE5A"	-0.112186987613979	-0.133420662446991	-0.0845398963932504	-0.0915245119447572	0.0564257930296136	-0.135103417988263	0.0169261586593142	-0.0725816718239155	0.115601779696	-0.055918960739413	-0.0391480237759694	-0.0150030833130954	-0.0413159957704354	0.130936060071988	0.565476973441743	-0.118139253938677	-0.0201868577473408	1.60123288602306	0.147300496233667	"IS18"	1.60123288602306
"TSLP"	"TSLP"	-0.0540836189978526	-0.132614132105726	-0.0711536454930837	0.00340594431975269	-0.076885074912648	-0.0550513075697154	-0.231705569156781	-0.295198072574895	0.261453656948368	1.15838711605448	0.00936430407191858	0.000767223544791178	-0.0590901456262948	0.111005936338602	0.175046225702072	-0.23233190914023	-0.167144550264641	1.51605510179713	-0.0906693809756937	"IS18"	1.51605510179713
"LCE1C"	"LCE1C"	-0.161401320832893	0.252505812618615	-0.0824744304957289	0.00820865283593293	-0.0404866239395292	-0.313825519901178	-0.0116131185677989	-0.188587582548495	0.08084296204804	0.00112294772294659	-0.0099535014512202	-0.152928630932096	0.194951333491755	-0.0588274165182898	1.2447443501561	-0.230531076338534	-0.0376375747287839	1.28439212192041	0.0162041224410155	"IS18"	1.28439212192041
"CCL26"	"CCL26"	0.0194820639843415	-0.0944560075602999	-0.0949191874497843	0.130508261187288	0.0263360811052491	-0.159564976597429	0.0729281985371698	-0.177301852383988	-0.0105691788041222	0.0892328946692976	-0.0053716834505145	0.0645517581839437	0.110638241586974	0.0613900802191178	0.204548642960165	-0.139866253007951	0.17651670011634	1.25818199979504	0.0548195028943183	"IS18"	1.25818199979504
"OR2L5"	"OR2L5"	-0.0990649950838397	-0.0877332435713878	-0.00725561239945223	0.0803834310986842	0.489641508073435	-0.0903608825826503	-0.0798103811826825	-0.0505300117577019	-0.104961410622237	0.0593749185008912	0.00242365599057062	-0.0473225700043458	-0.0838704027867748	0.492120109608154	0.00349021887221543	-0.0805334482822286	0.00214300885668495	1.23153346073883	-0.00876009297753009	"IS18"	1.23153346073883
"LCE1E"	"LCE1E"	-0.0683271543182282	0.068357136615077	-0.0377531009268461	0.00657346232253455	0.0825891554721515	-0.0184728482448065	-0.141821786507601	-0.0521115199958682	-0.139041725982731	-0.0461649767427358	-0.07606492193115	-0.18959737851208	-0.108021942447672	0.220838849422833	0.813180096504096	-0.129593044837289	-0.0948907423788072	1.09763869152991	0.0923256397330478	"IS18"	1.09763869152991
"LHB"	"LHB"	-0.192560516950309	-0.0690147330089639	-0.137486558953199	-0.0175227531339852	-0.086610709051763	-0.0582430412168852	0.08204831984771	-0.147239078880967	-0.164570817360224	-0.234866624905176	0.179204857751983	-0.0873550470911552	-0.0738375235219766	-0.0158524593591982	0.0705817117604489	-0.240663830509464	0.133695471218764	-0.10421279564157	1.32560836375965	"IS19"	1.32560836375965
"CGB7"	"CGB7"	-0.240375339525029	-0.100683738876631	-0.116935420491064	-0.132723410042406	0.0404130333379981	-0.242327096397008	0.0668351451326862	-0.145175789319781	-0.0201571100321182	-0.0532928767404643	0.576094753625611	-0.179426377773525	0.0601738308191698	0.0943796443916685	0.0656060732223164	-0.393201803388161	0.204003709957978	-0.0103335179271395	1.19280655194803	"IS19"	1.19280655194803
"AGER"	"AGER"	0.0873172991676334	-0.11476935405003	0.0987879930035182	0.393499454887866	0.154033747329442	0.702214797565319	-0.060425661801599	-0.188225353941024	-0.179343034120733	0.386151114809929	-0.0994319670604767	-0.174309212325107	-0.239823234240977	0.0435221227471493	-0.19460584160357	-0.433801518496799	-0.294371732919276	-0.182341174488938	0.862609045574812	"IS19"	0.862609045574812
"TEX29"	"TEX29"	-0.0213830301213443	-0.0557085367644295	-0.228439136242667	0.0291072538236045	0.105503152538935	-0.184780082332494	0.193379647301851	-0.114000886624972	-0.133885647861045	-0.253566680064885	0.169752360733107	-0.0661851718063684	-0.0723764008505428	0.183554872542957	0.132519980028556	-0.360724880800224	0.772734320467576	0.0181521176820953	0.820584096459525	"IS19"	0.820584096459525
"ZSCAN4"	"ZSCAN4"	-0.131296943249975	0.0523756823675406	0.227186810978577	0.107314509532192	0.402721675897853	0.208290521169334	-0.0931470979116132	-0.196092223612354	-0.0165967018774782	0.226380149031108	0.103683017398695	-0.0510242255323726	0.163660913927886	0.11470127235543	-0.0563678174839773	-0.414682002810383	-0.0212381298986687	0.0332209361426888	0.569454539899619	"IS19"	0.569454539899619
"CCL27"	"CCL27"	-0.155335552738483	0.412764119147545	-0.198919017607255	-0.115326212393641	0.108021191050908	-0.103533605093815	0.00232205441523983	0.0130431945928496	0.0729534638897801	0.146753418744832	0.0808783261872332	0.0482121917769617	-0.0297316177258783	0.152451934427658	0.348215450130612	-0.343765692662318	-0.0688310420748268	0.0425501700526238	0.543018565170724	"IS19"	0.543018565170724
"PPY"	"PPY"	-0.0500250358924358	-0.0791740055939568	-0.101513901556121	0.05077956977704	-0.0505331904757854	-0.0745377515596631	0.0348102246457878	-0.0719910000053648	-0.143413005759144	0.0352195786926486	-0.0673611429125129	0.000856983322265475	-0.0309104772662088	0.0339714032508391	0.112654284461981	-0.07514024666077	-0.00661243379748121	-0.113685310322947	0.478585636213315	"IS19"	0.478585636213315
