"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"KRT2"	"KRT2"	-0.0761158516004957	-0.0652527877357133	0.383596255682246	-0.0725582628843856	-0.0706387321202484	-0.00791054035287251	"S02"	0.383596255682246	"IS03"
"JAKMIP1"	"JAKMIP1"	-0.0827682682962962	-0.230673057222241	0.381091776139523	0.178664795877902	-0.0756220930122665	-0.116478081187801	"S02"	0.381091776139523	"IS03"
"C1orf61"	"C1orf61"	0.0131802367354458	-0.118117267422718	0.380167898526893	-0.131341265840696	-0.127866629178244	0.0170588382167615	"S02"	0.380167898526893	"IS03"
"MYO1G"	"MYO1G"	0.163633238659495	0.0394940156663201	0.376191589271267	-0.0188627000400002	-0.0429245575211584	-0.297589331947266	"S02"	0.376191589271267	"IS03"
"CD2"	"CD2"	-0.0301260225176531	0.177956676148412	0.370270763046571	0.0121185542638446	-0.0621751001458816	-0.193859309581592	"S02"	0.370270763046571	"IS03"
"SYTL1"	"SYTL1"	0.133537409940354	0.00164646686252613	0.360669308358821	-0.0668653475190337	0.0263434377157022	-0.260861450846799	"S02"	0.360669308358821	"IS03"
"SELPLG"	"SELPLG"	0.176585659280246	-0.303822351273007	0.355758870087312	-0.178408042735831	0.00369626810452378	-0.088987090287366	"S02"	0.355758870087312	"IS03"
"NMUR1"	"NMUR1"	-0.0339113914147318	-0.13930575447336	0.355037904795434	0.0453261645886148	0.0174121092677785	-0.141614743158503	"S02"	0.355037904795434	"IS03"
"PTPN4"	"PTPN4"	-0.0528476948805204	0.21200680140063	0.352434753341272	0.213511297294166	-0.218015473913254	-0.222811444237972	"S02"	0.352434753341272	"IS03"
"TNFSF14"	"TNFSF14"	-0.262775729163179	0.0865329354387623	0.346321685404081	0.106560718125487	0.279575948325049	-0.239558751524721	"S02"	0.346321685404081	"IS03"
"SYNE2"	"SYNE2"	0.31209228667788	-0.275097583213378	0.342562876919275	-0.0252641104481768	-0.35632610432412	-0.0857526664854971	"S02"	0.342562876919275	"IS03"
"ZNF683"	"ZNF683"	-0.175728308730316	-0.0378618741054694	0.330039271774956	0.0984789896410656	0.0912523137135763	-0.132990298275525	"S02"	0.330039271774956	"IS03"
"MBP"	"MBP"	0.278715225619695	-0.131389899555703	0.3188383023556	-0.156225172308843	0.134849597992022	-0.317500149001921	"S02"	0.3188383023556	"IS03"
"SUN2"	"SUN2"	0.266744374092903	-0.0324557793709732	0.312170635746306	-0.0617322654026079	0.120574596489719	-0.398499854194148	"S02"	0.312170635746306	"IS03"
"ARHGAP30"	"ARHGAP30"	0.0368348541416448	-0.136438896102412	0.309856892031874	0.203978402397826	-0.0704775368627437	-0.236008619439984	"S02"	0.309856892031874	"IS03"
"DENND1C"	"DENND1C"	-0.002439731150746	-0.0336160197533954	0.30574669879056	0.0965972440302673	-0.161466359438371	-0.104531071159935	"S02"	0.30574669879056	"IS03"
"PRKCQ"	"PRKCQ"	0.00273002609680773	-0.125726025463927	0.302788588217975	-0.0750032603563892	0.0667739786788763	-0.0966496726569359	"S02"	0.302788588217975	"IS03"
"PRSS57"	"PRSS57"	0.218552138061861	0.108732366152869	0.301835436183682	-0.160753917705714	-0.15650116856006	-0.158177175918854	"S02"	0.301835436183682	"IS03"
"KLRC3"	"KLRC3"	-0.137781031440639	-0.118117267422718	0.296381638803946	0.103729449179865	0.00379215211650029	-0.0666160812482366	"S02"	0.296381638803946	"IS03"
"AP000866.1"	"AP000866.1"	-0.0658885078942041	-0.0564850649298309	0.288647618576557	0.0589724393461013	-0.0611473242573725	-0.0718709221681803	"S02"	0.288647618576557	"IS03"
"DLEC1"	"DLEC1"	-0.0658885078942041	-0.0564850649298309	0.288647618576557	0.0589724393461013	-0.0611473242573725	-0.0718709221681803	"S02"	0.288647618576557	"IS03"
"RNF166"	"RNF166"	0.094375779886319	-0.136042144678418	0.267242301345154	0.16118158312024	0.0733196525615527	-0.323636889202969	"S02"	0.267242301345154	"IS03"
"HEATR4"	"HEATR4"	-0.0380064613739999	-0.032582274315736	0.266653332999983	-0.036230072418476	-0.0352716048941777	-0.0414572967972611	"S02"	0.266653332999983	"IS03"
"CTAGE4"	"CTAGE4"	-0.0380064613739999	-0.032582274315736	0.266653332999983	-0.036230072418476	-0.0352716048941777	-0.0414572967972611	"S02"	0.266653332999983	"IS03"
"OR4D11"	"OR4D11"	-0.0380064613739999	-0.032582274315736	0.266653332999983	-0.036230072418476	-0.0352716048941777	-0.0414572967972611	"S02"	0.266653332999983	"IS03"
"KRT85"	"KRT85"	-0.0380064613739999	-0.032582274315736	0.266653332999983	-0.036230072418476	-0.0352716048941777	-0.0414572967972611	"S02"	0.266653332999983	"IS03"
"MLC1"	"MLC1"	0.00702672856051389	0.144488360880507	0.239408460000761	-0.148147972839852	0.0993505735060932	-0.135758855377891	"S02"	0.239408460000761	"IS03"
"ZAP70"	"ZAP70"	0.0181204400743599	-0.0548197718547052	0.238237247032361	0.190836702612605	0.0558902450557563	-0.285411761029761	"S02"	0.238237247032361	"IS03"
"DOK2"	"DOK2"	0.111353553407226	-0.180349400246169	0.236652044790194	0.213974222987746	0.0388793620351763	-0.322013303278474	"S02"	0.236652044790194	"IS03"
"C16orf54"	"C16orf54"	0.13549282918755	-0.166298329095793	0.23511792462626	-0.195895977349305	-0.0370742074460753	-0.00637828281228913	"S02"	0.23511792462626	"IS03"
"YPEL1"	"YPEL1"	0.0325366037923857	-0.179165032613551	0.226543904458161	0.0976055939830115	0.114327456852786	-0.216974100250875	"S02"	0.226543904458161	"IS03"
"APOBEC3H"	"APOBEC3H"	-0.0440891949500194	-0.149679716532282	0.201496620698501	-0.0257634527071998	0.132812026324478	-0.0754325439194366	"S02"	0.201496620698501	"IS03"
"GNGT2"	"GNGT2"	0.00914101443137742	-0.219868286548159	0.19812658607759	0.0956328677525892	0.170725092653049	-0.20292605624726	"S02"	0.19812658607759	"IS03"
"ATP1A3"	"ATP1A3"	0.148025124376085	-0.12263193731173	0.1958672612098	0.0336058904435075	-0.132753938486666	-0.115701456609857	"S02"	0.1958672612098	"IS03"
"ZNF600"	"ZNF600"	-0.00338897562994478	0.0803389174294972	0.182491868937479	-0.0952825080764577	0.0230138223729062	-0.0644019752411962	"S02"	0.182491868937479	"IS03"
"KLRC4-KLRK1"	"KLRC4-KLRK1"	-0.0537734808795335	-0.0460990642535199	0.164722896923704	-0.0512601551427727	0.117094179855047	-0.0586558989195906	"S02"	0.164722896923704	"IS03"
"TMIGD2"	"TMIGD2"	-0.563920267015837	0.296613141498351	-0.477262337163565	1.64380303271336	-0.0445522734220161	-0.542941979090957	"S03"	1.64380303271336	"IS04"
"CD7"	"CD7"	-0.552920718003706	0.143573620315251	-0.633197505496018	1.44219157415996	0.602494145075186	-0.686102691286743	"S03"	1.44219157415996	"IS04"
"IL32"	"IL32"	-0.0396286388842579	-0.136125582211445	0.194686635624159	1.33402603605885	-0.513944022768081	-0.63769387840017	"S03"	1.33402603605885	"IS04"
"LDLRAD4"	"LDLRAD4"	-0.709275647781497	0.756904180061083	-0.630279385706049	1.30887428107848	0.388194325869784	-0.550151969393381	"S03"	1.30887428107848	"IS04"
"TNFRSF18"	"TNFRSF18"	-0.650292888904082	1.0390924019103	-0.677417980336158	1.29490687812542	0.0165087618791597	-0.432408188447851	"S03"	1.29490687812542	"IS04"
"LAYN"	"LAYN"	-0.404639403282383	0.67611019541015	-0.307181734536437	1.20683076718254	-0.313775062661134	-0.416521280879185	"S03"	1.20683076718254	"IS04"
"PHYKPL"	"PHYKPL"	-0.405576891797214	-0.00741705200125996	-0.18187525697572	1.18445804568959	-0.106194100912769	-0.345012650452659	"S03"	1.18445804568959	"IS04"
"KRT81"	"KRT81"	-0.566897915138253	0.697485862200336	-0.5285987249945	1.14031278902213	0.251093339127611	-0.490494568890993	"S03"	1.14031278902213	"IS04"
"HPGD"	"HPGD"	-0.189664783205582	-0.114026692670782	-0.258934158127336	1.10774700384757	-0.201052380297297	-0.332267065198381	"S03"	1.10774700384757	"IS04"
"HOPX"	"HOPX"	-0.326186399264399	0.0366301626188209	-0.0344614716635241	1.07738631948452	0.0641759317733639	-0.532745472028838	"S03"	1.07738631948452	"IS04"
"ZBTB16"	"ZBTB16"	-0.40677648095272	0.0652544664422446	-0.377697847198605	1.06910696861726	0.187280007842459	-0.377134862767939	"S03"	1.06910696861726	"IS04"
"ALOX5AP"	"ALOX5AP"	-0.209642700428887	0.0313144316504833	-0.462505623677354	1.04238952620353	0.354695583953666	-0.573689210216625	"S03"	1.04238952620353	"IS04"
