"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B05_841916"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C03_830686"	"MS2010072004"	"MS2010072925"	"MS2010072930"	"MS2010072932"	"MS2010072003"	"MS2010072019"	"MS2010072024"	"MS2010072037"	"MS2010072040"	"MS2010072908"	"MS2010072937"	"MS2010072036"	"MS2010072042"	"MS2010072813"	"MS2010072827"	"MS2010072828"	"MS2010072831"	"MS2010072838"	"MS2010072902"	"MS2010072913"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B04_841918"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A01_830792"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A07_830800"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A11_830708"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B11_830836"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C11_830764"	"MS2010072001"	"MS2010072034"	"MS2010072805"	"MS2010072835"	"MS2010072904"	"MS2010072917"	"MS2010072921"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A11_841920"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A12_841926"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B08_841908"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C07_830734"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C08_830838"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C10_830840"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D08_830828"	"MS2010072026"	"MS2010072038"	"MS2010072837"
"RBP5"	3.63617614633933	7.06442203236608	8.06227472112636	7.3901115137886	8.02395724527524	8.86739125131142	7.65846513814614	7.56896564296052	7.93082493860188	8.98902849706325	6.17147409956217	8.38500859656707	8.41536197550857	8.1827733267045	6.90540338554553	10.0142495539039	6.2860639562224	7.77956831719043	7.47953580610842	6.70334869607394	8.48776000719728	7.67976247230385	7.12399808529764	7.75043829812854	8.21523662912347	7.23953017695954	7.78519262417976	6.59234053879216	8.49821321339277	7.9365732053332	8.38912788273166	7.5190456353673	4.77815768996439	8.29660750989658	8.7169915108031	8.28838743773695	7.58065292869351	6.28082884664096	9.38163883456768	6.88697686038292	7.83577633002436	7.2656330358664	7.66029023150682	7.30790547687157	5.90151027579337	9.40908552368461	8.32011342828569
"C10orf91"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C19orf24"	6.37545555878666	6.74383449781298	8.32871253525287	8.14646909193529	9.317821302258	7.52781835679556	8.08171355834788	7.25461448269272	8.24536344392619	7.80010707171824	7.76719564393301	8.25128053963565	7.78538626301904	8.85975077417907	8.80149828961995	8.28386567970859	8.89300441089303	5.21963149531361	8.4661889974222	7.95172424238261	8.53946146371381	8.83998626831562	7.50453439911309	7.37827561056268	7.79897910188277	6.98887535725931	6.73974078829826	6.79433658582937	8.98090928449144	8.44002460993069	8.26691545100702	8.55516724713521	7.88361926944385	7.50964873963754	8.57440731490701	7.54752757632319	7.84223030078395	7.34429052639661	7.02905534337408	7.64640829987951	7.43185939657938	7.38013712577745	6.46115831331754	7.70179099414438	7.94226376128504	8.26918294963579	7.44459666631034
"THNSL2"	5.4057495002222	5.96083851985409	6.02051178317703	5.6240796885515	7.34762235732293	7.09577645679232	6.18128668162748	5.91951772154958	3.63205092296959	8.63730262197389	5.24299518832853	6.28134239958156	6.57141413843577	6.50469984198174	6.74419819575805	5.3776040820278	7.22159155657167	6.04581291117065	6.75944463075554	2.11703230965563	6.23601543153992	4.29322283891015	4.58908777876764	5.58540980717427	5.8927980257261	6.78070248799591	6.59338304866671	4.83261292501033	4.79059644779981	7.0242259018181	6.32402590046864	3.52050321404487	3.34924494882733	5.50792497753834	5.36401035381867	7.68712913237209	7.11477615288157	7.81382785230712	4.96303287891331	6.59308389061177	6.50035319499604	5.87002770289804	6.79408790541405	6.8465639905287	5.92931194610406	6.60596373464382	7.40079810892275
"NANOS3"	4.67936157749868	4.8318799204337	3.78637763923368	2.68244247320155	7.64495358570131	4.34162040600274	3.18774031540159	4.77778879416088	3.31240909844459	2.99825148729238	5.73135769331183	4.74433023189836	3.51814845256865	3.9336268540067	4.08578144818215	5.5108910698446	3.73214933375847	6.35761738259306	2.70439683187739	3.26781043012845	5.48517713625985	5.20770564611897	5.49070660801257	2.95927329339644	3.08620508189102	2.26322590017366	2.99608344159317	2.04056469260865	4.96464812592745	3.3069658888687	5.08743094762831	1.94547115743741	4.6306983715971	2.51971675781142	5.14572387013757	4.69433163683715	3.64933600166249	2.81690356652422	5.00500336039286	2.56226909274349	2.24468843937982	6.89156547316934	2.45915352183224	2.85333395410849	6.52976848630031	5.34943514609003	5.25250311945297
"LOC731852"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ATOX1"	11.7964605170591	13.0558468097839	12.5894396827477	12.5767571013689	9.92511775756504	12.9672269821513	13.3996756742426	13.286293501556	12.9472966160715	12.8776289570827	12.4335624461575	13.2905867507532	13.2764205919928	13.1721811540623	13.0678167670017	12.9826024772229	12.5300903535373	12.6478925253443	12.5583375903518	12.3826200337928	12.5647263752908	12.710804502361	12.6330696733524	13.4266325185086	13.6189473919056	12.5625470026209	12.5410639041501	12.6786211224295	13.4864311771566	13.3261972488624	13.3175302612486	12.442416171762	12.8165678305207	12.2052477345307	13.4324504995317	12.9585420329833	12.4451363045621	11.8262067530121	11.984065129063	13.0675122439824	13.0955834158843	12.8543957545284	13.2697744598746	13.5514455704481	12.9905366128613	13.1241712844818	12.5788862908417
"REEP2"	3.18374156429858	5.40572811597082	5.03873192947731	3.09506827594208	4.04402268109787	2.78520055305312	4.0776716548305	4.00698730986772	3.85508113610641	4.85502639387797	3.37784568864254	4.63663773264952	4.68520789489719	3.25845942476019	4.71935844358225	3.22236318433414	4.791329155771	5.38080584301168	4.82111946500141	3.35345284659093	3.05854205324462	5.09674633387586	2.89196935273304	2.77978278447678	2.8264398212882	3.6482621301676	2.65406252620173	3.49948590956221	4.50637202775065	3.64670204200041	4.61002423351833	3.88693557457648	3.28728465473105	4.92999384067418	4.05632678103826	2.3736355183407	4.15661347221272	3.03360287219188	4.29432496864255	4.15555695256539	4.11097180433974	2.99410413699206	3.06964401870059	2.40034478124469	4.76579859415281	4.66035832440174	3.69341931532346
"LOC440995"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C16orf5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FOLR4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TP53INP1"	8.37245679087695	9.83792062122041	9.43641300040787	8.62340406571269	10.5821919792727	9.19994059592234	9.12410633429305	9.66419070388082	8.16936518704282	8.74675267907863	9.35880206485439	8.03070235722038	9.87793012695379	8.4936046273545	8.65438052664508	9.49993547605722	8.27271807575791	9.07730646844846	8.60921690539835	8.43022047034077	9.98947504437603	8.34054695171036	9.17159954664769	8.36189888212689	9.18980852287811	9.29934168750061	9.43961651388071	9.42997245699701	9.56190649690726	8.9196424775149	9.63915013217561	9.65174683193226	9.24187574298749	9.00163686184092	9.17535138352315	8.33477026459396	8.9890412153505	8.40412636009989	9.95227904833595	9.52339143049479	8.49655958548746	9.28781344625682	9.26090261356065	9.41926159382635	8.21642995748276	8.6952364072505	9.0832994371387
"JOSD2"	6.64055736211243	5.21571935051925	6.54264236472271	4.13228841678884	8.59788704303704	6.02295248867139	5.66434770444147	7.30995876754434	6.80127215318176	6.5602548974667	7.14137721550125	7.01586603912512	7.20823801753595	6.41256076712741	7.30957630457465	6.07329660641797	7.08028503668698	6.518514199413	6.60647313435678	6.79644267463816	5.42723395606067	3.53091684063678	5.87875351957721	4.4600816771966	5.05629879981202	5.48590815692602	2.88804072083093	4.77398306996178	6.97550581213534	6.6967015647996	7.17052571855697	6.45008526410116	7.18740884499389	7.56381488383542	5.06513804826184	5.29627451133752	6.25331520405183	5.94611074989332	4.76517605966265	2.54975602030312	6.22217616103275	3.71260476246633	3.97786074341376	3.85144817929665	7.16579744501168	7.30863213634217	7.21990067627164
"SNORD91B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CCL21"	4.52676630822511	13.3471627724956	13.3917594061603	6.27055787323877	7.84755725514484	9.51818851712605	7.9798798743332	9.69722130072162	6.91269798970924	11.210525267019	9.90192235852133	11.4596137047615	3.99660864955797	13.0221187484864	8.82873341827183	14.8540339381533	12.2796178960272	10.4270886446727	9.95031106068411	9.62274185411945	9.2155498273708	9.99162694644287	10.3531532617574	9.1812467126237	8.18233434447606	8.11461846663281	9.72393646024149	9.88595143248986	13.1073036006195	10.667324487309	13.1410127626691	11.246591795878	7.87948766129506	12.9293805133241	9.81808102625952	8.43707943831673	13.6325034205709	7.90676546489701	14.52625917969	6.52506791042678	8.76077016330623	9.72307087372099	8.539937641276	6.48422308723239	8.07506826339749	8.94796152716691	9.38209376800474
"CPA5"	5.22745409716219	4.74912562775819	5.38492112631736	5.91827307396046	8.70848969751804	2.28625564688442	5.58079062849433	5.24612228593261	5.23059986447342	5.94286169858956	6.75029234947844	6.11656897088381	6.30187768175589	5.17670186284821	5.62673307171808	4.76094615679541	5.28789558651534	6.3342673463179	6.0475171871751	2.47349065638372	5.6909911436797	7.42677114176553	6.56784851609072	7.25197485659985	6.32450095557992	4.82239647848512	7.29466338363075	4.9937453880382	6.09045666842867	6.00756076410625	7.58013566493993	4.95864496899842	5.87711706417484	7.04257893436621	7.83221354981264	5.3867446776429	6.43613803607314	5.89965967775404	7.12600553197662	6.12266713038709	1.62460073427927	5.66875616328294	6.27674980976237	4.80915649262094	4.96381756286591	4.78452518923063	2.97962779306752
"RPS28"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MORN3"	6.14177478942729	4.75921848671964	4.56796585781587	4.71370664746219	8.25532796506431	5.38760013998577	7.28035105253038	6.88436009170121	3.92508707901038	6.93328303933331	6.88821231522177	6.74449393713251	6.34794373564427	7.55858735502089	7.30725002524417	6.52539561685383	5.99905160758533	6.73465099549919	6.64784241560882	7.00541360398956	7.0064252833347	6.98149709698351	5.95219257957296	5.57778650620986	6.76022390318522	6.86723464741827	6.58076143268238	6.82297400548286	7.17351370063104	3.90408213252176	6.19153940102661	6.52756277991345	7.29553538303651	7.05369030181066	5.79701778851776	5.53271486122158	6.91634787229975	6.53576908594908	6.69282534506077	6.80821989665695	6.85842135975203	6.78851798899693	5.46446379037228	5.27448706049395	5.93551162251171	6.93034631246314	6.91777669376468
"FBXO39"	4.59056733122742	3.39929379652232	4.67725580273904	3.7279645124314	8.18916377109496	1.96001073566782	3.2044654519468	4.18948638252625	2.42991929160742	2.42498107346116	5.88909774434496	1.488197777134	4.7838603609767	2.51884919229999	2.34239233846919	2.15751397046341	4.33395521731225	4.09515767572687	5.14233532881957	4.91786295428035	5.02990096838733	4.25707788692387	4.79434986782554	4.20747496218978	4.71381211190693	1.15088429984813	3.51738341576302	5.08478018099231	5.96715349565388	2.16212143415495	2.0121633473737	4.72575743576387	2.7638285745299	5.12988931387285	5.75112699462616	1.18256432211681	4.64196425990291	2.77108837179463	6.00998783117681	3.9335481848162	2.01535743809494	4.69027614962704	5.24489503885713	3.27569171859527	5.72964821409043	5.30449803124267	5.39236390918971
"LOC347411"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CETP"	6.0232477956258	11.0701274407142	9.57803654753981	3.53766614674309	7.46350150395561	9.05462954184428	8.75489571182725	9.76575720245047	1.73848334167988	7.4740366568303	7.17337731808379	10.3598174567161	5.09032390459614	9.90096412245306	8.4873785991004	10.4963093779199	8.63146776889062	8.07854195050607	9.34510136957637	6.90470878196953	6.82752449465341	10.9429440559974	8.75888515222021	7.9588150256449	8.22703943333284	2.5464623688712	10.7167937011967	8.62959596383047	8.83744731589936	6.5794020485694	10.5204762199302	3.32246998032119	6.05461005542512	9.45102456855631	1.64703291853862	7.73543661629312	9.13454512831214	5.49471364987733	9.40481670188284	7.63263643398578	7.76898743355382	7.61967336821858	12.366479024937	11.1807204682392	7.93232822790095	5.6041208987145	8.06524581329459
"BATF3"	8.8466292075717	7.36649020450435	8.8625049777298	8.44977176508474	8.91981004565522	8.90757758760907	8.91153464979796	8.07308636375814	7.80902985556811	9.3437596625636	9.08441582194959	9.59748722256596	7.09635760222871	9.19830417204698	9.89451845953549	9.57014528522789	9.70838198143615	8.91794404381506	8.31010232743732	8.76143253381597	9.24113561582143	8.56527675105341	9.83301571644608	9.2301425752094	8.98837576914245	8.92263979120368	8.6228500025065	11.5680502794253	9.05541658337105	9.93290201441769	9.66189329622437	9.90828721556631	10.2426145113902	9.12205183962522	9.48822587633514	10.4178454072903	9.40075120105598	8.3708630347601	8.43855843063492	8.10724976492592	8.00536225981364	7.90429854240901	7.85378394941578	9.99799728172012	9.03441411029083	9.14173575578878	8.70838391883355
"MRPS34"	10.6717646212663	9.77847163170908	10.0560067742894	10.426469913636	8.43564818891604	10.6819566427145	10.5345800871159	10.6459699247474	9.8348682284577	9.83736756044914	9.63135268102436	11.1139156446048	10.8859908470914	10.3868972376029	9.94731705757543	10.7014909722379	11.3490964622429	10.063124005215	10.4595745971488	10.061915714077	10.2208762429227	10.7112813309553	9.84427958125886	8.91720569617889	8.75506407817446	9.02743137032272	9.07404686782161	9.66571119126303	9.54978164240694	9.38637858486065	10.6843497785847	9.91960369321965	10.5186894611244	10.6807832916328	9.39643539593862	9.64607872907643	10.0863755360299	10.075043509813	9.52640663379155	8.9891702926966	9.79464655590015	9.15612956124246	9.52928591996751	9.26066582668297	9.59831329514634	9.4737840484871	9.542166685701
"WFDC3"	3.18590165806095	3.77036191754154	5.87767860915149	2.6565642466644	10.7497379810294	3.80514532965153	3.02746731192762	4.77110629208616	2.82108675501776	2.88940445714271	3.95118709192018	5.85669822657543	5.13653239900821	3.79758941179765	4.57735130936255	3.76520582616	4.83637600973019	5.36236574043201	3.39329503131794	3.4527412388921	5.80986242814662	2.49730465507916	2.66480958227722	2.39725229759775	5.0442563559325	5.11268592842803	2.97889329234228	2.14316513485395	3.76825992539245	3.70620849468884	5.86172869048721	3.8845263865483	3.98775499926938	3.11902962946479	5.75345903786358	5.01145087959459	5.64513317549208	3.02855829755423	4.86018858338537	3.84537244898927	4.04377097817211	3.23904290466957	2.26208833703027	5.46153614880293	6.35865837795432	4.11765106000618	4.63777698039361
"SCAMP5"	6.83973971052242	8.4524185531371	8.00837595027748	6.27050188083951	8.76219360023116	6.1491629842319	5.38574613661232	6.90013069690021	4.99603020191343	6.83057045858962	8.66792255303818	6.31264420991249	7.09102062158912	7.01313902736807	7.33225507798628	7.13854076089848	7.30470363292925	7.93730151897154	7.64089019248088	7.33764407606753	6.81694553278401	8.43917623836487	7.02020294415755	5.75620383344418	5.93710197560869	6.16656662310537	7.83898032428766	7.32713525800661	5.94457272555543	5.91024811359241	6.47060496745418	6.88957760679877	6.63021644713306	6.2984671732728	6.25297340355236	7.22351208824856	8.99354497036325	8.00114628307394	6.79794253282309	5.91612438202991	6.62224221618527	8.05253469084976	7.84637070948704	6.11269670421314	7.21146137993794	6.6129092550034	7.66138884633393
"CIB3"	6.70938761751724	7.41460423614635	6.60105555856584	5.68124520717028	8.89431812696102	7.06400237539285	4.53781801295631	5.00693290378439	4.93633625961846	6.19065516457946	6.74463314846746	6.0838023145494	6.98792799889528	7.29698405471054	6.62984646961595	7.95188083589132	6.61822294887812	6.05961770476499	6.56527962151427	4.49195872389796	6.2490842761928	6.62481315740951	4.45302455786142	5.95606134389758	6.32854895227885	6.24688381236573	6.05638476862717	6.04152385885201	7.13732507129152	5.63032270144453	6.2199844557463	6.05492656683196	5.59237265436157	5.64941230378521	6.95843972367401	6.47900297748824	5.8123491450342	6.21522789478338	6.43956519962526	6.06433336092874	6.36477732338394	6.42777059900323	6.0887388244886	5.59138682762624	5.83320443275875	6.52306639925021	5.78951215817137
"LOC100287284"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FADD"	9.80642771710941	9.383076576209	10.3945073695255	9.9702151794449	9.0118995687622	9.77690020822717	10.4362422683462	9.98198242841104	10.0112305491298	10.5220157466929	10.6172942872273	11.2180977260415	10.7012934652053	10.3697134572995	10.3323217262722	10.5476305572115	10.588352833018	9.90874610698844	10.6770238585354	9.80547108462112	10.5229464075072	10.3032384945024	9.81045441684244	9.6866901979261	9.97009218413668	10.2705041993559	9.88444495600681	9.87215347302035	10.1974566567645	9.74803979530284	10.7733885956654	10.208125358167	10.6792627958826	10.6157306240284	9.78718207329749	9.45869204952107	9.99539321398913	10.6330266696815	9.10407577090183	10.2564309396636	10.3528277281953	9.67011305150104	9.27634790325152	9.93048287802128	9.51337173413302	9.85061267179834	9.60815972072824
"RPP25"	6.87909161276844	7.60676753116941	6.96800644822818	7.97202148753688	8.69860424730246	7.35444704083769	6.59102449337172	7.44054092162611	6.57589900110328	9.41368870635413	7.65872536964759	7.99923717298239	7.23203192352694	8.46498390817351	8.18843635073201	7.26441980336317	8.56826700329666	7.8098350128815	8.07877060991859	7.98431720685497	7.22966551846765	8.76993001486653	7.46515972750904	6.83246877733069	7.41324681348729	7.45431035757495	7.81029907642901	7.52270696999561	7.21179585496202	7.66752950880786	7.47297869172998	7.01416516866786	7.83691043744141	7.214537977891	7.50198909839302	7.2453614417195	8.4659483428689	7.86411908641653	7.20946907085877	6.43799734728943	7.36832033182246	8.1560640351133	8.30708343669771	7.18848154398272	6.85937838892621	7.24876646058977	6.96007174344258
"CD320"	7.87742833303497	7.83800819464687	8.43735435344871	7.68071804099486	8.56583276493148	7.48649834829971	7.6098553188664	8.79898487892542	7.92895123203745	7.38499323422488	8.26577442872412	9.31214257251955	8.46491154808481	8.82771690859371	8.43694750626584	9.1042770500367	8.76301932557966	7.490096582026	7.18285012957962	7.41511474262015	7.93847993887844	8.46925349289603	8.0048314705017	6.65578305560508	6.9081231533097	6.68959218113183	6.94948233040991	8.40327483653365	8.14086162978718	7.52212633209145	8.30143951288007	7.48599430870134	8.54802992529069	8.01681500170368	6.98108292454737	6.92148238277652	7.7046249710933	7.68821581878623	8.12550465471113	6.77028195976009	7.22476278073659	7.22165219152626	8.56335382250886	7.27715466153714	7.86506023582621	7.80613288144524	7.97495680853462
"ST7OT3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PRKCQ"	6.67239036025096	8.93801718349133	8.76563073266482	7.04781297841663	9.15793296764152	7.81671092035125	7.02697736599402	7.64196205754009	6.78171211973184	7.54429065689873	7.38344536917782	5.06971204622053	2.92270491318724	7.51222744233167	8.45741153341526	9.49578236260486	7.58274172089746	8.42787146277632	7.1296059488235	8.01653417005669	9.89529988969618	7.50738987645504	10.0730692831372	8.3832129457465	10.0021886504228	10.1072924053003	9.46529753058314	9.35157527085485	10.5028854205192	8.63002184006484	9.33278911699498	8.79132772876116	9.10611146474366	9.24167943085553	9.86257484040227	6.79435306886851	9.38645616556066	7.70048010256103	10.2017939087377	7.27653354220132	7.55731202810447	8.20040949068468	6.59726367442758	7.11190125373457	8.5259289235118	6.07562655174127	7.93717536530262
"TBX21"	5.25381292575878	8.76174568498084	7.46206677873275	8.72370493787826	10.31846939152	7.35737047359754	6.99509443422393	6.7346348309781	6.82345495069416	7.98879456195875	6.43973393447566	3.76598052863657	6.97904529611861	6.85908229928932	8.33535578828723	7.36895617997646	6.58265362462452	8.01565886716433	7.19742980689582	9.15736475024612	8.3426989277113	8.88575063318194	9.19982457344424	8.89645492609702	9.11109664487038	10.0211236732642	10.7263935173117	7.66964175749128	9.38359167711287	9.24287604882692	7.75706343472983	7.93438406151769	8.34687143261691	9.29554944470534	9.82815185464723	4.81972360483943	7.56730028526024	7.49048427003027	7.63479099101479	6.56037678344174	7.81983311323263	7.24500172498161	11.3780973586039	7.63166298059314	7.64952279376631	6.4363448306334	7.5367343759223
"IPCEF1"	8.1798258504133	10.3490369021366	9.35019079877224	7.42062164058914	10.3827477300606	8.01135505693965	6.59108261782953	7.65735247485816	6.61820043737676	7.58774289822954	7.59482680387728	6.91783653608136	6.41213066977768	8.00529737053411	8.64408442750077	8.15348128000938	8.38813052839625	8.53171982348214	8.22401757326127	8.83543504347669	9.48382389524134	10.0595364309992	8.79197123890054	8.8477546513958	9.59992012922035	9.16027765553607	10.1428169620211	9.76601039143554	10.7647227263816	8.70524971308316	9.40404497695024	9.03243486066566	9.50554747660941	9.40196606409528	9.70903092611148	6.92424629501322	9.22474202270104	7.53800453774602	10.9314107177605	6.62813246108382	8.34248394477912	8.35046913042389	7.65281894883706	7.29318228699875	8.62916620403495	6.6339413526772	8.07888892173509
