"TCGA.44.6775.01A.11R.1858.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.05.4410.01A.21R.1858.07"	"TCGA.55.6970.01A.11R.1949.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.77.8008.01A.21R.2187.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.63.A5MM.01A.11R.A26W.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.55.8085.01A.11R.2241.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.62.8398.01A.11R.2326.07"	"TCGA.78.7161.01A.11R.2039.07"	"TCGA.55.A48Y.01A.11R.A24H.07"	"TCGA.62.A470.01A.11R.A24H.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.75.6211.01A.11R.1755.07"	"TCGA.75.7031.01A.11R.1949.07"	"TCGA.62.8394.01A.11R.2326.07"	"TCGA.78.7159.01A.11R.2039.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.J2.8194.01A.11R.2241.07"	"TCGA.50.7109.01A.11R.2039.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.55.8087.01A.11R.2241.07"	"TCGA.86.6562.01A.11R.1755.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.55.7913.01B.11R.2241.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.4B.A93V.01A.11R.A39D.07"	"TCGA.66.2756.01A.01R.0851.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.56.7223.01A.11R.2045.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.98.8021.01A.11R.2247.07"	"TCGA.85.A4JB.01A.51R.A262.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.37.4132.01A.01R.1100.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.37.5819.01A.01R.1635.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.O2.A52S.01A.11R.A262.07"	"TCGA.77.8139.01A.11R.2247.07"	"TCGA.22.5483.01A.01R.1820.07"	"TCGA.55.7570.01A.11R.2039.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.64.5774.01A.01R.1628.07"
"RNASET2"	-0.164210782398355	1.90087331484175	1.93825711449533	-0.0895173001835959	-0.139732101069836	-0.00857671819153855	-0.0165352964123751	0.0351209632456659	-0.468034724828059	1.89845530338048	-0.127985542093135	1.92188731371016	-0.0594366511983493	-0.769309889387049	1.91128369951338	-0.0515130912643804	-0.506311395636154	0.324805824771267	0.238534355729243	-0.0520018960522404	-0.164007441170483	-0.103662515932785	0.330535421594148	-0.0587985045658302	-0.0799388365611996	-0.553231205409069	1.93619895217051	0.323563171818084	1.90235575968997	-0.751418406530938	1.91594553797087	-0.0839052657638724	1.85117357730931	-0.443403136764503	0.220483106785696	2.62877249623	-0.157339539615526	0.0431237519607555	0.372092441695948	-0.155989082907792	-0.403359093831376	1.88708955170571	1.9141709327317	-0.531980899449663	-0.152815504738137	-0.845717162494616	1.96988112714663	-0.570183636337734	-0.132490469528307	-0.312869446986971	1.90495193455945	-0.0249198050199221	0.366911288429415	-0.114155304448415	-0.243974867118014	1.88761309220269	-0.0802742036105227	-0.722824147832942	2.05141879124379	-0.992674570761974	-0.217814583884988	-0.113562251941939	-0.372555758257005	-0.25201597167599	-0.0464088688214259	-0.330815308550871	1.87864975226319	-0.0531551465390235	1.89460885232953	1.9752714205596	1.88171820223766	-0.63709408203528	0.0719674672531402	-0.106881746803625	-0.317754227373329	1.90522598248971	-0.0315575352164808	1.92567549972875	-0.423213086117112	-0.543851820637705	-0.653815385416382	1.90954277595111	0.275266539238774	1.91702936565297	0.110698741570506	-0.847982992716434	-0.978848617458266	1.94506473452515	-0.280555886118207	1.9107764942981	-0.787339059129705	-0.312420672229089	-0.997960026042871	-0.58384218592897	1.91550627792578	0.0529099954589659	-0.664567672863612	-0.660498594550501	-0.872883974435903	-0.102659252049037	1.89684927235125	-0.541819716307176	-0.591969113830707	-0.560012938021704	-0.483187045737723	-0.481804204137462	0.0537888799569333	-0.238807225600139	-1.02722323169856
"CCR10"	-0.395265829775609	-0.21252667030287	1.8508441132452	1.92811486396205	1.84204735403263	-0.370023294759327	-0.736562205064136	-0.398510025588808	1.89850635960922	-0.462825129857295	-0.477117109849935	1.92785478251517	1.85644599201278	-0.446093335744832	2.0008651970918	1.88966175304271	-0.0361584260577965	2.00674713279856	-0.474217332610043	0.247371027380348	-0.392854608387465	-0.379061098531757	2.00112681309847	-0.44051969803219	1.90469462795968	-0.448511608984189	-0.458386493533069	0.327843882812208	-0.44389167795502	-0.385417265680462	1.81863574381277	1.86417084292573	-0.335628903353564	-0.306111882144532	1.93821246206898	-0.58728543170647	-0.418204671607449	0.310171806395182	-0.029723049817023	-0.287941707054319	1.84618768631486	-0.468776246271252	-0.302780118965151	-0.353241149346505	-0.412441934813491	-0.934276956028967	0.100418738604111	0.510234340060897	2.11432925127744	1.86865284507585	0.507544749905429	-0.583553773936978	1.83985098846665	-0.508126500784045	-0.0984423523776747	1.8840418157115	-0.325439436132908	-0.599263999680552	0.443622161370208	-0.322456663046741	-0.660739845553656	-0.482497915290964	-0.436553824972536	-0.816879756360458	1.94153583035834	-0.446837636128379	-0.206685342517802	-0.345364189056853	-0.396690573260819	-0.517139268386558	1.8072479817979	1.80481997733051	1.88327212472164	-0.366351826652838	2.03766320110678	1.90508390583691	1.90273456994597	-0.427789443913064	-0.43421277823276	1.95166231736056	-0.558396618764409	-0.404345815332292	1.84068077865484	-0.610651932132443	-0.540953384383897	-0.28481752985836	-0.282032178766059	-0.731057865281421	0.592196534336261	1.99241104359695	2.08487654944924	-0.64047406788639	-0.7915332929818	-0.791767487229379	1.82668371988546	-0.363161381257426	2.0528736578171	-0.681360368313214	-0.524125373504575	2.60777601376954	-0.200859656546055	2.04424809127423	-0.345976179312455	-0.33174259285964	1.85996633629385	-0.713620534375123	-0.363901257615156	-0.754369448391938	1.98433875675995
"FOXB1"	1.50908643217231	1.68745841829933	-0.59162060928602	0.709606159112265	-0.799385282159573	1.92700787598178	-0.872138529005881	1.53204142390253	0.0705912640257039	-0.491721297200873	-0.588695146143711	-0.167154872344278	0.364367346205163	-0.476494033483925	-0.650139122052309	-0.928369737530446	-0.335793380261371	-0.870664497333187	0.328375734384858	1.74741679471155	0.588577738925208	0.228686333841055	1.82421100036539	-0.31901316903424	-0.294566862587455	-0.638272368632049	0.290926746786649	1.51920596952285	-0.928369737530446	-0.00556489040867321	0.34277028835932	-0.928369737530446	1.01847958047127	1.4720530877042	1.50458826323115	1.49929858617823	-0.928369737530446	1.59701524890501	-0.928369737530446	1.91773919138882	-0.529940216269915	1.57018377738859	-0.470821317572282	1.52436347587538	1.61524047196924	-0.514855749946039	1.51865948654457	-0.928369737530446	0.120678826924338	-0.928369737530446	-0.326036629150585	-0.928369737530446	-0.464261261470429	1.50748688517505	1.53903903670403	1.52802502827615	1.14490742150796	0.188343138492309	-0.928369737530446	-0.146035685495853	1.5353138602646	-0.928369737530446	1.50158276132877	-0.76494795470045	1.85044291362632	1.60942648244892	1.57670978549127	-0.0258070035084027	1.28231621986258	-0.928369737530446	0.113775996042967	-0.928369737530446	-0.928369737530446	1.7507203344747	1.93649024002106	-0.382740565157029	-0.512176862391628	1.29424695735271	1.75938251186051	-0.928369737530446	-0.861883741134037	1.7469394211674	1.61866554706332	-0.928369737530446	1.81226719592127	0.0995430832346259	1.55612741335114	1.57178094718925	1.73906780198206	0.0701141290797729	-0.928369737530446	-0.110192382935159	1.51627599189258	-0.209753336028485	1.54556032864553	-0.928369737530446	1.1079381634728	1.59516040664953	1.53984008778237	1.50573633649295	-0.79880554833958	1.71113029012169	-0.631439571067739	0.288242599374822	1.5342715297106	1.52564154066249	0.202928859264593	0.902317636666687	-0.928369737530446
"KIR3DX1"	-0.352985241129161	0.335080692369885	-0.168876350111463	2.01668787284167	0.084060397572421	-0.0128973574553807	1.70811087233537	2.0071224496301	-0.190170216744271	-0.0834466537942567	-0.523245217679212	-0.596910522898014	-0.314175594177136	-0.967193862791617	2.02371480195164	0.162596229746823	-0.031598476110276	0.051729216035295	-0.844915291541597	-0.298059746044992	-0.138251307289154	1.75499611864777	1.96061997022027	-0.0346152766415091	-0.129250689265556	-0.130276630911127	1.87752576070606	1.75533015265664	-0.923357149091955	-0.154445017488288	-0.112183861187881	-0.400021398187235	-0.0858847699643707	-0.525543811323181	1.99278315609418	2.04145779293008	-1.18495463568748	1.91137669323633	3.46659001697435	-0.14322504173156	-0.144793810959958	1.81695007126512	1.85064127273239	-0.0656901667619345	-0.178951413340866	-0.349905449344759	0.0804706055623866	-0.947529954017669	-0.371536044800585	1.7497815738586	-0.427009308794567	-0.269883750270802	1.87131900203235	1.96698018903164	1.95758325654317	1.67557966281319	-0.959156024928048	-0.17580055289132	0.0841437989830039	1.83199161447601	1.93002512191699	1.79227914969471	-0.26642090000755	0.277825040749728	-0.127764439646909	1.74519675682625	0.0191749333245963	-0.12202383516462	-0.645778225379356	-0.431308119901538	2.06924951604947	-1.01306514199526	0.0380218431005054	-0.174179155390734	-0.276313706698192	-0.42964200979762	-0.449634868010142	-0.0488558117658802	2.31747182852463	-0.776064945019407	-0.247886406540724	2.24262981864843	-0.99615677053908	1.75359100989482	-0.486880299463283	1.75457851500087	1.76417438082401	2.02936092031526	1.89533711346434	1.73787254275206	-0.914156714783377	1.70186825817847	-0.461727253861817	0.444932771010651	-0.0201937134249783	1.6921877809913	-0.0277214898433924	1.78354786295744	-0.439759627481508	1.73960034336219	0.0766911957525936	-1.13230275535081	-0.249145251090256	1.77139613986458	-0.270414252175845	-0.704492610056327	-0.186958240706881	-0.603846282219263	2.18326130551231
"TUSC2"	-1.23591757956748	0.491142487873431	-1.23329285439802	-0.819089427384448	-0.533179616213952	-0.734117510235457	0.33361850759619	-0.566484208165595	0.340970777997027	-0.505239120876017	-0.499150842444834	-1.63838168529918	0.145527533991711	-0.789678253351129	-0.30546976866727	0.632185533362288	-1.25130826426056	1.49045895924768	1.31593695859847	1.93050498795709	1.42724918019262	1.40807402917126	-0.485441128116952	-2.13126985047497	-0.839198945162593	-0.851422956592296	-0.512946386370648	1.57648651548978	-0.272399821961449	0.105889124869296	0.900083877789811	-0.192845234404442	1.38979259629231	0.36644493777234	-0.5906710254122	-0.286354635599597	0.0334041012201744	1.48370107325098	0.779945602598015	-1.05429343138929	0.8327916777597	-0.163136286076763	1.36144026748182	-0.721720930730915	1.41366829225459	-1.18259964999279	1.72645901326493	-0.192001497047992	0.117441374133402	-0.566341657142628	0.904919117317686	0.582927546714208	0.413388057061375	1.12311352661165	-0.260128006615555	-0.813131573583249	-0.565808483613856	-0.204612569267234	0.447656269614292	-0.747410083118374	1.05010488455527	-0.886143310099497	-0.687413047952884	0.679482648840114	0.291747030884123	0.0424552055435006	0.923898946089051	0.12153896864758	0.531470977724943	1.94868971709025	0.123609495838512	-0.271577624267793	-0.159154436766907	0.424847879634023	-0.0609434987390849	1.02870381210373	1.2180150370748	0.88628524938786	-0.68517073620704	0.419968247988744	2.36970749650444	-0.0642204387746382	-0.396073121973407	1.20520242231384	0.736612542292151	0.0887431346844399	0.149001312540175	0.0496614259675504	0.834837550160587	-0.0910200789729438	0.266731401711958	0.721342843556165	0.14198510839309	-0.756721265547398	-0.595287741154872	0.778531015861696	-0.571647705978732	-1.51492183468023	-0.882239179869699	0.566242987761636	-0.483681054312676	-0.209845540212294	-0.239165790027289	1.67393174027359	-0.168229954576606	0.0136057029958926	-0.992161625858417	-2.41176023750423	0.278722054563018
"CELF4"	0.0568931268008611	-0.682663021906407	-0.294878296484162	1.81778242244417	1.86199879807864	-0.644182386806379	-0.729971299286195	-0.649839637227358	0.247070009317525	-0.494208586487837	0.064769824378159	0.470573498209421	-0.652384188483762	-0.471141300216176	-0.753887929142268	-0.676528306321356	-0.816158137488455	1.81969578886561	0.091993211370424	-0.153258689917069	-0.447614834376823	-0.748225547576564	-0.597623095050763	1.90125655584655	-0.67384795854336	-0.709070567967002	-0.649988095350443	0.265608618271535	1.90831467899071	-0.674768363351634	-0.66451862488742	-0.719392297297439	-0.605001054927659	-0.598544408806807	2.46587236732317	0.066817679722577	-0.375751133178773	-0.694829963549406	-0.658036895796748	-0.697378232825906	-0.800914894296554	-0.403952344508275	-0.0296080916602824	-0.817175006960194	-0.00522393440165758	-0.0355178412222466	-0.701474394333306	-0.618289902992659	-0.337459719374975	-0.254383313022444	-0.486898983345641	-0.692575312847871	-0.364595538382162	1.81330886068644	-0.572311477852207	-0.226624486666804	-0.708287627798906	0.427196316372074	-0.593532207155304	-0.666599335718952	-0.40167899334609	1.8044682592727	-0.432386161436419	-0.755593320224345	-0.0644063434570124	-0.692724976397511	-0.822648601866623	-0.797934152095676	-0.72923981934899	-0.0435117501817764	1.86284251202212	-0.231521384488469	-0.702741856424423	-0.381769501810921	-0.393308061061548	2.01991490657712	-0.483875587699115	-0.383996537165256	-0.710379202466548	-0.404910507064731	-0.755712983403774	2.19278883310477	0.153700123799181	0.0922799275155689	-0.342746700077337	-0.16603112916769	1.79148523875749	-0.794820240531583	1.76450747800681	2.08072251762249	1.88362388214805	1.9542565389399	1.83768141756771	1.83806597093568	1.76134126843965	1.81838086843907	2.84566891940282	1.75774591812579	0.633358845944989	2.57187044097499	1.75452657925231	1.82959383647895	-0.134177570613423	1.83641062319871	1.80717013171977	0.0429791573680119	1.78762963442166	-0.251632315420834	1.76529878707974
"OPRD1"	1.84694759512725	-0.663796398053565	-0.442989671102575	-0.20160322884937	2.20001873380268	-0.611384476763812	-0.353735658817056	1.87360327659815	-0.627235338784875	1.9013761575024	-0.429902296455322	-0.750517592025272	-0.550389086811628	-0.695400657627146	1.83401310837631	-0.185045962296639	-0.430615422248722	-0.388449701236715	-0.732940682514084	1.82705572463437	0.574784222653267	-0.628223247500941	1.87730273155722	-0.583074573847696	-0.70530683576801	-0.547226968004041	-0.236460560852268	-0.628438709441388	-0.720005308353159	-0.738243066748443	-0.081521945006285	-0.454316965781604	-0.323633109003629	0.207701925529169	1.8528404933431	-0.368133666606614	-0.746344661285802	1.84688521441956	-0.531820799162305	-0.509954129409634	-0.587991292922831	-0.486254482098073	-0.257488957629006	-0.0861987620985061	0.805368667333844	-0.750449278822535	-0.478029926059015	-0.634231490084159	-0.20075355366295	-0.0984325434025864	-0.518716609565816	-0.0404372416142173	1.87639115237347	1.84784860840488	1.85872343151921	-0.000383466860945572	-0.721041942412579	1.8201595427424	-0.288281724300734	0.0157999316063322	-0.00134759942558245	1.88126410467657	-0.744831661304903	-0.508093651140573	1.8425285698374	1.8345894015642	-0.606528315036221	-0.61133216263209	-0.572979490892161	-0.753448403603454	1.85029075860338	-0.761599918290471	1.82915868353428	-0.576012318753433	0.886039799593014	1.90122904929621	1.83821599553095	2.39200281557415	1.87181309325309	-0.112935737986645	-0.586073007854126	1.83631802642129	1.93927338873184	-0.282723000108146	-0.750938268758276	1.8634494029421	1.90509204694753	-0.556285720158695	-0.626232122675703	1.95437815967391	1.86891984969056	1.83261896486886	1.83439221416382	-0.222452744246419	1.82842174923522	1.84379698750909	2.7938783053398	-0.147179750429928	2.43323894445216	2.23387577441559	1.85174360383117	2.08482940921992	-0.409942760679811	-0.121505030930203	-0.26341915804527	2.30693547777851	2.20620994122257	1.87029364681775	-0.197243597453978
"TPH1"	-0.202132854877661	-0.512550496986598	-0.443102560995909	1.82115809652258	0.317874568398596	-0.179420379161789	-0.257912924207541	1.92885749042458	-0.0664597911386976	0.134527155887335	-0.273830039776722	-1.01081936041693	-0.431885660466231	-0.489349275893904	1.78832055165752	-0.280559459914245	0.143226891147528	-0.422579846725595	-0.398967841329953	0.149790592357133	1.79488859457494	-0.0754927514269508	-0.304546434898176	-0.419014110041201	-0.136392432305009	1.84811902255038	1.87105444837462	-0.279211202460538	-0.953202358441788	-0.91077722659178	-0.411655113409785	-0.30519427642216	0.126643794655257	-0.503619821311668	-0.106453301558	1.76307702241353	-0.54500081660274	1.87390103582449	-0.72767932231505	-0.212428715945526	-0.215877777745587	-0.52592968240763	-0.231809852350237	0.236328317394254	-0.198963542197107	-0.934391597661214	-0.142635310696928	-0.905029476850132	-0.0347375917580905	1.8575285033288	-0.449776719256553	-0.368135217557203	-0.37247830722462	1.84172687402714	1.76087006886745	0.0683526133210908	-0.987631485655438	-0.873389728475009	-0.397208978060342	1.8054602854581	1.93338996649425	1.78415974149705	-0.257658472679582	1.79965646535947	-0.179966515684635	-0.804522399362922	1.83984473312595	-0.242304590655293	-0.190405970325033	-0.98220205440898	1.90340740850667	-1.03442753076961	1.76164085791724	1.81712988860612	-0.463025078801498	-0.769941876936066	0.434946688832589	-0.348062899820717	0.478840176220885	-0.322178916818128	-0.271970340226139	1.86301812187093	-0.442947040253924	0.0451786488325373	-0.968136448563438	-0.00252516754686876	1.82995287443124	-0.160646207347214	2.02627372195632	-0.628607321214494	2.51374486401324	1.84787095487047	1.87975274332743	1.80604533684031	0.112503575161543	-0.305381999903766	2.10647704596187	1.85591101546354	1.82543633935596	1.95140627877042	1.85351477264106	2.35144924416803	-0.736705810552894	1.91710425461024	1.88067821966708	-1.00601625140706	-0.261120495994834	1.83335563693161	-0.236939905727777
"ONECUT2"	0.358086782864483	-0.0292310311748444	2.02186674813115	0.692686809762984	1.66530723995083	0.61998195313749	-0.389854375821117	-0.813704701383452	0.776314395004216	1.62879999269592	-0.254498482173122	0.198822069872413	0.500848873562736	0.523183685374709	-0.932452458292168	-0.932452458292168	0.765412032859064	-0.932452458292168	-0.932452458292168	-0.125884182816611	-0.530814675661554	0.433977185163411	-0.932452458292168	-0.932452458292168	0.067082915517137	-0.201406334426182	0.650856496852078	0.037650581940672	0.398845361106629	0.408014960592246	-0.932452458292168	-0.859817137907248	-0.932452458292168	1.62707186663625	-0.54106172017067	1.65497354293547	-0.932452458292168	-0.932452458292168	-0.932452458292168	-0.932452458292168	-0.663453365956218	-0.932452458292168	-0.16982239526713	1.72894230760496	0.0104329754390269	0.474175383940318	1.68758518609195	-0.932452458292168	-0.932452458292168	-0.0323120557860605	-0.390218471837472	-0.932452458292168	-0.22339165034122	1.63354571162361	0.643255097690593	-0.932452458292168	0.466824276128658	1.64200384158553	1.7600281770644	-0.780323623039916	1.04005553574456	0.169039899884358	-0.932452458292168	0.551669843095554	-0.882215905783104	-0.932452458292168	-0.932452458292168	0.840355029065215	1.63913625555939	-0.400730005606141	-0.932452458292168	1.70783632313479	-0.932452458292168	1.65087572206286	0.247476398890536	1.69596036885733	-0.932452458292168	1.64740563293684	0.396724321172771	-0.932452458292168	1.6325690720426	0.720322189351692	1.72180265108353	0.581651214788777	-0.932452458292168	-0.701837847023685	1.650258177874	0.346255521517239	1.67756545925557	0.159683851562978	0.600559586549145	1.63551408459693	1.60980430928401	1.64928595919444	1.61933747023979	-0.866757665313891	1.79606713476737	1.6565532056128	1.74161492442814	1.80756088095884	1.64808105993947	-0.129960793776308	-0.835806956518406	1.6376337970075	1.66659988945926	1.72669183826979	1.65345358216023	1.6289403259669	0.472004587519216
"CA5A"	-0.355707961043939	-0.887556186748968	1.87531437914749	1.8770551336402	-0.0171356732412605	0.00246373217859148	0.0334456241072586	1.90354374901264	-0.0666040181267471	-0.0444502600581302	-0.887556186748968	-0.887556186748968	-0.495712446776673	-0.887556186748968	1.87590926097717	0.0443284720741577	-0.465639526259851	0.111120902728359	-0.887556186748968	-0.0141606154315234	-0.296551960630241	1.87510232471958	0.456168572985836	1.95092531740648	-0.887556186748968	-0.13629426759517	1.87387596146124	-0.887556186748968	-0.887556186748968	-0.887556186748968	-0.0995616717883617	0.0159289206240434	-0.498108415601564	-0.182023698576492	0.035483619959457	-0.327549434061203	-0.887556186748968	1.87487506714563	-0.797950852264101	1.87761376782589	0.0981816875360994	-0.602468129009864	-0.166487583210624	1.87577769515121	-0.0561942155943087	-0.583164070610383	-0.080721408188151	-0.887556186748968	1.87438293836923	-0.0280561349109274	-0.317132512446622	0.0390151426032577	1.88076299799391	1.87894396821167	1.87893155345657	0.338997656390746	-0.887556186748968	-0.184158866122318	-0.41047898104905	-0.0366605337042288	1.87209072674177	-0.140434990824286	-0.0236810455658953	-0.0752771916298968	0.0700178403648411	-0.180459211733485	-0.185340533903756	-0.304777906643767	0.286493325935606	-0.36090461738825	1.87587911268086	1.88213760197276	1.86951315271704	-0.0308278760207857	-0.287554581913069	1.97910711218414	1.87659374385416	-0.390823009429879	1.87889390408809	-0.46730440935734	-0.887556186748968	1.87067541866959	-0.444444863495542	0.834395164550937	-0.581292726945631	1.87940016633272	1.87473491409865	0.0631532996767702	-0.43796210449061	1.8893913812231	1.91865158239694	0.00337061909890884	0.0872080659121372	1.8777561876932	1.87980265696606	1.86952176262049	1.87450331072228	1.87268622226472	-0.481363156790095	2.00370855395927	1.87765906087897	2.33228925728154	1.87208278503285	0.970396976350542	-0.411342691871698	-0.887556186748968	1.87476379200998	-0.887556186748968	1.88696744056009
"HGFAC"	-0.378237095305573	-0.688850000543591	-0.61520097202699	-0.401700033390718	-0.396691263965994	-0.496333855277746	-0.683277535238078	1.88220002064614	-0.168046735209882	-0.15785498423514	-0.622205832441252	-0.357742077495959	-0.677558158124509	-0.598149058376621	-0.492063524712668	-0.660350530116835	-0.685817401105062	1.70268492644039	-0.66140031988334	1.85901226648584	0.092170583588637	-0.541756381145443	1.95801277332692	-0.680734504855431	-0.62123272760803	-0.567804978102461	-0.629216268015092	-0.500512215144352	-0.690019174234491	-0.687243780386925	-0.469660847341753	-0.641603169381432	0.391603285324402	-0.338262990429921	1.81941104301928	-0.697693351844685	-0.689471450870954	1.98454173337994	-0.390845661382125	1.70801085276228	-0.616276568395066	-0.689395857847459	-0.677529776038384	-0.596884128524456	1.89609857954827	-0.415990991612223	-0.358959294960249	1.6948061491113	-0.398872214677979	-0.574052128960564	-0.512610585403412	-0.356968518448998	1.6405916400793	-0.029453600464856	1.671790970672	1.74990972147792	-0.317915354758371	-0.15954467351578	-0.591297305334425	1.97146063636502	-0.485206436864399	1.19326447139373	-0.686307931302768	-0.387591841590585	1.80760758009523	0.262231664758687	-0.376139903430783	-0.371779164951279	1.78519203829994	-0.662078287603034	1.68824796276533	-0.5188808863675	1.80596058272184	-0.164089644746362	3.43468292433069	3.30511889217293	1.67904188959444	1.67872937693389	1.86060806995123	-0.494389282787912	-0.561124911734466	1.64379674950565	-0.686196513237056	-0.619336501781667	-0.641823091092431	-0.03147308325398	1.6370770433716	-0.372174898422887	3.13039117916304	1.79094168517188	2.22121174922929	1.77743906859215	-0.279513424912226	-0.63255923734829	1.83015146093497	1.78545383847779	2.12230897876866	1.6275100996718	-0.424061643098904	2.89895918813369	0.400619201870872	2.20709751802291	1.43391713088377	1.72751807908663	1.63489029065042	-0.433798592808489	-0.0573848200106814	-0.129294191932797	1.82081612915556
