"V1"	"TCGA.FD.A5C0.01A.11R.A28M.07"
"HSPA12B"	"HSPA12B"	-0.0695103421435451
"THY1"	"THY1"	0.631159318598244
"COL11A2"	"COL11A2"	0.476931226364939
"SLC25A46"	"SLC25A46"	-0.163665098501402
"TIMM10B"	"TIMM10B"	0.622104125997602
"TIMP1"	"TIMP1"	-0.545246370474036
"BTLA"	"BTLA"	-0.33193215367037
"IL16"	"IL16"	-0.825847585415388
"SLC7A3"	"SLC7A3"	-0.0723516198702636
"CTC.429P9.4"	"CTC.429P9.4"	1.73195315282187
"UBA3"	"UBA3"	1.87599052321931
"GPBP1"	"GPBP1"	0.195463924707783
"SCRG1"	"SCRG1"	1.13385451996176
"MYOG"	"MYOG"	-0.0947949331116181
"SLC22A17"	"SLC22A17"	-0.505345470467162
"KDM3B"	"KDM3B"	0.140477654840579
"HNRNPU"	"HNRNPU"	-0.333257439647129
"CFAP97"	"CFAP97"	1.02755196002212
"MYOM1"	"MYOM1"	-0.111473509187514
"HPCA"	"HPCA"	0.0463115476375069
"PLEKHM2"	"PLEKHM2"	1.80877400943501
"TESK1"	"TESK1"	-0.320959529555098
"CCR6"	"CCR6"	-0.268219371704365
"COL1A2"	"COL1A2"	-0.0184652424903233
"OXT"	"OXT"	-0.592898872693659
"TMTC1"	"TMTC1"	-0.363918314368804
"HOOK1"	"HOOK1"	1.329293012446
"CGB8"	"CGB8"	-0.898108658558211
"TOR1AIP1"	"TOR1AIP1"	0.180015365766303
"DCAF5"	"DCAF5"	-0.0897362376448557
"KRT35"	"KRT35"	-0.105420849790111
"EIF3A"	"EIF3A"	0.71608226237201
"SGCG"	"SGCG"	-0.0396420546137664
"RGPD1"	"RGPD1"	-0.552161336140789
"KRTAP2.4"	"KRTAP2.4"	-0.154642873774055
"CAPZB"	"CAPZB"	1.39060073288676
"TRIM72"	"TRIM72"	-0.263998891325587
"TNFRSF8"	"TNFRSF8"	-0.50902224064638
"CHMP4A"	"CHMP4A"	-0.000380404690881539
"C11orf57"	"C11orf57"	-0.00690289630836996
"HARS2"	"HARS2"	0.865243475278234
"MRO"	"MRO"	-0.19415190161122
"METTL14"	"METTL14"	1.14088636531766
"DDN"	"DDN"	-0.483348377634179
"G6PC2"	"G6PC2"	-0.055563114427589
"SCYL3"	"SCYL3"	0.131819985265907
"PSEN1"	"PSEN1"	0.232573973681541
"GFPT2"	"GFPT2"	-0.297907063839477
"SETMAR"	"SETMAR"	1.19174914866354
"MAGEB1"	"MAGEB1"	-0.153097485597402
"KRTAP19.5"	"KRTAP19.5"	-0.131594156791552
"PKP4"	"PKP4"	-0.603546261142734
"EIF4E"	"EIF4E"	1.83664404086681
"IKBKB"	"IKBKB"	-1.36466265652606
"MYH7B"	"MYH7B"	-0.374291109340375
"ELF2"	"ELF2"	2.26491989756574
"MATR3"	"MATR3"	0.557723602558465
"CMTR2"	"CMTR2"	3.88129335862235
"INS.IGF2"	"INS.IGF2"	-0.0882972502758172
"CDH15"	"CDH15"	-0.373610468607027
"C15orf52"	"C15orf52"	-0.510757814769577
"MMP23B"	"MMP23B"	-0.0090408339930232
"LRAT"	"LRAT"	-0.0949038264376895
"TBC1D22A"	"TBC1D22A"	-0.673559878183264
"KRTAP2.2"	"KRTAP2.2"	-0.157857172221203
"BSX"	"BSX"	-0.123436351607108
"PROK1"	"PROK1"	-0.323259306247057
"DNAJB14"	"DNAJB14"	1.97463632732929
"MYF5"	"MYF5"	-0.0483933918495827
"KIAA1644"	"KIAA1644"	0.1453771773847
"FAM187B"	"FAM187B"	-0.0483933918495827
"SELPLG"	"SELPLG"	-0.325332956443947
"CWF19L2"	"CWF19L2"	-0.33103716733252
"KRTAP17.1"	"KRTAP17.1"	-0.109752031191395
"RAPSN"	"RAPSN"	1.29848743551847
"ZFYVE16"	"ZFYVE16"	0.54347012370719
"PIP5K1C"	"PIP5K1C"	0.297017203788814
"CYP19A1"	"CYP19A1"	0.789619581958261
"OLFML2B"	"OLFML2B"	-0.735833761474353
"SLCO1B7"	"SLCO1B7"	-0.116966917624702
"CSTF2T"	"CSTF2T"	-0.287411250114317
"KRTAP19.1"	"KRTAP19.1"	-0.166785027303036
"SETD2"	"SETD2"	1.82689098928256
"CCL5"	"CCL5"	0.877647384134837
"KRTAP1.1"	"KRTAP1.1"	-0.335088559492574
"C5orf24"	"C5orf24"	0.560865834050514
"COQ5"	"COQ5"	0.837629428573381
"PAIP2"	"PAIP2"	0.435005700177361
"ISM2"	"ISM2"	-0.164904823680246
"PPA2"	"PPA2"	3.07578963428537
"BPIFB6"	"BPIFB6"	-0.0483933918495827
"HSD3B2"	"HSD3B2"	-0.216824316198361
"ZNF638"	"ZNF638"	-0.289482533798799
"DIO3"	"DIO3"	-0.130954066554132
"FAM172A"	"FAM172A"	0.141998387360513
"FAM26E"	"FAM26E"	-0.204529405294305
"MYLK4"	"MYLK4"	3.61230004212002
"SCARB1"	"SCARB1"	0.209895429809347
"MYLK2"	"MYLK2"	-0.169581803584466
"PAPD4"	"PAPD4"	-0.117633138060691
"LUM"	"LUM"	0.198267186446315
"SMOC1"	"SMOC1"	-0.244057293028031
"APPL1"	"APPL1"	3.07273837658035
"COL1A1"	"COL1A1"	0.466308796208218
"PITX2"	"PITX2"	0.707936631396033
"SMTN"	"SMTN"	0.357181864611495
"ZFP28"	"ZFP28"	-0.101916949569078
"GDF9"	"GDF9"	-0.64031625811548
"CCDC178"	"CCDC178"	0.482768606466904
"RAB33B"	"RAB33B"	1.5422388408271
"PHF11"	"PHF11"	0.00250358866034535
"GRTP1"	"GRTP1"	1.20487021545934
"TMC4"	"TMC4"	0.21220020534313
"NPPB"	"NPPB"	-0.306696740490808
"WEE2"	"WEE2"	-0.348917266348789
"KCNK4"	"KCNK4"	-0.152011973175608
"DND1"	"DND1"	-0.484533641668681
"SLC32A1"	"SLC32A1"	-0.15151511827555
"MICU2"	"MICU2"	-0.052724610770745
"HCN1"	"HCN1"	-0.199710215732719
"CAPZA3"	"CAPZA3"	-0.263853179514346
"TBC1D26"	"TBC1D26"	-0.504363160607309
"FRMD7"	"FRMD7"	0.785467627253732
"KCNH5"	"KCNH5"	-0.482603558915224
"LRIT1"	"LRIT1"	-0.211215052518647
"SHISA7"	"SHISA7"	-0.0678763529240735
"FLG2"	"FLG2"	-0.138245298907256
"RFPL4AL1"	"RFPL4AL1"	-0.270460119932716
"ZNF648"	"ZNF648"	-0.347375310464641
"CHRND"	"CHRND"	-0.0942897841006849
"SP7"	"SP7"	-0.128128414073372
"KRTAP5.7"	"KRTAP5.7"	-0.0711970089114948
"RP4.576H24.4"	"RP4.576H24.4"	-0.52902252126031
"CST9L"	"CST9L"	-0.0534780141289221
"BAGE5"	"BAGE5"	-0.280622354931146
"USP13"	"USP13"	0.237722005810448
"KCNIP4"	"KCNIP4"	-0.320937267822659
"NGFR"	"NGFR"	-0.276521908975569
"MDFI"	"MDFI"	-0.348306590699344
"ODF3L2"	"ODF3L2"	-0.280275187909298
"GUCA1C"	"GUCA1C"	-0.153401927760181
"TMEM161B"	"TMEM161B"	0.102659457865791
"FBXL3"	"FBXL3"	0.167126693009228
"MYOD1"	"MYOD1"	-0.125601053071597
"PIK3CD"	"PIK3CD"	-0.496502985221229
"FAM114A2"	"FAM114A2"	0.433046595081082
"NPTN"	"NPTN"	-0.0888596270886783
"ANKRD33B"	"ANKRD33B"	-0.488966928703457
"DDX6"	"DDX6"	0.492682531111709
"VGLL2"	"VGLL2"	-0.143228564103576
"SLC6A1"	"SLC6A1"	-0.695296165700192
"CACNG7"	"CACNG7"	-0.116076358871762
"WSCD1"	"WSCD1"	-0.437610827387545
"TRMT13"	"TRMT13"	1.14146198231883
"RIT2"	"RIT2"	-0.21154709119929
"PRL"	"PRL"	-0.195179735162674
"KANK2"	"KANK2"	0.569427257419865
"CGB1"	"CGB1"	-0.478448673469794
"KRT33B"	"KRT33B"	3.65266457516745
"RP11.724O16.1"	"RP11.724O16.1"	-0.589281639306857
"GRASP"	"GRASP"	-0.291123244686643
"FNBP1"	"FNBP1"	0.0264870138442195
"LUZP4"	"LUZP4"	-0.132091896331766
"TECRL"	"TECRL"	-0.0543697151289433
"SLC22A24"	"SLC22A24"	0
"SYT4"	"SYT4"	-0.120177238521007
"E2F4"	"E2F4"	4.16941445886393
"OR52E6"	"OR52E6"	0
"KRTAP4.2"	"KRTAP4.2"	-0.0971240116183289
"SLC2A4"	"SLC2A4"	1.97760031167241
"OR11H6"	"OR11H6"	0
"RCVRN"	"RCVRN"	-0.0959917505137711
"FOXD4L5"	"FOXD4L5"	-0.216584069408691
"NXPH1"	"NXPH1"	0.0817721978124653
"LAMTOR3"	"LAMTOR3"	1.96034001530965
"ADGRA1"	"ADGRA1"	-0.0708485726071607
"LCE1F"	"LCE1F"	-0.291015388720011
"AC104073.2"	"AC104073.2"	0
"TAF7"	"TAF7"	-0.176135422946484
"FOXO6"	"FOXO6"	1.15207402299894
"OR5M1"	"OR5M1"	0
"SMIM11A"	"SMIM11A"	0.719689909951701
"CBLN4"	"CBLN4"	0.105694472184662
"FCF1"	"FCF1"	0.0145005960602678
"DCAF4L1"	"DCAF4L1"	-0.0616294368290551
"SPANXN3"	"SPANXN3"	-0.0584770539990677
"PABPN1L"	"PABPN1L"	-0.0674468484362871
"CELF1"	"CELF1"	-0.0676912009267975
"SRFBP1"	"SRFBP1"	-0.0229718072721846
"PCDHA8"	"PCDHA8"	-0.0483933918495827
"MC3R"	"MC3R"	-0.0483933918495827
"IQCF1"	"IQCF1"	0.887266861897198
"KRTAP5.6"	"KRTAP5.6"	0
"HNRNPK"	"HNRNPK"	0.55333654434922
"EFCAB3"	"EFCAB3"	0.167071810796694
"RP5.860F19.8"	"RP5.860F19.8"	-0.26946182813529
"MARCH7"	"MARCH7"	0.454024343039217
"LYPD4"	"LYPD4"	-0.109546043912289
"RSBN1L"	"RSBN1L"	0.197556604358112
"IFNA1"	"IFNA1"	-0.326749311209725
"OPN4"	"OPN4"	0
"SYNDIG1"	"SYNDIG1"	-0.30207186349596
"MYEF2"	"MYEF2"	-0.550056796175449
"CYGB"	"CYGB"	0.259806902436518
"KRT32"	"KRT32"	-0.208112154714773
"HERC3"	"HERC3"	0.748297829191217
"SERPINI2"	"SERPINI2"	-0.0762406616192239
"HIF1AN"	"HIF1AN"	0.660702142844475
"PDC"	"PDC"	-0.204110555787859
"UNC45B"	"UNC45B"	-0.0675179312190728
"KRTAP9.9"	"KRTAP9.9"	-0.0971248334832683
"COMMD10"	"COMMD10"	0.258687669576386
"CES5A"	"CES5A"	-0.118138597269128
"RP5.877J2.1"	"RP5.877J2.1"	-0.0483933918495827
"KCNS2"	"KCNS2"	-0.145251365883818
"KRTAP21.1"	"KRTAP21.1"	-0.0483933918495827
"MYO7A"	"MYO7A"	-0.391949557178938
"CGGBP1"	"CGGBP1"	1.42712581850661
"ITM2A"	"ITM2A"	-0.1647152152139
"FBXO47"	"FBXO47"	-0.0621082096865794
"SMYD1"	"SMYD1"	-0.05227360696878
"ZNF804A"	"ZNF804A"	-0.354448605721753
"FSHR"	"FSHR"	-0.101102239131028
"ATP1B4"	"ATP1B4"	-0.0524943803559447
"CDK15"	"CDK15"	0.288923415697931
"CNGA2"	"CNGA2"	-0.0483933918495827
"LCE3B"	"LCE3B"	-0.0483933918495827
"PAGE3"	"PAGE3"	-0.117069236984489
"OR4K15"	"OR4K15"	0
"CACNA1G"	"CACNA1G"	-0.462688059332825
"AC037459.4"	"AC037459.4"	-0.142439903338237
"GJD2"	"GJD2"	-0.0483933918495827
"LHCGR"	"LHCGR"	-0.0901400682751912
"C14orf177"	"C14orf177"	0
"ADORA3"	"ADORA3"	-0.316629495827657
"BRK1"	"BRK1"	1.60885074487308
"CHIC2"	"CHIC2"	3.25560188820976
"ITGA7"	"ITGA7"	0.290174186830202
"PINX1"	"PINX1"	-0.501181747976097
"SLC13A5"	"SLC13A5"	-0.280279834961173
"FOXD4L4"	"FOXD4L4"	0
"MRGPRX4"	"MRGPRX4"	-0.0483933918495827
"AVPR1A"	"AVPR1A"	-0.243761776127726
"ARHGAP31"	"ARHGAP31"	0.157562682737004
"PPP1R26"	"PPP1R26"	-0.00347812900119095
"C19orf35"	"C19orf35"	0
"HEATR5B"	"HEATR5B"	0.843906172216849
"USP17L3"	"USP17L3"	0
"SLC22A14"	"SLC22A14"	-0.782251152689573
"TTN"	"TTN"	-0.042153258816829
"MGAT2"	"MGAT2"	1.39281416863632
"TRIM63"	"TRIM63"	3.42930051159266
"CASC1"	"CASC1"	-0.55064264571486
"CPA6"	"CPA6"	-0.272216508386204
"LA16c.380H5.3"	"LA16c.380H5.3"	-0.124254681102449
"IL17B"	"IL17B"	-0.221614280410604
"TAS2R1"	"TAS2R1"	-0.110913155170306
"NEUROD1"	"NEUROD1"	-0.097975315947039
"PNLIPRP3"	"PNLIPRP3"	-0.202306857882554
"DLX2"	"DLX2"	-0.427897777777653
"DHH"	"DHH"	-0.0541898470884185
"ASB5"	"ASB5"	1.92761099748756
"NTM"	"NTM"	0.703080180430078
"CALML6"	"CALML6"	-0.0924362712393398
"NLRP10"	"NLRP10"	-0.165367824052287
"CTD.2207O23.3"	"CTD.2207O23.3"	-0.420900617819182
"DBX1"	"DBX1"	-0.076609806308846
"CCKAR"	"CCKAR"	-0.107722499664014
"UTS2B"	"UTS2B"	0.402421048753585
"AC100821.2"	"AC100821.2"	-0.089561245557441
"SPANXD"	"SPANXD"	-0.19738007255236
"KCNV2"	"KCNV2"	0
"PTGDR"	"PTGDR"	-0.664482963409997
"SAMD9"	"SAMD9"	0.205373063879731
"TNFRSF4"	"TNFRSF4"	-0.410510707527159
"TRIM54"	"TRIM54"	-0.149265991988106
"RNF111"	"RNF111"	-0.388233976011677
"CLEC1A"	"CLEC1A"	-0.611990294014568
"TMEM9B"	"TMEM9B"	-0.374830337231459
"TMX2.CTNND1"	"TMX2.CTNND1"	0
"DTD2"	"DTD2"	0.0981378250317315
"CXorf21"	"CXorf21"	-0.535184130908717
"AKAP8L"	"AKAP8L"	0.537676772887584
"IL9"	"IL9"	-0.0483933918495827
"PAPOLB"	"PAPOLB"	0
"SNX19"	"SNX19"	-0.943867791479476
"ZCCHC5"	"ZCCHC5"	-0.0680521483859554
"C1orf94"	"C1orf94"	-0.0586888951505458
"ANKHD1"	"ANKHD1"	0.276728796093112
"KIAA0141"	"KIAA0141"	-0.427097423426238
"INPP5B"	"INPP5B"	0.236283479496479
"CGB"	"CGB"	-0.587518397055653
"CXorf67"	"CXorf67"	-0.163607020632438
"STK16"	"STK16"	-0.385493406987209
"ZNF366"	"ZNF366"	-0.171642459198534
"GNAT1"	"GNAT1"	-0.211322470471578
"DCAF8L2"	"DCAF8L2"	-0.163670732448475
"UBP1"	"UBP1"	2.1238277255481
"MARCH9"	"MARCH9"	-0.202039085328866
"CAPN11"	"CAPN11"	0.446461836540688
"PLA2G2C"	"PLA2G2C"	4.16345721947997
"MS4A14"	"MS4A14"	-0.330212405167178
"DEFB108B"	"DEFB108B"	0
"DUSP13"	"DUSP13"	0.611134325662147
"KRTAP21.2"	"KRTAP21.2"	-0.129233072782602
"SLC35D3"	"SLC35D3"	-0.156317690385124
"SREK1"	"SREK1"	0.473577921527798
"C10orf120"	"C10orf120"	-0.0483933918495827
"CMTM8"	"CMTM8"	1.17935559840779
"KRT82"	"KRT82"	-0.104458138785598
"IL11"	"IL11"	-0.249200273290468
"DSTN"	"DSTN"	0.311478157673358
"SPATA3"	"SPATA3"	-0.0925026711086317
"CDR1"	"CDR1"	-0.0524135823079286
"HTR1A"	"HTR1A"	-0.0483933918495827
"RGS22"	"RGS22"	1.37029317952074
"CCIN"	"CCIN"	-0.415089164099234
"OR10G9"	"OR10G9"	0
"NEUROG2"	"NEUROG2"	-0.0584066714248367
"CTC.490E21.12"	"CTC.490E21.12"	-0.333788988970823
"PRUNE2"	"PRUNE2"	0.281659493237579
"SBK2"	"SBK2"	-0.0934353953630011
"DIRC1"	"DIRC1"	-0.413632202719269
"GLRA3"	"GLRA3"	-0.486623486372329
"RAP2C"	"RAP2C"	0.36145624459771
"KRTAP1.5"	"KRTAP1.5"	-0.339505094254558
"BRMS1L"	"BRMS1L"	0.925697468456326
"PVR"	"PVR"	0.156449978504821
"DNASE1"	"DNASE1"	-0.525393989065446
"CASD1"	"CASD1"	-0.373894951966933
"CMAS"	"CMAS"	0.23248848495467
"LMTK2"	"LMTK2"	0.22129759603728
"CCDC80"	"CCDC80"	-0.117559865063021
"TRPM1"	"TRPM1"	-0.0950032900311517
"GPATCH2"	"GPATCH2"	-0.923777233265958
"HSD17B1"	"HSD17B1"	0.569492493868084
"CAPN13"	"CAPN13"	-0.554407913461131
"TSPAN15"	"TSPAN15"	2.50398327681437
"GIMAP1.GIMAP5"	"GIMAP1.GIMAP5"	-0.574297625903612
"LGI1"	"LGI1"	-0.068217283841293
"PRSS55"	"PRSS55"	0
"METTL11B"	"METTL11B"	0.78500099403197
"PDE2A"	"PDE2A"	-0.265524733561083
"BCO2"	"BCO2"	-0.156091417211497
"AMPH"	"AMPH"	-0.297170886484563
"GOLT1B"	"GOLT1B"	-0.489860693671945
"RUNX2"	"RUNX2"	0.694093394501542
"NRIP3"	"NRIP3"	-0.401166653121014
"GFAP"	"GFAP"	-0.231741077377277
"ESRRG"	"ESRRG"	-0.220533308576909
"SOCS4"	"SOCS4"	-0.708943242297442
"CCDC184"	"CCDC184"	-0.362541063245169
"KCNC1"	"KCNC1"	-0.107889469273396
"MUL1"	"MUL1"	1.54862576893647
"ATP1A3"	"ATP1A3"	-0.306386305634804
"SERPINB10"	"SERPINB10"	-0.181354023287571
"DCUN1D2"	"DCUN1D2"	-0.085634085227617
"HEATR5A"	"HEATR5A"	0.687649067879437
"PLAGL1"	"PLAGL1"	0.15184931792231
"CCL22"	"CCL22"	-0.254386233105026
"SIX2"	"SIX2"	-0.516667909734469
"FCN2"	"FCN2"	-0.180842890301794
"IL24"	"IL24"	-0.20414379744038
"VRK2"	"VRK2"	0.704682059032436
"MTL5"	"MTL5"	-0.478817816619113
"VGF"	"VGF"	-0.0824436879144379
"NAV3"	"NAV3"	-0.55375396864507
"PSPH"	"PSPH"	-0.0555635842757658
"HSD3B1"	"HSD3B1"	-0.608642980041448
"RPS6KB1"	"RPS6KB1"	-0.310355193410007
"NRAS"	"NRAS"	-0.666752682004316
"TNKS"	"TNKS"	-0.671562733764033
"MYSM1"	"MYSM1"	0.509419583254022
"GALNT9"	"GALNT9"	-0.104260861856544
"CDH12"	"CDH12"	-0.18945476937989
"NEDD1"	"NEDD1"	0.0898146895749533
"RAB3IP"	"RAB3IP"	0.457334229509031
"SEPT6"	"SEPT6"	0.107964985268781
"CEND1"	"CEND1"	-0.28178861405824
"PPEF1"	"PPEF1"	-0.301498621050278
"FGF12"	"FGF12"	-0.335520422675542
"TUBD1"	"TUBD1"	-0.3078495999594
"E2F3"	"E2F3"	-0.309391238823761
"FRS2"	"FRS2"	0.0573263109350155
"NRK"	"NRK"	0.117398278162746
"CAV3"	"CAV3"	-0.196293017182405
"FXYD7"	"FXYD7"	-0.158102506038251
"ING1"	"ING1"	0.413719809594853
"C6orf203"	"C6orf203"	-0.879121774237629
"RASSF8"	"RASSF8"	-0.45670841271514
"C9orf92"	"C9orf92"	-0.223996788973665
"KCTD21"	"KCTD21"	-0.376069470952564
"SLC4A10"	"SLC4A10"	2.35647111490057
"CCDC64"	"CCDC64"	-0.0479632974120478
"TMEM221"	"TMEM221"	-0.481219073903823
"CFAP61"	"CFAP61"	-0.00844648019332497
"KIF26A"	"KIF26A"	-0.220397514179413
"SLITRK6"	"SLITRK6"	-0.509506748229471
"HMGCLL1"	"HMGCLL1"	-0.28471473002408
"TMC3"	"TMC3"	-0.379037464252808
"BICC1"	"BICC1"	-0.309973067445919
"THEG"	"THEG"	-0.0451497752025009
"CAPZA2"	"CAPZA2"	0.435307890491962
"TTC1"	"TTC1"	-0.394099797706562
"RHBDL3"	"RHBDL3"	-0.309071975226726
"SEZ6L"	"SEZ6L"	-0.128493494661213
"LRRC55"	"LRRC55"	-0.1001567699656
"BRF2"	"BRF2"	-0.479492632563079
"MAP3K7CL"	"MAP3K7CL"	-0.19118805034057
"PEX1"	"PEX1"	0.138709996118146
"HES7"	"HES7"	-0.394541888130579
"RPRM"	"RPRM"	-0.265110245779138
"ZNF516"	"ZNF516"	-1.07008738222879
"IPMK"	"IPMK"	-0.177392796392828
"FSTL5"	"FSTL5"	-0.324352461683682
"CCDC74B"	"CCDC74B"	0.00470999519459907
"PLN"	"PLN"	1.22789494810686
"TMEM8C"	"TMEM8C"	-0.108291149137924
"GDAP1"	"GDAP1"	-0.518557935881118
"C6orf15"	"C6orf15"	-0.129928373592336
"ASUN"	"ASUN"	-0.638142186237818
"SLC17A7"	"SLC17A7"	-0.293235448998819
"RRAS2"	"RRAS2"	-0.580156517904234
"MAP3K10"	"MAP3K10"	-0.033777023042435
"ZIC1"	"ZIC1"	-0.30938298631989
"GRIA3"	"GRIA3"	0.146255106555137
"C17orf96"	"C17orf96"	-0.875407256242381
"MTURN"	"MTURN"	0.18001378106506
"RBM20"	"RBM20"	0.0821476106784468
"SLC29A4"	"SLC29A4"	-0.24587193169614
"CLDN19"	"CLDN19"	-0.130421495785397
"MMP25"	"MMP25"	-0.238394213308526
"AL645728.1"	"AL645728.1"	-0.666102051649656
"PRPH"	"PRPH"	-0.295425411074018
