"TCGA.05.4410.01A.21R.1858.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.50.5066.01A.01R.1628.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.63.A5MT.01A.21R.A26W.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.NJ.A4YG.01A.22R.A262.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.J2.8194.01A.11R.2241.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.55.8087.01A.11R.2241.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.95.8494.01A.11R.2326.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.34.5241.01A.01R.1443.07"	"TCGA.63.A5MM.01A.11R.A26W.07"	"TCGA.66.2734.01A.01R.0980.07"	"TCGA.66.2768.01A.01R.0851.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.85.8351.01A.11R.2296.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.77.8008.01A.21R.2187.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.86.6562.01A.11R.1755.07"	"TCGA.92.7340.01A.21R.2045.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"
"NTRK1"	0.541572452256611	0.852888161222593	0.521839214063521	0.598653922073764	1.2349519982531	0.560757107027621	0.92982099279714	0.513582378970134	0.408685647171639	1.66259946398114	0.494251470513379	0.991828850276919	0.524018435311781	0.457435291674802	0.917392081077036	0.928904401297686	0.758075768965613	0.67213949254153	0.690278712104702	1.06263643914254	2.5530527817682	1.13092620689573	0.486675793470814	1.02076241422878	0.434377464700058	1.17547209142249	0.892124660882142	1.30414172864625	1.92169667423986	0.839018774367895	0.766870038584604	0.250652346874496	1.11021362199603	0.561160853750863	0.464989660276651	0.852748825366036	0.750583041375173	1.80541522411651	0.324057900803899	0.838695676954182	1.26377469066767	0.276807963082453	0.480924356375193	0.943598170501875	0.501565280711627	0.275604160651911	1.24385012194359	0.502706816685187	0.739795651647603	0.627563773171266	0.808282344945861	0.651767500960012	0.695424149488895	0.680535713768558	0.495441020252164	0.178595134168191	0.130323841100204	0.562872803263644	0.334646298443584	1.25193396433666	0.276479116674355	0.351884519933827	0.438787444580594	0.584304771576741	0.0453836567486623	0.864102131973672	0.36710568235134	0.642398661937072	0.515163979168565	0.47382243099347	0.716244787150121	0.810193319942754	0.449012061635759	0.780861957702314	0.239404203302013	0.620928097447117	0.573073364803683	0.243295811629456	0.892540940902576	0.653967734022689	0.442523702939405	1.30648716163252	1.75940697363162	0.445078196081957	0.435087341157895	0.76254571500911	0.382812391649747	0.465454119907482	0.342619054560378	0.804228275031906
"PIK3R6"	1.53756179278874	1.83792540115001	1.4212801219855	1.74173058204073	2.62836489741485	1.19369819557695	1.61607054942088	1.82798131111325	1.07382237274787	1.97369709018826	1.20364045843183	1.58817656438584	1.64285858303839	1.5806908315581	1.35022695527691	2.41155396677361	1.47206349981687	1.76307681913189	1.44125387463344	1.62651151555524	2.72296480243035	2.32232775144745	1.34496633885394	1.58015441540849	1.06965191778369	2.25136411998957	1.7843597148146	1.52006369490001	1.89977185738958	1.95093752604812	2.17050920064386	1.61041268684381	1.87252530389787	1.06265493121715	1.13460583456686	1.05776120959667	2.00710662154691	2.21047936560139	1.31490538909903	1.85106267621831	2.27892045389283	0.257465955707542	1.47071350728414	2.01591201086671	1.04976125828944	2.11988641896075	1.2031682954835	1.41611694734451	1.89611731361379	1.25290783322709	1.05902800729227	1.17655937476645	0.769546995274714	1.31926822150719	1.10847363355802	0.866262599251896	0.977384266223483	1.36854346245897	3.36951846134187	1.51464997333198	0.718204986341381	0.889584329426401	1.49730472645347	0.703811358767336	1.20544439371278	2.45824155770193	2.40928220114573	1.82675250979646	2.1656488625213	1.65300325926345	1.77710132275747	1.50953039322769	0.916368985886793	1.28119477747268	1.47618971630786	0.822623514752842	0.866925287594536	0.976888546160475	1.44434102514749	0.629581343812319	1.84189300693739	1.86054371844542	0.952192508209738	1.85767624097471	1.39625066951154	1.22991259530753	1.08867517455828	1.12406495658882	0.958228122933516	1.90601105927161
"WAS"	4.33127315428527	4.84679354344835	4.41631937566708	5.49041608209641	5.01107318938233	4.64836343266105	4.19374231456494	5.12672173302058	3.83974869309166	5.29329222960154	4.50857609388251	4.96193552661471	4.80597068448949	4.6176970089912	4.67677938649041	5.04752746112898	5.07794486024249	5.00478886364199	4.35876686541689	4.70320969051992	5.23184042521426	5.32047032986146	4.47471695496406	4.70430055477886	3.77488646358325	5.50457194872441	4.83006176637028	4.50919297065539	4.83995760273677	5.21393734861913	4.63929241566507	4.24464639071404	4.69295574038729	4.81501513497508	4.98288867887487	4.32967964369714	4.41027754099441	5.33180439802809	5.1985474495346	4.90157960313734	5.36058996047584	2.92268667643797	4.54591513339093	4.64470355195909	3.54183730383783	4.49244054963003	3.52959218657673	3.76773312075042	4.44471455338368	4.28399438012964	5.05415042151993	4.48162970683387	3.48390871478175	5.09516160421517	3.87030945753759	3.58918563710801	4.38042030523773	4.39618223851233	4.47849372828508	4.51633703177526	3.8169137453107	4.62619849336009	4.57064224027103	4.07015072145679	3.64508908686226	4.05474255719624	4.49288944588582	4.79960323794907	3.44114316732036	4.2115414127888	3.79446546183818	4.01146653217922	3.28674242350173	3.80180353026357	4.22193935303658	3.14398655424226	3.79905820272067	2.78551568229046	4.01462173647555	3.17281246780612	4.12908517916471	4.29262458019007	2.63116515114291	3.80248235922511	4.01963582007713	4.08014685656062	3.36270553396961	3.47964263991949	3.63365594387474	4.81660239426682
"ICAM4"	4.38929585576479	2.20029914320751	3.22540298154841	3.39969423176873	0.807283087943727	1.99985131127408	2.68076216654483	2.92191437527565	2.6663656942378	2.3061610306436	2.52341733710298	4.17363370236254	1.44467379503855	2.27842681024776	1.78712443348135	3.48292340581419	1.07874158685687	1.86234637233653	1.88932723626783	2.04245646713502	2.03070193755678	5.70530592194438	1.60365393162831	3.97832712034771	3.89182248619907	4.52779581869248	1.41189315562492	5.14285780476657	3.07532580341181	2.24330902715735	3.7190537895945	1.93600726829103	3.21430726152338	1.70315744330222	3.86696569971426	3.91100865844717	2.88833698536542	4.09431820377983	2.99044632684951	2.26989921272133	3.28074063367052	3.76301875746992	1.77044942095002	1.02356705759056	2.831285339771	2.39424279406392	0.83400708650631	3.76313730526864	3.79720871941619	4.36691495468411	3.91187486106917	4.01206966547853	3.87469961798428	5.87805255135633	4.33680536433507	5.02042518875258	3.42845163956236	3.62427183624124	3.23476397830487	4.65961688855094	3.73576383068687	3.8256290405241	3.66355273816837	4.13345506029934	2.27432662871135	2.62442587646768	3.88844094736108	2.7471395818461	2.89755900887186	3.28926757331921	0.700409977345587	2.8741055155155	2.69818339930582	3.55844416333708	1.27027782578292	1.00451051431873	1.45464701980415	1.97943748595696	2.44060056241008	6.07960666183697	0.776436104137986	1.30582760348964	0.309632911931774	4.0158492468212	1.43680218647344	1.51930658252187	3.46262822146925	5.34529552253274	0.654352666807554	2.75218729789461
"MCEMP1"	1.34049601312272	3.10390613445673	1.81112874888325	2.46022486409944	0.669914767846647	3.25589309288671	4.61176779571323	0.992389951090968	2.2633076513331	3.15828604652478	0.561835624461028	1.36945760478175	4.33142324714348	0.743325045752755	1.87765495445009	3.0736669778826	0.423516776539283	1.45455624783759	0.529056756476035	1.27310267682942	3.14282381683784	0.359843555350603	2.24375562041324	4.0364724186368	1.18533869196701	3.93960478598148	2.91191405980986	1.23435569823183	1.92705648794759	2.45227606069008	2.07564934679775	3.90073763652585	4.50661815450714	7.05589206765073	7.92973081988073	8.47465732671793	5.53224726458997	7.11858451165595	8.06538350309638	5.85050225908836	7.13052632005796	2.12499169261161	0.77006529488601	2.54926662324784	2.17417490424842	2.78361791852186	1.92882904996294	4.52024256553273	7.03802325588534	7.03014732544481	7.62559042964311	6.85540123231309	5.80196392962588	6.94133908813938	3.04218941158543	5.9330156900766	6.66034208371387	7.35347748971956	6.36936299390666	7.07246660160323	7.70780864080635	7.09176077856959	7.56555030036342	6.51533853037812	1.75016041383867	2.3176785684407	2.29893636091061	4.978401666782	4.24409652587088	3.73214397698864	5.11195196085984	5.09526933410141	3.60022897240877	2.28947515985583	5.53273877306365	4.34504792793645	2.90491063828572	1.94415194790523	3.22491700483389	0.681611375439984	1.78400865934444	3.49247438774993	1.18996538714646	1.86498770936694	5.07405467703619	1.95934735128177	0.793328395102067	3.38352591143375	1.86023517178716	4.82006078184348
"MRC1"	4.18624877556773	5.68933192335919	3.73903319874507	4.7195641576306	4.06354910809186	5.37623029511676	5.61512457862604	4.28437188143994	4.92093496528566	5.28504644885513	3.38177868670505	3.95602058670916	7.1015558627809	3.92302264543112	4.72479085443949	6.25425938185382	2.76307542296864	3.91504712521531	4.23532910830544	3.40007842921053	3.60967001309183	4.74783215769637	2.86624704688249	5.06622036608285	2.66827783788207	6.62798371757576	5.92246052563708	4.11601376852963	5.14807488407275	4.73835375406862	4.23059702086399	4.64394150606403	5.70710856077979	7.09199239964158	7.56268431211222	7.14575716539412	7.3690208496289	6.96832772676748	7.31908664883054	7.3079596833954	7.90617455198205	3.69375446186624	4.08063906109853	4.59963526056664	4.08712363477509	5.89098866406639	2.73566270546741	4.93221601138383	5.74658553171201	7.11695092588072	7.35813589976463	6.70694201891682	5.93847755004855	6.69754039686477	4.25989638444165	6.31690110340888	6.82822878369684	6.96554759822387	5.99820031726698	6.8829426402966	6.04709889207614	7.24337688778332	7.11673085061537	6.3112308742418	4.1035583782204	4.67688926895973	5.46119232793909	5.09336074980388	5.06672115215491	5.54323508079677	4.3202819682231	5.80198284768975	3.82783351286968	4.58813084486084	5.06519137197011	4.04865344318855	4.38372318069178	3.17123330332575	3.78915528970492	2.88329267390083	4.79954300537052	4.62729333433605	2.57323357892547	3.96971710000632	6.04895186157237	4.81045888889413	1.70503013289016	3.84238445126759	3.33516414619259	5.99793330981267
"ITGAM"	3.896019341166	3.94843750782727	4.04918950091355	3.79191327947134	4.25337376109316	4.11581087073066	4.25135751853708	3.98732904134521	3.16828442935374	4.662663173754	3.63245025792638	4.30805212118249	5.28756249494284	3.89024421586903	4.89145707404431	5.3305129109562	4.11237537894352	3.88807336490867	3.69122039485044	4.10618218683118	3.80457984758787	4.50222237489655	2.17590373511623	4.13392100275501	2.82630930193479	5.38637392666486	4.27420095941561	4.00602349117995	4.48807708024289	3.99609132247579	3.59911076237446	4.72482432259676	4.57677546971386	5.26789929377602	4.879507811534	3.95664522052437	6.26433224294463	4.55359735822831	5.23166147771971	5.34042509910818	5.04399487322319	2.04417329088562	4.1256740318809	4.27013838943118	3.2244042474047	5.94434823860204	2.24873922947844	3.68605059729787	4.30004178672698	4.24970424722239	4.79821984243634	3.83650731665347	3.01418714286645	4.13505477162992	2.88471050292082	3.59966226828496	3.57344856277828	4.3592908163846	4.69080856565271	4.70282178882676	2.51265020913058	4.75609693022187	5.06750618325944	3.2660640966478	3.39944771332994	3.93600202723016	4.83798130182443	5.58467979156701	3.38032404155571	4.15664959713556	5.12035598090918	4.80056732385162	2.75059271514499	3.24776695704452	4.14537744030147	3.00274785614159	3.5021906630188	2.99899993789978	3.02940290391017	2.25643528196015	4.13256751180329	4.6041298611956	1.87861234790551	4.6054291014613	4.77437218239236	4.37618212843301	3.53872802833409	3.22972305180474	3.22985901493022	4.73560676432019
"FCN1"	3.15596643805666	5.2253575424015	3.6410957610796	4.55324541169672	2.29619934072227	4.63942778395847	4.95510065505401	5.16563954978787	2.45628677789507	4.87176323682117	3.37579303363866	4.87526618893851	4.69010985314837	3.762648597418	3.490014554008	3.77893489418752	2.50484852991296	3.29701471405576	2.14802274859504	3.35301632227497	3.1352693790293	3.10891879375813	2.52925612890561	3.75106255232562	2.45954705859273	4.23353981379543	4.35433290972774	2.89888563351852	3.66471190352825	4.21253954692186	3.2418257394913	4.64229105655982	5.26834724139691	7.04186343390885	5.6425455697928	5.47946384094265	5.04962850186021	5.01951901134483	4.84734159072422	4.73725693345577	5.1980170279445	3.33943651161556	2.1517493468784	3.50947407630486	3.17432087475254	4.61414668969361	2.13436700655407	3.12500891659684	4.83539840208916	5.37863871218299	6.52327674164039	5.17639205693393	3.87097889950547	6.28313492877959	3.32131419483383	2.80645961992663	4.53205967028877	4.57842104203747	3.44241724479349	4.94093394795264	4.72756002689521	4.96691946442336	4.90438788639066	3.67478326465784	4.49023617036135	3.72331913231281	4.87418072407932	3.64650909352591	2.93565903205429	3.71912810510462	5.40692940173968	4.61049946784906	3.35324358859431	2.2716462239861	3.3127305255958	1.51535057777115	3.12091574503765	1.91558935599786	3.60587572343362	1.89661913532824	3.31823141491774	4.22726069826214	1.53044083555283	2.50693085505012	4.57765460423486	2.5073646993232	1.26136109597759	2.57444266512747	2.54936665308617	3.74200444234868
"OLR1"	4.35803721104711	4.68448912716154	4.19806120855592	3.83045535798683	3.14164441007598	5.14476321670762	4.52236541353063	5.28844236172223	2.23827149253383	4.74522831483686	3.03405576737149	3.99054975747845	6.37903172583696	4.21629917290972	4.53267461427562	5.17507569684071	2.83204224694262	4.69189062358749	3.81223918452725	3.62539709769584	4.6865094862216	5.04300685974718	2.42161000951975	5.34723164442553	2.66221973816085	5.99900787869778	5.17315489505565	4.46037799354623	5.10742776273817	4.31932561779901	3.36034315761738	5.42348565794431	5.73667104932498	6.52355593784662	7.87518085113515	7.35630218133537	6.50133131963769	7.78261282256747	7.62876645933914	6.53426053780166	7.31072819720714	2.69777505686818	4.22903788651522	4.48872984915249	6.21902554523221	4.70247807587285	3.30062959328189	5.17109547764871	6.22757370882373	6.82011304377356	6.63920419431884	6.00423825766216	6.04548455274678	8.06658173273577	4.79177282460153	6.48863659759296	6.43935210354753	7.07093820916399	6.51837962065659	6.63682413742533	7.01837542111243	6.7948973336061	7.32941775616676	6.82994982276561	3.29472519862058	4.02200426825198	3.92400022981494	4.83406618217012	4.04767261947957	4.99221901192287	5.43187179089747	4.61739912295391	3.93719537949252	2.9962515139503	4.37421486921449	2.84368289421147	4.15019698254837	4.17631061516846	5.06082631545426	3.37007310640861	5.34053583225628	5.07395418863159	2.02116423042681	4.68353086221877	5.45352645573921	6.04594547167391	2.75351844846487	4.42933509554723	3.27111590937239	5.06358766662813
"CD300C"	1.58125211636252	2.79395569368024	2.34482439807913	2.26625388495385	2.35017595294529	2.58907082884594	2.70699351223782	2.9487217743933	1.43183745639808	2.70607507532145	1.16107108084911	2.36674947075323	2.54053112018874	2.46768678096043	2.08183019477277	2.82822799438905	1.86145003552909	2.22311217645137	2.13409629386583	1.83909083601791	2.29460367734127	2.25590834858152	1.42994883598503	2.54634579253686	0.971988555961689	3.27586800595162	2.76064597238869	1.42057396389843	2.68493880527806	2.35967584687681	1.80678041727249	2.93283211422169	3.38440718018372	4.60800504117095	4.24379159246772	4.5039274802932	3.38763439500486	4.19053120872535	4.61437108305279	2.88477939484619	4.43951613876039	1.42027306496242	2.10022003857661	2.36652178169466	1.64700623492284	3.00955986205829	1.24458309182479	1.83224619208874	3.60206878316244	3.63750545309327	4.02806755828892	3.62105959801103	2.78123367431592	3.49275665027672	1.29161779774655	3.29441522450445	3.25796351235913	3.77848257095569	3.06222422784939	3.23677349342034	3.46121325881308	3.85354656679912	3.55228409821958	2.67853014829186	1.61370356091336	2.01925195819591	1.8536003654831	1.93098910423657	1.32201240522178	2.01938219457783	2.71146064818938	2.42959066895807	1.96793622462309	2.05023792805387	2.29829211685159	1.95850449179649	1.84491926037865	1.65284362626336	1.89121261111021	1.18660074295638	2.72622305777617	2.5876137433594	0.934629208223431	2.83811364882294	2.73822015385041	2.04486570321052	1.36906791753098	1.91336742031746	1.43231316610107	2.55046715629181
"CLEC12A"	2.66525395031	3.08145287800597	2.64135622497772	1.83856530401874	3.96143209807527	2.67507038049335	2.93395690817839	4.3173508908709	1.18246945105194	3.48002935232932	1.89510208903285	2.7145252033063	4.32240129468565	3.28428570535766	3.08623366464712	4.05066658121561	1.88558151786596	3.6855243028402	2.83899061847426	2.0086046046566	3.13806214488513	3.52069082560829	1.04978586203758	3.1338032980955	1.24297873976413	3.30064672588749	2.74823641777946	2.47901696815021	3.24640695572438	3.19956287471854	2.02609981983486	2.85362896696301	3.23505231522818	3.55695642341753	4.38364830598965	4.6836037762493	3.34291985926269	4.48350110478612	4.79458360785621	3.76912368184622	4.23584200682523	4.27670658538774	3.5273956064509	2.88983375442597	1.03306608469119	2.6912675075538	1.56902276308418	2.77245613714651	4.08861659761213	4.3563138431877	4.26866765732356	3.45288796359855	3.58953371431984	4.49661029775417	2.22606168271495	2.87783334259304	3.33878159075714	4.6645255086583	4.32859192185787	5.18150038148446	4.70944673	4.07796636766432	4.64483917410661	3.35109703885154	2.67420782422956	1.89166818969746	2.34690486366679	2.61572301763265	2.67230959734635	2.99396582502693	2.90779162509303	3.44526631861957	2.82868319870522	2.26268510093919	2.67693159519638	2.29942510562901	3.28179806367826	0.847710563197528	2.27153464706698	0.871182034281251	2.22680823708857	2.2066338986729	3.80100568133823	1.75279253288376	2.83461801512107	2.64454171681284	0.757062221429191	1.48116280392133	2.14329995668622	2.29615527309688
"CD33"	3.17128490431548	3.86201900801221	2.91630794787821	3.09492023275359	4.14517572505213	3.79734719546426	3.76483072684279	4.31295581943319	2.01113770643012	3.74941358058345	2.23946963921161	3.38165336394426	3.92130717814214	3.02654092705449	2.94275867480286	4.3325190242031	2.31463191891408	3.22852921061428	2.68771134044684	2.96332077128393	3.94649131238873	3.52844832754474	2.46849659237222	3.55297370962275	1.94577089436216	3.83320126962495	3.7311385203406	2.81893469464771	3.22527196047319	3.0477142297276	3.09196991128639	3.74619271146335	3.76602391570505	4.75180629369534	4.68118249116723	4.79045908488863	4.35056776809687	4.86328046462171	4.71562724093371	4.27526474100153	4.57099436510762	3.79224079867753	3.48327224075983	3.00371936618009	2.4833217881398	3.43011493944706	2.08074073526351	3.42074599982176	4.4827565671988	4.21920322551612	4.41103974530167	4.25285493907697	3.8182737530773	4.3139684119326	2.66314854788992	4.12749196048235	4.13160756015001	4.34915082017369	4.23139870138395	4.47037205994795	4.28059469946838	4.41283475153281	4.52400425887018	3.60475946291951	3.04028066234662	3.9640227325312	3.53801789498914	4.08499191493021	3.3724554619036	3.61288152350967	3.98061748230904	3.6668035920612	2.99921628443968	2.71495944942809	3.24632806380374	2.41085606467051	2.49862168708327	2.14440126919917	3.0102564700344	1.98624074949806	3.34735488569409	3.03094570707241	1.78912016279764	3.62785554847925	3.54541442326593	2.73219115042725	2.01327202290672	2.40468233138338	2.27934343632003	3.81656045526286
"ADGRE3"	0.403147748583279	1.20503671804388	0.450845146618068	0.959278135191106	0.318723842755372	1.61358250774319	1.27626564528669	0.280482856133279	1.1716161659461	1.40905303454479	0.174860425611685	0.213402897084984	1.61127907423564	0.376300517501383	1.04325896015544	0.734603460965483	0.895367532765065	0.0354619346545039	0.234325862029011	0.456106205314397	0.164071669577705	0.133992007807636	1.20349597348071	0.622507072240654	0.250339294483044	0.546342516384678	1.51129761817559	0.100295153337568	0.165869112783493	0.925551235886135	0.606240750220001	0.643353729887264	1.62561569233491	2.26744365545265	3.27825829099911	3.05955570697421	1.60022367608831	2.27096190141039	1.66899039572843	2.75655419766954	2.46327778049784	0.557453838744606	0.214260330137678	0.737657922867215	0.42205147375504	1.25070689587717	0.407669140490421	1.00401218539833	2.7131687968776	3.45822032345865	2.6458280272382	2.33202089983201	0.903051058441353	3.10090623046575	1.71579276508991	1.82120743442784	1.9959929666359	1.93853746947253	0.757884606659753	1.51526796453344	2.76989117530802	2.23283075998537	2.43721734278939	1.90419640891592	0.594997878816839	1.24762312861437	1.50340369391217	0.542626699181137	1.19124251962271	0.598814114441156	1.018521551933	0.224533559757215	0.89311587595618	0.856190993494156	2.24891660303143	1.75528397425179	1.54655966516693	0.151934113021353	1.2471517245829	0.130731068655091	0.616234898956417	1.17000108476024	0.268702711609516	0.102692942378622	0.351967556441986	0.695439801027384	0.0459068263289124	0.475588756866399	0.936336002978616	0.420460333826528
"DPEP2"	2.75250909950586	3.20786493381628	2.33771401931548	2.98744295983651	2.81496160146843	3.07776127916123	3.00552889006478	3.45373685155604	1.87368638564802	3.38997929728072	1.79655392917339	2.80077161187257	3.17286174374441	2.74275046027764	3.00827404354259	3.45570801759352	3.68711542903327	3.60739306365995	2.24204837947265	2.92859816275534	3.77727536016941	3.3466371060047	2.00096642732213	2.68967676794357	2.79044659060511	3.71701828264581	2.72126807171292	2.75015867888396	3.24877745543812	3.64186500078931	2.48162747440298	2.10992295527503	3.86444964320619	3.91858411651476	5.29347030191293	5.01805754246924	3.34839509779755	4.87854052694709	5.31247394773283	4.50153084407169	4.35696816305479	2.64851969226455	2.39802452406354	3.20738265060816	1.81241796479218	2.63856033729047	2.11128671892072	2.91689121726307	4.48625105407888	4.56428429829875	4.86875250576112	4.97224040272437	3.79811775783584	5.53741522631301	3.33690031025379	4.53689811862401	4.06764929488093	4.87785271716464	4.51397504466879	4.72244858398977	4.13780171931139	4.5530936379619	5.02082967636809	4.852013947623	2.42751171772407	2.12201481346236	3.06525384115471	2.89398307198734	2.31186848915269	2.7943618465683	1.20555613888258	2.64377221986979	2.21661477701531	2.16068325718424	3.23723249988628	2.49480762962566	2.34710395776026	1.70414916128847	2.74476513354073	2.01214130709391	2.04057044750124	2.75242548021901	1.18285353959906	1.84109954156744	2.53200195598627	2.02166527253826	1.6653022988448	2.32558667968499	2.05211697837559	3.09116971986414
