"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C03_830686"	"MS2010072805"	"MS2010072902"	"MS2010072925"	"MS2010072930"	"MS2010072004"	"MS2010072828"	"MS2010072835"	"MS2010072912"	"MS2010072937"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"MS2010072024"	"MS2010072037"	"MS2010072040"	"MS2010072834"	"MS2010072932"
"CRMP1"	4.97274772413404	7.42604980354731	4.06732083006198	6.13615258819856	4.44919464572538	8.05166921125393	5.82280709409751	6.25003768264915	3.45595730968789	3.83306341496381	3.64330723156386	7.19914759520296	5.61929539239374	4.39575762310014	5.6818994300786	4.43034552843888	5.89498502513073
"KCNN2"	6.1745819144054	4.17864746717524	4.52511864865569	7.74775091406192	3.31083363619887	9.45718016183414	3.28452937347576	6.33908466548933	5.69995062233834	4.37795699736673	5.41145250825087	5.13607576492589	6.06579922311636	3.14613544681427	5.59796955852073	6.23178728558748	5.67968964228568
"ROBO2"	6.42016916382041	6.61510447072819	5.3801349315014	4.68072407969539	2.75053679873651	6.53132589921384	5.0165229595089	7.55501869465402	5.43408918720501	4.82340108030489	6.70693224927805	5.99295024091006	4.50894102422269	5.17337234784625	2.4322944418175	6.29655607949887	5.17824352550593
"ELAVL2"	5.99136712371241	2.85304034866224	4.88849692214872	5.48390309441405	5.61017522498741	7.78806393448541	4.73215172177103	5.19181132204918	6.27564439058662	4.24429176076984	2.54031892353846	3.01313956301712	4.97748754114464	7.42428887285838	5.50706353132724	2.34858332478965	3.69185304115627
"GABRR1"	4.65717154745809	3.71060094747795	0.937823795581056	4.27556637660418	3.49751241651584	6.37249533424555	4.1980591950539	2.11794867766356	4.03933226623114	4.58291892138463	2.20324205476835	1.62050942568531	3.82239651060557	5.2247002411772	4.77266704639456	5.31117833758976	4.41842214861682
"LOC100288243"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GLI3"	8.02531818659057	8.11573377094951	7.32311096882619	7.50839033021469	7.61899686748104	6.86489506835655	7.70404954483199	8.52730426320872	7.47921777452959	6.21705341520145	6.42934228402599	7.65243261259222	7.06954978454435	7.13398824302521	6.65773411671757	7.00659046825907	7.69446773487878
"RGS9"	7.63925021377373	5.31746710257851	3.11550104390939	7.02130137337697	4.29168487413824	9.15799214177882	4.93625423661683	8.96184436336475	6.85213403837616	5.22736542945084	5.90667000668098	6.01944444298447	6.74918394947809	6.09543387629887	7.64377271583596	7.2094328344338	4.92612429998068
"C4orf26"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C2orf88"	5.83495480046272	7.37940576899239	7.89298000221211	8.40856241922912	8.66148799636567	7.87971106507153	7.08550317767241	6.41913490862364	6.62525333353127	6.85006796935573	6.74450480793036	5.86356416372465	4.18667992797456	7.83497953609268	7.59185472901111	3.163716582927	6.00990109178931
"TEX9"	7.94241140533966	8.88764405795975	8.64731245522768	9.41574549387537	10.8387373162754	8.20257240724869	9.2329347292649	5.32218113162605	10.1108627708816	10.3568826975875	9.88249240347112	11.3832925403426	9.59349905912549	12.4137689460926	9.87045247207239	10.7425438166971	6.25903306038678
"C6orf208"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC100130179"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FAM163B"	4.93699603201542	7.42797723892869	5.79807284085446	6.54600755278559	4.1581954972235	8.27924757336845	2.49916544449267	3.36711912082941	6.38780979013069	6.65307311580525	5.96234333327498	2.13815875352929	5.5660764132421	5.9473870539266	3.9193680218791	5.11136509020056	3.24065446024018
"SYTL2"	8.71226711935488	7.47548090995273	8.2998628804115	8.61612616213877	7.72232581149983	10.1069068154184	8.43518662794889	9.14474293891808	7.74695963505928	7.82399056683851	7.9284893884315	8.537292434874	8.24005762163555	7.47061686566363	9.21576940814031	9.81758213957514	8.39145684886302
"ADAM29"	3.60880211952173	4.62729628416124	3.64779147659482	5.36581426512335	4.60133982081159	8.41586546669794	3.52677548936484	5.25373208614665	5.37286697146375	3.69312705862554	4.12573919023176	3.53097813722432	6.77181157684216	5.71062505414272	6.38293663775107	6.35220727957925	3.68570806918351
"RBM46"	3.24327949429146	4.99190912711361	4.65852236465863	2.49107049956031	4.53507650428098	7.10174542081426	4.0063582674932	1.49837759208275	2.1866781227954	2.04969556981829	2.23245751040209	5.22632589340991	2.3737992260256	4.7120258920356	2.20371005503869	1.63451474484495	4.29236213169797
"TRIM50"	4.06949316641777	2.75531618769564	1.72567907361437	3.01391820232554	2.24650049346875	4.06476235716403	2.50765050546294	3.24337430101548	2.77400218345761	2.0888208446137	2.92825670074956	1.92637815040535	1.94136609390516	3.32640778058095	2.1855889032376	2.7528504502507	2.26493401283097
"ABCA12"	5.22072435446013	2.3220223958361	2.3724922349228	5.06680996003774	3.98543634868506	7.80581456601355	4.19862544534569	3.92508159100936	5.12051371075914	4.24790507966697	3.85021563707705	7.81517621419528	4.74328038050884	4.99802816980457	2.48175771355736	4.02260277786941	2.54501922833378
"PIGT"	9.51882240699198	9.76882242772581	7.97137203686205	9.23759380212746	9.65644770369129	8.64249436772886	8.91254728532063	9.19857693299819	9.17469244246638	9.75920955939136	9.75869951871236	10.590934599786	9.78134807454074	9.43083122730934	9.05174193014493	9.47514486018276	9.75940804497642
"MED12L"	4.35551527579801	5.29402218521856	4.47719752546331	5.72999690572516	4.00182879816816	9.08501009692761	4.2637546026825	3.51789793675816	5.36186641691065	3.53480858390696	5.1409297430031	5.88767329580709	5.8666318422053	6.59198300657994	6.85952740402445	4.70900618422417	5.62137697249884
"LOC392232"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HTR2B"	7.94036259587505	6.77946326410661	6.66005714868415	7.26445193687917	5.01391855234231	6.02195079133721	7.73185692153086	10.5184731307808	6.4519173463035	6.99936958325893	5.27080717875357	6.81307092310577	5.77657740302021	8.78980918149337	6.58161740565504	7.01163150792385	7.66716940176049
"SERPINE2"	12.1256260370212	12.4290350332541	11.1742755628404	12.1477744294615	8.22126694931119	9.97467793876016	11.1145118665773	9.24551224636225	9.75372741949611	9.4630465420355	9.02354933741515	10.495350051344	8.46458077538078	11.7075183739771	9.81645870580781	10.4802464753686	11.2468204665525
"CTNNA3"	2.81488492159933	5.9916032115389	5.014360444659	2.55887190230995	4.30318639315722	5.88954157819024	2.49844719790242	3.47184842561836	2.01385733367241	4.24457343283712	2.59538755404674	6.19758677812274	2.26093369872402	2.22847351465823	2.11077585468253	2.34905177176906	3.00371927605471
"APLP2"	9.63212504627443	10.1645444228598	9.67593606515966	9.6361984333205	9.83258218269789	10.189349086103	9.80539366793297	9.9835066827485	9.99420404210882	9.59107117690732	10.1127190355153	10.8400648839118	10.5396355642095	9.67816110311495	10.8354420773439	10.8115768693659	9.99176429642073
"LOC100287864"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"REN"	3.44302677406546	5.71950727037979	2.85623840413661	2.98930364692705	3.39290959512049	8.10026026094051	3.27267479561145	5.3498302253289	3.13990792398916	5.0929092325119	4.36350996912727	3.65839157685381	3.43771767799006	7.10281065057865	2.7706148014562	5.19604796165304	3.66793715441107
"PCYOX1"	10.0913813919844	8.90316988831183	7.99759168673514	9.57254822038852	7.851404452956	8.89373447791536	9.59047957599702	9.14624742413447	10.0175683956931	9.66730747616305	8.59917379875911	9.18665038320652	8.91295238903193	10.6183603523465	9.27672551718989	8.45455814272817	8.23360768516087
"HMGN1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CCDC110"	2.65067210928015	2.89801750429184	7.22010400650161	2.25804463099695	5.44556537230497	7.2713665683704	4.20606221992707	1.78083372501634	5.39961879369091	4.9394421666689	7.31435069114585	5.41323511748764	6.48018156275729	6.32628829219207	8.67663642544526	7.63519651446716	3.64675959206213
"SDC1"	6.99814600612452	4.9169305501784	6.22437138393879	6.22409232693865	5.85526443117444	8.8508733685605	8.39362236934348	6.47878070190157	9.27653909171697	5.73543283337751	6.10328398937502	6.14487048716614	5.22657604420499	8.89495383581681	5.27081943130875	7.21954061499633	6.30809807205551
"CAMP"	6.32386494988584	8.71677204019073	7.71038735376666	7.55413807725221	9.79518971680961	9.26748184151623	7.56899090130604	5.87316796869908	6.56040144791281	12.4535917421029	14.1068596168897	9.05857312202505	14.8250888695455	7.36738102984132	9.6448680718934	14.0063925235512	7.73981677733101
"FHOD3"	6.36434398594654	6.79985493330877	3.49832777096674	5.14166507896248	2.78851417209668	7.92873913575861	4.66988668919137	3.35275294638147	5.87637620789991	2.70137176048265	2.76560973203673	4.60338119998929	4.55686877953967	3.10314862637811	8.33564295098188	2.94289011380449	3.5384888465213
"IL17C"	3.03147993050378	6.54704545070742	4.58269111270863	5.90905870571257	6.82074279998889	7.57715776902034	4.03329681902573	6.6203093401774	5.24604951977586	6.26766123901935	6.10193113905481	5.95870846912695	7.01387732818677	3.412843318562	7.08391588756108	5.29635813571808	7.52408426067582
"RXFP4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ADAM6"	4.40072461839619	7.12508979763493	6.46720540456858	6.10792170588293	5.88828315331253	9.85970037215514	6.14776173729187	2.20820640573752	2.68214347322279	4.53200750516914	3.78057984057127	5.80126074747555	2.61587446746195	2.01615322102602	1.70487499946618	1.78518022495254	6.2539482989205
"FAM129A"	10.3590985068618	10.0540149121891	8.97097453635432	10.9282559332718	10.1535812091505	9.03869311717813	10.796566825101	11.873033517266	12.299996088664	10.51505208509	8.68559938192823	10.724825824616	10.2800149562964	11.9278953760885	11.8074082896247	12.6723523110245	9.61182605273586
"OBP2A"	3.6584995216399	6.97954316054142	6.3414369614411	4.86226636516927	2.97817672058603	4.76772138879003	3.31386417819454	5.66420922297483	3.41769632688601	3.63995634832892	5.58089472372775	5.97389918849756	5.33360873290942	4.14190182585839	3.49891928544697	4.4053557951236	5.96739934053528
"IRS1"	8.20295727878008	7.98875038981308	6.74877106512164	7.30501130335158	6.3654051015977	9.96041248233664	6.5977040176324	9.43123679891121	7.23265620333985	6.01881178211024	7.15294719107685	7.36248465856558	7.19688741969789	9.1240428178438	9.74662260465761	5.76600965631208	7.12966363889446
"ALK"	4.95310770584909	5.35972142584423	4.21925019000212	4.95241830294917	5.28793630591572	7.89114764348135	4.8419299222337	4.37705239251941	4.53762228457072	5.81223034556922	3.06230056238073	5.79587193459338	3.79252605879133	3.40437733916354	4.47257955406853	4.01911398420435	5.75152193327567
"LOC100288271"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC642373"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CCDC144B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAGE5"	3.0934414926501	6.27510516652981	2.4934534171321	2.78990014134254	2.67243475741641	5.96339594098037	2.18138782866326	4.23176099404025	2.82858329113313	3.63520004005772	2.33475250963072	3.28031602301326	5.49518348454576	3.40447596538111	2.66834314342664	2.24074814993601	4.318561267409
"IGSF1"	2.15238743653881	7.01403742992601	4.93813341081295	4.45380410061045	3.37303916982413	8.52214103049727	1.68913616607988	4.74563785841478	3.19338122363341	6.088855917217	4.88084882386221	4.43530805488243	2.54186250865023	6.50045179253368	4.61614828702088	4.76635309910242	3.13043255368025
"ERC2"	5.93865664145377	6.5718410165106	6.42458426713266	6.33869249857403	4.58149189132678	10.1583521715999	6.90959137112246	6.45005547480601	5.49170964060397	8.83263434160595	9.4057562107687	8.97924367709744	5.16724030616897	2.18187411735013	9.91516378585079	6.70196797452985	2.69719027953702
"MYO6"	8.88331293617953	8.26807549124641	8.8279363314155	8.56559998513627	7.68213184360906	9.44341370868798	8.83470076129094	8.5661652170787	9.70130516519084	10.810799213694	8.68658605984108	8.9934650739612	11.3235157407093	8.96088062621456	9.18289654650676	11.1189056672337	8.0584032715549
"LOC283104"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC728819"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"REL"	10.181475496832	11.1047690988041	8.54573935440607	11.000721121881	11.343920435404	9.61680239802816	10.7575761248277	10.2807140740186	11.9007567371762	10.1842692344826	9.27315956115867	10.2410078283229	10.8642857283163	11.2097446954056	11.1143798978755	10.5608544882298	10.1965822225762
"NCRNA00164"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"WFIKKN2"	2.1823867711943	3.11077570906777	3.50712143017395	3.47893623645799	3.25920166113989	7.53405110713533	4.1239503868946	3.63807169881862	2.81525466162552	4.06287080164666	2.75109608904006	2.94049082483485	2.99981799854148	4.79638355869918	3.57046881076726	2.90124846872654	3.78115621716265
"GLCCI1"	9.85352679521923	8.12022755820561	9.47769243375395	10.3693399708259	9.63598222331796	10.2253255906049	9.80019469791192	10.6724001365737	10.7805640578553	9.3116919460446	9.00483715603268	9.45130130501499	8.41147404515157	8.76398572409368	9.50391223033173	9.59378027951103	9.68100518612759
"SH3GL2"	4.98269100092758	3.44295207993555	3.03260998715914	4.7735890152198	5.3431888923831	7.82591231593652	4.91452211718572	4.38441072646511	5.45451901921251	4.49132318555893	1.6987103895536	2.61105912455056	5.63981444591623	3.75496491279042	5.00409427288266	4.26560928254538	5.47020285397565
"NELL1"	4.44594770360022	4.11766297955225	3.06598092686262	2.10215497863676	3.44480039728663	9.05423502398199	3.34485716633194	6.02202112260227	5.12616858616357	4.63591142552522	3.56411038068623	4.2338542430451	7.05740399846121	3.29614664445059	2.84213542365294	4.01757276866039	3.34704567156691
"EPR1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FAM5C"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"VCX3B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HFM1"	5.36981185952391	2.11004998824138	2.34976060594863	4.51010497493951	2.17598053499066	7.86424659460228	1.91142136373445	2.34188408251252	4.40431171186366	4.31411242146733	3.59823417594508	1.29847083404184	0.841819931302889	5.58971375477304	3.22337034562491	4.84663001488423	3.2872959943478
"ST14"	6.09922888944919	9.89688893818849	7.51768956818893	7.03080333185807	8.88107624642939	7.94533660296256	7.7005214819049	5.43415505033323	8.51702446984792	10.6146978912285	9.96602789554566	9.25894139733732	10.6510610939697	8.44532760856684	9.84005057666752	10.3202678998778	8.70876645269451
"PIK3CG"	9.5496143765855	9.90585345395743	9.65720316218403	10.0043611624641	10.2362038243151	9.91952780804643	9.70803872877166	9.20289745293362	9.78843504967438	8.66344611895752	9.75164899780053	11.3770334496378	10.1774781533164	9.52558650082634	9.65364099494902	10.565182570704	9.14299795681153
"FRZB"	9.56512433767644	8.09516005030328	7.39577750922629	7.88265641731416	5.91268830364347	7.74330531585092	8.55507535845103	8.96494343444605	7.51314747358934	5.76174801290421	6.33741389814954	8.17008642558619	3.67392324787329	9.40255168932654	7.24783800441152	7.78036282831365	8.75771986904364
"HSD17B12"	11.9943005576948	12.2171002731305	11.5994899928554	11.7150877747289	11.6997410815495	11.1203923257161	12.6003206295052	11.797915776311	12.2876937039221	12.7442976048938	12.5926774302936	13.098686479947	12.6430799158573	11.583392817359	12.4859570618147	13.5600695051554	12.2204049437146
"LOC100288004"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CLDN14"	3.04942245107907	3.82848311449406	3.23473592970562	6.23590601338664	6.42923318253533	7.86206538673491	6.40372714084903	6.89868354757591	5.68464946314189	5.62802144760534	6.54974180595748	5.88033834811415	4.51698897927517	6.74547474692866	7.66071951808048	5.72268774474796	2.98714398178858
"LOC145837"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"BSCL2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"STOX2"	7.03931587609801	6.79342023990793	6.18608843630563	5.56665521327931	5.74569039558625	8.12389784950895	6.67122131545148	6.49320289765928	7.43636997420435	5.93833819718273	5.86978128773374	5.83729193587711	6.55326483605446	5.71591434747244	5.628459124162	4.91596572055584	6.62440735879436
"GUCY2D"	5.92363007521084	7.3385952497265	5.9123980671158	6.42382094859606	6.75868398540118	8.54799854274808	5.92703087137003	5.55001039445359	7.03101497189533	4.98807934133159	4.35929191115622	5.15766352840076	7.22329273956554	6.61717930630784	6.76010173124944	5.95905357167967	6.23534624469262
"C21orf62"	3.80014595229143	7.0794197561266	6.05638857128803	2.79119125740126	3.93862462533743	7.05341943998056	3.19170929294779	5.42437126756877	2.76382404668422	5.29981536481446	3.15783843795181	4.52832267808434	3.37902179443306	3.09052000625405	6.00400484033683	5.4696369002933	3.75616517914019
"LOC285401"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC651856"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MAEL"	2.62492844367268	6.04066212260345	1.53527346977713	4.76623593180237	4.69927641732362	8.20969820606257	4.10244299622892	4.40466217702846	7.53499623752225	6.35283380496988	4.75813997636972	5.83545183884841	1.36861428804939	7.5338177761976	6.177402541575	5.45759566803837	7.01088283035415
"LOC100130383"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNF103"	8.58903206576959	9.02840773369107	8.0185033551454	8.41516214305939	8.46915675953256	9.60600534641077	8.70775976464785	8.08483295785464	8.47155994567972	8.3568879392112	7.88690304847597	7.969903175661	9.04011019883041	8.440571447866	8.61808536660002	8.54432326381842	8.27318076174203
"PRKAR2B"	10.0653784409261	9.17354299808665	9.55987320475458	9.52002482445351	8.84054413997753	12.2782036766818	10.137323451745	9.65153843718746	9.35323799488768	10.1682226128776	11.6118698425328	10.3787558494276	12.2611455337985	8.45980308443404	12.4930104711749	11.3481457124249	11.4011470601469
"LOC100289602"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC645249"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC100129128"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC100289467"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PTP4A3"	7.0477831572446	7.15229988223403	6.31836438128167	7.04634985692836	7.07166001128382	7.76812052085531	7.29572792702516	8.10691911044911	8.17433602482341	6.45700504997879	8.0168311564328	6.94569611301567	7.3906579050879	7.83702191884687	9.38729612319263	7.5926024517455	6.37767338407651
"SLITRK1"	1.50094811136451	3.2942023530519	2.20349149716687	2.58238922750691	2.63636295211667	8.41571938548403	4.78903601237375	2.68957985966903	1.96736984698049	2.99404169903446	4.2160110807838	2.30722656670344	2.34694011621058	5.75610369568027	2.36744568120502	2.94128659646105	2.5608615650935
"ADAM21P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GRID2"	3.32654358793569	4.00461202028995	2.76336576920721	3.63196947979095	3.48970183071024	8.24259312060849	5.35028461533128	2.90574657099451	2.11975775297849	4.75774304192204	5.44572696958486	2.41959339904574	3.45791448375289	5.16525318324943	3.6011631113517	2.26492541246103	5.43689958011492
"ZNF385B"	4.78949264093752	4.79931228496953	4.9405949231289	4.77386473617036	5.20805476695711	6.87025909970207	5.31658256784621	3.41806888189666	4.30918568996162	5.1271310165828	4.05040626307157	2.85195784623752	3.64795604810154	3.07130483650482	3.33722852178255	4.0434715847973	4.50006767435797
"JAKMIP3"	1.69852922059932	2.37319669798552	1.74580680140229	2.23291789350368	2.54810156517566	8.36967678322136	1.78069718191375	1.83127124010452	5.38056493038693	1.1397037076745	2.10792248687121	3.62071073279514	1.68185787300913	6.14111311126595	1.76481384874262	3.46676089759347	1.69729148660781
"POM121L10P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"EPHA3"	6.7474379135797	6.09846533554755	5.76309911981766	4.70298508248908	5.27846371166271	8.73845584255497	6.04061882456902	6.63482857927251	5.2998962676681	5.72155600060442	4.62333132100742	6.53839026419602	5.88855286728152	5.83194623165154	6.22677663858833	5.71599144944284	5.1739442663317
"SLC8A3"	2.83857757007972	4.41953531344009	5.74374733229301	6.19378152606061	5.81278259917301	8.28944131055897	3.01459973209458	3.24247768341248	3.24483196021921	4.11030484386089	7.00515432369977	6.38795421802945	5.27850499151044	5.39571210056317	7.23193719273612	3.62392210130709	6.39195717635348
"LOC100288973"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SERPINA11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ZNF534"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"UCHL1"	2.67183186564972	9.3866172951168	8.80419293117048	6.96325871316477	10.4005973313117	7.5047332462058	10.2158089782291	5.25627873694174	9.57211523319073	9.69205194917896	9.51150196657374	9.34161388343137	11.298636601036	9.81834387803478	7.33902976564031	6.86160725258305	8.95954235140785
"PCDHGB1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC643911"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC100132941"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PRKAR1B"	5.532973315173	7.38585473060655	6.29277529606743	4.71946044657656	6.93222578575681	8.53542218194606	6.58693979755351	6.49242761546726	6.48403929526413	6.97786615546491	4.48945528633904	6.77980478389846	3.96267863362604	6.2967450986995	6.18611103001141	7.27862051915239	6.74334497409374
"LOC100132330"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LOC100129848"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RAB36"	6.46942770017133	5.96500671199299	6.14845695786956	6.93600545209436	6.32970768220656	6.99689405607498	6.21886986379385	4.94114112350348	6.32190265254024	3.6907881764044	4.99400997866442	5.73331803854467	3.98766114017365	6.39213656798948	5.69792283588804	6.45266331728093	5.79550561333079
"LOC100287354"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ATPIF1"	9.24894356067509	9.96515607567527	9.91585697208419	10.2855789729615	9.68374298166856	9.14433478795367	9.32085908886211	10.2418157172817	9.72789030412827	10.283305017594	10.9618933468713	9.36596690732116	10.1620420678189	10.0766007330387	11.2249267169094	10.3894125482615	9.99109684614901
"KCNH2"	6.24147865542776	6.52946248875631	6.58906026217848	3.63743888674411	6.15482203913705	8.36350126370171	6.04722098363423	5.16420072116048	6.75619508901697	4.73321448409377	7.71550843937764	6.61669781093165	3.79843745413952	6.50446265818527	4.87815353992602	5.9439071051773	6.25939577167063
"LOC727916"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SMYD3"	9.3809560955562	9.16460684300576	9.2468655020271	10.1517504867029	9.5952865025047	9.34625380496498	9.02352174406963	10.264165864758	10.1470686111084	10.4214605163369	10.3147610702153	10.5695041800073	9.02913870721155	10.5238040852705	10.5604816688343	10.3912838247526	10.9156423728548
"THY1"	7.91254248217829	9.57846820415107	7.75675724475141	10.3607720684599	8.48501445546664	9.309279450789	9.77269609822514	9.80765403423166	8.9027367395334	8.57454624884077	9.65477813380448	9.30946851612041	10.2426502876626	9.70370067597437	9.99781271196393	9.13579975742165	10.3091464755882
"APOL5"	2.48806250874711	2.88036673390562	3.62463301224062	2.79730773315052	3.3671420308716	7.06262167415484	1.93458982474534	2.20775653497553	2.76861331482161	2.13032041912319	2.88715424118496	4.97365415095638	2.19742052839654	2.21886044333617	2.20860648499578	2.05538573062979	3.220875071085
"DNMT3B"	6.74324537655322	6.99508984755701	5.81663761673591	3.77035087421574	6.43503145437944	7.58623441564667	5.87195454011252	6.01398963858201	6.38765191057701	7.74213033375498	6.50058997448864	5.05667384626906	7.55941240418666	5.45364353738412	7.8016655719159	7.19891930863582	7.34728685665768
"C7orf16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C6orf122"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NCRNA00119"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OR2L13"	3.4872249626846	3.20915999618538	2.02421326151912	4.09057274817889	2.59939457204175	8.07098600996124	3.67992024375166	2.49456081328837	1.74441296019801	1.63606277442609	5.08276721129246	2.24501764487118	1.23784942146987	1.03311102124194	1.22340451369096	1.71387280318185	3.59538887896813
"RGAG1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PKIB"	5.63607670817064	4.33974037120478	4.80614229698069	5.69798408060765	5.85080536117251	6.57646365802514	5.47970701188109	4.87348032703821	6.02222624136797	4.87608409505622	4.92504440368975	8.02293123651753	4.8713850260424	6.28453798304874	4.82564383067607	5.71273700728795	4.8405434389464
"LOC100287927"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAT"	11.2193289477156	11.5353828614323	11.4237699279042	11.3587067078796	10.9826942383039	10.063065251483	11.0721295894188	11.0862614062343	11.0230203066021	11.5692709197985	11.4586777337884	11.1707476618971	10.8695512453209	11.4801372412616	10.8884101430417	11.5672103520977	11.7842664033971
"TRIM42"	3.23376723340051	3.11333254433743	2.5436643687058	2.52778797760901	2.66395064215474	4.99057899547743	1.63059158857848	2.47395576507484	1.99488401608691	3.41369679697622	1.9652151746175	2.01777291718403	3.60720325328258	3.95564029096443	3.4772098775205	7.38980779615293	3.66861545650443
"DUSP14"	8.89311131999728	8.97936510756085	8.43499697419517	7.34663201909433	7.57300851763381	8.56857296990376	8.3509383156856	8.75311805605247	8.81305022732335	8.63806378667991	9.22246971664658	8.7552629974444	8.88980465476631	8.19267286475496	8.35398473846519	8.79137713559995	9.12363419618565
"C2orf15"	3.96905846678511	6.19588707812005	2.92476475438996	4.34238010823878	5.33796508329852	8.4007508165406	6.02038028196194	3.62097841351112	2.49424013235768	5.53570521487924	4.82642885547117	5.1175730278085	6.38736043028173	5.04136142450193	2.25879681522315	5.91715159520816	3.3165545852478
"NUP62CL"	5.94274039594991	4.89965855294945	7.8186614460067	1.96811232099708	5.50762294599408	8.18515877733081	6.75482664725567	1.85125958392198	7.20196986714751	4.26661807538664	9.52523841025918	5.23103251957403	7.60850426105715	1.65170077411511	8.86859058372341	1.91629805162038	7.36676100815914
"B4GALT6"	6.00806726250163	6.44498968566643	6.32836659871201	6.34075389061334	5.76959562754117	7.99348852910195	6.92775592907662	6.20018388614149	6.99653524933494	6.3579995667245	6.98003543857487	6.90381352381909	5.44713014493392	4.99595294599321	8.72907168462956	8.81176328798063	5.7506786671777
"LOC100127904"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTNNAL1"	10.4299988202379	8.72048244520402	11.0322532867394	9.75100083420404	9.70781287124812	9.44621209938101	10.6519558983516	8.76743891185228	9.37536739568043	11.4610928751826	11.046956933495	10.2907285452956	10.3390053046586	9.99792481859603	10.1263820803695	9.77522053466238	9.6912395427594
"ADAM21"	4.53822898831903	5.12713652583173	5.74165658359257	4.51873295235141	2.00054434158326	8.0592738055027	4.84720154645217	4.19496872805708	5.61227876797653	4.87322900581419	5.39354392863072	5.59985540634014	5.33934708804137	5.76892272311328	4.97570858857206	7.17869592966898	5.8200588016653
"BICD1"	7.96360390118111	8.22016971943992	7.36403086443945	8.44912842904737	8.16547341872404	8.89107575252607	7.62484825071332	7.78657043122673	8.32533186540993	8.27108954583482	7.76534932134487	7.81624505096426	7.42785720883333	7.54702551071805	9.20730632547762	8.42645453043502	8.22537093379919
"SIM1"	4.56401590264302	4.87759896494211	4.29680472153365	3.62561878018732	5.20045665190184	9.30745260483483	2.73026343013725	4.47363617055618	2.23215888198524	5.60850943714316	2.95608795685972	3.86952990461199	4.48605951240247	3.14963541653663	6.62328013392756	4.44387243651412	3.03028398634192
