"V1"	"CTSP.ACY5"
"RAE1"	"RAE1"	-0.646710518230781
"TMCC2"	"TMCC2"	-0.434952303411581
"LOC340515"	"LOC340515"	-0.196089350509168
"NEU1"	"NEU1"	1.90610187738367
"GLT25D2"	"GLT25D2"	-0.868170396279459
"RAP2B"	"RAP2B"	0.6622576091529
"LOC441481"	"LOC441481"	-1.04879216952386
"LGR6"	"LGR6"	-1.58642895021666
"AGFG2"	"AGFG2"	-0.516374906060423
"LOC100287552"	"LOC100287552"	0.101397887016022
"ZNF436"	"ZNF436"	0.374360098047696
"CCL4L1"	"CCL4L1"	1.35060990276725
"RAB32"	"RAB32"	1.80628046789164
"RNASE6"	"RNASE6"	0.202952996224258
"LOC100287803"	"LOC100287803"	0.184485355389046
"FAIM2"	"FAIM2"	0.588249363243377
"IL17RC"	"IL17RC"	1.14843904684731
"TEF"	"TEF"	-1.52398484224472
"CREG1"	"CREG1"	1.36563615867034
"FAM105A"	"FAM105A"	0.971830925945773
"NCRNA00152"	"NCRNA00152"	1.06211901723619
"PLEKHO1"	"PLEKHO1"	0.747743944843074
"TXN2"	"TXN2"	-0.353697903853653
"TMEM204"	"TMEM204"	1.47467870277094
"MAMLD1"	"MAMLD1"	-0.231553038716712
"GPR171"	"GPR171"	0.378810888189247
"ZNF578"	"ZNF578"	-0.113967705524807
"IFITM3"	"IFITM3"	1.43108862158373
"SNAP25"	"SNAP25"	0.67943741999515
"MT1L"	"MT1L"	2.45669255032633
"GSDMA"	"GSDMA"	1.6695992369348
"SLC9A3R1"	"SLC9A3R1"	-0.983485338979726
"INO80E"	"INO80E"	-0.92749285801136
"FAM176B"	"FAM176B"	1.97740174623908
"BEX4"	"BEX4"	1.13235914188649
"PYCARD"	"PYCARD"	0.743256800551398
"TSPAN32"	"TSPAN32"	0.294675597220637
"RNF212"	"RNF212"	2.52150335763133
"RASGEF1C"	"RASGEF1C"	-0.34022122633704
"PIK3R1"	"PIK3R1"	0.541852627485425
"C3AR1"	"C3AR1"	1.82883004597728
"CXCL10"	"CXCL10"	1.11051346025614
"LYPD5"	"LYPD5"	0.911473384858156
"GPR65"	"GPR65"	1.4251813388235
"ALDH3B1"	"ALDH3B1"	0.534337407813729
"TIMD4"	"TIMD4"	0.0253749997829126
"GLB1L2"	"GLB1L2"	-0.0245696657626542
"PGBD5"	"PGBD5"	0.656836255670502
"KLRC4"	"KLRC4"	0.955357756768403
"GZMK"	"GZMK"	0.273856691674626
"IL32"	"IL32"	0.948528582739286
"CNRIP1"	"CNRIP1"	2.27364084677156
"LAG3"	"LAG3"	-0.0594820653101057
"NAALADL1"	"NAALADL1"	0.48135385167584
"GZMM"	"GZMM"	0.360794509941026
