"V1"	"CTSP.ACY5"
"FMO5"	"FMO5"	-0.204062562281272
"UNC50"	"UNC50"	2.16195881804737
"OTUB1"	"OTUB1"	0.655362300300637
"CLEC12B"	"CLEC12B"	0.158991974918194
"STK16"	"STK16"	0.331418249826911
"CHI3L2"	"CHI3L2"	-1.00465036175621
"DLEC1"	"DLEC1"	-0.575665615590837
"LOC100287901"	"LOC100287901"	-0.250811950177069
"SLFN12"	"SLFN12"	0.345081818797595
"LOC100287129"	"LOC100287129"	-0.27976070954138
"PXMP4"	"PXMP4"	0.49063238423889
"ART4"	"ART4"	-0.341370774338118
"KIF25"	"KIF25"	-0.530996353428541
"RABIF"	"RABIF"	-0.491345044649649
"LOC729412"	"LOC729412"	0.208583457763851
"IL27RA"	"IL27RA"	-0.454047941229666
"TIMM22"	"TIMM22"	-0.118627071599241
"C16orf54"	"C16orf54"	1.07056468592188
"LOC678655"	"LOC678655"	-0.308721681335632
"OR10C1"	"OR10C1"	-0.0580822193510094
"LOC100287237"	"LOC100287237"	-0.685205893388351
"RBP5"	"RBP5"	0.0435513468876555
"HOXA9"	"HOXA9"	-0.216266780398508
"FXC1"	"FXC1"	-0.759204760846364
"FAM134C"	"FAM134C"	0.394495926056018
