"V1"	"CTSP.ACY5"
"PRG2"	"PRG2"	-0.103963389037106
"LOC100131742"	"LOC100131742"	-0.515718734911834
"MUC5AC"	"MUC5AC"	-0.188439379249388
"WDR32"	"WDR32"	-0.097276048810003
"SYT12"	"SYT12"	-1.10712748362474
"LOC729008"	"LOC729008"	-0.995661032985535
"HYDIN"	"HYDIN"	0.0283630153126611
"FAM86B1"	"FAM86B1"	0.577548710430153
"ENPP2"	"ENPP2"	-1.00108629856623
"ESPNP"	"ESPNP"	-0.437060117566791
"ATHL1"	"ATHL1"	-0.29709436018839
"SNIP"	"SNIP"	-0.485967664456928
"ARHGAP23"	"ARHGAP23"	0.946600837451441
"C4orf48"	"C4orf48"	2.26794035928547
"FATE1"	"FATE1"	-0.245322261470482
"BEAN"	"BEAN"	0.177702135473229
"ZDHHC19"	"ZDHHC19"	1.28662441609946
"CAPG"	"CAPG"	0.712827243188801
"UTRN"	"UTRN"	0.748774238157721
"C16orf11"	"C16orf11"	-0.167928948948484
"TSPYL5"	"TSPYL5"	-0.114950821244293
"OLFM1"	"OLFM1"	1.2523699996696
"TUBA8"	"TUBA8"	2.16213100143676
"TXNDC11"	"TXNDC11"	1.52993929950261
"MRPL28"	"MRPL28"	0.166242244095026
"HLA.DPA1"	"HLA.DPA1"	1.15597975409109
"MYO15A"	"MYO15A"	-0.0422263992450438
"TMEM84"	"TMEM84"	-0.60212197192056
"LOC100289429"	"LOC100289429"	0.444592609425913
"C16orf71"	"C16orf71"	0.232091574916301
"CCDC135"	"CCDC135"	2.51148921101703
"SPPL3"	"SPPL3"	1.08678022443779
"CCS"	"CCS"	-0.350928564947663
"LOC100287331"	"LOC100287331"	-0.615915376757809
"LOC729774"	"LOC729774"	-0.297679449210139
"INSRR"	"INSRR"	1.64750523155704
"LOC100288205"	"LOC100288205"	-0.193378331493214
"NUMBL"	"NUMBL"	0.180258626165945
"LOC100286933"	"LOC100286933"	1.47688925997699
"FAM129A"	"FAM129A"	-0.231677738731033
"LOC100128334"	"LOC100128334"	-0.129587535511511
"FOXO6"	"FOXO6"	-0.580272368043828
"FAM19A3"	"FAM19A3"	0.174721035352812
"LAMP3"	"LAMP3"	0.362739069308556
"LOC643988"	"LOC643988"	0.708700863412472
"LOC100287659"	"LOC100287659"	-0.708912446194667
"TTYH1"	"TTYH1"	-0.347692056779221
"FLJ37078"	"FLJ37078"	0.866382543006392
"JOSD2"	"JOSD2"	2.09888622097065
"STARD9"	"STARD9"	-0.520623707958887
"LOC100128476"	"LOC100128476"	-0.565710464874435
"EMP3"	"EMP3"	1.82380961287337
"LOC100286999"	"LOC100286999"	-0.102166560453398
"FAM22G"	"FAM22G"	-0.382514478299872
"LOC100287089"	"LOC100287089"	-0.0771249995075471
"SCN11A"	"SCN11A"	-0.315394109500159
"FLJ46906"	"FLJ46906"	1.97416192749382
