"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.8496.01A.11R.2403.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.66.2734.01A.01R.0980.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.35.4122.01A.01R.1107.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.66.2800.01A.01R.1201.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.66.2786.01A.01R.0851.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.98.7454.01A.11R.2045.07"
"IFI30"	0.750735129610282	1.85292291952956	0.172146382960299	1.51705246456419	1.84057430219814	0.719698033277498	1.51066314829733	1.61996888447024	1.07125776179496	1.52743760423724	0.507254838759736	1.58870318493941	1.97074716770597	1.51877624946412	1.3489276655048	1.22088020466628	1.77291490037265	1.85051374637401	0.315811093340873	1.66305161865404	1.63489682497571	1.7166751527537	1.35134649129765	0.891366916712435	1.83512087275725	0.98223095054457	0.881702505688593	0.511450875131667	-0.294180056444195	2.09894460472074	1.7673320658755	1.92645392537055	1.952031939462	0.896836395429704	-0.321181141390462	0.165649493119301	1.33323696437859	1.34277102542852	-0.276783381608978	1.45883030773638	1.41810858627407	1.34861682807041	1.47073677102969	0.146567264437112	1.54610933600719	1.49854590474229	0.109367005045924	-0.545475526851133	-0.29245173798643	0.633149831842225	0.687168154420211	0.460474868247661	1.52111762215221	1.26415383549737	0.059431603969332	1.84807187732812	1.31324988860864	0.758600461418014	1.67635512452896	1.44867143862487	1.79044164792494	1.68409050544667	0.822781693697739	1.31399142433223	1.37745828797346	0.878435323734698	1.05676051430689	1.40539581983172	1.24061838584405	1.80485683703811	1.53831439499375	1.30345269163448	0.189080448361063	-0.576462950944765	0.732972677623344	0.825742483752066	0.620701668311217	0.333886567900341	0.262543425717492	0.251710525442514	0.0486026577657066	0.500606038415566	1.51143980680627	1.56461305103014
"MITF"	0.803970196235963	1.40644496894898	1.43173360494759	1.56647201909203	1.56539720543611	0.740473171140346	0.0827708639938607	1.52617878390616	1.40499132446403	0.841900306346282	0.190969486125559	1.41249723173076	1.28635663865442	1.47379621213896	0.80899917674019	1.29865637660589	1.62413220233463	1.33684382107352	1.31167300812324	1.18345071288876	1.44852441306759	0.302445812622901	1.41484766458604	1.37719167159831	1.48137953441431	1.33953351783243	1.51776445282964	1.27059091476949	1.43075651610454	1.42102243740444	1.40947431291672	1.28787453203084	1.46996234890604	1.53550567927976	0.411491824858979	1.4047502195678	0.564915659438753	0.822662581542962	-0.217295936314991	-0.0228842848729876	-0.484624967246312	-0.142357146574376	0.362494726316774	-0.0555680938287395	0.836627157803366	0.58986329151111	0.874734446347738	0.911152675768898	0.384322373071296	-0.292905192613213	0.573676767553005	0.0181659446274557	0.603997545489774	0.368272499250893	0.913072140633462	1.32739134466784	0.799847614406961	0.511142303658319	1.09386413933137	0.681075328584122	0.344158963895575	0.00349925979730555	1.45869903902443	0.494382021975447	1.58730119137676	0.820910310661671	0.275352149464078	0.900369807780593	0.544059598057499	1.2512899684301	0.594737594846304	1.05042419532204	1.3266347170465	1.75095105051402	1.40733851789887	0.907577736221247	1.27504590022862	0.175185839453729	-0.0388908408518918	1.41442359132084	0.0395039269892786	1.24712067865888	-0.000711301461392357	1.18149925137497
"TLR4"	0.510885829566716	1.6241359977459	1.4063528628608	1.64566237157253	1.40970534072702	-0.247646909156815	-0.297851855840728	1.69735897232395	1.68629059698956	1.55186081735267	0.756766351551248	1.62947852551878	1.73926320280092	1.71967264841174	1.01487660322676	0.954041095664233	1.74157561305089	1.59880100797776	0.444672669331169	1.28634545901443	1.74033433228544	0.145711364575625	1.61130281859567	1.49617802685005	1.70953454405555	1.62071529853704	1.61130032972039	1.03867127262995	-0.321331249294848	1.57273217299246	1.64938286493556	1.79437532735025	1.77138950220851	1.4683726991616	-0.602892575711479	1.58912286885983	0.239034984625599	0.441285566486432	-0.341788524662031	0.780585877234042	-0.262841172683977	-0.419411259911185	-0.216534546375647	-0.372249533146485	1.41380429554289	-0.0113727751816296	-0.174544370238894	0.290976417657617	-0.151087614090722	1.53674210941051	0.917427091326435	0.029958983665698	0.79961122384698	0.926054631448005	1.68524537881917	1.61437096302743	-0.0326900027682925	0.813530839856652	1.48230558317473	1.01112210759205	-0.170762973511559	1.38465586503627	1.2086976177763	1.49513344321784	1.5733968559497	0.681959878794801	1.67716491758304	1.63284708358445	1.55775400519618	1.65582469764107	-0.63422837105925	1.54469709141625	0.808454210463164	0.202628467255888	0.777184165422092	0.555104951478176	0.724284759887703	0.321474513037409	0.372133954701848	1.74517890430607	0.745231935651627	1.65422382891458	1.36925645659673	1.65616580115621
"SIGLEC1"	1.28498936167729	1.58902726208436	1.25031833691295	1.21566601958008	1.75479734571978	0.979436798447525	1.28583270016992	1.59563307007948	0.492752200937221	1.7294435883417	0.87290749604574	1.66063142288178	1.82821580325465	1.56244210924452	-0.588467147248948	0.776722535292578	1.7084489914897	1.60262043937347	0.800955697222024	1.69418984348892	1.5185157142247	1.69917316099774	1.27292299504397	1.44275590207126	1.66463756451075	1.44412459484912	0.803294752780114	1.31335853366536	0.229725140811132	1.70831458325123	1.60237875868936	0.797238230944207	1.76983911225415	0.0680678229257239	0.538052258224854	0.76487345060562	1.36458584004722	1.28155517577741	0.369042958195438	0.855028354371775	1.13085299559451	1.41790536721455	0.521571461445228	1.31096911994176	1.65771389876932	1.55600937997071	0.848508363859228	0.400377324543936	-0.334221756973904	0.0354247660023132	1.48609039411105	-0.0120048637432581	1.57708341072041	1.38955766176456	0.387948169367395	1.79936392868646	1.38994601297194	0.345282768882167	1.41078479743564	1.07791940395508	0.945761790662836	1.52519356241399	1.4587692112838	-0.154976020348758	1.57867287887948	0.717658326303913	-0.0663459710443581	0.052043407848243	0.705770126673678	0.623608304237286	-0.422634269610977	1.57988666746358	-0.859372458851833	1.34636233939806	0.461858433584085	1.30305722398213	0.126120325922754	1.22984856145401	0.741981285148934	1.48699882317375	1.06304276591794	0.267907380952427	0.635865560734048	1.40055272470205
"ALOX5AP"	0.963127211081959	1.4026408395004	1.16022758834586	1.4273717269256	1.32679242961826	0.912417034003923	1.33052135876042	1.34979497721484	1.31547238948642	0.579632595671191	0.958184863976348	1.29467372974748	1.43843129695035	1.42450040998314	1.32691722244716	1.4051930329961	1.51065638690665	1.54876540786453	1.27668309147802	1.24102068883577	1.41634229747943	0.651512614737398	1.2492591384372	1.34194737870284	1.38125742769526	1.26949355834906	1.03820801482733	0.235377476352734	-0.073031367009246	1.48451198494418	1.43296457389419	1.51985041913697	1.29813423999074	1.44949494916102	1.28809966319877	1.36557271280437	-0.084727449780049	0.649559605890071	0.308014358423813	0.89800968668181	0.336713193357152	0.591836681959935	1.0952839712732	0.174004928414993	1.30001450761171	0.833661347144152	0.504365492586378	-0.3268245863645	-0.386081785566995	1.31223218040729	0.690304330380201	0.214676696108555	-0.223664810711395	0.446800799457957	-0.0757490958289839	0.172520867827491	0.528275790545243	-0.0163580093140504	0.643327059857619	0.707986627898109	-0.818619113506812	0.28455291731985	0.211494713426554	1.29729254106113	1.40361816709627	1.28824073183912	0.437119997363805	1.27306254776682	1.38719333974013	1.24256383195293	1.25777440817597	1.29757959448169	0.7553496848211	1.28816795672661	1.32049293754723	1.39837738377654	1.18864802706379	0.900998214012867	1.35659966815195	0.974894261144803	0.299685046505645	1.27902208566622	-0.0901234038532902	0.447962158825251
"CCBE1"	0.189276627685023	1.61263127707804	1.55836349181695	1.64016994156364	-0.16591287403146	-0.114790787960918	-0.454256164450415	1.73248119736983	1.72044363537381	1.49454463102805	-0.126051888430184	1.63029530093753	1.62928304545899	1.72818177189447	-0.325638924777796	1.57104289911826	1.70455153083279	1.59652089655393	1.52167453355181	1.12873299254888	1.66018098122715	1.05019538874433	1.62837622651753	1.6408364541121	1.5673307325989	1.54787779192694	1.63798633049904	1.58373079490369	-0.281977241806709	1.63868410063269	1.63527651057913	1.62210426012257	1.62467561362625	1.63510497232658	0.318121305492519	1.72430792274865	1.6838955170236	-0.413739721369354	-0.537880237810451	1.06560560061428	0.560275224074406	0.0371215334747539	0.0752237846633759	0.846641862984301	-0.123247287003177	0.21397420821441	0.480361985626908	-0.885768677094693	-0.678498184987829	0.0917836822265721	0.630289643597527	-0.828447846582405	-0.392925536042966	-0.292350314374067	0.749267612050466	-0.176791036618108	-0.0782047912011499	-0.404975954518894	0.980135133638436	1.53768810692298	-0.462929258243833	-0.826090388516651	1.79476947485458	-0.654382643007524	-0.290962240221551	1.04893455248237	-0.496955152309218	1.70066757004865	0.789415065041362	-0.323192942185736	1.62622779920456	1.65250086279851	1.47959200380876	1.58946330015795	1.9406266888537	0.856937721484662	-0.110855870821746	-0.11357556384498	-0.885821308971462	1.49447646067945	0.72995650299079	0.694219536115748	-1.23782331708601	1.49468259549968
"APOC1"	1.42499995588595	1.45650258725996	1.51730338162177	1.56376053252441	1.63878468050343	1.24353773417533	1.32733865595609	1.22384715449365	1.30279965397481	0.899266291641308	-0.292563802321365	1.15134123125589	1.57426578757337	1.270752434058	1.2207857861038	1.43661142672029	1.3837447154038	1.66795791603364	0.790405617517318	1.43384233382459	0.669554359163853	1.67839348558774	1.51955641797435	1.43342606102942	1.63307161275792	1.25390448090393	1.48285916811708	0.735192071065962	-0.0629383454676957	1.48916209899625	1.23511351217125	1.27219090854357	1.62986581909873	0.928362763518648	0.454620754710644	0.911375970077956	-0.276780356615194	1.19987687427205	0.121181740029026	1.22854119660478	1.3195328459511	1.37844283583954	0.500131667703235	-0.212731848137708	1.27382139461715	1.3825334563451	-0.467169150912906	-0.633036789815429	1.30112656313832	0.335233272122234	1.16562724229995	0.188806898759284	1.32152816709528	0.812081452786942	-0.606643677182329	1.68465707147473	1.01410779739126	1.16896269316961	0.576237833078124	1.33298405685371	1.4821006115936	1.72004048066446	0.444236887645934	1.37389012732574	0.592530777988012	1.08519500595963	1.55225594972629	1.30117860001113	0.761518225556393	1.56963477667566	1.24294651586591	0.230057285439402	0.0649178806964295	-0.984092604029378	-0.0946534297755149	0.714934671872405	-0.512318401357819	-0.332410923779205	0.428595739099213	0.43886891397171	0.878453291422029	0.529560235205158	1.54805958245796	-0.173034736464608
"LRRC25"	0.28956845531556	0.89639794161182	-0.0657032952893632	1.00260423908023	1.50987585981129	0.59963562786318	1.26287986546783	1.52476593514747	1.61850829725613	1.11611584236654	1.38154365083235	1.28982158813084	1.6944045176142	1.70042850612642	0.60291355981454	1.46973984472072	1.72431113660588	1.54299359136478	1.13552175601639	1.21611188342755	1.62780855245518	0.651425808291952	0.746650054041843	1.49145029998387	1.5795073628076	1.05696746577572	1.08484644830757	0.697811865290237	0.884322597725112	1.45440756099038	1.5809771116743	1.68611695765465	1.66761920530916	1.38640302191457	1.43696040896747	0.831677784770575	1.65059820658902	1.06829526155386	-0.322963594704411	1.58308487409716	1.24375454706017	0.892454218841122	1.59758368586286	0.432413693063572	1.63756984021116	1.37048373536662	-0.245054574665623	0.552843067279804	0.162247844349871	1.48300444416042	1.39086075628461	0.772552084451215	1.55877703731892	1.04297016176685	0.484733116756095	1.38779271295433	1.18006330952765	0.730904209759844	1.54581823200347	0.867423407417468	0.911500138604077	1.12320544182597	1.72453974643952	1.23477941034427	1.47677851085962	0.800865082740423	0.864865806422912	1.40109072712536	1.54550400381113	1.73143657291031	1.76033124000427	1.59612060510144	0.567024751090554	1.27643722138706	1.59898656090102	1.13101028246966	0.562126427897059	0.997864501153094	1.37098824865961	1.24369573655559	0.106745907433943	1.05846107165373	-0.309786002064901	1.01922825121808
"FCGR1A"	1.23705206580496	1.53715446798291	0.386901776538569	1.46926317461883	1.5642465530712	1.02202136774976	1.18653903649167	0.989122714113627	1.4689289308428	0.239825645503922	0.523050763285627	1.38534950323373	1.4761178631373	1.4008393531676	1.41236292901149	1.48487189031764	1.42811974859813	1.39707513470206	1.35796240000189	1.10519879226049	0.915350727890007	1.47787246104236	1.08634093979113	1.43419640339239	1.64441226018707	1.24323451320148	1.35857953335584	0.597267117311079	0.428687548823823	1.35329542052071	1.38474134083743	1.4438438232182	1.58229334284286	1.36680078583275	1.40997644797226	0.430750459307279	1.57184735668393	1.46035400393811	-0.328481090433125	1.34939821187171	1.14554675624779	1.39266606744976	1.10324866898028	-0.277222048729933	1.41262877881854	1.35749982018216	0.206373316945004	0.0119122175082482	-1.37734180433594	0.116781278916731	1.42651120219286	0.261602962198748	1.53850467484346	0.642712790866538	0.465660812510184	1.61761586039115	1.43995314872472	1.38895485799998	1.35229337469604	1.31389489632096	1.30879552329595	1.3570820780028	1.40417209570497	1.68757783245364	1.37698082669716	0.548305496581633	0.382328813399191	1.10675007089813	0.507800162939354	1.73619135196438	1.65399099656367	1.61224102147254	0.373093627861586	1.42313090816732	1.5783136170503	1.44880945206984	0.620911359134735	0.41727247845146	1.37396529916764	0.89324909112638	-0.375326833835933	0.628256341656313	1.2733272629437	1.49568086149929
"APOBR"	0.716060387145304	1.47667253711033	0.657160200585216	-0.975214091508107	1.42641741312189	1.29113917534992	1.4501542186159	1.38529551359487	1.40405122864818	0.696614102714812	1.83232711238599	1.47513254258871	1.6097317791728	0.52338831102556	-0.528044438203239	1.37326593495193	1.68247624720541	1.41538988315343	1.35442565781533	1.45967882449591	1.84364838927913	1.29427073195495	1.27347878475963	1.49452406358243	1.2913397446693	1.38436255485667	0.614177790474519	0.711651437001009	1.23773995723284	1.60347866334068	1.47785068897125	1.42517556779909	1.39976386887798	1.39487146392401	1.54329275763269	1.43781781690375	0.446216143394698	1.26974316407532	0.228426209816339	0.68413049942594	0.525858848978805	1.3681245689837	0.95987372513495	0.632162800266723	1.45478134121237	1.33230082995085	0.791268763834362	0.388570351428015	0.63842941589198	1.23410958425898	1.28237755871102	-0.137004708422976	0.587134004503358	0.717690452268879	0.200542437619538	1.26050725509127	1.31585586376905	0.465808597655188	1.40859224123436	1.08674827735518	0.723432783694983	0.482984991821159	0.694265321383252	-1.44778235105722	1.41682574220836	1.29909937703874	-0.345187820137564	0.714427893768801	0.375460619306663	0.322787321573779	0.182641977182707	1.39384584290629	0.0534146972445006	1.42964214653924	-0.0910052301810522	1.29992635525053	0.824151664114745	0.353722421477479	0.528692500244736	-0.115949042815036	0.201848442719384	0.136222493712297	-0.258272895997622	-0.451928272090329
"SIGLEC7"	1.03814913931229	1.32832634566386	0.868216303546951	1.22330325494269	1.5432510991688	0.517185601659171	0.622515013914102	1.32471418274577	1.18049882516293	1.44970246435594	1.40624686172163	1.3273401394142	1.67004614296496	1.29434848296214	1.44958075738477	1.44776385007195	1.53217514746063	1.58934243906013	0.892385208030162	1.52160794261699	1.26388422530629	1.23315840716953	1.36381832478306	1.15501386542605	1.59534127578215	0.950625921233116	1.32863688896792	0.0768080782804049	-0.02777507876852	1.51352497776346	1.39277798486254	1.48993265031455	1.6410353949744	1.50847334822647	1.02664487699439	0.160904810724037	1.27009712032129	0.746070764051122	0.036940707812451	1.38113548784573	1.19268057134302	1.29528202739416	1.35855910979039	-0.253808984280163	1.40712464765597	1.34714212666918	0.149694619706436	0.717576591957564	1.0717553797791	1.34051218780558	1.11405621379697	1.01964176065898	1.31198176115236	1.05864326106694	0.753780636136149	1.533035590624	0.584217648802413	0.919490548547631	1.40840426494737	1.2941057530252	1.27999229384991	1.42066157791489	1.46129066104911	1.31786526513167	1.38530720673255	0.711860759047923	1.37578410675359	1.30450788772724	1.31124822388967	1.21229873320841	1.25969545683626	1.5420528280168	0.346548649155222	0.918117939907808	1.35380241794522	1.0598273685676	0.634986485670558	0.443477685961124	1.44918409901414	1.38172286865647	0.374511431814245	1.16535182216375	1.46532552836634	1.30145013253553
"SLC31A2"	0.595466755422953	1.90072986209839	1.51326952171746	1.81711002724852	1.66158448134245	-0.225851387575689	-0.500616044096143	1.69707486268557	1.51396216331753	1.39920668432646	-0.164708859682209	1.51105263054364	1.78280796813189	1.68555516343039	0.586791531720844	1.58410725422232	1.82753180065755	1.95579580658886	0.543430040198346	0.409018235231041	1.81396311900906	1.48553800845467	1.59628572264081	0.683620538695544	1.85726191027418	1.56490695549838	1.6122276321896	0.229031338155245	-1.05782123873634	1.92407693617586	1.54785236761222	1.85437693524646	1.77131872486629	1.38664026405626	-0.401888395726556	1.48911297063376	1.62079298208966	1.69274289864448	-0.485823857344305	1.15483907403268	-0.405870756893381	0.0567657621124818	0.483481133912815	0.0534897212765381	1.83700327714821	-0.0630531687863213	1.38617292696474	0.0284419174642116	0.297986557753307	-0.0214018877202011	1.48136834286553	0.600736710474955	1.07227528258744	0.510917475387938	1.0419471039491	1.87457529651135	0.507641939588511	1.07828649274427	1.28198314724905	1.07996561662283	1.3783963309779	1.55717099263916	0.619588976907406	1.5074531830079	1.44101385316978	-0.145514727430472	1.27640630706765	1.39177745733804	1.3014261666644	1.72160931515365	1.21352762038215	1.57679687004806	0.720926360217612	-0.288339577952482	1.57994219925529	0.960896229243423	0.0898919795528924	0.528568799070053	0.447141439607201	1.67661055096955	0.574369965079382	1.46050813324843	1.25108229772762	1.10400946483536
"LAPTM5"	1.10889673360129	1.37639121033114	0.660937039186396	1.28993033958653	1.36191233722711	0.745105934744796	1.05040186059647	1.34244157382139	1.36508812216372	1.35537492057634	0.533284275794336	1.26419854516453	1.39413995426893	1.30428942245974	0.782585930165878	1.33134717400731	1.50116994171522	1.37061982453607	1.3092770309138	1.30717163461959	1.40352727972268	1.10187619569474	1.32241840333893	1.2791225833814	1.37896833098499	1.27437346406371	1.3251787984757	0.329529499956365	0.142139994538906	1.48503697058657	1.40074652989647	1.50828817305888	1.484673639139	1.4056501204411	0.920508192372537	0.929332050028131	1.20096779689401	1.1620027737493	0.202394753787406	1.28170746142452	0.715928120242567	0.87356102374679	1.14929982685503	0.350838658454312	1.42980632431029	1.11775084322271	0.75370055236809	0.391855255037329	0.959699098661655	1.08619942018364	1.2785465751988	0.848326975333365	1.32347791659831	0.814435938382834	0.878323901692617	1.50332462890616	1.02701786211395	0.706310334975681	1.33457685734584	1.2804556898123	1.30509717580365	1.32791569767487	1.31252870785263	1.36599622006695	1.31075930648804	1.29392391361206	1.27507063433657	1.30279554804648	1.35560724079642	1.56119586113381	1.31819283542181	1.39425213747696	1.02729145021023	1.04679506003392	1.30487064263812	1.33470289490326	1.00727415101418	1.20646435740636	1.34847257277057	1.35767474967459	0.637808849951916	1.29314343310053	1.27660039133123	1.33228523392823
"MS4A4A"	1.16011005468515	1.60729129518435	0.755267950518976	1.6029164109509	1.68149939377407	0.963481683664649	0.644191733735801	1.36807941712981	1.30821505533798	1.66241901965374	-0.461435298330098	1.4679724324026	1.75664894484463	1.45940717592736	1.29251315270558	0.976140449206673	1.55232528427332	1.59044816396854	1.12690051308928	1.42944516513096	1.37141520625012	1.45214421412408	1.29373221849855	0.399288898990872	1.61733125080677	0.9627513465584	1.4687785630849	0.952942617464759	-0.113656459164267	1.59940766454321	1.50865984881456	1.71580016456586	1.70793645469551	0.765280540586805	-0.383722917624942	0.704429316959365	1.22130688686878	0.991430535686014	0.297210690964903	0.650804635824971	0.156967781164266	0.767587251292715	0.505165885680995	-0.171587560579936	1.42955286168902	0.383336419084587	0.0318973815294068	0.56609909935639	-0.520278491957503	1.42367643802062	0.712198719898424	0.263487839608438	1.27796944935446	1.1760650176734	1.12421213740602	1.67020883961902	-0.0581905148816219	0.501706013367135	1.19987171556588	0.974914749001166	0.323861950730742	1.45897127893736	1.32664650646802	1.60269736386625	1.49804883834797	0.507776422062212	1.37126480650536	1.38278011723666	1.30834750135044	1.70948973047032	0.952565920888282	1.55163981499466	0.582000552333762	-0.185961649943826	1.56600952633386	1.25722949879405	1.05920879540969	0.202865334779299	0.467917105321487	1.7293550410741	1.31673651343947	1.4042830178087	1.49011501011951	1.44700980863544
