"TCGA.05.4410.01A.21R.1858.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.22.5483.01A.01R.1820.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.37.4132.01A.01R.1100.07"	"TCGA.37.5819.01A.01R.1635.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.4B.A93V.01A.11R.A39D.07"	"TCGA.50.7109.01A.11R.2039.07"	"TCGA.55.7815.01A.11R.2170.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.64.5774.01A.01R.1628.07"	"TCGA.66.2756.01A.01R.0851.07"	"TCGA.75.6211.01A.11R.1755.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.05.4397.01A.01R.1206.07"	"TCGA.55.8094.01A.11R.2241.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.22.4591.01A.01R.1201.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.56.8308.01A.11R.2296.07"	"TCGA.62.8394.01A.11R.2326.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.NC.A5HL.01A.11R.A26W.07"
"MEF2C"	4.50029544455436	4.12365602971684	4.98965884431764	3.55677990149402	4.94024971917949	4.72222310352923	3.83061501794175	4.24641233745438	3.38186208842106	4.98903070195449	3.88050858392615	4.03861063908631	4.23317092209722	3.87914083263676	4.29577301898247	3.22720550499506	4.37580682691432	4.41678396155892	4.27271421818653	3.66596602466947	3.44284234465128	2.72384978025497	3.94814729606939	4.12798439227649	3.51146590894608	2.66162460590112	4.92252388534734	4.50637564832858	4.32292249682854	3.65209603015226	3.27711233290249	3.72024492848016	3.22457907782062	4.35710199769553	4.74728582744157	3.02983065365087	3.02486514464817	3.01519083385135	4.82854100803224	3.45143785998386	4.33324325807292	4.95200751506953	5.1490107091116	5.31185911085901	3.52523603075813	3.1559030243703	2.97113871675119	2.51913359840916	2.53330738889524	2.02142196796717	1.88125959295372	3.51131139204727	3.38153202175492	2.34846297393422	3.25577626880011	2.82368770084588	2.26075595987992	3.10518237635304	3.12317143077438	4.5419576251408	4.14622369116023	2.38089770872854	1.21975271248344	4.55849670745131	4.35163548598959	3.99646718213431	4.69086918284196	4.65486784209406	3.76306722460056	3.243831515149	3.3864365151995	4.34284795951147	4.35305471976722	3.6715127810921	3.98091370008847	4.23028625566015	5.05792244115247	4.41735088839723	4.54080885508544	5.64245067192398	4.24516062077278	5.44408523072276	3.82121516598507	4.40624699713177	3.9437699261097	4.59560156793018	4.41517801202684	4.14708019596798	2.20283924808928	3.08557154985315	2.81864202132395	3.77903189573229	3.33283687089788	2.82071847975284	2.88530111008718	2.11382650352162
"ITGA8"	3.00346086411045	2.33866303030205	3.12556818207618	0.958915290205195	3.28935936498065	2.45122676331389	1.94888257689827	2.60124301179367	1.67126559735517	3.02962594274168	1.60560335665744	2.70886398906039	3.25258486877984	2.12528247611131	2.2362398714285	2.10940601561721	2.10809400459514	2.27783051244495	1.77993996173258	1.78019389544097	1.47559085945721	0.74279794080637	2.03407430406551	2.15944004830272	0.433854663005472	1.18169310371284	3.23171712030535	2.50921454669921	3.89214703201124	2.53670500382667	1.41115546959103	0.7085140854485	1.73843708735097	2.34429901878584	0.746216654155531	2.04968987680958	1.55586489833369	1.81201699264048	2.5170452576961	2.21766816836237	3.68431554657565	2.57243284925042	2.8840383743934	3.07954427808348	3.14414328029722	1.02174471924675	2.23535656683557	0.991043634829397	1.09461908310799	0.710135747844783	0.449735039170878	2.15900465168148	1.18609368364063	1.42077278355972	1.76000756674138	1.31835515982474	0.537212998252373	1.40104409575963	0.833554418167137	2.04209200029254	1.77992839377925	0.422164451897823	0.365629861636808	4.49456604656375	2.64912441223759	3.34129534741605	3.58018547618441	4.1930102128034	3.42311101344142	3.40535270845129	1.43680890233982	4.18836591388516	4.21461763368168	3.99499066343451	3.46737229199606	4.32403562652544	4.14610834660025	3.66684607932898	3.70547905326744	3.38254174554672	3.99067640343828	4.65660360011943	3.91737643831839	4.34762593822632	4.11794590936173	4.97318615541034	3.32652836656676	4.63909782325821	1.14637647785808	1.64070288737024	1.41595753769079	3.3244815755712	1.51806747030717	1.36259856085507	1.30480650371626	0.670446170155989
"ALDH1A1"	5.78593447873823	4.85997229290759	5.52994976492336	4.54556312981497	3.7458392392482	5.63796827044628	5.04413005176476	4.87080922260257	5.36452524849327	8.97178766121891	4.9785451554075	8.0803933464312	8.63720867350379	7.60385586095876	6.99758028782061	5.71088902399106	6.42515807825091	5.40951897883756	6.80471961945276	3.40056790380856	5.8439977001895	4.11895889305868	8.03213385654136	5.45669587522121	9.34350028616397	6.69989866351543	7.80690606378821	6.68333575661708	7.1112077601923	5.81635434308473	5.17907972098572	4.00256323881357	7.53431742870942	5.18574297455747	3.83919546326482	7.54787312441873	4.79115120103191	5.48577036031697	5.3724373245889	5.09656963490277	6.95308357565434	5.30876100554694	5.84291554090725	5.68436000578208	7.65515785458455	6.95041621560299	6.21115015742228	4.03126937902181	6.55191995102843	6.22434727661998	6.46510831074836	5.62075512235955	4.46451630858194	7.38200279753239	8.62346224198089	3.46818486754685	10.2950273873585	8.59576846671614	6.72658778396105	6.76312333921052	7.58911958550874	3.39641362734912	7.23356638617344	6.65111903902217	4.82261094873224	5.70713470049947	6.13015992056912	7.17370092142472	7.23077520392322	7.83998308002201	4.05605909085964	7.35191918819228	7.19420836810316	7.24030599669449	7.26348521568834	7.28494515315558	7.11973795290014	7.14050359568619	7.81728293391181	6.37464334898911	7.08300623576577	7.37582518932387	8.17950591374977	7.12321744564661	7.46759131980976	7.78035866527912	7.53441641608149	7.56160934277677	10.6068029081363	8.31391381972549	6.53664836182573	4.85100035969324	7.26194050820394	5.42832823970209	5.8332383548717	8.51902592447512
"NFE2L2"	6.4996022295732	6.61227497261504	6.50818182182172	6.53013050101001	6.05848311288771	6.77952186470411	6.35571378179456	6.08266249842544	5.63852147400286	7.85657745485258	6.25380387823328	6.56717941879727	8.88439726009698	8.15031910687813	6.90980055335822	5.8913264513993	6.87411173706161	6.37518497894187	6.66860448178157	6.96457617735533	6.42970118383584	6.52118140717039	7.83007972424642	6.15641054937601	6.12854808964662	8.11424815323389	7.33348870967834	6.24894286564431	6.77935329487398	5.82010853936667	7.02105765160212	5.20823818745516	7.14109105653295	6.78188673383551	6.1500353035075	7.6601728598714	6.00554887867126	5.87771637508406	6.6044628095793	6.30735636902158	6.85708302085551	6.49988572546971	6.9233207422671	6.22999006316745	6.70251716230342	7.25742166440003	5.43730959119774	5.57260495878008	5.29656105173997	6.82492781189376	5.24640759050158	6.44763313071822	6.54575547934746	6.14159667274344	6.77229119474431	6.37607549779238	5.604159679528	6.77007996401195	7.30489097001977	6.3537330612513	6.58164356993766	6.44486445614382	5.38883367396103	6.55570169053038	6.61811916720439	6.81051041135923	6.43840745482574	7.0189318767989	6.61005082779073	6.09253044688715	5.31359079660604	7.18079731758985	7.12966960197956	6.44491604013766	7.13899912313181	6.58566147268648	7.29469287903805	7.23221790045532	6.88524214585833	6.469215109271	6.71496583103967	6.75059610271325	6.68270018252724	6.67192835064899	6.33904321122088	6.75853566129772	6.65896864275647	7.22618869689978	7.94665669066506	8.29523322709184	6.87484240695897	7.67441939228258	9.2484238420975	5.91223277786973	6.0448615097352	8.46595833818258
"ENPP6"	0.308029362575576	1.4102055706684	0.243548172138502	0.585044192011066	0.826081150525931	0.714392713666473	0.639479689545063	0.431301914426185	0.470971458284624	0.413012831096723	0.675663080957708	0.951659309889869	0.517675870493743	0.454344958062893	0.627024130512743	0.752742207533079	0.975351044493579	0.426740856177881	0.696633043914155	0.237233160326556	0.110738302214528	5.36318377348745	0.457134105374222	0.290216315103252	0.171479669520361	0.411169035581421	0.502298380828714	0.769342585446271	0.822586680851967	0.170906421502141	0.147343219670818	0.103429923627957	0.511707468370188	0.451526849848512	0.152880918789126	0.178103829974136	0.254501031992656	0.847108637575427	0.406687572472285	0.223693207379634	0.667546719398576	0.68604455767452	0.579344013749996	0.350033692618628	0.896802773440412	0.45208134148085	0.99256491986084	0.218101215090294	0.167344380178732	0.224504968379614	0.176413220495917	0.315858372221103	0.208037823729444	0.159964486110549	0.308482124212349	0.220735078879097	0.543279322720326	0.213688422967834	5.33835737949199	0.510727190445261	0.642197417858823	0.514805938511725	0.0789413899916719	0.236826862399612	0.158413412127444	0.43396272379326	0.42271607988891	0.538749230894739	0.261363623469365	0.80200812307283	0.0894884037835887	0.277694855423422	0.525653169899681	0.690793267721308	0.326154529271399	0.345758470717116	0.330154735360164	0.230155590698175	0.876379935936489	0.353735890075048	0.599891451495466	0.561240458288446	0.53669420019496	0.245172146883443	0.591763033100703	0.425572244000525	0.476024927236994	0.690532354458205	0.133918994019272	2.04781845804995	0.956858672251563	0.269873218196184	0.29899656196822	0.24364254001708	4.30225971778889	0.310319116925848
"CPM"	5.68378921003811	3.37916091280001	5.17156019621704	4.46465381641825	6.38634909519306	6.28990471591897	5.8010225193867	5.28723385177793	3.74544805131298	5.56423990804805	4.4035362664358	5.68705634194699	3.66137768197838	3.32787260143955	3.44884262525079	12.0831943090087	6.45023720914926	5.17934349092643	5.63580130858225	6.12303207196168	7.73934891823747	3.00121265288713	5.55273499484785	5.34486788039787	5.53868229107976	3.87226340420972	6.03833278091032	12.8422922212653	6.01768756078255	5.20545658848866	4.84462555308801	5.59233489317419	4.78723930986193	5.68116196567816	3.64310729669572	4.40273254505033	5.15566506645582	4.01653360864056	6.44600908601849	6.03699757668441	6.76164658694166	5.14403374439039	6.52151171572646	5.62849144164085	5.55933377293594	2.55547352896158	3.01560358577658	2.29201866784629	5.51671527699819	2.67603380604794	3.49963586124731	5.0861792186537	5.09617928582317	3.14454237938849	3.61941969050198	4.63289255619959	3.93238717505485	4.45686770679387	2.1448947712534	5.41663797002571	4.68763605565724	3.00991960475818	6.05026639647835	6.14066771107314	5.76276323766668	5.76061887796779	6.46568427078037	6.95708964412222	5.91957236265799	5.04220885704934	3.52793291730336	6.82502360094173	6.62824597319022	6.00749042923217	7.19229671394898	6.35835286214717	6.14220015903866	6.65928858383872	6.70341807072213	6.3520880361347	6.70884475662651	6.72981696530528	6.10675348564704	6.73410622532029	6.92006074865108	6.92516344379278	6.80578053872466	6.94343309301497	4.12501861500399	3.37947295362943	3.36849637126035	6.0981102099837	3.07697619111073	4.98921209852726	2.80658985741252	2.84226456000727
"METTL1"	5.47304211663985	5.60469796093922	4.72008836345541	5.79176141247884	5.28514773737975	8.33471509837054	5.33059328266155	5.57097578802866	5.50947537906273	5.69964204771542	5.30008291699656	4.58266460341077	5.23702138553244	5.43552418235205	5.75621686645878	8.43943599502925	4.98489084992558	5.73313500940782	5.78582341440463	6.18347827371204	6.07991410781107	5.95307348656807	5.55337019494502	5.54784323549884	6.1930722507358	5.22905609951185	4.41330852465409	5.09587315974084	4.73612731041654	5.06544312582411	5.3927565790808	5.46483689789094	5.61490118970732	5.62620349973215	5.90890478649177	6.24174487244856	5.64585362554374	5.81863301852741	4.86133310111745	5.72802975313179	4.68052172522497	5.97941422400831	5.02997387975034	4.78007969062977	4.82475757425806	5.95542679244622	5.61067907842834	5.67970155973477	6.96852048703798	4.98218062819921	5.51537820311563	5.48447196150235	5.72079927667111	5.42912398876766	5.69453445914325	5.62513327751782	6.43681644582308	5.66216599934593	5.73786961167351	5.51184489027746	5.53398681699253	5.76191273722238	5.98482850618588	5.34015115548869	4.73803253662745	5.87459552284232	5.14932180066397	4.00361355145772	4.78417360115981	3.86367100017989	5.5482314046396	3.68729594221521	4.50997155241054	3.76923205848352	3.84406224806619	4.16011737332733	4.24225219545654	4.31395551542612	4.24161352248933	4.28888148347266	3.93459933827093	4.29768150275872	3.74999151994761	3.97046268052101	3.95124841631678	3.92162444651142	4.0662418768115	4.02168576948429	5.70048398673539	6.12099953112583	5.12726754299978	5.58141097308433	5.491185665301	5.52584543265513	5.99414815840099	5.39442328258346
"OS9"	8.23508629057734	7.81013937433089	7.47563703928794	7.72895472365503	8.05832858465159	10.4603111268541	8.73775941530002	7.87065935378259	8.57719262576539	7.96774307327281	7.54975942055649	7.84936387447383	7.9960096863092	7.67403886903595	8.21708014570505	10.6345869951306	8.05447409838164	7.50788456348911	8.01469548048577	7.3399070281126	8.36935468667382	6.91079470601767	7.91640765025535	7.21827550903878	7.84471715442608	7.18092216204381	7.94038955830571	7.40978613868232	7.7172599445449	7.48997965068471	7.72771028731606	7.35031829619191	7.4871599042288	8.15297567670982	7.45997479451081	7.99659812654766	7.75806311492197	8.14419561967226	7.66411564540501	8.07817233859131	7.8381184933628	8.27453905765588	7.1780104771662	7.26621137046137	7.53927875822995	7.45980834771686	7.58173057559908	6.63411798330615	7.83294258879174	7.2410824065489	7.83836593359523	7.94670516744089	7.22965748138869	7.64199634827926	7.65661339578081	8.33655437031177	7.60324670548415	8.01216340095906	8.02501486011542	7.82577514538373	8.11703908195563	7.4844951991995	8.03383210584819	7.92759085864818	7.86064302687001	8.03763260284972	7.70331374460362	7.67989704215807	7.78716385961436	7.20769428776631	6.53000749417827	7.81931053553871	7.81820110393726	7.898306842566	7.5719121213184	7.88280633186872	7.55678191446104	7.67892473448896	7.63743489126918	7.59483151278612	7.57402557416646	7.96319122451355	7.8924762467496	7.68885162071185	6.47696040881797	7.37275608835175	7.50097355506356	7.66018229946768	7.67440578547447	7.73202423935765	7.58272111570364	8.23092655000643	8.59084823891761	7.94847034547621	8.63298874728478	7.50761240063575
"MCCC1"	5.69710023652479	4.56446425605199	3.48318781104274	3.89349678456888	3.57741030014295	4.42860709333848	5.50374887520764	5.40139055860644	3.38830797337678	5.48917440464663	5.02331593087488	5.64046245285309	8.44620389901258	4.70404791735733	4.5975424085666	5.28071205534072	4.92883515677088	5.28276783032018	4.64155082423075	3.45884486517239	4.20533859704132	5.04781099568284	5.64126440754452	4.16088875100355	4.11262410770222	6.34362820945046	5.66062560435966	3.31293590917233	4.89734788148225	4.60572658662977	4.76453833073874	3.66869436868049	5.55140524027356	3.75358781491002	3.89017586819945	6.31352230268294	3.88247496285389	5.43325014174402	4.28547880523889	4.83834983808462	5.5834644099351	5.18045084610935	4.43540840154415	4.58199390120312	5.54116098587371	4.11075903720985	5.85827492464383	4.82876284134082	5.90066151423655	5.89372510397816	4.36362915030941	5.53608534114981	4.18467726044209	3.95902933502396	5.29310193109174	3.6975302175671	5.50091311387668	4.159591764103	5.14569729380659	3.77717480788493	4.77770681094823	6.36920291310197	4.25383861912228	5.08243410707755	4.91051223723183	5.57096587404432	4.09359496446956	4.6911168509615	4.83320235058338	4.93754661794951	3.54067125750802	4.96764390165249	4.54845101946044	4.69613054218954	5.76439950036928	4.72651321403393	4.54906599447049	4.50772450222445	4.29735093574606	5.82694450578618	5.79531169587447	5.02046785090316	4.72204507738663	5.43973068586226	4.38761287832017	5.1030863709599	5.2221990916337	5.23963002301546	6.15524630213125	10.5783626459098	5.74692990172285	4.0834356239012	6.14755341517743	4.9296902633906	4.74463234830377	6.22766756988457
"TSPAN31"	5.86614131406965	5.43803939107395	5.16565156597832	5.63048890309684	6.0291523238059	7.67024110037374	7.01597336586005	5.22989553216795	5.57609648307953	6.28676663316521	5.57662891496382	6.47230388692821	5.55599750724119	5.49694008783798	5.70184681128328	8.04871569542829	5.66733003124433	5.30960508697421	5.67658550802771	6.03367082744273	6.90296126359949	5.50747746675783	5.80833478331009	5.83522709706806	5.90758772082022	5.06520723099723	6.80647822879981	5.78081984971756	5.95558976560181	5.0781097835944	5.81027757632828	4.92643306956209	5.81302538774274	6.57146199316719	6.16432588531592	5.00157124804253	5.69700620772699	5.4317128697	5.95622972757137	5.94473905789444	5.92277965158748	6.22981883643154	5.62139832476539	5.33582882598861	5.21864616685556	5.90322387035944	5.26204896696562	6.29345993325198	5.88697903727982	5.44319169207374	4.45370241186843	4.98212518056117	6.35509895720091	5.43250369602901	4.92799763387986	6.30668459125235	6.12549016838582	6.34674639871499	5.83244743757853	6.10613921003437	5.28432437288519	5.31249073777534	5.68947263202171	6.41952088511227	5.56032822333056	6.0101238340719	6.01616052137525	5.83620914308064	5.54051604901489	5.87042069444845	5.80732758143745	5.69062106035551	5.96195840265642	6.288165823695	5.90444464271659	5.85897319838056	6.07541856077603	5.68837792899185	5.81292696717289	6.08284833065257	5.73980214001916	5.89880276355285	5.597178120357	5.92314360441179	6.38505075725973	6.09043563701091	5.69767260261601	5.85391198064926	6.0732259310158	5.84575505382668	5.23974725779439	6.17197728936406	5.42915159916037	5.30237686651181	5.35561721819237	5.59882025295781
"ADM2"	4.88392784878774	4.0144191994243	2.35515642432564	1.98235388823812	2.78152076779822	2.30923539659832	3.59529806984388	3.03063312188705	3.11227726096189	1.82950510458544	1.51057441483448	3.32951499629775	2.8254397268249	1.55477025973003	1.786770836281	3.23093596982488	2.92245137996649	1.78984201789914	1.88697305880743	3.49488940203799	1.93576303741722	3.13759260797359	2.63319053920819	2.25622256478406	1.96949775976429	2.22103417898766	1.40378127726727	2.05378022381932	0.932982433016889	1.94835870047886	1.2417384600367	2.4469320795327	1.98746120021332	2.04900247970653	1.97904049883753	3.2653234457378	2.91431857926056	2.72690913374773	4.23682057471898	1.88502416333462	1.59161205679883	2.1797846089862	0.867463549220005	1.27778753468095	0.864488691288028	2.11575948922341	1.54363661127377	1.23130277276345	2.03958659868356	1.69522199946698	2.36910058077441	1.62888331718216	1.19164911069202	1.37404846530538	1.44584366006105	3.40665853822871	1.53843280615966	4.29469338855097	4.4782636115169	2.60406047859139	2.02330490362153	2.02970839736469	3.04704034801073	1.24855195938732	2.3689437809221	1.23991377247815	0.450881610255551	0.413055422272709	1.08226346840005	0.728175494092614	1.84961829339137	0.362775586514262	0.556385293902243	0.425905817975579	0.607080777906207	1.0298720622061	0.307593285222014	0.43888377926581	0.505711190478209	0.821669488635328	0.42120685127132	0.409196304544273	0.363895019381662	0.549503439615358	0.118637564802265	0.416147034420852	0.629424688358367	0.472209844775324	3.50553260048062	1.7778307248999	2.86764921916395	2.69374881926342	3.28630761409718	3.57168290115204	3.80449470671435	1.28818067071246
"SEC22B"	5.29698081748387	4.01775091066761	4.48152076693505	4.33601588765168	4.93737182120303	4.92120073764401	5.3258451174644	4.69602336787655	4.22049439429122	5.30205053461662	4.01472183081311	5.11519045643162	3.84159291131571	4.07171256497893	4.41508760522945	4.51925694942894	5.06379637243471	4.89021518079014	4.76668442634823	5.09988353572	4.79702588211955	4.40608938676156	4.79830636364253	4.76648343205764	5.03413580204791	4.4865342815536	5.229382097665	4.94691643694546	4.32206190626115	4.55130034513239	3.98622092791313	4.20607881493297	4.03794908785055	5.22369198945994	4.59745693622166	4.35388544986279	4.35713370508322	4.64174346569572	4.50666480208537	5.19730434217458	5.19939909606959	4.86739096578713	5.00424463720477	5.46059014009206	4.49976501805774	4.30442985651634	5.26860515806273	4.51540634779605	3.64474283757755	4.22887188700172	4.09409474060623	4.94995337881697	5.25950882543487	3.67195552201369	4.90123471793646	4.59113332412461	3.82296754208488	4.96988989716606	4.50700636023758	4.99310077025319	4.56550366244681	4.98041042598718	5.18539487527969	5.07381519635209	5.1478138690853	5.27078908902527	4.46952280688593	4.33473784400497	4.15945048764141	4.11030154749725	4.5260853784664	4.36594690752432	4.34819294951055	4.49223475592187	4.56252595587728	4.43175410633311	4.68805038567741	4.37616529786784	4.55880527002868	4.64462307073836	4.65568190047292	4.81193691645635	4.20627195309345	4.48823862314094	4.62225003599627	4.65518232190402	4.50771719141696	4.57159956172279	3.65462374746919	3.92050107539901	3.86360052210393	4.85179916676366	3.83778805933877	4.97562296426688	4.47363989867701	4.70696071401624
"TMCO3"	5.60417754938437	4.83339184054199	4.39482926457488	4.59605443847898	5.16264738864782	5.01445367575102	4.67667994288375	4.57126661867919	5.74855753769724	8.19054926244031	4.9574192490497	6.00707191470983	5.32781516392067	4.6103626870517	4.75414534395967	4.96257018781045	6.30166985848393	4.8260624886496	5.43216527858942	5.39726053766008	4.70127577016229	4.4723993606627	4.58019305146752	5.61439814758277	5.05179885675887	4.94493515548386	5.52911840407897	5.26427717074215	4.78518333585822	5.18919886731436	4.5797321100197	4.41948077722195	4.38299386772533	5.2113487166417	6.31257482468064	5.39384369813112	5.62003844140838	4.93017207788718	5.21672083020677	5.02595062217837	4.87781871060419	4.89494511503857	4.81930826086589	5.44799977936449	5.30541502812541	5.06552199604298	4.71713001350467	4.64761555475953	5.5799747305823	6.64962383396868	3.70572214817013	4.98414342787561	5.00841578279937	11.3413629053348	5.80101823411207	5.61042576763821	4.03030449755959	4.16014642117705	5.31419759205394	4.65731924401359	5.24292586769079	7.19822481525178	5.56142171902749	5.33194614315374	5.8166155676286	4.74840293186313	4.84053871393848	4.6854773709933	4.72806203331317	4.63503760585123	5.44380200548087	4.62109130456475	4.7522866902608	4.856917151784	4.85889219596846	4.65814551112295	4.82374133543266	4.84411755460962	4.84049220168504	4.8383044697866	5.03306609001029	5.48130736848346	5.04940082566445	4.88174576629687	4.20837958427472	4.88931826167164	4.55460445806088	5.02375973895402	5.15862235049298	4.86524536833182	5.38904425300799	5.80124045151546	5.41838674272796	6.4052108424338	4.48724332995455	4.10102662145371
