"TCGA.55.6983.11A.01R.1949.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.56.7731.01A.11R.2125.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.35.4122.01A.01R.1107.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.91.8496.01A.11R.2403.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.55.8087.01A.11R.2241.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.95.7948.01A.11R.2187.07"	"TCGA.NJ.A4YG.01A.22R.A262.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.55.7725.01A.11R.2170.07"	"TCGA.78.7147.01A.11R.2039.07"	"TCGA.75.5146.01A.01R.1628.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.38.4628.01A.01R.1206.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.62.8394.01A.11R.2326.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.NJ.A7XG.01A.12R.A39D.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.55.8090.01A.11R.2241.07"	"TCGA.95.8494.01A.11R.2326.07"	"TCGA.44.4112.01A.01R.1107.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.77.8007.01A.11R.2187.07"
"PRSS57"	1.48573056823883	1.52436058783912	1.50776186362895	1.44481403152821	0.973079603850879	1.46884821337349	0.157555615416816	0.717957358705228	1.49749298243251	1.51332759960563	1.71370538833025	1.14088452871051	0.717793756828266	1.42529628031762	1.69321009041887	1.48417592303245	1.54787695374543	1.65934526288964	1.59404140067189	-0.146103544923872	1.66213723370007	0.186786639351058	1.54237042110618	1.51916137815352	1.53376825611832	1.28980984956261	0.611708676750938	1.51020490850716	1.62067518086041	0.546251056616655	-0.00186926418467242	1.1508316392707	-1.04077002893305	0.594511843022965	0.430694543011231	0.605782606817832	1.50791120073263	0.672709128779479	1.45387915902656	1.53662685446693	-1.04077002893305	1.71992824616143	-0.156639645731748	0.816862468990505	1.70551014730143	0.59629707224764	-0.945278744500045	-0.0246106342787269	1.4460631753531	1.02765537571769	1.70641466193041	1.60475711056233	0.918282258149844	0.654456815839397	1.49788593418578	-1.04077002893305	1.48067698248353	-1.04077002893305	0.633631428370272	-1.04077002893305	0.315467051507663	1.42567476569176	0.497035569868517	0.037055764133884	-1.04077002893305	-0.0544550161010776	0.429603891269108	-1.04077002893305	-0.172560122871236	0.240471063574777	-0.0150899509765112	-0.610893660532534	0.894543099268762	1.77564769539998	0.763725438255675	-1.04077002893305	1.48037677074037	-1.04077002893305	0.6486616049512	0.565731968074322	-0.815776522287657	1.54371578481184	0.414842859471707	-0.463696454193707	0.909985163970961	1.59778458897295	-1.04077002893305	-0.697133145748935	-0.472980091744331	-0.566178288394408	-1.04077002893305	1.53937724239706	1.86511631155267	1.64591689919186	0.543485008206163
"PCDHAC2"	1.85096831828842	1.77876644608783	0.394540646359288	1.81637110737316	0.560050711090472	-0.223481182448564	1.84483429964701	-0.0562791955276009	1.70930996214976	1.76521597920098	1.81157678204785	0.532618800072257	-0.124670222596027	0.22771480043744	1.83106900145604	-0.355024300191647	1.8965436602864	1.70034209746621	1.77361229212325	1.6830207841547	1.89952593018287	1.68867004883279	0.224066550372606	0.817696752319503	1.80408452438276	1.82748564317296	1.86586206185972	1.68374370585572	-0.531483656320289	0.721524360734666	-0.122287197178614	0.0266771437248008	-0.147389228817516	-0.769368256608964	-0.304795078349541	1.76910468374226	0.396077280098016	-0.685717867990571	0.310906714243096	1.82557276750299	0.28662671856988	1.71191043635171	0.348064875069368	-0.142927496981793	0.438126617269929	-0.122175092080906	1.69522818445622	1.70025516277541	2.41748013779977	0.951298009622273	0.636310105290371	1.81946786989218	1.91799948972215	-0.987026204864321	-0.382433654929964	1.90477276772003	-0.716170500869867	-0.366265252133512	-0.386310244099317	0.342604854348246	1.79591426401947	-0.758289997126192	-0.208058655492083	1.94310956660594	1.78273747088613	-0.691525097160764	0.19377947286856	0.631620271138169	0.703357070904018	-0.622393400773714	0.60498796473693	-0.814001140972477	-0.591961823714317	-0.174226606747068	-0.783389547973865	-0.29422779615866	1.68973080642817	1.74103391316645	1.72386189404287	2.02789629478771	-0.852133556986112	0.4422750662499	-0.943544233255848	0.480814535187611	-0.355251408232345	0.600410944094422	0.749793254217824	-0.482601450159155	-0.390693627780486	-0.734305582453651	-0.977643296063701	-0.833025129722171	1.80586836394335	0.105069906979737	-0.25804907554599
"ACSM5"	1.33356404699638	0.438028995504728	1.38487057063867	0.144498554019441	1.64880930725679	1.63590892146599	1.32661754069304	1.42235993538133	1.47982429779317	1.08792671027477	1.36528696732225	1.46234113425139	0.384741796940284	1.50175921454281	1.3571239847037	1.55707343471541	1.65521973659957	1.55167601139036	1.34177050225226	1.0059216927415	1.09345653043768	1.5370737880928	1.33555781946404	0.938028078472125	0.65995900390439	1.31555930799417	0.716194808156463	1.36243263757295	0.24193165073343	0.42867402336205	1.3922666858993	1.41190642680632	1.4417754675408	0.883512313842404	1.33027969198184	0.691321394676126	1.37247970922218	1.42626519876414	0.521683975270928	0.155277204111377	-0.685807055346916	1.33799749678672	1.37119597565955	0.807914999974373	0.595680354345884	0.528019204165263	0.295290480733684	0.707898351098912	1.78844906047079	0.353106527652839	0.302565751784251	-0.289379009769292	0.289612003445098	-1.2060253146172	1.67017065391824	1.63840536897183	0.482829057349473	-0.0488847491852572	0.154701595546193	0.753249438767363	1.02621988406929	-0.0657711339563785	1.4039540365325	1.67218541112173	1.4481270888844	1.35817741573321	0.293522632835088	0.23154164775941	-0.897280684538463	0.2594047789247	0.511052913405334	0.440052336586643	0.859346751116995	0.761838444559997	1.3731530992482	1.42027178673843	1.44931187675545	0.625046104169407	-0.400511305106096	-0.232734335512843	0.820244492820719	-0.844543750048156	1.42930889509986	1.15056671357091	0.0178442893642192	0.25743537030761	0.143494478206851	0.183876967980732	1.415073847447	-0.176543064445007	-1.46271577361417	-0.928594061933361	0.209965502379535	-0.494649864824686	0.193345023590325
"MGLL"	1.13047899726425	1.8134995167007	-1.04465436022769	1.23204495913328	1.36371031041779	0.686706449492406	1.50091019152264	0.902777535773311	0.942579231821746	0.744500268382809	1.85393581905097	1.74803979484096	1.12586653783318	1.48283279642154	1.94365390773933	1.3051745596035	2.1475736992935	0.841261827725012	1.01265670410766	0.00111668240148306	1.87984394447838	1.54592519079395	1.63308799769271	1.33906450508912	0.775353481870967	0.711261218933965	1.47978252406834	1.94409098591892	-0.246512182730812	-0.0907987926454615	0.117573344641531	-1.26685116049564	0.831896702571944	0.188439345718643	-0.302519834790853	-0.360962409272347	0.59661353507242	-0.479360868912792	-1.15035642537452	-0.256567421257356	1.01455114252654	1.26106065624579	1.1263739555682	0.810207771380948	1.96357103833127	1.01802396415189	1.42441598790172	-0.981657411556593	1.44012799718587	-0.657627329397273	-0.847542355104207	1.80771971381423	1.60745421515287	-0.343254508306416	1.91748023950109	0.841885849082204	1.29007652883372	0.812788158400032	1.1053428996861	-1.04483182701276	1.29502296449623	-0.153195534748082	0.794942128992233	1.68628879468251	1.27123604395212	0.72103169233315	-1.06143907767155	1.8904763024258	0.879501126447758	0.745028625283394	1.95763055300908	-0.705289817011026	0.188428383486325	0.741300001549432	0.852853507258407	1.59188110767701	1.33211113649343	0.720877952194225	1.30648634952444	2.09497274905448	-0.496725323597984	1.17704045526193	1.87363452112633	1.70918846249585	0.0154907681003296	1.67902023068995	1.60333354164324	0.513784015520182	0.909551289580548	0.515877301054268	1.85378173276911	1.43230676061498	1.85139989340052	0.818116563187158	0.360295111910849
"CD74"	1.36230696165155	0.717883814497649	1.61740224024513	1.01041675533908	1.529751841762	0.37581895896913	1.5169242141131	1.28888096782222	1.48201075423047	1.40576958953072	1.70394702977432	1.34066972533241	0.249706580340211	1.49182310898579	1.4901723054569	1.44206298544435	1.49912579634864	1.58367590669254	1.50987484854784	0.574608418273722	0.943077943168721	0.689981184583854	-0.0799392235837559	1.74117602585189	1.50176335868864	1.54751484698781	1.4538286531522	0.709013849290764	0.319015246129446	0.49736952633048	1.25028751503565	0.440024169735786	1.61942806871639	1.43565729918771	1.04598190876409	0.482960710763826	1.41423719077388	1.02482693484237	0.550285978508426	0.384713730744244	0.573916487145987	1.73592191548281	1.48251854506175	1.30134174292082	1.04889862262594	1.37489472292487	0.514233107625608	1.52310142406513	1.74398727414392	0.614355295174423	0.545533825060272	-0.17096659172531	0.424107804023632	0.311677903253009	1.52452374238771	2.07606933210931	0.458656466050358	0.56108111578192	1.66996693006086	-0.301853841268038	1.40186608327142	-0.382870009645039	0.0772553674675213	1.44628029877477	1.67444071919445	1.55292226066944	0.164912716283762	-0.55967511665851	0.957157072052772	0.704817858419899	0.286549779100418	0.620616371774439	1.46885489885611	0.930555489996236	0.329588206967152	1.45969232899929	1.64222455924653	1.67016542462043	0.543067839443731	-0.540826064063067	0.969239792140744	1.72578426823377	1.71066513473744	1.39363456119046	0.422715820240226	0.807169790085325	1.771214362099	0.502972988089323	0.533360713806229	0.118765529478674	1.28033899599126	0.826183316438203	1.47836051971937	1.08165457763361	0.379534735549907
"MAP1LC3C"	1.38352648658678	0.879964571469378	1.69288134308454	1.20393052160874	1.51524537353385	0.235060687684674	1.46515202125128	1.66618218899753	1.41968227126699	1.41207292807838	1.40972856923372	1.75619777727538	-0.639275598382117	0.725767926196273	1.51532889893275	1.44040547866693	0.877348447935698	1.48894456187761	1.46291583582667	-0.235391069751175	1.73537583585601	1.16944348155293	1.6227827505177	1.49212569460096	1.08681075922811	0.609527199300932	1.42822473360193	1.69178457884789	1.5695333241054	-0.90060597599653	-0.111913632048015	0.639584059642513	0.253353844634126	1.61909296656803	0.563358333122288	0.873763893881571	1.21617641831184	0.478014180821367	0.588941675994127	0.0806607112836362	-0.290294851866017	0.241314484285068	0.607026845926935	0.279871183903166	1.40534036951687	0.0473037352419036	1.80465852510612	0.986956141241985	1.1032437894747	1.37355630337731	0.518442817222474	-0.447007565179186	1.49621134030282	-0.54412354445487	0.767065224564183	0.716334792922404	0.375210369036778	-0.0442214260521419	0.30584717114235	0.378542529289707	1.44054853558529	0.110845742216157	1.65322209561712	1.34822527892852	0.0231464950222701	1.9048483248054	1.54560936686209	-0.155993392455914	1.51573094581475	0.723100044121682	1.41837258584755	0.845992608526133	1.80744601785363	1.40031329445687	0.927876082177926	1.87676091923221	1.45433110152983	1.63402176700584	-1.03266640991799	1.41640016329473	1.40362769540291	-0.599343456097872	1.17772242846384	1.88167269521756	0.55270411354114	1.38366432129093	0.486187865931943	1.74277131783508	0.496164918632742	-0.283885647799804	1.78260967843184	1.74589556366926	1.485064540382	0.534336699957823	0.0552634232415345
"CX3CR1"	0.84521926972065	1.40156690610415	1.50752932095027	1.63049253236475	1.57122286907344	1.36079704090602	1.39495896887338	0.588643015012346	1.58973108023819	1.42473256291293	1.67077726821437	-0.0737274366992421	-0.826855907117544	1.46069308288383	1.58574903314003	0.815838628399708	0.762601220040553	1.55511735477336	1.39060845673141	0.474409701571304	1.62743143367512	1.52835546765145	1.50638706045383	0.241676250677285	1.63875642181674	1.55775275244576	1.53445658517558	1.47322100767239	-0.256688906196123	0.298493530666329	1.0990486019977	-0.430675682996649	-0.511742768150573	0.540438108647459	0.704535715998661	1.47503430423934	0.0451315624158283	0.4422066253276	0.360856089808725	1.76212770789444	0.721942765016304	1.52713542197332	1.45502508591177	1.41803406526849	-0.318842965302561	-0.912609313277919	1.53492305270581	0.782389342452252	0.088406121829966	0.802224012953044	-0.0596678436934926	1.23542255138693	1.60855453549749	0.444229423272898	-0.577264946844625	1.49746939261498	0.472354207552865	1.10278489986831	0.845855205350593	1.54083230465686	1.52305129623115	0.58463665980556	0.944590310608292	1.41136787580675	0.503120466381744	-0.402705020231988	0.107066637419978	0.593396651112382	0.361932217029401	0.895308836663227	0.0347499193582407	0.29652508498339	1.59574604865936	1.41130726423008	-0.189526347368256	1.52886629702111	1.4404239006624	1.39999199737561	-0.324875907120726	0.92375946901623	0.765189380915545	1.54609947481778	0.693582546193429	1.44401906764918	0.459580220081885	1.43969017718752	1.51877314800044	1.50871092993742	1.163731326399	1.36005387125639	1.39010773331437	-0.38169959303086	1.23154170299473	1.45645498406676	-0.751610235989633
"HLA.DRB1"	1.85861989727945	1.21278751057757	1.64019538525324	0.532172314238879	1.57965156417695	0.234679017535549	1.42089046166096	1.39878008158748	1.69611722937662	1.39230367312729	1.65853318442684	1.44952782427013	-0.540779494868242	1.21232421711707	1.13884104517845	0.545109622318367	1.37009771265564	1.55327029179674	1.55182581047459	0.132311879251274	1.71169401374682	0.989517454385823	0.0867907262621185	1.7358953157802	1.40785894217944	1.15497920801565	1.18723647574173	1.42937872306485	1.37854637251202	0.592468088784957	1.63937008086402	0.109142444323348	1.47581652214307	1.28910044247175	0.914966125627529	1.36946143779742	0.92637517982961	1.29787807263723	0.194340650714408	1.61878743188321	-0.010146159420983	1.90944804863417	1.79695168096428	1.26553648991816	0.204047897444214	0.62714244818306	0.0498451187344224	1.41462563373756	2.14530353121506	1.53538091429654	0.25452515260465	0.377804641735616	0.200924226314214	0.788227327911674	1.36454663882894	1.72725357104404	-0.129686642899418	0.823615971784244	1.73133519218166	0.501502129568615	1.73466725751579	-0.0720871108968058	0.0490496983886758	1.39237710323692	1.51178071205108	1.20725649582765	0.133052131231956	-0.588282798455861	1.72320441919712	0.63028836715886	-0.0899639061395658	0.798324486971589	1.49573156689616	1.39009022352929	-1.61740411835388e-05	1.89886774633588	0.719930371391864	1.9525328200971	0.790961244234197	-0.742978772773232	0.396141646707109	1.4288757439569	1.69408727390586	1.29629741581442	1.32204253162223	0.448057176435326	1.48107918168327	0.238923248663768	-0.0800262004408151	0.0417509991585701	0.443808152027084	0.897741534333374	0.787813238298605	0.203405371593335	0.16313646823974
"FLVCR2"	0.119749958867494	1.1092581861093	2.14208565983611	0.692951252871454	1.19869841909335	1.63304318852531	-0.438221825100655	0.100671088112314	2.36194820783766	1.66730981274056	0.178829607313195	0.660743630406126	-0.235594230936624	1.5793691871167	1.24622362120795	0.723352503803025	1.7902887470438	1.84340820303142	0.462928702668516	1.25784123197703	1.90160722598668	1.78419798916549	1.10679924199247	1.43396221219701	1.80483892167932	0.773968631231633	1.65062339399377	2.09673346643206	1.76453566085606	0.489751521219662	1.14675073860933	-0.433204252122812	1.81400205170969	0.921732124614064	1.78833938197025	0.683224915153056	1.72673569839048	0.330702080457484	1.61213441324726	0.853933155760798	-0.95278157201002	0.205500780050839	1.88773691799852	-0.772547037448119	1.12795197686522	-0.216537413725661	-0.699526131248929	-1.06648903899533	1.18703875124181	0.428736967529292	2.0909456021619	-0.622887818130529	-0.699487939786668	-0.465233685816801	0.684569773084683	0.215265227191947	-0.379881758130279	0.798360175688148	-0.545553721685843	-0.804060733217317	1.3047674819582	0.381541385412667	0.863015923247086	1.94895530782293	0.242921714577263	0.078235164003592	0.799327371572437	-0.70532174879488	-0.628309815605216	1.04343583517871	2.10683249190851	1.6145662448691	2.12131540446911	0.987541432068359	1.61247529976995	1.68836129643147	-0.0657636328518242	1.02535266687846	-0.424008116265018	-0.102294764025906	1.76921736513016	1.94089214010177	1.03092253752657	1.84212660678679	0.759087098889784	0.396639816742529	-0.0406075062616829	0.949771303948523	0.048987898688293	1.22174970517792	-0.250730308827716	0.762069035518598	1.46188688104353	1.15660797817401	2.09042351099573
"LRRN4"	1.40301951780083	1.42853992107427	0.686923699225188	0.621682390112786	1.35954053674957	0.647376940993687	1.41335822546223	1.13453932965025	1.35413422350248	1.41369899468588	1.46653552800741	0.923148579280464	0.400293545903977	1.35284249638518	1.47051810601734	0.713537356103241	1.58514408375954	1.39118331849848	1.37481194234046	0.173276187833293	1.58592311564565	0.734201683908687	0.860009089585705	1.42028466679207	1.34657639238086	1.47591427898288	1.45897992339056	1.44401013318405	0.7952846312173	-0.413418778291327	0.787513944942922	0.437754483907918	0.162929120960121	1.39684861144354	0.664292689692449	0.115879303215203	1.16760376743407	0.134409550597445	0.486822924449213	1.63911886724999	-0.406471395097118	0.910015751826802	0.767976787444505	-0.0686237212156351	1.41210649581824	1.34488897680865	1.14295832050036	1.18957892425238	1.66624098054535	0.902798713512437	1.31954399580457	0.910705139329074	0.527565107271437	1.17900955373394	0.946333414988853	1.33934052839373	1.51822711357012	0.144631940752324	0.681582020256984	1.43567692827666	0.942382523904842	1.3842633530794	1.35198859385461	0.546162290433583	-1.11170170272339	-0.242950112387828	1.46514150550511	1.20707932340424	0.333077848555183	-0.0707619609973432	0.618357648885792	1.28090235594672	0.400307446312432	1.56362215782682	1.42695035999289	1.47866675486184	1.39290605596417	1.63711619814948	0.643822702650571	1.27985556521163	0.0409491461225193	1.41248255547567	-0.423046340085679	1.36142227042206	0.778472019531992	0.605351950245786	0.00127055908579838	1.01352196636841	1.41428914238913	0.709471385599317	1.3697231927768	1.33895137009832	1.58236982384962	1.38634575363278	1.42357798199492
"ELANE"	1.10796001144432	0.518512905509701	0.469916301235272	0.916051535124888	1.51633502677185	1.51532054539954	1.5053816240906	1.51032033938609	1.45656389733649	1.44593086704258	1.52320976015101	1.54120563968045	0.128832789084557	1.47663013556446	1.49504970415974	-0.0776588859145036	0.282316475677484	1.48633963130723	0.810556359050091	0.00252600165759924	1.45535906683526	1.35022888803834	1.52886320524313	1.48230402130332	1.51418472361197	1.54980138528994	1.48743855601357	1.44722723480784	-1.29578550474653	0.279341434048432	0.611742944703062	-0.0556423740275885	0.212325005652451	-0.076160249752862	0.298484424129542	0.490944890505516	-0.517149710402173	0.95563994910501	0.222447054820149	-0.769890599601334	0.682775737200695	1.57993996466028	1.14217854468596	1.49428710898697	1.75934230311823	0.831837059300649	1.47389561419339	1.49102539471287	1.64833799128638	1.58739666428927	0.856926065597172	1.50337218478037	0.682301424666032	-1.29578550474653	1.46069559369997	1.46083671662559	1.50988019633298	-0.494284382370725	0.452408777627667	0.536284455862692	1.46315958445881	1.66391837544847	0.718652683863071	0.42031526049342	-0.0602502951963806	-1.29578550474653	1.59482128623614	1.47633059565253	-0.144387334227555	0.574351378608328	-0.766802109790088	0.393768083792466	1.47248193731731	1.56296879306174	-0.0537603094062886	0.512197593223974	0.116575252248456	-0.359345166248497	0.0146197590527461	0.652311306110273	1.4647142573267	-0.231423566370219	-1.29578550474653	1.48580542558035	-1.29578550474653	1.50307453461687	0.134013730739489	0.391489725710375	1.46122352572996	0.416971921982489	1.54911301545772	-1.29578550474653	1.81372067396542	1.46346300145756	0.0769868152164778
"TNFAIP8L2"	1.86701135904405	0.321138054414901	1.82116824939536	1.35060374366001	1.27092300746419	0.393600483241921	1.36385026360939	1.65288446505352	1.31480898033355	1.18960403201782	1.59805387140273	1.69727082263814	-0.112850536020755	1.40823467169908	0.963184177791603	1.34168860234949	0.127062757755471	1.17034304152055	1.54857092345674	0.606744123961996	1.32015539638881	0.655643246638254	0.0471262579091623	1.88212058077177	1.66243487980759	1.55712622679577	1.18532893063915	0.437819856041102	1.43879874827018	1.33478458859111	1.59190997491112	0.242644980967204	1.1959213491237	1.06613040323631	0.411707575401546	1.51469197656905	1.30491182750743	1.27623543686494	0.317627059756472	1.9047069652524	-0.115511895176648	1.54902981611502	1.65589783636499	1.28830597749199	1.63082418371192	0.925018681940826	0.442223698982126	0.830309962771036	-0.0987637652977505	1.18394807927257	-0.0323352176144112	1.06776759363943	-0.657181219716455	-0.414815369998042	1.08988785638258	1.36141025190513	-1.13252251427731	0.370894979226752	-0.0839980914024741	-0.161803978311592	1.77341400987218	0.557341203574678	0.730155481493082	1.67091165393285	-0.125112158383639	1.2786464283326	0.261462545884246	-0.217094735805093	-0.741216400828561	1.25821517535453	1.0839276917952	0.553424514670689	1.72969357328414	1.41724731170915	0.641323698130637	1.54534879031494	0.976668747182125	1.3663806365225	-1.20588423097425	-0.413125359780997	1.0288269765222	0.196249138650407	1.47781602238386	0.835102662762992	1.17696643000842	0.716531267858284	0.477700554575427	0.649207072746639	0.589080827699001	0.256255523552233	-0.261785903981268	-0.458331234238297	0.9651119299442	1.59606545994773	0.0170443875454775
"FAXDC2"	1.22897736163962	1.34598850788274	1.19367099122223	1.28578093387093	1.28618468944297	0.302960065134305	1.24794032596301	1.1741644910078	1.3090663522901	1.22139627679136	1.38536406085336	1.2314237875012	0.128904445610019	0.78206088901758	1.33105193002062	0.936257300499504	1.28103209377319	1.32827375648984	1.24801642643318	-0.2288601764936	1.38236646526838	1.31871324322163	1.18781121136193	1.32430783732397	1.28347461177197	0.803448909631124	1.32574423603143	1.39347087703096	0.142220137534941	0.363821893097631	-0.367740539994186	0.285534814250991	0.0683447919026562	0.344114680043635	0.188203204234252	0.363674805226246	1.22725783580589	-0.233976732248038	0.249425439110344	0.515410124414839	1.10028164881044	0.658617814389933	0.636891512479212	0.932355671691892	0.493278587196466	0.0716783604467926	0.923962927255549	0.290136194587255	1.33734880956818	0.219429104656166	0.784975021943416	0.635472286317625	1.18436540500504	0.1539710288185	1.30938344601119	0.944776848672095	0.414374636578521	0.288404719810988	0.253097601955614	-0.165401710379971	0.792250159648688	0.629293700350227	0.833431263512017	0.388185514137489	0.770213357968954	0.913729130409108	1.39304557267446	0.210295406443152	0.204154565083714	0.825931993364455	1.39654305741194	-0.289062946309091	1.26571014986641	1.2383923363533	1.26935068434884	0.9495262452384	0.468845359021451	1.42114614107646	0.267478639279818	0.941417264000629	1.27542292806971	1.19188525378756	0.653603223817268	1.34818740291979	0.742269634499287	1.52185566020581	0.0389566509348378	0.335780090711558	1.22334290800411	1.46834670567394	-0.078864613230659	1.3139639390541	0.676275287282521	1.21234486254809	0.547826288735638
"MNDA"	1.30593877040319	0.3544125760659	1.44835364733605	1.22915976435584	1.21856407083851	1.23937512851642	1.28748963363417	1.32715517418763	1.37373900877716	1.00256765040794	1.47885987959085	1.33285596303059	0.220400299208423	1.08619564644144	1.40560768170554	0.930337765935117	-0.0370467793260297	1.22905942005275	1.34148989435927	0.604984774091353	1.02604469979486	1.2211397464026	0.975627200765874	1.43885295392454	1.40918587679827	1.43804429019129	1.39708650342205	0.703584252862283	1.20168928663133	0.85418358929925	1.41957255468896	0.824652544369649	1.26744500693804	1.0292023833716	1.23302079946071	0.895999128490444	0.756844948775096	1.03643557227917	1.13067597936545	1.21508415624452	-0.0846897804624208	1.10852042550986	1.34099945451899	0.817073599177212	0.985468578404492	0.0665698778063899	0.26187884364281	0.920646633316115	0.970549520273624	1.2353051689268	-0.622504246979764	0.530293264772494	-0.0588600843077631	-0.146905675976274	0.490337222216115	1.15783542664259	0.235696865965473	0.830722521131667	-0.447284889848691	0.0156202892189557	1.28726131729207	0.765549423009562	0.313027172860668	1.44530712277697	0.89528863273417	0.837921487458131	1.41421235062712	0.420228317096851	-0.258100724178223	1.01177183828889	0.436933148154757	1.21141861867316	1.43442730835274	1.20606314478545	-0.042833936675643	1.35715091878864	0.800948447804057	1.26904989218982	-1.56515298610972	0.504978617659403	1.16738587966876	0.806723943400003	1.03071261288749	1.0284705294053	1.18082580055896	0.777413582001142	0.712295130440071	1.12998342485665	0.983675547677868	0.323293940015396	0.34649238541989	0.235611862856647	1.18231059128654	0.980058864491992	1.06294389991147
