"TCGA.05.4410.01A.21R.1858.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.55.6970.01A.11R.1949.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.55.7815.01A.11R.2170.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.90.7767.01A.11R.2125.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.NC.A5HL.01A.11R.A26W.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.4613.01A.01R.1443.07"	"TCGA.35.4122.01A.01R.1107.07"	"TCGA.38.4629.01A.02R.1206.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.66.2759.01A.01R.0851.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.22.5471.01A.01R.1635.07"	"TCGA.33.4566.01A.01R.1443.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.50.7109.01A.11R.2039.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.63.A5MM.01A.11R.A26W.07"	"TCGA.66.2788.01A.01R.0980.07"	"TCGA.77.7465.01A.11R.2045.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.A4CL.01A.41R.A26W.07"	"TCGA.O2.A52S.01A.11R.A262.07"
"HAVCR2"	4.13880574651606	5.47527289313317	5.00622162878348	4.2638453489326	4.05877877744668	4.18855619537628	3.83983787031693	4.31923573085191	4.73351220435252	4.6648248507135	3.77608286775583	4.59243987111311	4.14309066297076	4.09986571661679	5.35778997279973	4.04283994033313	4.75150228841191	3.52992445142243	4.32108847443435	4.17659052353269	4.13117859101377	3.48689141184769	4.97235135843955	4.22570028227723	3.59773313709563	4.81594149771556	4.3147045451345	5.19001022220333	3.69043317054441	3.62236446986448	4.44761589554407	4.08544439276005	4.40429609387477	3.47977633221444	4.09118703861396	4.82416672582158	3.60781362817241	3.42085446831024	4.23173648757073	3.87253708805359	2.45253273117945	5.21336532501692	4.90387791427595	3.92675169321561	4.13627353277796	4.68714259279614	3.99100366816538	4.40622585116775	4.31336431094447	3.31824895521112	3.43985406391155	4.67256202961043	4.83452756439132	5.55999171224168	4.14359657051132	5.30549841701308	5.17594518402388	4.99102606169982	4.62036860572374	4.66104181071735	4.90261494106317	4.57894052655886	4.79830840326855	4.30269715531168	4.65087014610706	3.75869542095177	4.69009540889867	4.17855881505411	4.70517776884952	5.26837064754028	3.90289422118168	3.66633438892301	3.908148541192	4.58066811882531	4.48855219494717	3.10547641859303	3.54714766737872	4.2667617222568	4.22521219136255	4.79622070378791	4.00349068743627	3.88972069019501	3.71978135869194	3.95214648269987	3.33946346080572	3.38898232333327
"FCGR1A"	5.43113908805977	6.55383942077957	5.37461629680241	5.32117474231533	4.96210303103432	5.07287895276733	5.58200055573179	5.32506071569063	6.51159872117468	5.63157216838516	4.8412951293781	5.44632332449239	5.16919653245626	5.75040981567077	7.29688846776936	4.63313877447535	5.93135548897841	4.55572255635937	5.48031410300704	5.77025257145605	5.58893931145157	4.76198778078712	5.56189169295978	5.01221863665192	4.57484916911458	5.94700524050743	5.26530342648703	6.52748181013008	4.24925668027528	3.1934245934446	5.70363910111175	5.3462080501805	5.88056669893013	4.74911850070622	5.90634715280831	6.21490711580966	5.0555636551513	4.19216696368542	5.38683770639649	4.57566201084338	3.87332984257074	6.24710059181918	6.18809026736118	4.84358626600338	4.67850050100374	6.38382708957309	5.71719796307421	5.69291737448223	5.92117887838301	4.82716260018023	4.5854429952116	5.79943972500227	4.94734149839724	6.3293442089123	4.97913306425313	6.58334991614237	6.52255290888863	5.96362999035479	5.84924122330992	5.57954038931806	6.48945722955353	5.38452790136287	5.85135953710474	5.6064335656763	6.00807085745444	4.68128199076589	6.39900916506523	5.57220336771479	6.13108661835817	6.53692419656422	5.30413923468606	5.45311847476816	4.87744027256653	6.71743378393159	6.52108095283351	4.73672266374663	5.49064634994847	6.1641288580363	5.52348210348837	5.72404742703075	5.21022954306994	4.79895231062544	5.44318924599492	5.63498537839734	6.00010080304548	4.86669188444038
"FCER1G"	7.45376664085703	9.04102168576063	8.57482941878869	8.01412927728496	7.74579200098287	7.69927499517082	7.57586589748587	7.19027954493485	8.54187673519812	8.28193636848931	7.31909187429674	7.96737417630867	7.6760829070703	7.92259547709059	8.81316040932165	7.3188247743098	8.55364369502037	6.81864904008338	7.98453630132787	7.95672058717934	8.13263453943151	7.16608952828768	8.53959367134869	7.65340539671458	6.98496508584115	8.48797427361388	7.62371988207886	8.5795349903437	6.7766109059665	6.88295769963109	8.14119909508657	7.798912917365	7.65942443429274	7.22481901883946	8.17356966281302	8.286878448412	7.29537162698523	6.50857443292703	7.70563574553613	7.05503262314993	5.74280854748993	8.45158932091118	8.32188154036693	7.15288142210772	7.49796601753922	8.06782739253859	7.5911030828954	8.11002194270485	8.33444864314565	7.45405823568623	6.58502172636134	8.13951016663625	8.24115081564517	9.2132595290192	7.89903860374192	8.89435867555008	8.68681290614348	8.61441339085351	8.67495737638155	8.21229424484672	8.84612229782195	7.95360252920865	9.24580940546833	8.44613092214296	8.20260688087153	7.3672439954905	8.56828194610668	8.72536170982841	8.58284190206944	9.19245837908903	7.32624412759704	8.0764317782589	7.62341263088025	8.94895797341879	8.43932128985605	6.76235083950656	6.81543131593793	8.07261036218437	7.71335262419698	8.36838835571051	8.03389338280222	7.48523209655473	7.57657504782333	7.94944652365826	7.38090773963923	7.58942906903635
"TNFSF18"	0.469065968929685	1.69502043844358	0.494296188699049	1.38561982828716	1.18242206741116	0.458539485082944	0.391940422232808	0.738857818440872	1.84112968029925	0.548578650165881	0.960937988444939	1.15313662449693	1.00245374594784	0.438672802435472	1.72810762341742	1.04122046418795	0.818351391404746	0.666789245732137	1.25142161881467	0.344006626825132	0.174463041398988	0.907839463093974	1.3330626665747	0.672316436242151	2.03141044118803	2.29082676314712	1.76462031942848	1.02394264958659	0.43988393111747	1.20886256330849	0.265748208293397	4.53142918195725	0.754858324066594	0.533531638491624	0.171429824949599	1.41949639514587	0.673443162248295	1.69856932795465	1.0225479705363	0.824974574376606	0.313815819427716	1.08051305568149	0.525379483765166	0.867659839821506	0.474388821099387	2.05036891258889	0.957201771646425	0.343840862733958	0.333803016228592	0.639411443945356	0.612539409532863	0.939277785056256	0.456638659246776	1.02377892052088	2.45751925081078	0.942932459910109	0.788313632542401	1.42480546763801	0.212899410194641	1.06928356545722	0.117671481768384	0.428342166003559	0.25101519125476	0.353296208162711	0.708846107545855	3.37617684329392	0.59040758234975	0.454046170644577	0.211762779673195	0.402672449772838	0.759007260933002	0.0752716531991768	2.74246589635075	0.605845598611378	1.57127542200745	0.154583468186993	0.901126590112937	0.601181003462976	0.874216957624289	0.405726986017493	0.279625090966759	0.826399399304566	0.501137103676618	0.406426153042073	0.22796257593635	0.378314264914171
"HTRA4"	1.49619859641362	4.02557543728433	1.52333441875089	0.932485877688131	1.36042345317354	0.705045674385055	2.16130989596495	1.68623150737716	2.91460157148279	2.01957395964549	0.894674402067232	0.53468921647034	1.17097439614863	1.24319739342132	1.91224882040475	1.55775224333581	2.33999172136139	1.28911793076578	1.00922802565313	2.74255766570957	1.4838754168146	1.57815132614186	2.01473536630448	1.52649585029715	1.12764463497284	1.83024728845984	2.19523014725939	1.88398252459149	1.20197370840648	2.04168630215499	2.24335442661367	1.20965971279206	1.97926101542559	1.3445070242926	1.92785451517557	2.17621680039258	2.31906327386518	0.843708165675241	1.13910721592103	1.30080207601086	1.44668296333721	2.2954370233304	1.31390736408417	1.58863786656597	1.66759252874675	2.27971142773136	2.14360404795134	2.6384522205613	0.976515980807222	2.43103874594871	0.737299323296129	1.33426386150565	1.83298812703182	1.00152186662522	2.0734005364895	0.638971024188141	0.662786576245693	1.30172908814636	0.694957568998899	2.52268722246736	1.71298926829417	1.48763716292689	1.25529791132165	1.39328089977655	0.955236899506726	1.30144156902641	2.86344340479661	0.656136263146455	1.12498261352972	1.85431327909805	0.630578790517937	0.665224046551744	0.897895850345548	0.922623846818409	1.90289159063713	1.65243888826447	1.23722309093605	1.44554201845074	2.13019650507035	1.34216212730382	0.646454670394932	0.925414280895341	1.37770072628304	1.60617987528169	1.43462417225635	1.64225697509824
"C1QA"	8.25642542771967	8.88408656658603	9.02075866011851	8.21355960606797	7.51974326188457	8.40497743165318	8.55335591837795	8.09192116604348	9.63888979365446	8.6167953657734	7.35710002085796	8.46401005176327	7.52369165683483	8.41827904362795	9.9877723018092	7.74226734406299	8.45145565825019	7.26232422201221	6.0107200799827	9.10584628746755	9.58950915217692	8.32098076802776	8.37630144550953	8.69070125187728	7.87729827051531	9.19721859495771	7.71526225963208	9.4334084858801	7.81850160717753	7.09163740775864	9.21322960366167	8.00894990332154	8.85086226911009	7.80724476328632	8.7939947194102	9.43724547687777	7.24979308093055	6.53785983479459	8.68291457783404	8.20494014457081	6.44452552117957	9.54050664771348	8.00472252635567	7.91121885887068	8.42259903878547	9.218150726866	8.87843349628974	9.2807244417781	8.9549942447435	8.09270148622807	7.07935150111947	8.25918614941012	8.21166903362916	9.51395463566969	8.20670832729425	9.17141033061842	9.29044315346839	8.6597292443008	9.94740719988715	9.2351324335026	10.1721346708828	8.54295300066503	10.2699263277477	8.74905310503421	8.91253412397704	7.76740414928989	9.85836693349016	9.60489408306509	8.78779633849679	9.49168285631865	8.19011242694423	8.66846728260608	7.48598783789985	9.65009818460903	9.45688165364471	7.57707923834435	8.13678964978034	9.08199556784215	8.53981639413747	9.15205930800994	8.65670391154318	7.59678689705824	7.63199296984512	8.99438645768867	8.1911333907217	8.40646099133346
"IL2RA"	2.4280363322088	3.51565650175795	3.90103221568391	4.50997588514504	2.84102293766629	3.60091248606383	2.55360452489695	1.85700052398095	4.56179960384052	4.29787100743628	3.04360151670657	2.90968188046018	2.36395129974802	2.50989380232759	3.17429470562601	2.97136090851954	3.72206760570428	2.09103227473712	3.57837942864278	1.83539384870231	2.3147188398327	2.61327951433758	4.95146248383891	4.04346428530121	3.32576232263217	3.49805566698726	3.21454009331831	4.87155467895346	3.16349785598989	2.45802693058354	2.64778158340466	4.24119094073003	3.82621722022411	3.4395151751455	2.97896790249963	3.29555472393676	3.0843679495154	6.56843554564802	3.26206387128524	3.06828291001653	1.92737519703657	3.73392292090665	4.21385618010032	2.71155622946786	3.00399603442421	3.24667739656969	2.46766126093949	4.42817317685574	3.12540781178829	3.07589368491826	2.14005607179004	3.78403762869248	2.95072620670821	1.83921598813855	3.08958220391985	2.83197298475616	3.82997522981181	3.86159257323726	1.95717832448946	0.926931521870406	1.71926762907818	3.26999302974559	1.52783045509846	2.97844204107958	2.7719158268777	3.02599201601985	2.47107423092391	0.96150033790661	4.4994209534743	2.83485935022313	2.27876854555909	2.88247130782577	3.0694081889354	2.39809056089626	3.56170462753377	2.35036227927193	2.83052046049903	2.52182653016318	3.21904062883018	3.86949356769506	3.66569535089467	3.74421489641236	3.09333616022169	2.75501261634707	2.07903632617101	3.45031591914309
"LCP2"	5.47234567350624	6.13375963269385	6.08132144663127	5.50079228191351	5.37444309814884	5.66352810400577	5.04094468291763	4.75880783825933	6.13063067540845	6.03656688267386	5.58793923922301	5.27289313612359	5.15683801778515	5.22041581620103	6.24957004047766	5.04637768191888	6.28341283502744	4.49085606995205	5.85687436658367	5.35782502479809	5.22796839536091	4.35908963728142	6.20334769432881	5.32034317027558	5.16863191632664	5.70513038322662	6.0133694391782	6.56264317289187	5.12263889288317	4.8246884009643	5.65165380843954	5.65539043019714	5.89240208200248	5.38318866508562	5.64498004004516	6.47866076537445	5.65726820487965	4.78995938675902	6.00170426718094	5.11027064348814	4.18401191053594	6.34201876104044	6.10263623286421	5.48462565181441	5.38469187504882	5.96508582587683	4.88314066104654	6.12183783318169	5.14782035199831	4.85102475805093	5.10433191184762	5.68487148045203	5.5151673541472	5.65429786736359	5.08003313810532	4.87029283012492	5.12333313195697	5.88317157125973	5.49566206679067	5.45329820732719	4.93410005997369	5.55861887439455	5.65263387622086	5.4327919258019	5.10525985103452	4.93812066838406	5.62613377827729	5.02213330102287	6.70184776850205	6.00705535933121	4.55430915185321	4.07799145894629	5.58914594048918	5.41018376131861	5.61775886174935	4.62121188690048	5.05714148110731	5.65780510998822	5.99120572817037	5.85838665988801	5.21151001257568	6.04938529428112	4.8730022722044	5.30360040713552	3.93931595565133	4.89160273867915
"LILRB1"	3.36609720513222	4.38194600432839	3.72296994932246	3.44137257130717	2.87534311758539	3.38913964550521	3.14035088947987	2.5928489590784	4.69101927224535	3.81050730302078	3.23558598886948	2.78241761723522	2.98663697124925	4.04717290364896	3.94944811797675	3.02588183609131	4.86131765521272	2.66625320967195	2.07031149847215	3.80692212157155	3.98984994210763	3.05892428342761	3.95424611498722	3.61882419924054	2.92240431574002	3.83918846193064	3.52912734442719	4.07292698187705	2.57649277295848	4.19585179459065	4.0560179138302	3.57262777192268	3.99188820012417	3.8368045191379	4.07842169352618	4.89694844297325	3.5242501903154	2.13955333234708	3.29568501592228	2.64077275652702	2.3846931905824	4.49287081922922	4.1730606758944	2.64623012126761	3.31711283578798	4.11575133813746	2.8650789464797	4.60015190180209	3.037408206091	3.42907405093543	3.15325256048109	3.70447489075688	4.12246161128587	3.85686915456089	3.04680142311639	2.42744187962562	2.8220079892789	3.24562151881031	3.46926624888483	2.80311543493346	4.08888471820915	3.24055108879106	4.13584666847932	3.88610737934493	2.80441735428851	3.10923882534662	3.69452729854874	3.70425821823685	3.92034733183716	4.45027251781448	2.06940277631833	2.42817252695267	3.05050772377459	4.14209348552614	3.90080004030068	2.52643594129615	3.69243459825417	4.03862908435561	4.01271004273646	3.92486033396601	3.49750918199063	2.88635705696277	2.56868784305267	3.89779893483804	2.53717218644065	3.50803892288467
"CD86"	4.18447194352817	5.08993939677955	5.07790930945022	4.42263698757263	4.11008690001817	4.52147757220355	3.72700942575504	3.27165684164011	4.36490403859561	4.4183263896933	4.31796536005518	4.64381969944074	4.22488313621492	3.97840380479044	5.56751737389747	4.23963033725726	4.90000761376751	3.61878767589453	4.25720961820011	3.96168027331943	3.93116777764407	3.20217208594798	5.21439741398527	4.19249285725968	3.70075458987648	4.63575954634535	4.17479824886051	5.16774579176698	3.72688260787895	3.59017537573169	3.8891605448367	4.07105851969277	4.33245557423524	3.76351246743769	3.92136031481773	4.53944491295888	4.05807122058413	3.48920952336592	4.07380685289569	3.98147736617367	2.38693600970101	4.83495154061515	5.28584183763081	3.93228287247167	3.80388157568057	4.19650349200796	3.49741662784609	4.60363956208014	3.94157712824054	3.38689789335482	3.55064679960098	4.5426260703186	4.54720536849187	5.03038095999579	4.13247688167442	4.96507740172433	4.80102773126592	4.96852258090075	4.72819794132253	4.23644854364809	4.69978652737357	4.58541143748956	4.95280524781332	4.35970020250628	4.14334080729608	4.23476673082862	4.75438529021835	4.50337128384921	4.70554399119915	5.48146615879386	3.16065918549727	3.64231562191633	3.81328073690603	4.32511662793609	4.50640182868486	3.40672558510111	3.97868671954967	4.21393832547293	4.01685756291248	4.40828193816728	4.17519326138801	3.86873685885575	4.21167038799919	3.56960023317432	3.05156306692719	3.70591180442562
"CXCL11"	4.08531149999523	4.15129920904911	2.9744789620484	4.98661214784798	4.47262912918496	2.53921678098138	4.78536574280609	5.14642096590719	4.38149554606188	3.46331978827983	2.0969289768857	3.91526928771832	2.09297411330573	2.07315977188642	5.75683434307584	3.47785064454785	2.63657011393473	1.61066796999615	2.07978628722322	2.96675969880831	1.78930133545071	2.28008068744487	2.78524787028788	3.27413380635386	4.22453402663179	3.2752030680281	7.20394749181918	3.81613827220724	1.61320978690749	1.27888953429764	3.2176599233587	1.94966213148978	4.19395016685649	3.66972250556836	2.60988128707793	4.8270007499906	1.66784930597507	5.02226969624134	3.50346953158765	2.26255536490382	2.57522280574383	4.42664361984413	3.94651465947958	3.18734298654854	3.98790895607975	5.18098025965009	1.65084774228098	3.76008123270462	2.95003191979064	2.78486820386221	2.77987760196565	3.37051181010025	2.78649016036116	2.32208252005888	3.63872036501434	4.43346215616539	4.53074575312342	2.65805669460724	2.36587123670833	1.50055516974921	2.99028730047254	4.15190459308682	2.88043218989148	3.75268950355033	1.2120144246947	2.90402389334457	3.27283055390089	1.34623182429851	3.03373591314143	3.29397228981963	4.29029542031837	5.90343838126952	4.28181864130936	3.48183514033311	4.94792472376595	2.16709412798347	3.89689630703243	6.64222947144719	3.39411166661202	3.54912034235766	7.93082709569479	4.86382856341475	4.54276506030477	2.68838971994986	2.96361446052839	3.00310932613937
"IFNG"	2.01936254184623	0.984300585302844	1.25623597762188	1.03917361917006	1.64524247793495	0.400536506391854	1.06519006010026	2.3438167693737	3.4282194553693	0.566087573859104	0.420926260680412	0.827663678715697	0.450575964240404	0.934507056813037	2.31773843166593	1.21907023613719	2.2838574944209	0.465952881417196	0.944057856983691	1.51190747157499	0.754583486164352	1.32489169671106	0.877253104276937	1.26795652448557	1.24413750736918	1.93234753857556	2.06207951786015	2.3361523123448	0.722930647221049	0.832821668343236	1.95033544722113	1.28243107221719	3.29699126291452	0.707046894249677	1.59639406284403	3.41234588694524	2.52232703009943	1.14794270308705	1.22066931697735	0.639093498055222	0.619194014859684	2.70735692280083	2.02773913725923	1.60324351766573	2.26023217937383	2.67770648699626	0.315068014721831	2.74381535655539	0.522051898129227	1.89559641112207	0.381212428745783	1.27146987968826	0.155235257643032	0.366506467232429	1.22108660625755	1.50201109017843	1.52385146959103	0.363924298166091	0.61744602483478	0.062835435264942	0.791864772391656	1.04809678508946	0.622009673265518	0.972143373117182	0.136351961752882	1.12575155794838	0.701365744713537	1.15727172068552	1.79881216970496	1.01689169727999	3.11960383674243	1.70210875875841	0.88442553996045	2.68937162611246	2.22395907045709	1.82542974845479	2.61686056229929	1.98379430789096	2.7685346473061	2.06478108639229	2.29775291098546	1.02979726161624	2.48017588924488	2.60156325675621	2.19497273434541	1.58252361907601
"GBP5"	5.63082811981497	6.63521075126595	4.97712659843727	5.27039835993345	5.17804722986958	4.44093719751111	3.86443600268351	5.04888284273586	6.3995155606909	4.93282473957504	4.50517789702302	4.80589826296895	3.40434223764355	3.95502878889659	6.59249926008471	4.92276498831305	6.16985083403952	3.20739924129218	4.39583785626762	4.73456666566339	3.87566546459757	4.89345255599313	5.90869705803591	5.21565671370653	5.64591769140186	5.39331482866239	5.7790273677884	6.13649825031089	3.82265872121843	3.53324712024484	5.91437010374127	5.22432398765514	6.06407943289594	4.93426070528412	5.24444218275733	7.08209176288028	5.16695507795694	5.02033020747367	4.94571710258134	3.78827119823636	3.7052640674989	5.88257020747075	6.34954654177951	4.77389193058143	5.2037283118194	6.20652979155004	3.42880605874866	6.49569014450568	3.92667305887327	5.1652766798373	4.3648850908113	4.76893967558469	3.26331051750053	3.50610662128884	5.25525521831532	4.2603972488173	4.68807114126779	4.62202966886034	3.97796698797421	2.83766569405668	4.16734824766483	4.75175174658036	3.66046376935717	6.23075210464707	3.2997961901072	3.94859205476232	4.3543613001269	3.6931146302115	5.66226697835779	4.8633127311222	4.68339611678989	5.61840791536862	6.72565777924613	6.92202436740533	6.86172029716934	4.66187818084053	6.66912396452963	6.2629726116249	6.93444560562366	5.93376731494371	7.06863005456497	5.67609474533176	4.86951469195295	4.61945888152211	4.75510789058599	5.42005176355804
"IDO1"	5.45091974422988	6.13936729061648	4.88950126917547	5.37055131364934	5.33268041109289	5.08622136484467	5.11453214893746	5.55057422602858	6.32846222522879	6.78119136417872	4.24308564523193	5.10074854076438	4.52188051612033	5.68561011780173	5.61321195645459	4.83892032883284	6.89443125042075	4.03913258813548	3.57483206903953	4.71450811105146	4.20504435436204	4.24780005643418	4.07276476689165	7.23716256379232	5.95874462892797	5.54933516125368	7.93848431897217	7.05450352214944	3.76598183371988	2.95551941201104	4.894636538467	4.26941377875824	4.84083506782584	5.34901903374895	4.86225630251705	6.30964576296413	7.08965651803466	4.63178728255202	4.60987790267354	3.80896253843817	3.89350113174689	7.54628358215484	5.43287981440611	4.41683691817816	5.31598320568647	7.53931458576416	3.54412477612762	6.44451070470711	4.41022615235754	4.72475465656545	3.70718871559607	4.15504436880522	3.25726614605144	6.59128206053544	4.41237131667811	6.06295847254424	6.37355209133756	5.773075811297	5.66138367417183	4.73260602103139	4.93182040348997	8.58831990129149	5.75994428721283	5.92278668852626	3.473167045649	4.2688306714549	4.7904706114118	3.64107481865819	4.2992457157792	5.17283451612205	5.7287050816412	6.61214636531793	4.58201511912261	6.97835116704265	6.06136862344992	7.24080622695841	7.0319050244422	8.87067626257275	6.22785162454939	6.47603137128777	6.02447995962174	6.6060271083081	5.10643567556144	5.36392462549398	4.35749109166526	4.88656094372499
"CXCL9"	7.55734170783951	6.87018491334221	6.44613562882127	6.10276208165719	7.24503049172337	6.55997298739969	6.00303522719356	6.7898387603335	9.27787442587704	6.37515711805424	4.7084052456469	6.50654446034647	4.54481843787042	4.89003508839771	8.89553657089668	6.57842779217274	6.8817585856966	4.3816605551729	5.12944298848384	6.01231870718879	4.2680526346564	6.75978662095596	6.28577034293558	6.99636954519138	7.18758859460138	6.8268693639673	8.49201215377482	7.32411213837598	5.05979742250202	4.07272761939636	7.3307914032908	5.8256998229562	7.83660438724092	5.3108349541802	5.31667599971842	9.05268884494746	4.55985893639958	5.71038960728856	6.91955014384055	4.40782042740492	5.25135762287571	7.73176188739122	6.63306879506166	6.68469142849921	6.71308472675527	7.81429516601493	4.55091687732233	7.27085292251514	5.44563318102824	6.80474800781371	6.28403005156976	6.223998490417	2.45117866230866	4.03530924539116	7.36824375811059	5.22299734539932	6.5847495297519	4.25584650488969	4.43208100414489	3.41883586723895	5.01590279196285	6.39318328315278	5.14120710810273	6.29660486042867	3.48270151866339	5.78359826583292	5.80565109329022	2.48718118774051	5.98289441031291	5.2074700113619	7.31487878444995	6.87933295269089	6.42063805663191	7.25563138065574	8.04100008646989	5.72304298605619	7.17573004072275	8.04581911015815	7.33979414034711	7.63933316817288	6.34521053359602	5.60792270967226	6.74015545045058	6.74535874957979	6.93966559736312	7.20456470470773
"CXCL10"	6.55307633282633	6.89026578365141	6.58647505768449	8.25498374774478	7.30770494465723	5.13855297291582	6.03600601030618	8.23840078435693	8.36737015131081	6.80361224670817	4.76749400359796	6.93396809896438	5.17720602429175	4.88284640463038	8.43630204261878	5.6983442785674	6.33279055883319	3.43592725193806	5.74170584628494	5.98039254555218	4.2268203923723	5.4318979202152	6.38217583889188	6.45193352593773	8.44220055902964	7.18756470393933	8.1138488844177	7.37591524755436	4.34440977150424	3.94918241817652	6.34052871145597	5.6586068306965	7.43476187294411	6.57997445384613	6.45731687088928	7.33603493134088	4.92422162095175	7.36325567362371	6.08001454748371	4.57737704898104	4.60463388290971	7.20228920776033	6.91361432637513	5.87030300949963	6.70011606928594	7.30365378719666	4.4910216773806	6.785930725627	5.41995566187659	5.97503273901278	5.20663980481666	7.2201692369579	5.03166614375612	4.70992280215352	6.57209386064091	8.15631991393445	7.22975975907994	5.38991750175239	4.34094087649065	3.26961433156282	4.67975766903141	6.05329217046454	5.39446086037522	7.69933308146028	4.34879849094042	6.37808640417034	5.52348688681493	3.55338669074321	6.48470509183315	6.07408454145568	7.25090717193189	7.36961129960793	7.3785073657829	7.10264247111673	7.60118424697523	5.74081887687399	6.59776453378887	8.03013555675849	6.85883915866287	6.90997494049433	7.24834411492878	7.3201552007279	7.61820948206239	5.73750354687457	5.42720746145002	6.23821321027807
"GZMB"	5.15602301994189	5.1037619901339	5.09751296998682	4.81279649019378	5.70691348791762	4.98618701347405	3.80347706979856	4.47857768397191	7.20897919213907	4.94232453271608	3.09850326184209	5.37965892859174	4.18681371820601	4.71267532134059	5.32368104404005	4.00674855640965	6.05655895236357	4.00054520818631	3.67427436922728	4.1863169015851	3.5688584706152	4.52969040187527	5.11224224555063	4.83600144618454	5.47047146662988	5.70210423430388	5.03821767210832	5.44271675494677	3.22641424927221	2.85629093096398	5.66318727131722	5.11888673818895	5.72669377641115	4.66606914819851	5.5494912141382	6.05464241758979	4.44706549662282	3.67672420332563	3.81227234556289	3.41795101530168	3.54608070418777	4.80021068566125	6.05445106120239	3.08616056722654	5.11537245667438	5.48279195144821	3.35778644688976	6.85463407478256	3.81810087587133	5.4092327558286	3.13553751530258	4.54233364157104	3.78573227312517	4.60016297427033	4.83762904030184	5.17567340032352	4.6192481332541	3.59241126386609	4.44177767175964	4.20664618269185	4.06585364316336	3.77103980891265	4.74078915309647	4.94173427672587	3.59643983076204	4.38754508937622	3.45912820791553	4.62067499114455	4.29610626554462	5.01253307597545	6.59641295398556	5.64754951259906	4.66951616897252	5.50756669750122	5.92973220342676	5.1171150002935	6.10715145070635	5.9188074774934	5.75422921421061	5.82729417378911	5.77181991858757	3.95181294296267	5.91748193256129	5.61242669863312	6.79544452810276	4.47596046538786
