"TCGA.05.4410.01A.21R.1858.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.22.4613.01A.01R.1443.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.55.8085.01A.11R.2241.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.56.8308.01A.11R.2296.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.7697.01A.11R.2125.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.94.8491.01A.11R.2326.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.37.5819.01A.01R.1635.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.66.2756.01A.01R.0851.07"	"TCGA.77.7465.01A.11R.2045.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.90.7767.01A.11R.2125.07"	"TCGA.L3.A524.01A.11R.A262.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.50.5942.01A.21R.1755.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.6830.01A.11R.1949.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.22.4595.01A.01R.1201.07"	"TCGA.37.A5EN.01A.21R.A26W.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.55.7725.01A.11R.2170.07"	"TCGA.55.8087.01A.11R.2241.07"	"TCGA.58.8390.01A.11R.2326.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.63.A5MB.01A.11R.A26W.07"	"TCGA.63.A5ML.01A.31R.A27Q.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.85.8052.01A.11R.2247.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.85.A4JB.01A.51R.A262.07"	"TCGA.96.8170.01A.11R.2296.07"	"TCGA.98.8021.01A.11R.2247.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"	"TCGA.O2.A52S.01A.11R.A262.07"	"TCGA.O2.A5IB.01A.11R.A27Q.07"	"TCGA.05.4249.01A.01R.1107.07"	"TCGA.05.4398.01A.01R.1206.07"	"TCGA.05.5425.01A.02R.1628.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.44.6775.01A.11R.1858.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.55.7815.01A.11R.2170.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.77.8007.01A.11R.2187.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.95.8039.01A.11R.2241.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T4.01A.11R.A262.07"
"CR1"	1.91533688134216	1.76229336684632	1.91362781437756	1.35953285936167	3.49824140977035	1.42069364615221	2.39290591098135	1.7479909144353	1.71917907264127	3.24236511472904	2.60340608416046	1.57015626561289	1.76405855778579	2.45763982451334	0.965838971662855	1.15065665502873	1.58714488896069	1.65481953851698	2.32150034839871	2.81206788685787	2.50001457382232	1.09440295877112	1.45246927819613	1.2089978255145	1.89467940656681	0.906029959382217	1.54853510324518	2.87975531287351	3.74849421759065	2.61801556576248	1.54851799665504	2.42065055648729	0.54230728236106	1.85078803300083	0.67918729493538	0.852679724224644	0.569009502266862	0.551363005409784	1.24649294137243	0.775585186174483	0.812706745419251	0.390565918792031	1.19154682650139	0.38910414351543	0.616350272755321	2.98663345986096	2.6441665055013	2.57413630465674	1.69514342852086	1.39117375873977	2.23091081200237	2.61195915474884	1.50795222291122	1.05441458048399	2.08755271427061	2.33982573592413	1.44498010597153	1.58871630456752	1.85418901067506	1.08565226162222	2.57945543702702	1.7337938484691	1.8085589387328	2.1391069918211	1.42239598456562	1.81547934359967	1.90913995376275	3.84362649589535	2.92442724260153	1.6676068579073	0.862600499173516	1.2753503099288	1.64184923185093	2.2749518589873	1.17813679444412	1.41190843363706	1.17555631113275	2.48009721041092	2.05988664719532	0.689842638896478	0.869260023341699	1.4262390748053	1.46348319071341	0.871876425008747	1.22719961873014	0.881440908849872	0.652399912508631	0.848287692953196	0.759526399987787	0.816003909738151	0.351116556709789	0.298313497950158	1.34075146086434	1.1328932627611	1.1133958200489	1.95059802981459	0.696445138259284	0.31912323274904	1.32864780165349	1.79458648315896	2.31462123917179	2.24025017178911	2.30797903027067	2.57431965408717	2.04742424541664	2.39586545832003	1.59816552488369	1.55204572990368	1.94008771620231	1.23452320512531	0.987313427910617	1.61097810794281	1.45256238652747	2.38773370779024	0.939140298895936	1.62280651916548	1.91507630021515	2.97196202019166	2.97575067594811	1.39774521483007	1.42532386967632	1.22584554526988	1.83166191071621	1.74704792056209	1.43679848829445	3.41657872769796	1.52500012239036	1.22069773448388	1.54682101106919
"SEPT1"	3.80916344654066	4.49839431893761	3.5589547920686	4.11223931845791	5.38381813703207	4.4626876383279	4.67622199911152	3.65091183784222	3.99590507846422	4.97102678025312	4.33224943451972	3.71558868339203	4.14673939505865	4.43232946918989	3.26843436468955	3.80329452922191	4.5582726332404	4.51271931385954	3.7808351900078	4.98485739987794	4.05304872369649	3.58129625683336	4.63073390328854	5.32016657150622	4.1494270808862	3.8911543029703	4.37599045693994	5.36076985307565	3.91508494890434	5.4920013200221	4.02019866839497	4.64248022086461	3.43199720152946	1.50711740398129	3.65798661343714	3.30758416166505	4.31205152508979	4.18066265838894	4.51972621256361	4.12527312478112	3.24040910881745	3.67386842892184	3.49909538085584	3.37997687423297	2.29097252274338	2.67758215834515	3.07305996219668	3.36714867002021	3.65685982972041	2.78089512479764	2.7678050330678	3.00767905486057	3.23721777146328	2.56882213404877	3.32589910490324	3.57367467033583	3.01336638925471	2.36919636709906	2.76703181578009	2.93682779799502	4.14377491199415	3.12542531036412	3.25577564768553	3.17872256408788	2.57493786342084	3.51033273356546	2.95332221171328	3.60147385554501	3.89655328939074	2.99175596056964	3.40232934677491	3.51158271047085	3.5641670124733	3.10983767540034	2.79495596300403	3.45357936233631	4.24514214000077	3.75216234492681	2.9231108733624	3.25557911892906	3.34965114216298	3.10097172638298	2.80073492596883	2.77322047134942	3.39123840752483	1.69007995294543	2.78219237687598	3.12913347156128	2.49851297643667	2.5680874068314	3.24377842332955	2.62765172657145	2.94458369916608	3.58837774048358	4.02427986966482	2.4703769728738	3.24456452010589	2.72558892748268	3.26241015994641	3.34897174414737	3.51990303924284	4.23331400715626	5.05767361066556	3.96771584218567	3.34986693639857	4.05234028776398	4.87102958955276	3.77729452937204	3.83242543686931	2.73531384967378	4.93431655584285	4.10641729061256	3.32685098803834	4.31861550308568	4.10723783280853	3.8733030747925	4.62634437346506	4.53302098319243	3.27685685985533	4.79458410241291	4.68395542997635	4.58307401713184	5.40519058061672	4.75654767040007	3.84637170204492	4.05902769259432	4.15362969077406	4.28116156383547	4.90774011264342
"C12orf42"	0.723363481703859	0.89632241895767	0.442132337313258	0.524846174150622	2.03215042175762	0.493662199281865	2.01556134168954	0.907074208799731	0.374930152870103	1.77355236446451	1.45744886780536	0.951792143959046	1.2853943814134	0.438790999711856	0.691060602757744	0.75002461003121	0.747704873364231	0.851304759391894	1.62781847000239	1.62266966321046	1.10368272351852	0.688990323480226	0.61269166604148	0.592107789220854	2.69980906711457	0.921670670330743	1.93161779511155	1.04274116769088	0.626663040737936	0.723948219650757	1.33528087084783	1.22548943779469	0.794635165977281	0.15190582827823	0.971464678574774	2.00587902066859	3.09500385530966	1.17441485656454	3.04505623437641	2.63492286810066	1.55208329151276	2.26946882118395	3.22075611992833	0.987162167986865	1.69953478861427	0.236092238580297	0.37867602577586	0.289592824625693	0.153814191538009	0.0492046365408097	0.131088059306312	0.0461548745021647	0.0667982294210659	0.182788072000265	0	0.184815712782958	0.181257839639517	0	0.223479332458106	0.132502720798226	0.403874998856909	0.228443546343826	0.0381180562100383	0.580266711362369	1.85857663358726	0.490436316137117	0.219009657833372	0.814556586596909	0.445821926295911	0.0417577072219759	0.172694608963876	0.109039968794833	0.223082348367272	0.0347186919799405	0.145237009176398	0.547565648642852	0.716252922305311	2.00335003027958	0.419464657709436	0.803105763321511	1.34127006269555	1.71851576925493	1.15533687739142	0	1.19503556866884	0.0714898279435207	1.11440320655575	0.826612713793497	0.622665796132259	1.42662709194048	0.838733110193299	0	0.258764409360441	1.06197160259539	1.65838649487233	2.58490823914828	1.38262822361421	0.610150779238066	0.92614239145298	0.625010233000791	0.245933891374428	0.60798520745161	1.13882612819483	0.470682213561451	0.161906826625572	0.685579434320645	0.291462196421228	0.293330335866251	1.25200840274068	4.12023522958785	0.546268013185892	0.469412898062272	0.572663070050057	0.480615354428581	1.42801710099201	0.203033833638267	0.140910749272159	0.405939868378462	0.0365058037009214	0.402606033392107	0.469308413947478	0.576914901641345	1.31225927857289	0.869267394639287	0.407811247292619	0.148747954456823	0.764117017215535	0.983614652118949	0.515000171137104
"DTHD1"	2.65702301459914	0.797443740833699	0.341808854417015	0.667557871671378	1.62755794596047	2.79594371658235	3.40059357076017	0.711800232910118	2.98341857705507	0.956131395522339	2.12774585520144	0.667112461697791	0.235903067528566	1.55246862390653	0.534343597947783	1.72629571619754	0.86620163423364	0.871739828835989	1.04236293660388	1.00519014171793	0.834827182700562	1.26404540692009	1.22332476824225	0.574004157283785	1.22496001042084	0.306778059524419	0.46349437896782	1.38532507022763	1.17953717695495	3.76861351762611	0.387606320386609	5.12346740498051	0.455116265199924	0.114153325797861	0.73822387909621	0.107715284586947	0.266088255668018	1.14463512656636	0.517119766086765	0.222237751637823	0.520189915800403	0.620840734763986	0.750345659009604	0.349553538305092	0.162563700268747	0.497089132032736	0.567538049997828	1.6314338501101	1.86669268606309	1.47209550857834	3.42159454653485	1.51740687407349	1.6317341122924	2.52438996495561	2.05868291163749	2.11613460111827	0.207679459815061	0.498600165968565	3.5155459022093	2.75941599577754	1.80183814390565	1.45969207914381	2.68914783364834	2.42968244673914	1.21756934989184	3.09808439324332	4.18107575589522	1.51007168274743	2.71354447708567	2.09864847890806	1.39624092265656	1.9959512619371	1.30059528718684	2.25328926253678	3.77031129999045	0.400329635692819	1.22688369810779	0.249470511925936	1.37299413156983	0.512416549222976	3.32045998091511	0.943966840736298	0.206539291013889	0.251894601664392	0.657536286668657	0.309274886408822	0.398020552166706	3.15186241300721	0.437856980036091	0.407154278868775	0.438468408609379	0.622313187742821	1.16964734156736	0.488318365881428	0.503661561290099	0.0478914571088549	0.244684310768215	0.052645186161358	1.26972888195409	0.574034530164446	0.860326325899719	2.17069876598476	1.59582788917382	0.861660507119529	0.450511278999281	0.722119261927204	1.22151105471182	0.552426177690989	0.94546933326904	0.610744789136896	0.873272307183904	0.707028354044201	0.34607014161572	1.65944086439639	1.44543390113219	0.533334746733655	1.19039471761749	1.60062235079301	0.721741303762458	1.59090474311395	0.473368314456592	0.987582211660708	1.20604055672011	1.3022597786299	0.814332580535911	2.10250129026216	1.69626357332435	1.57449283400597	2.14669187020246
"CCL21"	6.30772480656466	7.10147312916252	5.89245223012467	7.56064006998851	8.17400351042381	6.92911178395528	6.72860243083871	8.12606817055029	7.20446371458748	7.96516775739609	7.01453571327301	5.91587236382101	7.23181006580118	6.0448895095185	7.0498637959652	6.27002559595497	7.62319655142838	6.2565323645383	5.76135225993318	8.15446557295681	6.57490698602313	5.5397183719201	7.54581208629282	7.26997559430319	6.61284542660635	5.78053913639824	5.4228553245521	6.79238354998781	7.76731473057901	8.31286686758687	6.56899274624803	7.55271346861731	6.9222258262822	4.12242971278861	6.67379714460965	5.97734561414189	6.34400671484645	4.66249529467334	4.98278528362383	5.74090957939215	4.74133204575229	6.48200017762936	5.40277552299659	4.76741171451975	2.00661340616931	7.88682016816886	8.31503390729097	4.86665696093356	6.16628074148212	6.30909894798482	6.36246591762888	6.88293621999963	7.45551958431163	6.45448919237601	8.0345302495398	7.20132353696668	7.10819995694371	3.86762475324854	7.04768933837985	5.03186021019847	6.88180816905423	8.39505115088498	6.56168502586451	6.40681786303044	5.55260610545355	7.58237675855538	7.69934869425834	7.9962653648268	6.92902764545015	7.27173363587411	5.66884009477236	8.29189664752374	7.50694343467986	7.08817581405618	7.14355303389226	5.66745370388782	5.29498330421036	4.01361703384812	7.04311866964259	4.27993204420019	4.93727735887046	4.06649165452467	4.16524767758774	3.97295979929267	6.81931447260929	5.19181775803974	4.32562696785427	4.09072454190507	1.91907127175979	5.38657404419133	2.71231075972247	3.55043733986982	5.42688546454051	6.73192064958344	4.63669392133166	2.3163116886277	4.49974646875006	3.98878482630175	4.87438038418168	6.35770947333712	6.81031359798053	8.0576069019909	6.0008684554127	7.66872672847798	4.28914017863155	7.98931968999114	6.62008655183126	6.70436096287654	8.20374575209008	4.34979080817117	5.05989328899699	5.73661380882173	7.57318556444922	6.01029153504578	5.64122397064326	6.57873904893635	5.17085602348009	8.96106073868276	7.62726474223565	7.98186755039098	3.34674528455582	3.98741065831256	6.20770583708929	6.55146905453802	5.21126460656131	6.96788037849227	5.55601059452498	6.50159437028264	7.3732995286698
"SLC12A3"	0.433164525516402	1.00572129783859	0.53260539051647	0.400209688568741	0.426791335918491	0.256120830480004	0.304884300238216	0.3663376686968	0.108604024930391	0.416453804127728	0.444591374875139	0.159539359359311	0.210396294892794	0.146513826312852	0.327087351669592	0.565458157712864	0.382653112455654	0.530669727627354	0.571924501739961	0.578396563127469	0.38004575130133	0.199596586546054	0.433994136174702	0.567238153811707	0.283906957704052	0.179024205156705	0.334646917469574	0.507219998578413	0.398982039206556	1.18579465269635	0.392471857291469	0.479111828218522	0.682232506904189	0.0374557167443793	0.181470825881296	0.182243278105482	0.346883357084031	0.29888892986858	0.336950003201306	0.0979950597758162	0.138153820615404	0.243336691097165	0.231394477308495	0.531874212227923	0.171709879047121	0.249376350576816	0.230032050221074	0.0404078555406191	0.0943420046080799	0.388111074214275	0.158588706302101	0.173095934128755	0.30865599789147	0.102214445488346	0.104028622221476	0.312148999345048	0.431738230984844	0.0542481292114008	0.102663881982284	0.133370033136754	0.17953389074708	0.182580802934641	0.21539393928328	0.330862391241026	0.255490155246584	0.155779747986489	0.188898363923994	0.663460001566705	0.166871917917664	0.198803414081506	0.0629343763163971	0.12251748905539	1.13082087501266	0.196511564260718	0.113148860327317	0.794024086878003	0.20146687282497	0.200957594841499	0.0902017142422725	0.270838159065629	0.170781045794893	0.456101319678616	0.0724153092287388	0.124806350088136	0.169403660492157	0.108534229734569	0.251470664892527	0.248382519016477	0.0615202880472528	0.108755688952861	0.177632174705488	0.112103598360241	0.142185073051474	0.217355062847803	0.525955294578511	0.12005185107003	0.139936325151861	0.147668294802703	0.0886173885151954	1.00308583518279	0.314569124344856	0.970308094568158	0.329847448291988	0.527899165858426	0.174497892997731	0.738935424570851	0.497660492011083	0.191276058104238	0.0893752187863592	0.342665336395296	0.505139675268993	0.641360702628287	0.192263831696	0.616917272119189	0.273974337041726	0.574587587826579	0.582108809213311	1.17366979240923	0.175938073941849	0.342637925760784	0.471423476756321	0.184145026403674	0.775082431528033	0.416603370003526	0.283798418843143	0.296904042497653	0.408126715323432	0.55814398465096	0.574519464437019
"RASGRP2"	2.44775023499391	3.60248437508515	2.25860786812693	2.54164120863494	4.2274891273038	4.14385069907705	3.66001714383922	2.42301315713659	4.31837431912652	3.67448399901631	3.4608436894034	2.84743390463788	2.19977897640645	4.37727133184103	2.548645190292	3.66679161580771	2.81776501454294	3.57839506495484	3.34783822487919	4.90810069470438	3.16094092851564	2.81475823408387	3.81034965489512	4.75640664560654	2.60637659875704	3.10912413326777	4.17725114763067	4.56179019843589	3.09778026912697	4.27807169496827	4.2251854191224	4.4380241352313	2.52232594314697	1.10221589408516	2.3449027131021	2.3742205961128	4.34722859672327	2.0077434663814	2.8464843058694	1.42716615375764	1.65167859326864	2.70983330516538	2.26995560419171	1.81744757775594	2.89600872672944	3.1986086551749	3.68282652751284	4.00284141201585	3.65038506627916	3.05151041715147	3.17524534093775	3.98865760206208	4.0265674183161	3.59231127049828	3.83212600723967	4.20735363565649	3.06626520666888	3.43406024761403	3.52040032595929	1.96023839352576	4.04950528476636	3.82469865704713	3.47473116760068	1.75917483709836	3.01476291944757	3.85697123124301	4.46987392488643	3.25279706261377	3.42176058212445	4.32169458587061	2.75495462644445	3.72073118532547	2.67190712431569	3.55684668353436	3.90773962997442	3.60728786135071	4.16840726762922	3.28061695735946	1.83809293830483	2.76260073769954	2.92685152547132	2.68842986901359	2.16137604686916	1.56404175707446	2.38349171762537	1.94906038209929	1.92827410911379	1.52622013111009	2.4695824712762	1.85657225277771	2.11314096878204	2.01940587218335	3.0881859893045	2.18129028394377	3.41605858242844	3.47179437081891	2.73540468076474	1.06279806513561	2.10201608517408	2.9436716385809	2.02414299082169	3.11982027213774	3.50878749224626	2.93039344608507	2.82182665128397	2.50860775956234	2.93113358832129	2.20011728209843	1.68369013082489	1.52501368879925	3.56802232029989	3.09010711672737	3.14766160090192	2.91738430966286	2.34440177180642	2.59495702802412	3.12863758821179	3.50210005817066	2.22953262877424	3.54592347986106	3.48575311147652	2.09717317880992	3.30592799733905	3.36819653992895	3.19731266520989	3.74719471071728	2.57381666857749	3.47726835912002	3.22684471768737
"TIMD4"	0.459940450860256	0.881249597444443	1.36167747391956	0.867572777707698	3.5780846307071	1.15314788098645	1.10949558368403	1.1534752324926	0	1.18624551735195	2.24673827885152	0.636866712972221	0.653892365843664	1.05840181026627	0.858326172129343	0.468883568044797	1.36050808358365	1.65776505704077	1.44537606631329	2.28853383491507	1.38512278315048	0.355418857325814	1.05288631017595	0.979142905284309	1.85202819349113	0.992963212711579	2.05832216220836	1.84061636711377	1.81033413458758	0.893265609467772	1.29361173982965	1.66231761945125	0.851533488778167	0.350980379486288	0.321503405451909	0.349592685429833	0.363636589741781	1.02701738789206	0.778245430446846	0.407661520283889	0.159454800433415	0.983685956379986	0.3412882298388	0.422657167348627	0.213981829198276	1.73542049444219	3.33860371709992	1.00352763640865	0.122816912548222	0.220201878725687	0.223996581973044	0.516707030118763	0.497529197399632	0.550307539502758	2.7567940889814	0.148975650248335	0.272665048157463	0.138179206396195	0.454115425111542	0.237397199885808	0.635549928113826	1.1788118021817	2.20418716105765	0.371667968629613	0.464134824600501	0.809188904774121	1.96186994697067	2.66868737656093	0.966268282332834	1.71436345980228	1.00845000445408	2.24340132683419	0.899687516647137	0.644249815241058	0.806987908565484	0.234453828906531	1.11006119969621	0.290903213403529	0.313475478603847	0.343599083579447	0.473978143225584	1.60235662779338	0.0924062625971302	0.794286564972868	0.879018205759384	0	0.370536149360144	0.368546379961691	0.0371715822835827	0.246695014702843	0.201971551993	0.140861437158046	0.559448922426165	0.223628669615353	0.179751257813107	0.60314182609092	0.46077367624586	0.098214431473178	0.732412016231051	1.71885409308913	1.04697250221337	1.32645148093401	1.38165655786156	1.18327230937019	0.823694212797063	1.91830797766547	1.46680568545525	1.8081936977638	0.911217874790563	0.823283434467262	0.67385410838377	0.723449797849039	0.85687834234343	0.393881151416618	0.466020567835252	0.450969647855651	1.36939683800667	1.26160034366561	0.46023255316405	0.578065826948359	0.550903891065015	0.911138876488006	0.676921604021003	1.63247132459189	0.580887937690293	2.65054319960389	0.658434243127023	1.34817105580076	0.505299799968578
"NLRC3"	2.29585038008119	1.91919222067236	1.05718411753277	1.33871793457808	2.33280783454896	2.08120092430492	2.48916084195517	1.66422426510443	1.94107205906204	2.856750675039	1.775929874641	1.61377901119159	1.15502452448012	2.18996860134308	1.34899327746332	1.56783220433494	1.93818462371946	1.95752127149063	1.88375908745186	2.43872564235868	2.07789290712111	1.46444156175692	2.2727597003209	2.37906910854377	2.27502795488795	1.13852502204149	1.92136493238936	3.19465463087575	1.98523234018296	3.13801820797878	1.60361058840859	2.67250805258173	1.38658088970262	0.442246034869389	1.87476635070658	1.19048121098691	0.644931047524817	1.64715617791575	1.6971453799268	0.642352291805263	1.19389998479773	1.83453653547344	1.51287188589507	1.55817725218302	0.652046010658217	1.52281434250112	1.35406922158442	1.78992282187852	1.68568457663748	0.914678785249616	1.57498065276619	1.5213696273937	2.05585538979258	1.54382074288627	1.56558769332744	2.45311368228716	1.59772920670641	1.51267540286081	1.59165199588664	1.52727626333914	2.00208368814341	1.75667362804438	1.61084194979729	1.49476284456587	1.40340426008176	1.99804300025286	1.4669585012055	1.81074721389157	1.709433287957	1.83239417837207	1.22635937421224	2.03944406913454	1.80359461534929	1.71483512716033	1.7739791214254	1.71905542949337	2.14988522716462	1.50455281888613	1.22643806344531	0.901537340628927	1.5166186706453	1.94194064115512	1.08910240682161	1.10454393068301	1.48725708343971	0.919427015427958	0.957658840345646	1.42702903124922	0.809642022351152	1.0388123306101	1.21225897829238	0.907771331190187	1.12582946995759	1.07115076662504	2.00811341172598	0.872588642939185	1.61526274877929	0.733742129901855	1.13690363408544	1.44093641309624	1.29506878158321	2.10550288833757	2.91834524144294	1.6189907110149	1.36968175687769	1.41275937210254	2.12951144229419	1.54428856337373	1.92171557924395	1.49762336728507	2.33084378144716	1.9280965186924	1.429159795351	2.44318412330756	1.98146350084684	1.63979804123448	2.76085560503077	2.57603874474896	1.61842406655676	2.41326070659614	2.03768942450954	2.23059772715644	3.34737305364579	2.2540909830422	1.90936258336722	2.24757887193139	2.14535373668392	2.41047741302344	2.84146984164261
"LINGO3"	0.435304889733455	0.549123253463128	0.192683774239025	0.193286923239282	1.16198360356217	0.346735348963749	0.44107590629402	0.0185133814993564	0	0.570884104857424	0.722015643222913	0.16527410498627	0.352340252838411	0.6098534165265	0.261796069105121	0.347445737426866	0.183692048216551	0.603332797959475	0.399509080884026	0.676366839878053	0.286738437692584	0.31827058586291	0.371444744646133	0.401292599181064	0.311506568501752	0.275714807618651	0.811476638731426	0.735657152663397	0.253129732987888	0.479808374810023	0.474755276243579	0.670360036301216	0.0675124078705773	1.26258127220927	0.128400803924777	0.257156871081559	0.0900557681167254	0.155529356970588	1.90443418316575	0.451966849854524	0.0259566470907915	0.17792238003369	0.90747103156894	0.202222980167058	1.84185221456984	0.755490020872013	0.160246385001674	0.384241018443562	0.281801404609292	0.222207656876447	0.235246186121158	0.498162813987636	0.278662404932923	0.167681207811705	0.124665704235246	0.548645990980015	0.405157837718495	0.116711385717816	0.337459678304709	0.203649753270348	0.368504705338083	0.375269656354646	0.238373238817084	0.169889028267723	0.248671995034125	0.187301871322719	0.312402470937415	0.10401138125281	0.265712371715876	0.129485030665919	0.0607850504982456	0.106178791763669	0.118978927338519	0.232035995107204	0.267954401397215	0.190595417698896	0.0707870778049259	0.602247334427144	0.138695577173918	0.334105675906467	0.200660070670762	0	0.121991929419287	0.163078704559712	0.0676420882203269	0.0288678745016776	0.191406806019939	0.153467229234441	0.319808101433141	0.186484796319867	0.213372711576583	0.0521371553635993	0.203642004878318	0.487234264307963	0.312802188368035	0.0477683621271463	0.608901220274165	0.110800969442031	0.285745539553738	0.518101550390302	0.204561318705634	0.377133212910524	0.265476003040565	0.568254262005078	0.17214367175074	0.0425064318240762	0.263575426455327	0.344758757433313	0.177011726041133	0.0354343376970785	0.241535119201711	0.22949350118859	0.170636331199097	0.183001530082529	0.232846058370267	0.58725227746848	0.235926425733239	0.546459638028491	0.172505929269984	0.408889925671849	0.593411880181139	0.364736330688786	0.326371398669215	0.374287203834873	0.255511487484825	0.491165469177435	0.185247090934565	0.189379944611216	0.119348671281912
