"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B01_841924"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C05_830694"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C11_830764"	"MS2010072817"	"MS2010072827"	"MS2010072838"	"MS2010072913"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A11_841920"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A12_841926"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B08_841908"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C07_830734"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C08_830838"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C10_830840"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D08_830828"	"MS2010072004"	"MS2010072024"	"MS2010072038"	"MS2010072835"	"MS2010072837"	"MS2010072902"	"MS2010072930"	"MS2010072932"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B04_841918"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A01_830792"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A07_830800"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A11_830708"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B11_830836"	"MS2010072001"	"MS2010072023"	"MS2010072026"	"MS2010072034"	"MS2010072042"	"MS2010072821"	"MS2010072824"	"MS2010072828"	"MS2010072904"	"MS2010072921"
"CUL4B"	10.172569719782	8.68647606433541	9.72004689069211	9.63547698330244	8.4820754758371	8.92524588524116	8.60780716510707	8.77558023453085	10.0146685558343	9.30348152520161	9.31169495496939	9.69015690024931	9.22265641371539	9.58086100489505	8.8825617601471	9.84364595347373	8.79436950976752	9.43724710536071	9.13801561999346	8.72511368985895	8.91846560487125	9.09444505633061	8.37249394184627	9.18355959953658	8.97321057644117	8.91035992836876	8.63824767968787	8.95450510288215	9.06674032694188	8.33529005168478	8.71631641872765	8.58556496885286	8.70077307377422	8.49741304841396	8.70063719297825	8.67602776294913	8.88570035384444	8.56251865713526	8.29203957694814
"DENND1B"	7.3795963709562	9.15550314300609	7.5685320367579	8.15177366518277	8.71574300797169	7.55398100903441	8.42114057321418	7.90278251177029	8.07465072742379	8.14787824716782	7.61388687798183	7.77736649349874	8.83082503714107	8.67322229722286	9.07762681737713	7.77662084621243	8.87742094081325	8.34328421079395	8.2447140110787	8.70755572059621	8.32475021815628	8.83361400732168	8.80690776925024	8.86631950593836	7.42678718079585	8.59736939659335	9.05535695300876	8.47680668598017	8.06620757940255	8.63885911463616	8.88533972437049	8.55672877656555	8.39362337783176	8.34492814025348	9.72193893486289	8.31146007629525	9.541495980722	8.99150860936826	9.01078525187688
"POLA1"	10.7496633657899	9.49532005271742	10.3574495209311	9.30832954098347	9.57368973726019	8.94662372244161	10.1476478675017	9.53620130445036	11.4176183699517	9.77649419382957	9.68658855621123	9.80604324193132	10.5600705655046	10.0776781095154	10.3186471349664	10.1480642866698	9.15729134199556	9.94425257210104	9.88777626010126	8.79453960818614	9.60625738063904	9.35674660521983	11.2778978286728	10.1809303833783	9.29733624910125	9.17353952876913	8.67941741518188	9.25993220256971	8.8149317741377	8.91381614084647	8.85175686891303	10.1927741367544	8.48069393586871	9.42941275229856	9.06874819737958	9.19742253192135	8.42734919278218	9.03770138605225	8.57427609570016
"KIAA0020"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PHF6"	9.4071625619391	8.86891025578772	9.01781717655096	8.64484397828193	9.05989422085958	8.51932992750405	9.6492198387786	8.69712137747735	7.47284758488183	8.67649144240917	8.77764708615371	8.96484885527181	9.09258166200713	9.81150041798369	8.67739562624083	8.48701691301911	8.7118754082092	9.79525768892912	9.24592177822649	8.75779491786381	9.36518229449959	9.18488371621619	9.82605284799051	9.29814054386512	7.57167912038149	8.07243627749754	8.24870949840833	8.04000936583177	8.73830763838762	8.23478097625964	8.84172980289676	9.01765179472942	8.14310282612406	8.83457793811146	9.10856264808987	9.39035599403667	9.39853705861497	8.41753526126759	8.17473121502267
"ZNF655"	9.20195821429041	8.80514463944934	8.80567494162565	8.64251218342166	9.87796752604015	8.71049554546206	9.4233070280412	9.08135257888397	8.80015871645499	8.91561042168391	9.29447427850768	8.50918618100293	8.67994556485419	8.91613314252901	8.26112871738676	8.23648869781559	9.05434032872847	9.88333052662965	9.47609964715551	9.34430402966522	8.71567697424626	9.07151646575151	9.02039710360158	9.76243458584155	9.18895738083993	8.50947617521253	9.15105167548847	9.05254014819538	8.77513073540032	9.8545463461325	9.20231618826705	8.55897386960421	9.41404247040649	10.013316518081	8.74798104934433	9.37645589859042	9.19558947580441	9.30762839824644	9.38551492454774
"SLC39A6"	9.23850021808575	8.81374539528611	10.2963910915591	9.58836225105243	9.81193806220227	9.73791301757576	10.3778590301327	9.70582346121702	9.71086654932022	8.96264345703737	9.17983462263191	9.24144898504709	8.9423723637766	9.07292471978245	9.88899513512888	9.23406594726098	9.44314219098676	9.12774227534211	9.59261274523002	9.96589007898489	9.66108597028646	9.25719050620548	9.17531193336609	9.3602795237413	9.69588077503577	9.32870661685322	9.04247833735208	9.4972814533726	9.84743087480581	9.15116247859744	9.91896886448562	9.31431868655015	8.967984376516	9.67975667229397	9.83294858586652	9.56322129720673	9.66552285232587	9.89349889045367	9.80412383419234
"PBLD"	6.57267231684778	6.76026100926063	6.65700181771357	6.71194489291164	6.66465534720585	6.41213976585785	7.16035104233023	5.98296173162795	7.15069805650211	7.02930509037862	6.61056051823291	6.47394808674746	5.89362986657099	6.75963487775558	6.95315207341384	7.29889633328759	6.65169022891888	7.08953937088663	6.79196200235982	7.25292930977354	6.89480303502377	6.83327174730679	6.74799245216337	6.47758939152137	6.29913049685712	6.77455684072644	7.55483840894808	6.5764373929248	7.03569627240929	6.86204200012359	6.73467510530327	7.1573738837593	7.11708759070062	6.71627018412786	6.96790207566261	6.58737534040261	6.80017607304004	6.80940109016934	6.7174420696036
"SMAD2"	9.22770477514993	9.83514884504935	11.0552680184213	9.55526162546565	9.91597641975112	9.51181618004254	10.6326182682986	9.44119090355448	9.7735462564113	9.48478179574031	9.22206461222759	9.79577737715575	9.58810607823061	9.48971733020211	9.68009482049673	9.69528789979377	9.49921202125511	9.6301481072392	9.24697155308202	9.60243551626909	9.51626893981169	9.48297629295875	9.66041964754644	9.55155274827495	9.53872696211923	9.40560715939725	9.59404890839617	9.51769302760139	9.74765139739941	9.21129830383849	9.95908000118293	9.20372814849804	9.31619145023502	8.37241139835817	9.62441276723979	9.38043424010512	9.23706409785051	9.5111906664515	9.21659120978205
"SHPK"	6.04069861154371	6.71100361013209	2.83574814452353	5.65541684732669	4.87437390750561	5.85746487785503	5.84368791671552	5.43453169861367	3.87611864886119	5.946476379741	5.86492316485289	2.65144158041912	5.83904003097973	4.88858978511869	5.37500178465639	2.55911168505624	7.02065971698401	6.73605759353677	3.3691744299729	5.44081281259251	6.1255759223884	6.16064723276406	9.77945416967531	6.29652160531558	5.29302151528553	5.07208406659528	6.2107070723243	6.33386221244056	5.35012648014979	6.53056993279155	4.41411240132226	7.05891060324511	5.61764078432162	6.16405564903514	5.7954859532234	4.52100392751169	6.15547983738156	7.04069256421146	5.09840024793389
"RCC1"	9.20421676210855	7.46203976639663	9.19199119178162	8.09643454497805	9.66027013732689	9.52312355789576	8.77197595116749	8.77451942482148	7.84561346423442	7.96941985841549	8.91916172256327	7.93537129062756	8.48480801745226	8.1655906864714	8.78486003903207	8.67617425446961	8.09778864307041	8.84765020660107	8.30274435147845	8.31033255605345	8.57886276201828	8.48696905766231	8.01261268756565	8.42444060960002	7.70688818216866	7.89240520069511	7.60153970956149	7.89867581125274	7.25012771400136	7.86951648451638	9.08930861384321	8.5743356714749	8.28199890466897	9.29628721472656	8.46883918228024	9.33317081633403	8.57227628819822	8.85182811270979	7.92434011476443
"ALG10"	5.39042450186857	5.97552042956442	6.75268037477954	5.46944747239594	3.04136623891579	5.20157309294042	2.80214319593622	5.14600665537369	6.30227576442858	4.98685717425206	3.88302276972109	6.27712040929366	5.83503827392976	4.78161042735172	4.94324904913224	6.41732320000079	5.45358632556008	6.30138815083181	3.97074798801815	5.58271266722845	3.56481643620456	5.87233599573892	6.37513590831563	4.68268238228062	5.22012392788919	6.57089380261697	6.19745274780998	5.84641640949969	4.9736840214473	4.36598401990884	5.49974269831675	6.47367458285376	5.41270112713915	3.59260669829719	4.72040250381741	4.79757354336874	6.45433077469325	5.28640925561046	4.7100484126111
"TRAF6"	7.43084749421211	8.4917981250466	7.40171906518433	8.65858867914972	7.17244910334315	7.55180619630815	7.60383211711269	8.17616015257755	6.69843899451685	7.67137913867822	7.97048696221149	7.53911877232631	7.29341165929251	7.42737438154135	7.87389075786195	7.68732980552471	7.95466476176745	7.46079977909569	7.97777342006581	8.06339331181499	7.94423929043871	8.24863354442995	9.48885922089401	7.31571392242427	8.44111476819608	7.51300618563909	8.07156887751838	7.8506870733415	7.95468808791143	8.37057197946692	7.41527838697462	7.90300450884114	7.94235637161543	7.22312051924479	7.55862784749528	6.96895610549938	7.410946487407	7.5985747561978	8.15721929040972
"ACTR2"	14.1440123402196	13.8615575678572	14.2840964382437	13.9122285164005	12.4966028210338	13.541670641716	13.4427710223601	12.8890881979254	14.0727314794036	13.3009564738229	13.8138743681496	13.8887718134501	13.5357187289006	13.5407516449099	14.1611427350431	13.2499855006474	13.384302980654	13.3156185916444	12.8282842722454	13.237200356361	12.94893343257	13.6510028484782	11.5004422470428	13.2372255281258	13.11904228512	13.4270418280011	13.4586514501516	13.6078187633266	14.0957857093308	13.248190395632	13.2711928590144	13.3502967416399	13.151385699809	12.5396765193945	13.4950861027027	13.2641527966633	12.8511046337536	12.9713602624845	13.1664603737121
"LOC729291"	4.32803315408174	2.6220207627674	2.38270823323029	2.30226827678156	1.8478536855285	1.44836649281243	2.77475055362207	2.85743477051976	2.9794772772018	2.23188259620745	2.47437095165982	1.65932660557252	1.86802059611236	2.13553951212178	2.45271595557881	1.43702044716528	4.94661388662721	2.7763827160426	2.57841913003333	4.36298074345044	2.85650351279239	4.68815710813247	7.63588303197686	2.50473642845334	4.50348829724599	3.32395446407737	5.1734754156928	2.40690190257602	4.10350440303259	4.57185155247648	4.13340403707249	2.73435989970466	5.10209522538992	3.7387995139222	4.23329027261082	4.15935867772832	2.64700948219989	3.02452235249256	4.67757310189963
"PTCD1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ITPRIPL1"	7.17116539075298	7.1443111802094	6.78563143606181	7.40121892178962	7.85456454941084	7.69527899578302	7.53881209372937	7.64781540303005	7.65845377886691	6.61969678168162	6.98502018543629	5.83560044843421	7.22310324846824	7.15511358807105	7.31536965340772	7.08315809506851	7.04006884767213	6.76605378681368	7.81000182501542	6.84475493884616	6.9985508570578	7.38961769697709	8.7029953839907	7.58464298438151	6.59712450261758	6.41066298131449	6.50917584426163	7.17113246766886	7.00641114926505	6.99703502131773	7.54422849132453	7.40348196341757	7.62327684576711	8.21469374416801	7.83604517399801	7.91942534312575	7.18156383541968	7.87883102013735	7.50769219473296
"CENPI"	7.46773044217772	6.19947663301474	6.94230098160418	6.93109814884229	6.83456591947788	7.01289931230942	6.65034932723274	5.95792002720706	7.09445334118336	6.4628779272971	6.91946610836439	7.00112905883548	6.92399673661024	7.16284680515865	6.06294441990468	6.87218329410634	6.90550346149167	7.36614826510794	6.55055344617806	7.1623696122593	7.24807956257879	6.53317375765019	8.51106584342984	7.10543480338801	5.53952935008026	6.7570297562232	5.43587553684952	5.68488713144493	5.89910485729202	5.08021714556743	6.77463933617524	7.07701599666127	6.09762766707389	6.88713347756474	6.92125338546754	6.71811685349472	6.05673281054769	6.44766268096129	6.15492798359937
"GTF2H1"	9.82203135607687	9.62582653033078	9.8629194904184	10.9381964495697	9.69250645345323	10.1925918170205	9.62787466541698	9.87794937335027	10.1046169064574	10.3216992561102	10.6456223328144	10.4117441909955	10.3202243152306	9.54277705792772	9.5464746579795	9.78188753711355	9.95482377024811	9.80707614868403	9.71478372111761	10.1495228861078	9.8652644230844	10.4287755747377	9.53860486142318	10.09460831153	10.0026561313355	10.2431255336371	9.89877808239164	9.9936489151555	9.96870828873572	9.81943413896492	11.0759614801847	9.8229277560268	10.0597527766848	9.94471040611937	10.0925648807013	10.1496967730185	9.73051115601549	10.3150322893507	10.2919205302298
"LOC100287334"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DEK"	13.5248263751988	14.0173553145133	14.4430784747448	13.8974205032018	14.0304289336662	13.6142583936259	14.0710855120692	13.4521566152009	14.1188099044828	13.6902008638103	13.6987583428063	13.9457653611981	14.3383834140302	13.3965460835227	13.9191283161175	13.3821977602761	13.8679769624889	14.2914695281876	14.2083114137932	13.736918128649	13.2297836708207	13.8433714420031	10.1275191878288	13.9505463592083	13.4146186959552	14.1106897331062	13.6237375263712	14.2309860784465	13.8194263345002	13.2252909477274	14.0376113716352	13.9873277650426	13.5241130214146	13.8064949638932	14.0032247720908	13.9617014762946	13.4312912779285	13.9311961710404	13.8110450089668
"KIF21A"	5.84736213269382	8.75646678127991	8.64236838287802	7.42292378170138	8.71608854078211	9.22650130562973	7.39735398618917	8.72625548303596	7.56587640414671	7.68046392753994	8.17308829086648	8.20984914192802	7.24100331348355	9.41947157871916	6.72722901465108	9.35672057846853	9.03278243483834	8.99312433916461	6.31735410047725	9.14756266783152	6.98978710158597	8.17922452007014	9.08859031140129	7.65962422441883	7.911158276747	8.94841358743486	7.96266096632318	8.95432058325083	8.40414228118196	9.16875858679614	8.09168730212954	9.27381333599434	7.18393060504351	8.29148595269039	9.54653071120241	7.43925997919674	9.28918786288272	8.00188363483046	8.51859887287381
"FBXO45"	8.81182976075342	8.32437725238172	8.71379442979961	8.72163566727205	9.13160905490493	8.87832130445325	8.56076470144298	9.44275004033587	7.43965190156897	8.14060542883574	8.37063706034242	8.8991066093323	8.76040099731282	8.28088274907489	8.18574315006195	8.28647187595166	9.8352473185787	9.01979007429565	8.06330196356789	8.83115007956425	8.43989694622825	8.25507095896133	9.0217397373488	8.36729157006347	8.17163582086368	8.32359095983458	7.32615561363218	8.07329729290049	8.23371393613737	8.31509940361702	9.01440256602475	8.45416500653525	8.61152401868313	8.45899372346843	8.65180245611058	8.43110404849728	8.12806164642503	8.63920465240617	8.67298746006996
"UTP14A"	9.20072770940849	8.55278737047131	8.92954860045776	8.9642825400409	9.45947675300577	9.7062646633938	9.21003877507923	9.41586863820913	9.66254942989287	8.70152930968522	8.5600251611956	8.87621312321475	8.67401999159181	8.79063303989779	8.30208964506782	8.86772438903773	8.96435599516565	9.0669485180175	8.87205986808938	8.56823060229657	8.71252310454625	9.24533848193475	9.36655414170263	9.88325599828402	8.14061239716453	8.57064078992961	8.20109950912449	8.28655473165197	8.65282689888921	8.42055411185076	8.80980601752695	8.86588414767039	8.17373310334095	9.64302104566219	9.23730664402139	9.36137958368438	9.31802415124693	9.75607630087323	8.28925773795142
"NNT"	8.47134867075412	7.82007275106691	8.29573409166193	8.40441872344424	7.86902756988752	8.12888441382367	8.05614743782812	8.54716442573706	8.55437820943509	8.23095128750041	8.1062936633977	8.61455904637596	8.44381684912641	8.74409444317491	8.53877403664208	8.4802788693467	7.58785903351154	7.5791867607728	8.10113081566387	7.97817187218087	8.20988725494206	8.13458181249966	8.76271083732825	8.04266243708599	8.36186766189698	8.23814984239263	8.13264622946929	8.7692487574359	8.35061021029521	8.14649475633773	7.92143793738724	7.93495374249418	7.98894179253847	7.72871595066022	7.68128433246412	7.70773755936922	8.10286738625702	8.01466065894142	7.92298978521432
"CEP72"	7.18900299078421	6.88265762672258	6.59464706077161	7.49717845135551	7.22549136712408	7.2076241190355	7.61820026315589	9.5649256257736	6.54408064933007	7.00871082970208	6.9365140261409	6.87382933403542	6.5499810875522	7.49564006835097	5.51965515080026	7.33118207475507	6.64733848175811	7.04732798744222	6.77932163482485	6.75347419286057	7.21128591033233	6.26715637900012	7.94797684803047	7.19220738374544	6.73598654547521	6.26764598878228	6.6081311413131	6.6445463651201	5.68900355231302	7.14554087004458	6.25434821518638	5.84592034784189	6.92468699299982	6.8365220248673	6.93325326954768	6.79092801753335	7.29312686227459	6.39697495274823	6.14397346177876
"GDPD4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AP2S1"	11.3020919762438	10.2449107317433	11.5113523455694	11.1940560362673	11.6797357396046	11.8093664561914	11.1202698412175	12.6358614789111	11.683635069231	11.5511989991919	11.3196326226675	11.3281967573787	11.1458886346644	11.0512475084737	11.0087152592691	11.4033276943092	10.8711340566133	11.534012705639	11.6066055414768	11.1667303863633	11.3331660898784	11.0134274754792	10.8906728175433	11.8172299011491	11.5842959529329	11.533485565864	11.7669427542512	11.3005120536498	11.8632862687654	11.3687282839343	12.4021059502637	11.5156706149515	11.575688348965	11.5085112482751	12.2480963505382	11.7206887655239	10.937009193215	11.672194337652	11.6425553144729
"ATP6V1E1"	12.2160057521098	12.0895002395153	12.253010027346	12.2216490376651	12.2388920192949	12.2129425828521	11.985330830947	12.4927686371397	12.5790716009092	12.6077218524961	12.6029308045165	13.5593203136767	12.5104485133178	13.1365509560212	12.8029631788142	12.5254700983452	12.4452484638936	12.4272892657993	12.4832392512701	12.1203037606619	11.9275313285281	12.2723395082909	9.02150626414082	12.1472946605787	12.7297244034307	12.7598111086375	12.8362186287239	12.6562996490355	12.7386598838883	12.4578776656403	12.1821934810243	12.3114596262873	12.466013004814	13.1769488774737	12.2699123508213	12.5697802933839	12.5665078887066	13.0189281814925	12.8184554941256
"ZNF280C"	9.54499389168329	8.14822193375715	7.50188547832852	8.65909702525342	8.76668070816207	8.32505276500757	8.74103472893175	7.71665903925882	9.72870653083538	8.91771631379514	8.26111380503163	8.94297922695349	9.05640231946713	9.56153552993108	7.56931742665058	9.47988948333052	8.82317853428555	8.48466347464602	8.07524789475132	9.14690734337936	9.28001711873655	8.41814774205273	7.90003509468151	8.31214450705319	7.57916819693442	8.76456000478827	7.41317194266854	7.40933670375814	7.4901961419176	7.87477108550529	8.70859255214516	9.84170325644308	7.77913963651271	8.58085839261554	8.52140125839862	7.6367459069071	8.75657054334683	7.30157968274241	7.68492857736139
"VTI1B"	11.1139348340279	10.7132793926975	11.1909994374812	11.9696536035164	10.9485873987534	11.0372047057941	10.8346972924011	11.0728391522145	11.8617660375957	11.7686496368271	11.6719490639797	11.5833666078289	11.2239612607235	11.3979265605486	11.9436636032781	11.8365663701425	11.4585178668008	11.0874330491662	11.7305669930467	11.2008703626167	11.25051954695	10.7988843034748	11.3465901722976	11.3103841704607	11.6312341054725	11.7241562945278	12.1048488821346	11.6578828125815	11.6858208416019	11.0711731640553	11.4704857333952	11.1475055065232	11.5199533806886	11.2162457704271	10.6564401743034	11.5740548390497	10.839732118983	11.9005994864612	11.4599091130717
"TMEM111"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ZFP1"	9.04574476487842	9.29601574557365	9.36072253559781	9.68286561203242	8.60382398934043	9.69016398124155	8.74365213561553	9.03550047732303	9.59473591136399	9.08543760211313	8.79952994224372	9.09567541453761	9.40372842537958	8.94734184709096	9.15541333645828	8.84206866534349	9.14776425353999	8.56211609883438	8.4931647550106	8.9341542789938	8.79599634995385	8.92348257559948	9.59948832764306	9.33037917445971	8.86652281257327	9.1795838437723	8.75806247214593	9.16822403282703	8.94825880391895	9.03133285834277	8.19074270146496	8.71797083694635	8.13782413508931	9.44092902825004	9.3186699663111	8.80019481994255	9.14328381820869	8.65658131942085	8.29232990527997
"RPAP3"	9.72131237366703	9.69058599809499	9.98367230203968	9.54793413148323	10.7457318033537	11.0740186118289	10.4639967016357	9.89810074350128	10.4908670189993	10.1224387130695	10.2632180405032	10.2662218688393	10.0062285769198	10.2751107473984	9.97556112822609	10.6789788142833	10.2585252094726	10.0062161917515	10.3352049799702	10.2396037178227	9.71462468916614	10.0536847499136	9.33703795127965	10.4404518364905	9.44136348642984	9.42168335667512	8.97838363005856	9.84432455258288	9.46589965883778	9.41824855827081	9.89025140723133	9.88317377815137	10.4314800938705	9.76111769982835	10.3804552550233	10.5362690289069	10.6291341512648	10.4054516149908	9.96573228907694
"ZNF3"	5.77607749273201	5.26951771129269	5.80097308802386	5.6103689802288	5.90210811085129	5.29203770712867	5.25394480422223	5.62039121333054	4.58589080800075	5.8982800413731	4.87307029857039	5.72902089860582	5.33781899867293	5.38638142262801	5.72347847843659	5.07460231125017	6.05210514498131	3.8036915137418	6.50511079907457	6.00392605898413	5.56499720082179	6.04556783574434	7.49320244111227	5.96045045643812	5.76687690912437	5.33108861753221	4.8260604873438	3.65181878849441	5.49671400817246	5.5756123506959	6.13394284315835	5.9669546897164	6.09975750672185	6.42341344831937	5.52768275317047	2.87282815043791	5.85211972964565	5.55496167974261	5.16924552807738
"ERP44"	8.59440701582219	9.23884875808236	8.28161540109099	8.52601869746637	8.41700614292558	8.76168369170172	8.825592072231	8.73218252896515	8.21111365004154	9.08773917435043	8.8647179306102	8.44015731306643	8.02680910383517	9.12297817201587	8.62796953938983	8.40168916670059	9.07167586036397	8.59613473419439	8.78234138774362	9.82283102652109	9.18191042059206	9.37123279703671	8.93016426391132	9.05882612270263	8.54060831822212	8.78995423765362	8.7250479595397	8.6176450246239	8.53577346641859	8.58382040344815	8.70884363383583	9.68444065164122	9.07285791795867	8.52176402270908	8.69781439153428	8.5348867503473	9.0931753822773	8.51615413962153	9.15710599386891
