"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B05_841916"	"MS2010072023"	"MS2010072042"	"MS2010072835"	"MS2010072930"	"MS2010072932"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A12_841926"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B04_841918"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B08_841908"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A01_830792"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A07_830800"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A11_830708"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B11_830836"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C08_830838"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C10_830840"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D08_830828"	"MS2010072001"	"MS2010072004"	"MS2010072026"	"MS2010072034"	"MS2010072038"	"MS2010072821"	"MS2010072828"	"MS2010072837"	"MS2010072904"	"MS2010072921"
"CDC42BPB"	6.60947883590455	5.72820162809856	1.94189432600826	5.82419776447128	7.99215187443935	6.688003187412	6.81313162792569	7.42804934470908	7.10662769076206	7.48008415529761	7.04560061911459	6.63596939117642	6.82249380238648	7.67319290803922	6.9286695996041	6.92419336144384	6.65184058850182	7.3582976095847	7.25333684633864	7.02761295922311	7.13605367546287	7.22409966334514	5.79597500782779	6.32085910573796	6.62969647636482	8.43714811138084	6.05506074395582	7.30454436201925
"FLNB"	7.83286967414778	6.78277274910477	6.43189717049833	7.78592696523942	8.08746568915123	7.1438515261451	8.780380247262	8.27961848653982	8.60829038806206	7.83541704602674	7.31721861910611	7.65804898999886	9.08082389547245	8.36926854756662	8.57881120728036	7.72496870647336	9.86438048634101	8.15351879329187	8.25424569129612	8.42528141569927	8.47461192472296	7.60853009333909	7.94348347733105	7.20762212427283	7.55381656531941	9.50575743202909	7.00019780339035	7.44604332448465
"GRB10"	7.30139053723105	7.25363969332655	6.99750473133878	6.82962069567072	8.86961876551407	6.76235635180273	7.93121677649332	7.64242280308477	7.5237027331978	6.70467861208751	6.61114066834987	7.31626923180926	7.4385817516569	7.81241713025295	7.75767662593297	7.12690147121185	8.16694715283528	8.07462280299523	7.83369142962277	7.02084403314381	7.5417071216688	7.05864497664595	8.25047034335542	6.31452690624597	7.28248976547513	8.92755952287143	6.8103525818775	6.80675784742473
"TNFRSF1B"	9.91938890842583	10.3780817662522	11.3007888513455	10.543108187618	8.31461277907544	10.0112869240157	10.5437393138373	10.8445615667745	9.6604744544112	11.0577487193203	11.7165981305717	11.3473705860469	11.2717702103362	11.9221997462065	10.8551153258851	10.2567717165814	12.4392253764295	12.1307443348537	11.8024741540041	11.0372464493418	10.8837268821927	11.5874150071069	11.0297271545349	10.7217037536458	11.8168518412504	10.854788735959	11.5153333429239	11.7167829800487
"WARS"	11.5356561437596	12.1491443907226	10.8786086643958	10.8091186141549	9.97580084254649	11.144403622424	12.5407802417762	13.0077363271229	12.9316644733176	14.0554799800166	14.0001411773256	13.6995515434548	11.2536598139879	12.2561526259065	12.1938584246611	11.9764742407766	12.0175517778964	11.295141302904	12.9550534562183	11.4258153516378	12.596185844195	13.840563368253	10.9208363237806	11.9492736868836	12.7205710667717	11.163941776568	12.8755657653664	14.0587120989672
"LILRB2"	8.81017697736532	9.83857753507325	9.51794676054356	7.99538733921645	10.6644534408637	8.36275758069179	9.73527392374912	9.79425394405611	9.6972975915898	11.270355950812	11.3155886361062	10.6184717282281	9.55482195749297	11.130077269445	8.43564291921085	9.3872104616941	8.94514025274544	9.65747297324295	10.4392394145957	9.30104676489182	9.93638064535905	11.0685037725341	7.91892451453086	10.3672844625782	10.7232908812595	9.01244001689565	9.58432508408029	11.4434076011372
"LOC100286936"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"STXBP1"	9.37569346547134	7.33243393940959	6.91658388210241	8.14194269927806	8.62888267355012	7.0835268666517	8.49570272247634	7.97296917090691	8.09354662455083	8.07911505229109	7.55934610650453	7.88372495348373	8.39996743672921	7.5803619761765	8.10608266583281	7.85927570064255	8.72324236358057	8.11503225512683	7.97796577118728	7.7562644871777	7.74309040247031	7.81740455416709	7.42702034782323	7.27928860515654	7.00418305142636	9.19433569692381	5.71595835360411	8.15822917181203
"ZBTB47"	7.26945600870022	7.24010063249838	7.34410528130387	6.66226682592188	8.96956118833101	7.49959673264957	7.21285764539507	7.31701041576515	7.41339422071521	6.917197285348	7.02457386839948	6.83229870528816	5.5139122083667	6.77050245287763	7.41291238413399	6.25000904196723	6.64940519383025	7.12790869149269	6.94181809462501	6.85188553733894	7.342065207089	7.17811900911192	6.99320668557464	7.27124968111294	7.2165967548241	8.16493315032483	6.91301656145	7.16922643192814
"SPN"	7.44756161516083	7.73107064673107	7.4418328880706	7.85459744880767	9.31517237639354	6.95353560016712	7.0622150153973	7.28097321926576	5.28964936355859	7.30222629639673	7.91004474467687	7.61660778788495	7.33022658065026	7.00450464863725	6.95478977885145	6.72153193297219	6.08792221990696	5.99416824283013	9.09754016186711	7.14864571442594	7.4484335320033	8.01784957243708	6.28849120036186	6.96983289852662	7.281891769784	6.62467927079212	6.86701916048737	8.40344832342941
"SBK1"	6.68690127128098	3.54464360919504	5.04672794092271	6.06809081261202	8.71154180270572	5.70272878581094	6.43069381238908	6.51481946281688	6.29690363334872	6.39186039230174	6.88671106486415	6.68835399684213	6.83210850550367	6.48955975570861	3.45624554446624	5.121882622409	6.32206230778186	3.73357395206837	7.65315491145112	3.73652992457564	6.26860255583528	6.30552418995862	4.41157398314455	4.75500494535275	6.24603548837519	5.19216754993228	4.2433745061466	6.86801185918667
"PRF1"	9.48747897199403	10.133922796805	10.1296253585998	9.1532567850357	9.90841535280211	8.66908296863915	9.50668850683481	10.6637238757373	9.61971041129874	10.7661507454082	11.2813495851626	11.7181415097607	10.5013793656675	10.7121197120026	9.50766387649291	10.1495958284846	11.9910451184992	8.78486517482779	10.569417038151	9.14945194659438	9.66840035532262	9.29610149344069	8.50356304522671	9.96917337719117	10.1528295270279	8.14680668820618	10.7462758884001	11.7765348637952
"SLC35E4"	6.2792354270898	5.84878490248905	7.53882598940048	4.75437748869837	7.95184381724679	5.74011448372296	4.80368967585793	6.19693934727486	6.31561419992	6.51393862341843	6.05962735903331	6.26046541010404	4.68136097762233	4.90227028715202	6.42221407098966	5.0608291058103	3.4349914466365	5.39979718094823	6.07910824159205	5.70300234105068	6.77214792279621	4.00989278088976	6.53163627377911	6.35803628153745	6.19614327006355	5.74447127946323	5.08499661612758	6.34691309442615
"BAG3"	9.59853906599435	8.21693520997903	8.32752844230299	9.68884828148045	5.31706188688297	8.17758823732148	10.331824008888	10.3731701921386	9.67381895718001	10.173292036607	10.5739904068281	9.97907480576393	10.3390001484326	10.1176804192166	10.4089230217182	9.88834626894484	13.0484880523528	10.2725656387644	10.4606622996817	8.79794688052214	9.78139122906916	9.77084634758458	9.53254888999549	9.04061326855264	9.44048630942092	9.69521112776849	7.86950883168737	11.0387024751808
"NINJ1"	9.1999534304892	9.67263228236997	10.2397512796963	10.0342028779858	10.0368003784902	9.31011971817871	9.62208753123752	11.01250722598	10.5058869234594	11.3542092479283	12.083101475131	10.7285255013723	8.72015307807505	10.2153619317622	9.75529319623976	10.3695996731997	9.98982823909055	10.2910891987615	11.0076903260534	9.55880962689712	10.0712449153749	11.2610313045341	11.4455315111013	10.0289042937	10.0906483519615	9.38879253201521	10.4184513804496	12.16335481022
"KIF19"	6.15317147245651	3.66882113872267	6.89213863510973	2.94816059994471	8.30258595102769	3.95606769562391	4.9458494362318	4.18517812707706	3.01397032842835	2.80822110692039	2.98389294934861	3.1766654469061	3.44431347947192	2.88443842612397	3.87227161270375	3.72590225864856	2.73207445159838	1.87759171741661	3.49641771340463	6.40979120108083	4.04974775413451	6.07693925895491	1.96611388381179	3.60260141211226	3.66071405220636	2.79529345163495	3.5075153930123	3.27831627336756
"SOCS3"	7.01228799709684	7.78094263919134	8.35768659867463	6.96646605404075	8.69379050152736	7.57180378411991	7.36178342387295	7.66636669108142	7.68107684412434	7.50146609328641	7.41923617976963	8.05976883825547	7.53962096744564	6.65122452486896	7.75293254931544	7.30524785103165	7.55021230292301	8.39167254848453	7.89902376183838	8.35132051685976	7.657627528411	8.15074736482991	8.830660727829	7.61666183088565	8.34232637383489	8.66852753242559	8.25916094240651	8.38775544997906
"JAKMIP1"	7.19122939299917	7.05837384582982	8.19003612524005	7.59939848279479	9.84345312536279	8.08840582262744	7.53374464109305	8.86471274678286	7.18196787836464	7.913333268654	10.0017713796438	9.86794280639844	8.48271626509734	8.54337901157495	7.39225615831481	8.39505022759332	6.35789227569887	7.88517227905802	10.3079570616629	6.25550353508834	8.87214068477298	7.09894666751677	5.15079080242102	8.52245132813318	8.46059412716308	5.57231449697014	8.83812924823238	9.54902355663744
"GPBAR1"	6.21327395148441	4.65134271206116	3.36265020296443	3.23184563737434	8.3927725492229	2.99501606867016	5.96754186679517	5.85078615924378	6.00268961094241	7.04891683598962	6.21336254751864	3.94953766727677	3.28102838927968	6.71197999139745	4.29991766798481	3.56978503606665	3.55472219355903	1.93667524084003	5.74119516476944	6.51167193106255	6.47924832172287	2.63926944754668	4.99291292381047	4.29425058010798	5.04773713513534	2.3268459496169	6.48498192154117	6.84183559552497
"GBP2"	9.6743311359808	11.2171301630917	10.9882579026595	10.7610809821359	9.52949186713211	10.544323297678	10.9468547579773	11.6686741147696	10.4466982915009	12.2977252805699	12.6032359179356	12.2180813157161	11.7370897952791	11.6610009484472	10.6373642914608	10.7305773691541	11.6057765981784	10.5189943946137	11.7282580997336	10.6806788626045	11.9371233874739	11.8737273568607	10.2688782927685	11.4721535805515	11.8786165912244	10.2536763153505	11.4141336907409	13.019517764879
"CLIP1"	7.77411827143495	9.37430600622782	8.60532251302267	10.0126870647344	9.50028583556425	9.96496766755101	8.92065669212912	9.17594191695732	8.70964430894009	9.81542627463446	9.48895936909028	9.36615277722474	9.4410580354593	8.72638394108703	8.73065747580653	8.66478343957233	9.19246148032013	9.44758529912487	9.87338288122741	9.43759798267635	10.1738810146845	9.60727317050926	9.56496365914146	9.4381202984089	9.43428183456438	9.60137408571467	9.33738027513068	10.2226618121403
"JUNB"	8.34037626125921	8.96034866306275	9.71537876004114	9.22642873362042	9.55880297548565	8.03370041794509	8.57772407233093	9.91156996057205	9.74745405357346	8.81244375666077	8.27100297698555	8.70601091643613	7.85475089861308	7.06015265764583	8.45369833488101	8.95472856603073	8.51336215811361	9.11086841870755	10.9494427151368	9.0677465395448	8.37223163451775	9.9286268718768	10.2731659577635	8.53258926902661	9.9371574244537	10.2558735514869	8.92006204402644	10.4085714048499
"LOC728377"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MGLL"	9.38717508861835	10.0971260804387	9.63631091573984	9.79600787550688	10.3736892921149	7.45481029068693	10.1537282501386	10.9582276098356	11.5567559340863	11.1794967147278	11.5832982934536	10.0636978287478	8.85801194429341	10.4316991149264	9.55008091307116	10.6937344215481	8.52704745025584	9.85701512253236	10.7567518350062	9.32284766231153	10.3069911236625	10.9400870613524	9.7540328554582	9.96537792106091	9.39561392261288	10.8889744045033	9.33389053921522	10.3177405013847
"TSHZ2"	5.8744888144727	5.7690964114269	6.15012344552554	7.03280599465035	8.32468533247484	7.69596602472099	7.42075660738853	8.0497209258488	7.18638959004713	6.35694335762098	7.42397844246646	7.95051840992895	9.20303969120935	6.89513800209023	7.79376155454993	7.09570420200567	7.24497845013891	6.85909551554747	9.0229727494345	7.92229673842284	7.24404968178891	6.42410758521758	7.38320877341228	6.36112723762415	8.16363881727824	8.67552230085461	5.89104116759646	7.58224199998854
"PIGT"	8.77480401584138	8.57433012101991	9.1957505676602	9.17469244246638	8.64249436772886	9.75940804497642	9.47203385985462	10.5242653490345	9.75225822713915	9.97319282736942	9.95789225583274	10.1134865407088	9.51882240699198	9.96912569731502	9.8142857078196	10.590934599786	10.0777444270742	9.95480824918061	9.73549081045926	8.91254728532063	9.67955166812317	9.89819994385013	9.65699673584651	8.85960800337178	9.19857693299819	9.80825294891549	8.91439380330772	9.76438627191017
"C14orf83"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"KIAA1539"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PIK3R5"	6.99127752097558	6.77037163760444	7.45807012234688	7.09776090442652	8.56865707379732	7.18504099284683	7.39655214549153	8.47108382882831	7.27892659021455	7.85008782059863	8.29855137805964	7.48839182527083	7.42562448867847	8.24652137682142	6.50381700389222	7.11290057494841	7.02517033594089	6.61338288847776	8.41480209043401	7.22430086312205	7.57311298381062	8.36416198113229	6.83960087896155	7.47641959683511	7.22101971834948	7.55426693639439	7.87768143674797	8.641023594457
"HSD3B7"	6.05499817305475	6.7085053425229	7.43943532273208	6.87545813704728	8.31293112431595	7.21381005401046	7.59881859619952	7.24901396834321	7.47113056122217	7.08998458726908	7.38321128584633	6.56159928534866	5.86113575158488	6.51889375986811	6.97999239645328	3.52065682475703	5.63577821509803	6.27063609217197	7.16497500585329	6.34997593442706	7.72258108253645	8.28778797273548	8.32658064658586	7.62077611168753	7.48281219074257	8.01900257808334	6.97769936168209	8.11388920060166
"JUN"	9.79368407361605	9.79780709013204	9.66821365919739	9.4554258853769	9.51066551561092	9.14259298253914	8.9119977849802	10.6548517418764	9.42108256219232	10.3548675496855	10.0347190527837	10.4803842389757	10.8586067661046	9.44831324613	9.20620184378159	9.84872965689568	11.347934649242	11.262410540624	11.5853847989582	9.52010502530414	9.49796148508187	10.4652293311536	10.4754455450246	10.3046737419885	10.3550724795165	12.1034844177713	9.23698105686113	10.3829168348322
"KIF1B"	8.12317027654185	8.93201911108565	7.72890496194026	8.80369008500904	9.45217233510714	8.02629511694786	8.88557581795368	9.05103838081775	8.44179455888401	9.23333163182786	8.98644545107415	8.24433224749108	8.56299448765436	8.20373319731461	8.61922675838804	7.86793398149467	9.21237185686	8.31421104235017	8.76841145861447	8.49076999996423	9.50514731446768	9.17801521602404	8.58569000557031	8.79965708891176	7.98310149959131	9.60835324363594	8.51156656888019	9.36231699406589
"XCR1"	4.35989368286653	6.1260030272301	4.08548689796016	5.76992131597683	8.33557035535813	3.30135172495744	5.12952151404458	5.69507969869205	5.27873630191012	6.25191933931391	6.5366115959422	5.98929578681585	6.71162879868838	5.73056766864886	5.44085359461616	6.46889391940407	5.91626110491036	2.84162645518409	6.95114047411355	5.99057114616542	5.41700728704672	6.25199124034573	5.45621535779195	4.53633957808652	5.39781736152931	5.34403272708591	3.93843374035573	5.87521523940398
"PDXK"	8.66182083077384	8.40949149671223	8.76404329631935	8.42736311248271	9.52256472873438	8.11344734263375	8.60460585042485	8.76939938183339	8.19163258933725	9.16309247985707	9.63349338773999	8.69850862542548	8.18958589771856	8.10504037022317	8.2063980812861	8.91121819114932	7.43253870665336	8.65734980020243	9.115506896567	8.65948024095101	9.19773355813591	9.41774989805462	8.87081873546378	7.99396181463239	8.67368509914644	8.58104262310395	8.58650728585544	9.49551240466424
"LILRA6"	3.03744495565922	8.00661058751061	8.54537715779455	1.9778914352834	10.8328959327485	7.04507072235261	5.64438183869639	6.96729425911433	6.59105527840368	7.59770775524983	7.25143783253825	6.49339128731247	4.85999089673574	6.8013726583548	4.71544035990491	6.74196245588356	7.59658580862014	3.77148186348763	7.38683786160351	8.38468111293629	7.68173514112178	3.69203238746029	7.89182318105156	7.47792664927637	7.86515691716197	6.96859448071368	8.73547470637185	6.90849116980207
"SV2A"	7.78660741303263	5.11486970810392	4.17930146452464	5.88873219328422	6.31888609779747	6.24537175670114	5.85736393950575	6.75034635921279	5.24864183613822	2.41989652751144	5.78516752076397	5.60076010918258	6.60610572892277	5.12402509531189	6.03454948838624	6.2042183025492	2.76821092665987	5.51708732831121	6.81501517552035	6.69773164156328	5.77142077165071	5.92935772189852	5.35728885866456	3.72298226445895	7.34158279578708	6.23901039014062	5.93247806877524	3.45052791210539
"LY6E"	6.91492716231954	7.62538643534308	8.38603749207613	7.85409372619683	10.6845552961893	7.79987577717921	8.55955718840708	9.7424993929186	8.95777642428698	8.58791505142658	8.57650644292844	8.32856108386332	7.46323733136829	8.41775671159365	5.96042174342567	6.87964354502934	8.79139063018727	6.50094584376773	8.58888656405552	8.02096649155966	8.20196810020247	8.84628347518886	5.986879648767	7.5035770056492	7.94810109780385	7.58836263135101	9.06384331925194	9.4558405607168
"CTSW"	3.01368796682368	5.98600542523382	7.38686509967614	6.908474324951	8.65362466803314	7.05576199511028	7.97825884601826	8.24353251803644	6.66101428450643	5.55289643846139	6.54269610553462	6.65866192834868	4.41570078192648	7.53317589559272	5.27143116372745	7.31744833346353	6.20150337060926	6.14892657862596	7.60184032689551	3.4705151955043	3.43998000449919	7.07112656792673	3.27533101243084	7.44492063640669	3.56963652111358	4.12008866515487	8.54064608276529	7.36225322246732
"C19orf28"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FAIM2"	7.5286695243232	6.038170634164	5.7899634263651	5.69080856644828	9.41444460387424	5.33341918891113	6.31535859380861	5.4993601670962	5.73814031202251	4.64821581137226	4.02469342014725	3.50117250295589	5.7062233680448	5.62263299024268	5.52305226628576	4.64861786970905	6.25620032184251	5.1751105529973	6.66945134490594	4.46808876361805	5.09102003143747	6.72713971278631	6.12969548518187	5.85989787676575	3.91456151613877	4.43849480755011	6.15285320525166	5.93608749226374
"LOC653052"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TNFSF14"	4.10203486081766	7.01918905536755	6.62627373396103	7.4112114047333	8.88821519175473	5.64901053789709	5.67838159840105	6.95602026594566	2.33050099502836	6.34057595403778	6.08425092536169	7.16570327819054	6.10431887646223	6.35750702452703	5.92378173799112	5.32095680358613	5.84577138545401	4.7736311504989	8.06993486670881	6.81135688510956	6.47728881183049	6.74659765483389	3.32163375429796	6.5734910291825	6.02358257071777	6.78168525476321	7.10432419152707	6.81914748301966
"CASZ1"	5.8311230468105	5.61296061702721	6.04719949425334	7.03987959759409	8.28765645672482	6.1672732715711	6.15138540450568	6.20709277233237	6.50240671299714	6.44115943175961	6.25655026329863	6.14184530016565	6.06479784114742	6.14541395973119	5.52992245656707	5.90349634910584	6.39913670287105	5.90909297615931	6.85327925837957	6.01808654105979	6.4578426312865	6.43295973178187	5.00836984477529	6.34568833760543	6.06611480710581	6.76879771797528	6.30448574762603	6.09873368065885
"GLB1L"	6.0996876955951	6.08233667102089	7.42478547652188	6.88484037341162	9.17326440046467	6.07118103897433	7.44790998003033	7.6720621175052	6.78350471484721	6.10638320656315	8.03590139049356	7.8792651997433	6.81138973870127	8.10619546796574	6.61954835540562	7.41489665429296	7.15387786516589	6.91200211999869	7.8624927828273	7.09643550034308	6.92720462322952	5.55695482198846	7.21098401373595	6.48119726291665	7.22803616291516	7.23519532040182	6.78106866590578	7.24064097264464
