"TCGA.05.4410.01A.21R.1858.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.22.5471.01A.01R.1635.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.39.5011.01A.01R.1443.07"	"TCGA.39.5035.01A.01R.1443.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.55.6642.01A.11R.1858.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8085.01A.11R.2241.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.55.8508.01A.11R.2403.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.69.7761.01A.11R.2170.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.78.7159.01A.11R.2039.07"	"TCGA.78.8660.01A.11R.2403.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.38.4625.11A.01R.1758.07"	"TCGA.38.A44F.01A.11R.A24H.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.50.6673.01A.11R.1949.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.6970.01A.11R.1949.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.55.8510.01A.11R.2403.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.69.8453.01A.12R.2326.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.91.8496.01A.11R.2403.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.99.7458.01A.11R.2039.07"	"TCGA.MP.A4T9.01A.11R.A24X.07"	"TCGA.NC.A5HJ.01A.11R.A26W.07"	"TCGA.22.1016.01A.01R.0692.07"	"TCGA.37.A5EM.01A.21R.A27Q.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.44.8120.01A.11R.2241.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.50.5946.02A.11R.2090.07"	"TCGA.55.8091.01A.11R.2241.07"	"TCGA.55.8207.01A.11R.2241.07"	"TCGA.56.7731.01A.11R.2125.07"	"TCGA.56.8503.01A.11R.2403.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.60.2704.01A.11R.2045.07"	"TCGA.64.1679.01A.21R.2066.07"	"TCGA.64.5815.01A.01R.1628.07"	"TCGA.85.6561.01A.11R.1820.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.86.6562.01A.11R.1755.07"	"TCGA.92.7340.01A.21R.2045.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.49.AARO.01A.12R.A41B.07"	"TCGA.50.5066.01A.01R.1628.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.55.A492.01A.11R.A24H.07"	"TCGA.68.7757.01B.11R.2296.07"	"TCGA.75.6211.01A.11R.1755.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.97.8547.01A.11R.2403.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.O1.A52J.01A.11R.A262.07"	"TCGA.05.4397.01A.01R.1206.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.37.A5EL.01A.11R.A26W.07"	"TCGA.43.7658.01A.11R.2125.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.56.7223.01A.11R.2045.07"	"TCGA.60.2695.01A.01R.0851.07"	"TCGA.62.8394.01A.11R.2326.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.66.2756.01A.01R.0851.07"	"TCGA.77.8009.01A.11R.2187.07"	"TCGA.86.8358.01A.11R.2326.07"
"KIR3DL1"	0.150769846439905	0.201115058989446	0.041081772513123	0.123585685793237	0.300205480072446	0.574522794222004	0.878663854319261	0.493915185602081	0.0788042366872384	0.287678630755734	0.506530245725223	0.10185739598589	0.0449149685822501	0.240493740725764	3.90363242702281	0.466055523565305	0.272595800985455	0.775398836797378	0.273116989175388	0	0.697967100671807	0.459177130864052	3.07786969216421	0.352600645674483	0.293204220955825	0.150048028255359	1.29956510510506	0.118721217883014	0	0	0.3683603223611	0.0780398917668787	0.698610180284433	0.209921966880302	1.32135220573032	0.733163379974481	0.333043765271124	0.210426598730154	0.419032560513264	1.55603349202572	0	0.392175216059988	0.369522286421006	0.963569700998311	0.598357144484846	0.896828752892585	0.758786999796465	0	0.391919728528092	0.175179835405205	0.212688814385442	0.0908068234750961	0.0984005906164117	0.270700865083393	0.518417815958115	0.568158746064417	0.159515503246742	1.48769425988649	0.259670551786835	2.2703835193309	0.628881358411986	1.17515188821498	0.0254639652827453	0.48755231548997	0.100312564505186	0.192901682928809	0.223930625230376	0.0954750404836767	0.0944066361979368	0	0.0773488339637754	0.0813971421474267	0	0.562928136187152	0.13492245465967	0.148380018410486	0	0.110765487600877	0.192212238982373	0.20774416474137	0.164758031017751	0.0384310435437446	0.0446322797143352	0.0843545571058477	0.269634720389895	0.639498682950972	0.150464814649014	0.178521460097743	0.0498067496656876	0	0.42031157044255	0.11064902076314	0.0376890440528792	0	0.141081419569771	0.516416598306849	0.0884597711289069	0	0.0594626385647451	0.0936842043226327	0.24453693572507	0	0.235173607459509	0.0452501141413799	0.433021296637573	0.0139532793860034	0.252074335476039	0.0449420521207564	0.0254915477255719	0.393452485612377	0.0257656837918351	0.158067861628086
"CD247"	3.24942793194174	4.1356615061412	3.61790788756304	3.45399579441743	3.87052067031093	4.04424960265505	3.14143786676706	4.26919501789884	4.45422859747868	3.22595674720753	4.23599974226724	3.41150142286992	3.72021804985881	4.5185325638576	2.49143955024687	4.29939163962135	3.83745665962312	3.56964287499118	4.19653319229086	4.12761489259213	4.11731099228975	4.1272364774002	2.34452433308862	3.91887610111699	4.02796099888701	4.10896519033555	4.73552949503094	3.92728604410513	4.43308391781584	4.75639037604634	3.71085450334276	4.20384652906543	4.74684477261514	3.27031758796438	4.27738951649175	3.77800884908593	2.09761369407441	3.86344060622056	3.08361025724793	3.84613398997909	3.89684528495665	4.02078618422884	3.2527757852452	4.1406858969208	3.59838485841076	3.52503090657518	3.77892975256714	1.80898020878158	3.68198131519413	2.89681523931202	3.04454996081148	3.22038025340865	3.32584402859726	3.75992479431362	3.45683688795195	3.01683004461862	3.31676747179208	4.09714163537361	3.55069581795321	4.34054112463519	3.5962874444863	3.59649892732498	2.26441867213582	3.79017860572768	3.69259256798223	3.0596097725788	4.18374014429666	2.394163838216	2.97650585119865	4.69345297655529	3.53270641749142	2.49209867938546	3.64637625916533	3.19413916067913	2.86905778905626	3.36754592678115	2.21352711539962	2.9008935431936	2.78056846659697	1.20321088485085	2.86998538447393	1.1417118712922	2.62973505369048	3.51917951854358	3.74951974168607	3.95913058557037	2.34016289480012	2.92654553647938	3.58314725575538	3.19386554775837	3.33692740930262	3.03901972861232	3.38015171560043	2.05715609900689	2.03243761269898	2.72166705259416	2.80427434054911	1.5190061326466	3.04708226072858	2.33431499617026	2.06634671464169	1.72023415049013	1.91175094585328	3.79198334573635	2.95803990415379	1.42390703214618	3.09938948325546	2.38672467445642	1.87493606005241	1.85807350733888	1.56434612765788	2.97203239766386
"IL26"	0	0.900589123259113	0.360908569710209	0.123563988457867	0.448974355478591	0.680106532115225	0.0479690622117119	0.241843437197056	0.550758666471799	0.298069071086669	0.759836931900725	0.329554623883189	0.225168952199155	0.364762105992594	0	0.423320918131189	0.633305438461223	0.345392976628444	0.420113010075131	0.683843088219075	0.0832933658952313	0.204976783395103	0.147044800060942	0.258128425211367	1.24728854105576	0.556229786992969	0.548662826018816	0.214171011939133	0.364956008347468	0.29741238134184	0.286835148602672	0.346916769948614	0.754337996887409	0.0470772893638688	0.0588847574176022	0.112486457897271	0	0.346109888946904	0.0161136342339589	0.17342177387199	0.371945200219854	0.403137277850542	0	0.0784510237403196	0.184836238519606	0	0.233943684400559	0.124889936835884	0.170211336133033	0.448979788117151	0.133286574288062	0.445598728271622	0.35012886125706	0.153303941346547	0.332474912275506	0.157086797062352	0.123598479743495	0	0.413411373509896	0.726708943017464	0	0	0.0910065947254182	0.240640422018134	0.413807194911162	0.433522505781976	0.482810539116456	0.091486278357749	0.0529739513418537	0.0743553976869129	0.147662136950112	0.0369992974214927	0.181129279151349	0.107044567325788	0.234224060326746	0.576122506476627	0.0345723840548657	0.0716947414945261	0.192655227702715	0	0.179910977241762	0	0.158052427615274	0.287444825221306	0.184157333352797	0.712609373230528	0.128139296724358	0.0707805471897524	0.526842166815816	0.233891975419761	0	0.330521692723694	0.102588062661089	0.035183108523053	0	0.409746098763428	0.183696110801973	0	0.398713893529438	0.0554499413625081	0.181343397990789	0.0838290804172862	0.0414643713956074	0.071392969904508	0.184085796662119	0	0	0	0.129948524130235	0	0	0
"IL18BP"	5.51753277722603	4.75589256256272	4.61279565148633	5.10595886897603	5.03624785353866	5.39470232948539	4.73710535092569	5.95549880792272	5.58749518607509	4.26260434507526	5.51046204296111	4.7557177269571	5.77324164563305	6.63639410062975	4.2869663286037	5.37209655700249	4.93714488717154	5.71276857976924	5.13721091667321	5.7676346832625	5.69866895895144	5.17288735165857	4.0074628743857	5.5858715377641	4.80491278880173	5.00814495103047	5.9060798807491	4.82902021508535	4.7854121426314	5.72387929831582	4.77222262427677	5.53058925425199	5.83552305203131	5.82926136252249	4.95071114425687	4.81315150177118	3.66947269393302	4.66234539489516	5.04067148248461	4.55817480671198	4.30769362667224	4.96167289311812	4.55104616877936	4.74331782532552	5.1152394361922	5.4099979083272	4.82882213749003	3.40673094416001	5.35209218015568	4.67882973326456	4.15283969284634	4.08955796986908	5.35458973636254	5.19499274287678	4.50107353003673	4.97252716686505	4.86815899913809	4.14961177319586	4.49946745154071	4.98880906484575	4.46152486646531	4.46815593133396	3.16021253532449	5.09586831513893	4.98758507838716	4.33142767099408	5.35573046300622	4.92358331654326	4.39523139874721	5.34614166555171	4.61083307234324	3.66087486701589	4.65942451777318	4.42675925719707	3.80167276381626	4.79353394386567	3.63556901103035	4.40703507459068	4.39079002316996	2.66726867510134	4.88462814761712	4.08885966028147	3.97526461026505	4.31943948499372	4.64880009571668	4.76096330476874	3.50236888532198	4.1212313332012	5.2437095325805	4.68616756423438	4.76090385316199	3.67179182319742	4.1271580631623	2.98480752119315	3.33397307189577	3.28217783158498	4.26197071682067	4.7095887644015	4.82731493491694	5.74265803457042	3.99210840080773	3.06091517743864	2.94838472124045	4.6635228921462	5.00127236213601	2.25467421325114	4.73099207150482	4.15191953096447	4.11322929519087	3.07001135456612	4.07924382087626	4.31194678334059
"CCL8"	2.99358389048839	2.73781166452978	3.36420667394291	4.62683181685448	3.00670612673271	2.42507813613855	0.997952008350265	3.35929280662028	4.64986758719115	2.33593198439137	3.23008259684833	3.66897990261493	4.47400049198025	4.49313859817832	1.07088102770906	3.18069266681809	1.656310109656	2.45443191919127	3.13533078813056	1.17699802582289	4.96704841103901	2.11040623279604	3.66324340964004	2.70869904936301	3.62608436629811	3.82640026016642	2.68048484687339	2.24668255070923	2.75942442815566	3.76982381975774	3.91706088292771	3.98901688220663	3.05839001676947	2.61845754963831	1.83514973155676	1.25250279048234	1.76777594866283	3.10821470396534	2.37702165056147	1.48697745265066	2.07215520227125	1.7147788972932	1.15535594830718	2.68045131997968	4.16998606611573	1.16891111705314	1.07422287815494	2.75723894139866	2.6650754966543	2.86497428392035	1.86967858614613	1.21600663093508	2.10503012900205	1.58642882317459	1.9955792927043	0.97613788475314	2.69497191150822	2.63829609781847	2.22714952771785	1.82833578133019	2.03524288107443	1.75684256029497	0.579228724880795	4.02502933964069	2.14952851502964	1.74493828985033	1.94296710142652	2.31593876509833	1.93606302610244	1.13434258737758	2.07726573891913	0.164926378507819	2.86365964356448	1.95029745012766	2.3857514595905	1.7384783706044	1.0576581943632	0.696466904589803	3.10030260670384	0.873741947697822	4.01452189263973	3.34933397972096	2.32537239082003	2.86795087490436	4.64474825299038	2.62406863851755	2.21196000727423	1.49445309446892	3.69652889103588	1.45915802908827	2.55574563132468	4.63487203724555	1.46376250144347	0.721761261774637	1.32890789270867	0.37936054847202	2.45473338971211	1.79010711376715	0.716702905423368	0.79697286013785	3.70157252886468	2.16932429651016	0.789506639924758	1.86567083657229	1.98088612691692	0.5536992626627	2.92373966524709	2.63523093801555	2.36859728789968	2.38007989333119	3.23145541881054	1.82438569065819
"TVP23A"	1.70695301869264	1.98636530042294	0.562259977829822	1.39366752105843	1.09362387675449	1.79196592916168	1.47290741631464	1.39348491576351	2.61566442158333	1.20164292815237	1.06580228171606	2.40422876262346	1.94255590765149	1.53502399311818	2.52352036145814	1.33780250447798	1.27491120818936	1.12688919975389	1.36249154121135	1.46315128039107	1.48994214398621	1.19713325130583	0.737743789889187	1.30704547471276	1.43448761597902	1.36914705616855	1.96778817257875	1.58866176226849	1.06441836305339	2.0836643611529	1.89052940771972	1.66400749467611	1.95904733890463	1.66828194228738	1.30758496909469	0.948412001356901	0.840187522063374	1.85673614696852	0.712304846478673	1.27677837411364	1.19515843352774	1.19856361243367	0.875275280922832	0.829051138137912	1.50960444110163	0.73265647125214	1.53541771367784	0.817599253250937	1.52444899367778	1.90665699417295	1.28653162126716	2.10221540089728	1.83210057491978	1.08634268223308	1.3819769339795	1.04456251058349	1.10986488145352	1.12729151214962	1.18459704374779	1.2410843694842	1.00216008546996	1.00714196720973	0.763362106964697	1.16000910896373	1.36894694189408	1.62200581600491	1.24239521247473	1.2854997835785	0.716224864790692	1.32359628989507	1.31618054794926	1.95676295071227	0.658113276400031	1.33941676966804	0.742456834078416	0.958933010039663	0.891766772279744	0.770870682223702	0.851148052513361	0.710635241201202	1.35629137901608	0.545082648414453	0.958347071828975	0.910146966663759	0.99915216974517	1.21241187535649	0.755319397157551	0.819988745323858	1.3512595309625	1.17551388636672	0.812083113177637	1.71729668070279	1.63054208953945	1.58143092867853	0.525098153017542	0.866960568468905	0.777811260352022	0.877803986881243	1.95634581027683	1.36090491408625	0.491182783694938	0.606798833329797	0.589526531971583	1.20520498511154	0.82559041075812	0.665932288395776	0.896049722358566	0.779272510216431	1.0593944686777	0.452765154570358	0.485042679596028	0.947261902907246
"CCL3L3"	2.94367982259892	2.3627918776925	2.21011956394754	3.25188066004367	1.99375046322382	1.98510306686724	2.20548615101254	3.51019327553539	2.23588284662836	2.46780358985325	2.66399861190489	2.22564586423346	1.67276736044402	2.48972986922413	5.18171369824576	2.928672842559	2.28118810058855	2.29495183600803	2.57018621971897	1.40492615366271	2.93694840410712	1.08339655178181	3.73514954759295	3.48155498215873	3.15861295720549	3.71207324897385	3.44076194375784	2.3117804021373	3.55708997223853	3.87256164001507	2.43096685672463	2.62403192218924	4.31641852865477	1.81104148216347	2.36325252386443	1.35687608123619	1.55728788291839	3.84154242129591	4.00664853444069	1.86268184367305	0.97219520019925	1.51687048081667	0.441148654667508	2.20851052566705	5.20565422829774	5.1963714340291	0.98073783727929	3.53808888789655	3.60347852692443	1.99297913592014	1.13439306324008	0.979825812876331	1.37299279127063	2.5523124884258	0.79155184884134	1.03011874608163	3.41271327969788	3.58275424645045	0.649220827522741	0.886115165902687	3.11035570825889	3.17845064524664	0.399027758639584	4.1114743827418	1.85102469640464	1.67583876531549	1.5484790158236	1.45656964680188	2.39394648150335	1.60505592778715	4.25250931769268	1.42184118907274	2.50587871633879	1.62191877677128	1.67648195573515	1.3727011620997	1.69252365449027	2.55205889109034	2.44352612974688	2.65411105452203	3.36332111494543	2.44494247101517	1.91021707991603	2.12695880380216	1.90746247384232	2.2822800705214	2.15873222295394	2.48546868187325	1.59161125011281	1.71309055130291	3.51815617891278	3.8011900040852	1.68055114697335	1.10297927653021	3.54494833836118	1.12202580713903	2.04728526363172	3.49421529164101	1.30151763448462	2.93708770526209	0.438889636896141	1.23720984527464	0.956442813126496	2.2128279106283	1.93018825302151	0.836881862097177	1.75941053927022	1.56586171095083	1.17721057707984	1.69876572710807	2.35492835724371	2.27432184129654
"FCGR1A"	5.43113908805977	5.37461629680241	5.30413923468606	5.32117474231533	4.96210303103432	6.71743378393159	5.39354127863593	6.51159872117468	7.29688846776936	4.70013510870227	5.93135548897841	5.54771884448625	5.49064634994847	6.1641288580363	4.29575768663085	5.52348210348837	5.01221863665192	5.72404742703075	5.94700524050743	5.26530342648703	6.52748181013008	5.70363910111175	3.338931602975	5.63498537839734	5.88056669893013	5.90634715280831	6.21490711580966	5.0555636551513	5.38683770639649	6.24710059181918	4.67850050100374	6.38382708957309	5.69291737448223	6.3293442089123	6.12511403560134	6.12326983615005	6.15102062129308	5.58200055573179	5.75583239419175	5.54987186053139	4.8412951293781	6.28956534806651	5.08724399427226	5.84924122330992	6.0432962341084	5.57954038931806	5.6819927617344	4.42491759405023	6.27101152158532	4.63313877447535	5.80459600641694	6.48945722955353	5.77025257145605	5.58893931145157	5.89319044902329	5.85135953710474	6.39900916506523	5.57220336771479	6.42987493098127	5.9534603183566	6.60500372348091	5.29851528308034	5.73355140176142	6.53692419656422	4.84358626600338	5.71719796307421	6.0398153701195	4.94734149839724	4.87744027256653	5.07287895276733	5.63157216838516	4.62917777254391	5.44632332449239	5.16919653245626	4.39641707123963	5.38452790136287	5.07816494275318	5.01163162445185	5.6064335656763	3.08041898515323	5.56189169295978	6.0049000172702	6.00807085745444	5.3462080501805	3.66433865587767	4.74911850070622	5.25949124528874	4.2196281811737	6.18809026736118	5.92117887838301	5.75040981567077	6.21527167420235	4.55572255635937	3.34557977637279	3.410716156135	3.66875217683915	3.60700141944626	5.34162107037702	4.36032115083339	5.38144286888725	4.46624667665061	3.67717844414134	2.07644098533286	5.32506071569063	4.76198778078712	2.88160392489059	4.16308277007793	4.30127112105705	3.57530927529667	3.78824744305051	4.49381082196297	4.39959781818871
"FCER1G"	7.45376664085703	8.57482941878869	7.32624412759704	8.01412927728496	7.74579200098287	8.94895797341879	7.58578612897953	8.54187673519812	8.81316040932165	6.77870201993568	8.55364369502037	7.6807178538442	6.81543131593793	8.07261036218437	6.5837109281829	7.71335262419698	7.65340539671458	8.36838835571051	8.48797427361388	7.62371988207886	8.5795349903437	8.14119909508657	6.4642327503626	7.94944652365826	7.65942443429274	8.17356966281302	8.286878448412	7.29537162698523	7.70563574553613	8.45158932091118	7.49796601753922	8.06782739253859	8.11002194270485	9.2132595290192	9.04887680715201	8.41480606528058	9.09154830969035	7.57586589748587	9.17651434453759	8.77181181403878	7.31909187429674	8.40642769114054	7.41330225847576	8.67495737638155	8.47936678834506	8.21229424484672	8.18343902721252	6.9585697759287	9.04315387640785	7.3188247743098	8.60756776541717	8.84612229782195	7.95672058717934	8.13263453943151	8.12858937587299	9.24580940546833	8.56828194610668	8.72536170982841	8.83545081408813	8.74604412328812	9.00566061250235	7.88720162849015	7.96592924495886	9.19245837908903	7.15288142210772	7.5911030828954	8.62443508943083	8.24115081564517	7.62341263088025	7.69927499517082	8.28193636848931	6.96407703444929	7.96737417630867	7.6760829070703	6.53076824621596	7.95360252920865	8.0654173028633	7.62167519436153	8.44613092214296	5.65263068863942	8.53959367134869	8.13889052769302	8.20260688087153	7.798912917365	6.91514256891356	7.22481901883946	7.08710385878621	7.09818526915875	8.32188154036693	8.33444864314565	7.92259547709059	7.75581078767974	6.81864904008338	5.15119408977194	6.58293181862165	6.40981702859529	6.21625771341187	7.25413691361105	6.74734561234937	7.74550078578825	6.98665905761472	6.27518162446148	5.24944130982683	7.19027954493485	7.16608952828768	4.48505035639823	6.75786622727196	6.88393123118337	6.06916253708658	6.36310453133493	6.67929721732422	6.85284485830574
"GNGT2"	2.38828748975268	3.47896397827043	3.17972658402179	2.80968408952613	3.19160913938459	3.38354673262252	2.38339853019229	3.40623038519953	3.64417746524597	2.37180463131336	3.33637149193167	2.72558674162081	2.5895817518774	3.46975847185989	2.13423120360005	3.10382580979868	2.74842573360323	3.36170457937536	3.42017847787979	2.81977394874672	3.54058240813658	3.35085275946615	1.32457246351273	3.11863127045161	3.20157812645605	2.85584931785085	3.52646943484469	3.21703031297874	2.78360293762223	3.40780269680596	2.81525454607583	2.9434115587499	3.37805008645364	3.72330807505522	4.00356402067201	3.45214798374553	3.88836393023497	3.0308789252525	3.26587904839211	3.07268485007117	3.00478744109308	3.30238736987483	3.25154170912545	3.87569390394529	3.55249392125882	3.39618009217485	3.51503093860746	2.56055054220877	4.02105049691226	2.90581733395105	3.85145987779847	3.9237107225239	3.38765405761729	2.88336008245522	3.48329060908278	4.34585712529674	3.52406648056726	3.56007490890939	4.04813618564634	3.58999794672573	3.88928385031834	3.42514845150727	3.08803358954135	4.26167975821426	2.91182983327922	3.86975735391302	3.67217419686625	3.10368330787783	2.37235508829578	3.59341655008556	2.4836738445361	2.44105041309154	3.22684536823768	2.97766635432903	1.93042930462717	2.80225490667176	2.4959713242362	2.52469867532215	2.95782998085924	1.40973158714981	2.57991000465688	2.66479433888474	2.54136714946678	2.69894229651774	2.32430921177092	2.57311274128925	1.91692023785412	2.15588927415992	3.34757880418174	2.69501129263664	2.56292109020674	3.1676304776645	3.00394120547494	1.83692986376839	1.42200588608816	2.11792784339542	2.31835108013756	2.10553367330883	2.06575731537014	2.44181268862512	1.90313560598739	1.58738523840833	0.894447665963518	2.11567015697443	2.34710216528861	0.667222615830042	2.31530584752789	2.19699220107088	1.43050116080229	2.11434921396624	1.35681439756976	2.17979946726532
"TMEM100"	2.38785744352631	5.60286266544574	0.311334733075038	0.979298285650805	1.36429625788844	1.4591212233884	1.80407859062695	0.799719362942362	2.09610761656955	1.51921274651704	3.2469571448465	0.833552055701494	1.62164659445942	1.866931237487	1.21575557459321	2.80591344687656	1.87181499379923	2.55020979111001	2.75107014293345	1.64856605573686	1.99757600572951	0.622150601825036	0.737105627630926	2.97242707471641	1.26881537938123	4.0523863813836	2.42070100845784	2.82697099759419	1.11262875031232	2.22911714014388	2.42610089993375	2.18208711883147	3.18549801468072	6.63930475627325	6.96221369899156	6.91856248095169	7.12040876788579	4.35848060297149	7.17207290134102	7.23924492115849	1.94266935990548	8.32802038824117	7.93526941524629	6.95659154961979	7.15580700963271	6.96118458677501	7.04722920109246	5.73508471920829	4.6659676903692	3.39986240473712	6.74844472513658	4.33226179354814	3.14372500854446	5.36703607562068	2.47124275468056	7.916101574879	3.1137554963342	6.70209595691039	7.8280677313002	7.53667547916931	6.81932559021809	7.84976758856113	4.50695251142428	5.67108640370339	5.32849620216916	2.95737472871015	5.39516166005774	4.83262844608935	0.423587561300764	2.36578531150716	1.70797508212382	4.40777451048569	4.02919906917443	2.8113181149633	2.96136559930723	4.98316063735963	3.32592114578262	3.77878295213557	1.42036953440632	1.31919359325575	3.1435912680169	0.815243320696033	2.29313710902472	1.27492167650846	0.47128486085699	2.65203901674661	2.96877909150277	1.50332947680535	2.62388777967764	2.85166807035413	3.01073909107605	2.27505991123299	1.03473114778849	1.49893151973417	1.26519109590287	3.54571412776332	0.540561478563653	0.447315181017705	1.77748697509963	1.12134038898908	2.85961228246255	7.05948087672585	0.0923023671526267	3.06710919154756	0.944612279341681	0.570401227589861	3.14106474159612	2.32209525643905	0.496119016397782	0.682317747203977	0.11370671299359	1.65757439084091
"ITLN1"	0.438439127800847	0.501843310745828	0.921585659437788	0.60855315857984	0.220941102047013	1.1145620116231	0.189401816518955	0.560000685028083	0.887920725888213	0.120255558394048	2.92292471436753	0.527369535498642	0.0780647526603555	1.38746490361217	3.45207752988411	0.606118649238017	0.334925017399846	0.721948590003925	1.25357708314795	0.435278632785173	0.212150699073187	0.0615329299573102	0.424019705195078	1.98314963763847	0.232118941229424	1.20910703895349	0.487879159310006	0.392982655024487	0.52986635449275	0.922902071250313	0.421393447473128	0.162967901922997	1.45705578989508	7.22045369824775	1.85499632068369	1.68126675535064	1.54834762603762	1.35973350065352	1.64940579093035	1.4926343860235	0.660907216430031	5.766675448064	1.5275739836566	1.63553291050222	4.28747434123828	2.65184065560549	4.24262739421255	3.70676043532077	3.16807304401195	1.2545985041923	0.948089751522421	1.29824343659271	0.829255795470948	1.81539202521188	2.13003890973391	2.18295053314348	0.895164603881811	2.01519637821712	2.3002827788193	3.10932649592503	3.93389408740098	2.84687850037997	1.81035618346791	2.20003876908451	0.835403991687519	0.835955884388445	1.66679229258114	1.37027888191692	0.33809065465576	0.815963857238106	0.332832412183505	0.363600287236048	0.733838573544969	0.795163117104758	0	0.156135743406597	0.259007147440589	0.534144284202361	0.48159276998155	0.157061824992528	1.41200033220176	0.0805876569225308	0.254667788984416	0.547294508063074	0.139023802382407	0.396409632630067	1.39040484350394	0.158363408432764	1.16748617056771	0.161115871966296	0.396463880429813	0.183474217123979	0.29579507711041	0.710009592250981	0.107661625532315	0.280776561428149	0	0.311688782319265	4.14221122781144	0.609062078950642	0.041730135380589	0.0659335617422852	0.301703891814554	0.7479148073202	1.44475177237619	0.0588026533381822	0.728753439241524	1.67670114180586	0.0843615193294116	0.560557919328522	0.171168630818839	0.17138827179538
