"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A10_841922"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B08_841908"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A03_830756"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C08_830838"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D07_830762"	"MS2010072835"	"MS2010072925"	"MS2010072930"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A12_841926"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B04_841918"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A01_830792"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A07_830800"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A11_830708"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B11_830836"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C07_830734"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C10_830840"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D08_830828"	"MS2010072026"	"MS2010072034"	"MS2010072038"	"MS2010072828"	"MS2010072837"	"MS2010072921"	"MS2010072932"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C03_830686"	"MS2010072001"	"MS2010072004"	"MS2010072036"	"MS2010072805"	"MS2010072813"	"MS2010072831"	"MS2010072902"	"MS2010072917"
"HDAC11"	6.10609159757402	6.87924326629165	6.3860871417668	3.79733532823794	5.44057301920932	5.72580309449534	4.25998333936927	8.40671781382578	5.8864649677355	5.96471774985809	5.33688992821912	5.95771065085996	5.71161362420955	5.85533706550281	4.68658453586388	5.73451867338673	5.60062648304581	6.18127825012999	6.77643211965573	6.41298934805072	6.86025455014501	5.51413712814026	6.13566485441119	5.86087144128174	5.84857981832381	6.52720758180248	6.21041268175157	7.05668571348004	6.28074269126271	4.26481803425254	6.29877958688492	6.16272797115503	5.86656189447231	6.51777616734488	5.60284224694836
"PHLDB2"	7.1857026906723	7.19167434150392	7.30603556459537	7.70303558401129	6.223903336131	6.97138098851891	6.85056609266063	8.74527284097068	8.00219052098859	7.23879103886461	7.23590743643367	7.20038336748574	6.92536227847748	7.60077462133345	6.99179111926128	7.07021807001404	7.61949464688377	7.70747733155269	7.91757317519542	6.28326299317744	7.98190146148033	7.78143727923923	9.40604588009338	7.04684683377543	7.37474460628601	8.10909988385994	7.37412820374939	6.77434399639978	7.96379838858972	6.90147549286361	7.01993224990335	8.21477416597305	7.34291549035282	7.03109880374881	6.55882255453284
"MBOAT2"	6.76226070600677	7.07324320228566	8.0723596077533	8.44299626426113	8.14437972305625	8.77245363277275	7.04682357789646	7.23638392490828	7.22740365380333	7.15520860504283	7.56114222695575	7.38188512409052	7.16049530892023	7.28450594125807	7.53698326561214	7.35884719340299	8.20377548178506	8.18694630218435	8.00567815392085	7.28915304086947	8.15891370580015	6.89291152997961	7.89631147742618	7.48794235200351	7.70709336798115	7.76014492510263	7.97553914852941	7.11345260393728	8.50079812595781	6.90754372807201	7.69886792592409	6.63006136968695	7.03029571730666	7.57385388339012	7.53675673203479
"GHR"	6.47881407888559	6.94320637205811	5.95431933525118	5.92569302726308	5.80097703000209	5.03853718958768	5.69216899480463	8.31807213412556	7.13838067377958	8.77102989907746	6.94115933920004	6.3550689312585	6.10989676410193	7.66584905487705	6.92247639880196	6.4164694226561	7.9707078028424	7.92359366710955	7.23968674731563	5.47660645096964	7.2741982035029	6.07380503690456	9.76697260596782	6.75467960474444	7.31167085000454	8.02542443486116	7.2666907771009	6.50016463394922	7.91756637064338	6.06417624304299	5.81707374951321	7.37776199828862	7.54767915597367	7.18522819007818	5.74127640266643
"MTUS1"	7.11147797407086	7.92259081195242	7.19309618427244	7.31220791875911	6.83828700873407	7.39658048890712	7.03327236149077	7.837852876931	8.01981692684656	7.8468049939751	6.15734945140054	6.24280028681889	7.1810434701326	8.40305691936357	6.95968257646807	6.82359667533872	7.20324569111784	6.97695743662069	7.65800168316215	6.97790701381112	6.99905424869532	7.21817036375875	9.79722053389202	7.10880715854401	6.65952285965684	7.27272134521422	7.5805882918631	7.16440161463136	7.51437722743372	6.15849244562035	6.9351025305276	8.02524491319816	7.10704663730446	6.88532872107139	7.0847402122258
"ROBO1"	9.80544020267405	10.6743529954261	10.8902990534357	11.8812047707737	10.3962830974741	10.7705816348754	9.17553229426468	10.4046507786142	10.7399023704329	10.7544697789498	10.7395252446667	10.0008689877751	11.0263080076643	10.3381719330435	11.8507076148959	12.1163383616645	11.1890657877579	11.9957987833946	9.93070741933958	10.0201707430809	11.0614595946918	10.0599485379034	11.4114805414053	10.1930163800447	11.0235840633509	11.7405127701049	11.2347936947854	10.0350011125054	11.1419326889566	10.3436109906502	11.042404219974	9.83901910070408	10.1187219307246	12.0311054635774	10.6982786886768
"LAMP3"	9.07053124079841	10.6748991191568	10.0992581315044	10.7526267317457	7.66720188321207	9.9539369604424	7.98395251388326	6.55167732495081	10.847688376767	10.5363358221532	10.1013879912937	8.97767539851983	10.8305498729373	8.8267077679733	10.4692454371065	9.70380933375953	9.62964424979839	10.538544172916	8.56508681964836	10.3192541693352	8.35112138050785	8.33498124258322	9.89878046297232	9.05458529836809	8.88244704534502	9.605037648126	10.3302665115992	10.0196693318374	10.6442020652012	10.3068961165288	9.96482132123236	10.3085004187636	8.64878344515435	7.89563007839213	9.65061950133989
"FAM101B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GGTA1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PPAP2B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"F8"	9.70955055829258	9.80413462969929	10.5356856732754	9.35557404701389	8.23243156057054	8.42714643923347	9.04433495194633	9.30636831273785	10.3996166314315	9.7361408896674	10.3148913948635	9.78692730305996	10.1607801609393	10.2725209818351	10.1106009986324	10.6228919088741	10.3599135012913	9.83115073490596	10.3168437247496	8.63372443785552	9.45252533427808	9.45795371458962	10.691896846899	9.9098198113078	9.59833189717908	9.51917787056406	9.29846062791152	8.79932725897196	9.03584735684936	8.49996260905931	10.2379262268249	10.3635826820898	9.30147666808224	9.87854435358773	8.51193569694451
"GATA6"	6.03384193059911	6.98159664059099	6.29552750177258	7.23822186982761	8.00250506807364	5.87543309870475	5.45680189774788	7.27385189135586	8.21641522172217	8.44972278693929	7.10807965589782	6.73885629540873	8.66881224547621	9.41710800018361	8.28405181994422	7.51892331760177	8.49769639141185	9.55542939407217	7.72650692047739	6.36014186477371	4.91562309427642	7.79806355339892	8.92785931909687	6.24399075114641	7.6854219419279	9.16362733778255	7.90208318248494	6.83487025118658	7.7868324244829	7.66323885301898	7.34224951459876	9.32544868621269	6.14608996531254	8.10344110365951	6.29118031116363
"IFFO2"	6.54407902880194	7.32046839658796	7.42531942281742	7.61575830251127	6.46358215978128	8.1496882696203	6.10794133383226	10.9455798059451	7.43757700137435	7.54105985715491	7.7902106416129	7.244766553837	8.26446308507653	7.68256577595398	7.50469096318119	7.24128199116951	6.68949106142895	6.57984875810735	8.44176991284763	6.93406431426865	3.12386037394703	6.67145103115228	6.85575159022441	7.00547557659982	6.27906784938514	8.09683556147379	8.49430481426595	9.07109770007911	7.29585108631275	6.87380023125075	7.7648958743162	6.62506024495632	5.81174857928636	7.86858339530577	8.13663807814953
"CX3CR1"	9.0069775240302	8.52505327750522	8.58395590030284	8.95950915183582	6.6465239194181	7.90995294512898	6.1569428866069	9.75008101393772	9.59514516255579	9.71291526016029	9.00719013936179	9.8322259870114	8.86868594991294	10.65151129907	7.53127203048869	7.41014041560851	7.65723111390854	9.01430233157038	7.06805010101883	8.843590267641	6.14578652538965	7.56850309181164	8.90904759525157	9.92426957551226	8.57410713222795	8.50008576336447	7.92027025680078	10.334641801549	9.90621753291609	7.89997501669447	8.809959520398	5.74507097419279	8.22551997668885	7.86674332225282	7.78675565548706
"C4B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FBLN5"	7.27515654116032	8.54117052471279	8.11385274243541	8.11786213079259	7.29026370398831	8.43186795168247	7.43372782586908	8.30159838556028	9.2083507543653	9.61378002158338	7.03597442912814	7.83853857619911	7.26769757025304	9.53293770986191	8.2980821461549	7.75302168119236	9.73936084219131	8.65943994513969	7.92026197712819	7.01801910714319	5.4976813986887	7.00236115214226	9.72999210134667	7.04148975639517	8.05916188770478	9.7534328973076	8.22257593484692	9.48763615800112	8.44865384407835	7.18743036509419	9.33693151147798	10.0361982472916	7.23403670169599	9.15817596197329	8.52837156284235
"SRPX"	9.38535314646528	10.5488596556486	7.78078866471642	8.88458763635605	7.99134174950131	5.49711557809148	7.96173741404744	8.64780629701018	9.92684401491803	9.86477827660561	8.84459568027611	7.9550634723541	7.56379064620091	6.14400427773073	9.80460169298073	8.54903731970522	6.00953407170331	8.11176727503675	10.3320513439953	6.67090988565609	7.56065572109922	7.75627171378252	12.0647030672257	6.9277550301113	8.97721827579042	9.18034211516889	7.72425456285386	5.9799500230103	8.75361104485643	7.1984584578982	7.09337466908332	9.07274939705057	9.22273499264612	9.42912849783787	7.07220848684265
"C1QTNF7"	5.23378652906242	4.166291257842	5.10868780046253	4.2985166877121	5.3411364661461	6.13515649126304	5.01195488063725	7.48084120822595	5.63545451246565	5.48180492849694	4.88336879276233	5.36673358088595	3.6378288468371	6.75480126404237	4.68036672509233	2.72985009116716	6.84246021222065	3.89136708909258	5.19776366279765	5.6933297126109	5.05959181810817	5.39872044263412	7.0130577947329	4.16797320607103	5.45132641233557	5.767448838429	3.95891355961969	4.88454956509207	4.45112449804776	3.78594858184381	5.00582476349095	5.94117715840848	5.44760657281066	5.41613308734015	4.30532795256232
"STX12"	10.6562692718571	10.6585420723941	11.1170784664353	10.7113259168505	10.3813215272757	10.5336781215402	10.5477375441192	10.7862520136748	11.0257400186047	11.4652150459288	11.8895413647123	11.9402711544882	11.6089178741353	11.4130410155102	10.8414553550172	10.9763416323445	11.3237741805723	11.4400417928644	10.4079146106649	10.9632756987885	10.8655197118521	10.6358757635074	11.101156793919	11.5376173187712	10.6657315732484	10.8393033247353	10.420904635136	10.8376329049857	10.4208484545179	10.0024080805064	10.3071174260973	10.1281143079514	10.5644341959579	10.9565852218205	10.2730627769146
"STX3"	6.52025568310598	6.09201944524642	6.19979190449112	6.35157028762739	5.91387636719192	6.9178951501014	7.369115677405	8.07610542959738	6.81991739281027	6.8065135055824	6.85911922265073	7.17384096585455	6.63667664051608	6.21998577363583	6.37789572149546	6.59882621134222	6.13073904419075	7.08365483176134	6.48253116111277	7.31014240235817	6.57833721436578	6.86036073432355	7.20149566465074	7.74292597762988	7.26244291523657	6.77437401941448	6.7326201706664	6.13398962921702	7.32123517177143	6.00336719738055	5.94069813620069	6.54564858187596	6.61397727223448	6.09859762548939	6.37864926467417
"FAM107A"	6.46597928741354	8.05054324596141	6.36041966064458	4.45675231522542	3.57599493325865	6.39698394355568	5.31643870382851	7.57804191642196	7.24124477870006	7.08686079454171	6.39066049815055	6.49355022808946	5.70040663135016	8.05321503121609	3.75155319317122	3.84095102118769	7.69893854520349	4.92156254671329	6.56576663358223	5.60573748736668	4.64346335009682	6.98269168708977	8.07855710434629	6.54377406155727	5.27465162404007	7.69256376684638	7.92098116718309	7.07053076974026	3.78944767927852	5.68808442436209	5.66799007330815	6.80006742225771	7.55916457631438	6.61888572685701	6.65450170200824
"NFE2L2"	11.7541585676119	11.7612221926912	11.5574760988987	11.5267351824953	10.7242646862809	11.6475925980401	11.2336377203798	10.4030131662398	11.2725609472772	11.781984255701	12.5188766306893	12.3002346549551	12.4227697925203	11.5450409003315	11.5341971674715	11.8154833291059	11.4890230400932	11.9902974202825	11.2593606614135	12.458139458173	11.5058473776724	11.2653554042066	10.9862227997309	12.0773692649006	11.4693980807238	11.0557760330838	10.9790497483518	11.6954004032572	11.3806504721052	10.7177480779669	11.6998079347235	12.2363426055908	10.7960604150024	11.0955187732585	11.0715616586053
"TMEM173"	7.48157373185	8.54563888289498	7.86305450329329	8.50183136523894	6.9092008101842	8.57280786521182	7.90389595154776	7.73742029222317	9.27652295253361	9.53594925331407	8.10169732062483	8.36899556954506	8.58181491803421	7.97578941954903	8.11318158396348	7.95303552075686	8.02860358120107	8.96896406179384	8.74405841507682	8.49394581036999	8.43776932651243	8.09996240749527	9.75119763696139	8.56053249400521	8.70501633588519	8.28689925291174	7.84159516670618	8.72173815454479	8.30107283168726	8.39092572747031	7.60778413730642	8.44113023601225	8.54232077511685	9.37966164286678	8.78780565679215
"FOXO3"	8.76377045635497	9.39309188397191	8.73977259441479	9.07050067744897	8.7499327592602	8.56210433490329	9.68501174741636	8.34636714404406	9.55391984670388	9.7035937217661	9.21194808986675	9.84622325179838	9.22944180794785	10.6966311025176	9.03971091491987	9.04959734890448	11.0122802630477	9.73375538640257	8.86806263070204	9.00513409278539	8.90901850516487	8.57793579171338	10.0879413226541	8.77057560030891	8.62957502381991	10.8754623467722	10.3256647372057	9.43139108670593	9.52749878241974	8.28803418233543	7.94682064662378	7.80710597786826	8.50787945861923	9.92581641256268	8.99683225684519
"H2AFY2"	6.16637692287254	5.17017247333804	5.70190528061045	6.5246832059878	4.07529182811691	6.72670264895153	4.91930626703994	9.338297572209	6.85744904712296	7.00568188463333	6.77248401752924	5.43540921689835	4.36072149633357	3.90718848522708	6.83122479874579	5.07052067001649	2.61532578968249	7.6669541478105	6.2740021075576	5.9642068966221	8.19197109018195	4.10258353848739	2.9625434032633	4.35732197410352	6.13558312542596	6.53183613039245	6.8732691856393	3.8792655587307	6.67893726469578	4.60218123306753	4.70115308982598	6.75846906651866	2.96043347201823	5.04401586157909	5.46289604672618
"EPHX1"	6.19320168070884	6.43436532555629	3.37810990371405	3.52737742989473	6.05439830647295	6.39174927697531	6.74247788416237	7.94415258961528	6.45867129795876	7.62844612340282	6.63035833654787	6.85972826117845	6.05237101682097	3.17672219244457	6.76353443160612	5.67164253565434	4.98533408168042	5.90270431984664	6.94892541174519	7.66834321240987	7.04480679730645	7.06700029636411	7.42484715965773	7.12344286229619	3.03509131974597	6.16798446349784	4.35671012205051	6.7884984967296	4.94140062587796	6.34724378513921	5.62402906059886	4.63801199108228	7.71175647776709	2.75973220723354	4.22687167892814
"GPRC5B"	5.07627215761356	7.26195947439598	6.04558926376935	6.42400371925101	6.3483339111547	5.84828658957172	7.29732935034567	9.54762415351809	7.7123559434553	7.60796962433022	6.96671964554105	7.5734746150161	6.44784783799112	6.30146867223429	6.86916975354112	6.86223612768333	7.28582536836544	7.75700471591577	7.73814439636448	7.052186346124	7.72388201198451	6.65597057745027	7.78733526455275	6.44595780875207	6.63679817928247	6.86763136655543	7.71947384827242	7.13191803661951	6.68368402667311	6.65290704222616	6.75131086805985	7.92956357963344	7.24033857092992	7.1834456676262	6.22233632557754
"ZBTB16"	5.82436499726867	6.45493036574903	5.0629039151895	5.12662509853983	5.75549047063371	5.83083237363385	7.18343320955379	7.72243595619098	6.2918454127928	5.32451822696032	6.3690630382975	5.9551681261316	5.09731010214226	8.91568544069637	5.56347872037712	5.9817559346614	8.58827846200322	7.49719882404183	6.71753423988913	6.20282925928573	6.01073876253308	6.19567601072268	8.48980210348139	6.23532235232793	5.44110193965788	8.24877434007898	7.46385453560319	6.36486274276948	6.67464687580131	5.33329463742924	5.25940824304866	6.65381587287509	6.83541315101579	5.41211090201382	6.63889825215122
"ANXA4"	12.9687922409634	11.7431218610752	10.9452868483548	10.9299742438265	10.6434217672034	10.9793696130528	11.229666411995	9.31956108420924	12.031167438031	11.5668037747468	11.6004474044743	11.7403438150895	11.4997116217756	11.2360832494253	11.1211779421976	11.6404935305464	11.3155697442716	11.8503611700681	11.5342176093824	11.4216824420753	11.4232057213327	11.8829232754785	11.595411134727	11.4877233087967	11.0074502606405	10.7139291360761	10.1759669660062	10.7830976517076	10.198599667847	10.1668665854247	10.8358356133162	11.4136893776062	12.1218932177068	10.9529939641557	11.2060873356915
"OAF"	6.88116705288732	8.45337210343866	5.58699774638852	7.38960107322478	5.33391583755122	7.21135206935011	6.30825229861288	7.19322658014232	8.1170012807893	8.04814848044136	6.99647207734488	6.95784405322274	6.20599328754269	7.57983758659603	7.48503170365886	6.92679327770722	7.62284739441108	6.09809314417529	7.02733578914021	6.68743515980956	5.03549702376393	6.83760621030356	8.45823292684507	5.84596792129602	6.53124375177559	6.35178476959858	7.77169086952479	7.4269512087303	6.57519141165835	5.94040321724624	5.83760636305871	7.24173799358704	6.35626307576887	7.58696169159221	4.41639422799531
"FCN3"	7.20427502226391	7.46618366784885	5.55995704729075	7.54653739624553	5.3310421393267	6.13288682319796	7.29206083180321	8.23935336045247	6.14066760402212	6.63808536061352	6.5016215393124	7.1363158354235	10.6499880891323	9.11370997095534	7.62812362758537	8.6363851407946	8.98733118291729	8.18158224505207	7.22440184670034	7.00791467023569	6.23655853626182	5.96092513776878	8.27723346701236	6.49247884140602	6.65704125026639	7.06131269593549	7.35284131584683	7.14137213324218	6.29636682070922	7.48521172533953	8.56156943865885	8.3831603722167	7.8334467578757	6.45769501729139	6.90755584923505
"MARCH8"	7.92098649686157	7.86085581276177	7.94581270079979	7.89854619053529	7.56551545257054	8.23027146586248	7.5022221614079	8.89827096910864	8.49262268308026	8.01567484768557	8.00867747797691	8.3198763252795	7.98618329117821	8.44827840859818	7.9501682291198	8.01507116172041	7.95940506698905	7.58750742761821	7.8378724735953	8.10071374386239	7.35291016880747	8.14633877903669	8.15776059151777	7.56163617991263	8.45074800445181	8.40481619686192	8.72234419061093	8.2803352699996	7.93266909134749	8.05540826195245	7.87448928296135	7.50849201554788	8.05420595402553	8.07966484828906	8.12961084365532
"KIAA0754"	3.59322084886667	5.64103465540354	5.91906229661675	6.40135057945471	4.75752407479924	8.50982190421572	8.5797860268614	9.69543223124085	7.00122843294089	5.7808732673629	6.09196707653554	7.29847391986537	4.78471368166619	6.13164258189165	6.3796075897341	5.67334454711874	6.82226822947883	5.71574020911113	8.83666421932593	8.76555287725509	8.0901778543853	8.30427130568161	9.1714952365143	9.15174072720109	7.52219069308824	7.63790394961672	8.33879854280005	8.67198132979509	8.34673850676003	5.84246583077013	4.82616950554783	6.7458239915397	7.76758315443916	7.73355628159961	8.42806275411543
"IQGAP2"	11.3236421824116	10.5876894640601	10.6173217312586	10.2724879853664	10.6171931748077	10.366883618422	10.2843207375874	10.117395169145	10.3830245457697	11.2533443420058	12.1138934731286	12.7645056365637	11.8551060177206	11.9574445822082	10.0655258273119	11.2010558471102	12.2237772841049	10.3651605944995	11.2844653756785	12.0897775359387	10.1339928029386	11.3131473702671	10.354809966108	12.0972861375115	10.3487670754266	11.7698849288184	10.5679514853232	11.8004847420796	10.6256097539204	9.55139551472158	11.5272928783263	10.4649281239252	9.86583866275488	10.5321171967302	10.1457298661532
"IL1RN"	5.76523669599418	6.87103552014948	7.76987350192251	6.96044007672527	5.50248521289681	9.85275274940233	6.0374542686989	8.25081376812464	5.92660699932634	6.11060947923914	8.96022204060413	8.52695826689542	7.63979116508789	6.5661237923025	6.65594693808535	7.01650735787182	4.2447504615473	6.72951266458663	6.55620101328531	8.80776954657497	7.67151137570955	5.44442586681985	7.132409282844	9.56424968806757	6.42579189679998	4.78260113899481	6.5318071342873	7.30307890261711	6.76148423908912	6.68147904113448	6.36583643719066	5.4009157590333	6.38578659171971	3.4658982187858	5.60135017228714
