"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"State"	"MaxFC"	"InitialState"
"CXCL1"	"CXCL1"	1.04270391322831	-0.721377170129076	-1.10693790992733	-0.612787150078495	0.330642794912849	0.893936826105114	0.56036661281721	-0.00816864888810279	0.317318135323778	0.0387796309613692	0.828635462335009	-0.0407768980927788	0.447717591690287	-1.09897230754156	0.606382436143783	-0.508084136137702	"S02"	1.04270391322831	"IS01"
"CKMT1A"	"CKMT1A"	1.02497595880677	-0.571249477567501	1.01227580263076	0.414518549742807	-0.243533536980163	0.790859164966329	-0.230352578824618	-0.408455437578667	-0.513277525659841	-1.35152434500764	0.439368469924896	-1.12856488610552	0.891665665621176	0.171201645842462	0.259529911612323	0.942908683269611	"S02"	1.02497595880677	"IS01"
"SNCA"	"SNCA"	1.01061905645943	-0.994487517051541	0.927095440524582	-1.31360959352584	-1.06820337408098	0.877016280728178	0.00676002653572999	0.264364159823142	0.483713238659242	0.369371507835689	0.169539509355581	-0.664119197730476	0.973801242866335	-0.323054224781007	-0.401860726284256	0.331189696407013	"S02"	1.01061905645943	"IS01"
"MAGED4B"	"MAGED4B"	0.972715520743826	-0.508738405011123	0.565497550427021	-0.921052636163059	0.218923696809003	0.541619350124145	0.162548521114798	0.555874809485016	-0.132826496879619	-1.39296209983769	0.123701250124591	0.144086942378944	0.237335277174613	0.509665752506603	-0.726779485539931	-0.25855598938746	"S02"	0.972715520743826	"IS01"
"DHRS9"	"DHRS9"	0.937646959057485	-0.306175941403173	0.152637952995446	-0.740647681969292	-0.498761544923702	0.89200251563436	0.415265865399165	-0.900829127966803	0.481387830591039	0.331457691922834	-0.468099558716206	0.272583431199026	0.0243961352157261	-0.800122615408106	0.425863427605909	0.869009068029366	"S02"	0.937646959057485	"IS01"
"PPP1R14C"	"PPP1R14C"	0.902444897677897	-0.151991722846037	0.0804823840446328	-1.12751664900904	-1.5582248498255	0.859621427877167	0.602281332115616	0.551158318123598	-0.455238016458569	0.335822822952825	0.125645104973153	0.0201849071359281	0.17178815561843	-0.917465065169492	-0.18718517336932	0.730649636249391	"S02"	0.902444897677897	"IS01"
"TNFSF10"	"TNFSF10"	0.784296054138544	-0.0573852047498534	0.606822237542836	-1.37249401971909	-0.931489102623525	0.675082798382728	0.307442427081322	0.323979939093625	0.292048097147466	0.375192348829516	0.189461917399586	-0.552924410937632	-0.0921864874519355	-0.957455277065902	0.275296108676411	-0.984623606585459	"S02"	0.784296054138544	"IS01"
"TNFRSF18"	"TNFRSF18"	0.765566327959049	-0.213527922116699	0.691779243152076	-1.05592199603561	0.219155324618644	0.638570184614701	0.0580314553893497	0.74977189819853	-0.71416285006908	-1.55106682311622	0.235053123407941	0.491144328453391	0.136311854264257	-0.432440168758106	-0.104315261686314	-0.412520290503477	"S02"	0.765566327959049	"IS01"
"CYP4X1"	"CYP4X1"	0.714322926227593	0.68232074475007	-0.579274069124792	-0.272630077859957	-0.2393413778457	-0.152401234230082	0.110637332807753	0.638183902520973	-1.03843637341813	0.672683522722757	-0.44412206912061	-0.333201554746409	-0.921030167743873	-0.658415557894908	0.706376260880829	-1.31332582110504	"S02"	0.714322926227593	"IS01"
"IVL"	"IVL"	0.596316539571751	0.10796364623147	0.374490758971826	-0.956922496345929	-1.00934187460197	1.68068213714106	0.414891227242841	0.00254845004081894	-0.373915910921426	-0.945485567707019	0.2048156669991	0.548829814902634	0.058744133493284	-0.831406250053764	-0.64480404774665	1.58521835443705	"S03"	1.68068213714106	"IS06"
"SERPINB13"	"SERPINB13"	1.25830890696767	-0.882599818703414	1.18947367552014	-0.913721907478631	-0.781890042708749	1.58913595586326	0.0115588054907737	0.347472885138487	-0.228286450513665	-0.868398198182537	0.630321762692612	-0.807888556947319	0.815213544113539	-0.774290877886328	-0.900909941714699	1.50387364410542	"S03"	1.58913595586326	"IS06"
"CLCA2"	"CLCA2"	1.27292999851825	-0.915787250157329	1.22382030746543	-0.981015956169968	-0.916457205390866	1.50438208588777	0.198905726651501	0.00782644743404765	-0.319603520082028	-0.657524508909004	0.669678149683166	-0.825338177483134	1.0281464799736	-0.743769227956315	-0.85072287708302	1.34716074110225	"S03"	1.50438208588777	"IS06"
"SFN"	"SFN"	1.04883088312482	-0.723521656896672	0.900305929850644	-0.540231353789786	-1.32759778939867	1.4213215606369	-0.147847281721251	0.236052471703898	0.0991709814311791	-1.25917344012	0.974260166954509	-0.381305319192787	1.21252916425122	-0.72371635833155	-0.372150594718604	1.31153789861119	"S03"	1.4213215606369	"IS06"
"CALML3"	"CALML3"	1.09788479019616	-1.06463994459618	1.09226194416341	-0.897989446050002	-0.222650336259862	1.41397794218338	-0.340733028854119	0.846576877634774	-0.455599563527592	-0.948538556653539	0.29483930823781	-0.976113629341325	1.06319814052673	0.128403433258892	-0.968647818444061	0.792186061645091	"S03"	1.41397794218338	"IS06"
"ULBP2"	"ULBP2"	1.06428705101568	-0.695099043203536	0.611201732324394	-0.889840295250121	-1.25563356802854	1.4125414649623	0.662561630203917	0.710174567417555	-0.0124138883816636	-0.641578051602053	0.80116681697333	-0.704836057258552	0.117165019131227	-0.585056255185594	-0.546039948161077	0.834288573522302	"S03"	1.4125414649623	"IS06"
"VSNL1"	"VSNL1"	0.881255502301131	-0.981323019842764	1.23391659596098	-1.12737682919678	-1.0565464856914	1.30178938998563	0.196337694427373	0.701140163235711	-0.491763523003705	-0.541737378615435	0.369398303025966	-0.848870741374657	0.983941452787233	0.157027225631619	-0.923217303507036	0.510160270708488	"S03"	1.30178938998563	"IS06"
"SERPINB5"	"SERPINB5"	1.02050154194038	-1.31969325326647	1.11430605024647	-0.708833574943449	-0.690486378752839	1.29658996286849	-0.0583717653260097	0.545131215603341	0.0284236729260652	-1.28181110381021	0.961624352069286	-0.722271561528211	1.14250720689786	-0.21105936054809	0.088779938199014	1.25292607701334	"S03"	1.29658996286849	"IS06"
"LYPD3"	"LYPD3"	0.829399981928114	-1.15551455542832	1.06250177133749	-0.487334915877972	-0.830758655468866	1.28940353742418	0.357736820543264	0.40270867323095	0.0906362155796422	-1.42041315199478	0.684313729797986	-0.343781360769144	0.832809966557617	-0.186420157215844	0.0223559494569476	0.482112175896283	"S03"	1.28940353742418	"IS06"
"S100A2"	"S100A2"	1.06774404520636	-0.802232165079284	0.644804044169397	-1.14804311433691	-0.99874126601438	1.27273047573495	0.417708809532749	0.808063822252259	-0.107373065308051	-1.17865759738589	1.22358646916051	-0.38573956320129	0.929822964958858	-0.616581547514016	-0.772283562531173	0.731173869306431	"S03"	1.27273047573495	"IS06"
"GJB5"	"GJB5"	1.22274713037149	-0.728590469379877	0.993592319856109	-0.965551550325779	-0.985758394479468	1.24101430454477	0.132314506669056	0.80286125784703	-0.307163657391758	-1.09524409554461	0.837144276210665	-0.858171000262181	0.899024263538283	-0.970176248405898	0.222018204514833	1.20395521373267	"S03"	1.24101430454477	"IS06"
"TMEM45A"	"TMEM45A"	0.22517452574188	-0.798816292948674	-0.266708202260215	-0.815645850253135	0.481906087713713	1.23900542194746	0.734567866463097	1.10006683058883	-0.454173601571803	-0.974533467841937	0.885129078280777	-0.220485316424953	0.382295138518846	-0.4963667585771	0.0918927030147454	0.709348126240394	"S03"	1.23900542194746	"IS06"
"GSDMC"	"GSDMC"	0.990129084076725	-0.396572922942843	0.536549489887552	-0.0803531150227829	-0.251643324024803	1.2363688345808	0.0791838184823455	-0.773094556931817	-0.131478206796701	-1.16231397599218	0.967843395825917	0.0838753420225002	0.0803893604776953	-0.821160769720161	-0.594111618262707	0.185386909434591	"S03"	1.2363688345808	"IS06"
"S100A8"	"S100A8"	1.14717518030506	-1.01278571271719	-0.118501472786144	-0.814849714275839	-0.760299715709374	1.22567454574013	0.111003735996567	0.296059318282274	-0.158912493690776	0.464351457148397	0.695186558434656	-0.255609003810316	0.546452589932372	-1.05176943047621	-0.358082137947595	0.494014622663655	"S03"	1.22567454574013	"IS06"
"GJB3"	"GJB3"	0.992765148670508	-0.84212405489096	0.800610892423574	-0.583217908170382	-1.18863627747566	1.21849327621819	0.270428753965071	0.681119228385203	-0.353010759258654	-1.25034787856075	1.17283603070615	-0.255876537541431	0.512508761532401	-1.24377466021848	0.727814372863514	1.1899339902187	"S03"	1.21849327621819	"IS06"
"TMPRSS11E"	"TMPRSS11E"	0.680165056642218	-0.38573660460997	-0.0384423853535778	-0.358871689431941	-0.542305138289374	1.2076974544798	0.152506844571669	-0.274903560844498	0.631337325125815	-1.11011463069505	0.149343820055482	0.726454452168716	0.886196278136894	-0.497604173662011	-0.305186903025538	0.107453163483212	"S03"	1.2076974544798	"IS06"
"CD109"	"CD109"	0.612599431059203	-1.27987616949155	0.923410553760478	-1.19319747682187	-1.27685925562953	1.19828065698792	0.76102439290537	0.658061082866137	-0.366917571799075	-0.208517679972329	0.717937004929185	0.131943136011064	0.525004646533041	-1.04376584211893	0.0121097160385433	0.97187288369905	"S03"	1.19828065698792	"IS06"
"SULF2"	"SULF2"	0.60916148840363	-1.25315361138236	0.459003390627158	-1.14805378666781	-0.154361406732786	1.1928171870603	0.747759277082819	0.969223255714861	-0.44893331794961	-0.712803892545097	0.64423729965217	-0.0149844951578052	0.120948560557567	-0.304251044844418	0.43301642136003	-1.52471309528034	"S03"	1.1928171870603	"IS06"
"PLCXD2"	"PLCXD2"	0.930643539305871	-0.751847821613815	0.50647850448797	-0.805294935259485	-0.707482554608753	1.14725492184186	0.241616092372462	-0.906583878774485	-0.460695501300686	0.890989558845125	0.426902336000645	-0.943134734574757	0.463935468756808	-0.328506953180657	0.195036058486725	-0.165169068051308	"S03"	1.14725492184186	"IS06"
"PRNP"	"PRNP"	0.565922029107434	-0.469480002256864	0.548326772787781	-1.45923134824592	-1.36721092141901	1.14676967178715	0.371684591407262	0.953485339339721	-0.431528662784755	0.293958484153424	0.829780547372467	-0.314720194066109	0.526523077391736	-1.53992805716771	-0.486440996684615	1.14250134331291	"S03"	1.14676967178715	"IS06"
"FRMD6"	"FRMD6"	0.797276515921584	-0.907126585493555	0.861811540735117	-1.14334344420622	-0.753777314731989	1.14571471773732	0.720520896236048	0.987099603831806	-0.12140269969807	-0.973763214240036	0.765464802996851	-0.2645003253087	0.638688836589501	-0.963312155351727	-0.528722340225695	0.92957043435555	"S03"	1.14571471773732	"IS06"
"GPR87"	"GPR87"	1.04797978840298	-0.777451026634158	0.837003133691682	-0.994499068084149	-1.34324112944545	1.14428545744894	0.496607582195924	0.598523368072081	0.433020177915058	-1.29722090760275	0.875020822353249	0.199682747973693	0.802246217805929	-1.27470153968111	0.0373637017940902	0.657079683358525	"S03"	1.14428545744894	"IS06"
"ECM1"	"ECM1"	-0.382803417420418	0.153731754891287	-0.348208269574021	-0.676979231482545	-0.555828077070198	1.13426584011539	1.05048220454659	0.174709924726141	-0.372511882499625	-0.448293717153269	-0.109271681297141	0.856644429132423	-0.0623838723333714	-0.466297610946546	0.605133511830856	-1.34670863881963	"S03"	1.13426584011539	"IS06"
"ANXA8"	"ANXA8"	1.03001906902802	-1.21878290370467	0.727308638661309	-1.05766918623644	-1.20084851195623	1.1340551350174	0.0497634507808953	0.665766160599957	-0.111984152532222	0.208281404616223	0.987236810023253	-0.887094245589458	0.923309089390515	-1.18984787533982	0.445478246081783	1.12835340559787	"S03"	1.1340551350174	"IS06"
"EFNB1"	"EFNB1"	0.779192576873786	-0.771763140123633	0.579403166132093	-1.45276519846477	-1.30695695695097	1.12733349070278	0.104823336231098	0.971983141028628	-1.23045079798908	0.358401030903521	0.969673045945603	-0.598744757094644	0.392216532270838	-0.979695682431042	0.687367790382472	0.855620739270269	"S03"	1.12733349070278	"IS06"
"ANXA1"	"ANXA1"	0.22607872152273	-0.252802382894314	0.712656424290368	-1.09978534114769	-1.58246771456275	1.0931546990533	0.0904039521853688	-0.830390344879046	0.409798124354866	0.525090096961903	0.201271654045197	0.514188635228412	0.429386386715567	-0.641641158682251	-0.18030425407282	0.56635650969089	"S03"	1.0931546990533	"IS06"
"PROM2"	"PROM2"	0.161920820398948	0.328339702102817	-0.082610517659601	0.0547866633298876	-0.298362303300584	1.07682498371883	0.691553469698298	-0.49065961203627	-1.10896825276044	-1.41594513875311	0.7059520297664	0.0749268676232902	0.173095448729409	-0.348709209493321	1.04373160599609	-0.463267345218403	"S03"	1.07682498371883	"IS06"
"TMEM132A"	"TMEM132A"	0.995850302017038	-0.770878730190201	0.625519819154197	-0.795416471181772	0.0558920787970284	1.06310831398043	0.231915531588153	0.712526774310562	-1.1605733138278	-1.5143989657443	0.502959706919948	0.19748891973261	0.566331198498816	-0.177017724936874	-0.847848053433555	0.615373846422446	"S03"	1.06310831398043	"IS06"
"SERPINE2"	"SERPINE2"	0.85409978486454	-0.942230932378421	0.704062465720064	-0.807749986587657	-0.323087827293021	1.03782350320712	0.516683503239952	0.904503350635568	-0.299734903853021	-1.0202963735007	0.056485206487829	-0.223050279289682	0.606262148238518	0.0575792694323451	-0.774824719943798	-0.16020475020019	"S03"	1.03782350320712	"IS06"
"ANXA8L1"	"ANXA8L1"	0.924028193254624	-1.02219305965892	0.510507804387438	-1.08340654701429	-1.34472133737436	1.03189685782925	0.192948633813193	0.687958016765486	-0.210985399788258	0.678970142309279	0.899763835249202	-0.94172821209802	0.647190313279909	-1.17014191237837	0.321964658344353	0.667257020008753	"S03"	1.03189685782925	"IS06"
"DKK3"	"DKK3"	-0.407539559309243	-0.472357497494654	0.262509659765113	-0.837343260359429	-0.857252571787731	1.00923387749489	0.897740046685579	0.72194516683127	-0.684338482035671	0.987144831358408	-0.254304701427624	-0.15741692956701	-0.040363703863268	-0.729663361652466	0.164716372810044	-1.19948912712232	"S03"	1.00923387749489	"IS06"
"ITGA6"	"ITGA6"	0.603309588043997	-1.27841075101948	0.894096456649894	-1.11958387026089	-1.08801937412934	0.995900504491836	0.312956006935084	0.778219606032016	-0.497482789576813	0.132430302307631	0.83841358052364	-0.894383639965656	0.660023477140792	-0.0844672213088582	0.253972413317411	0.837627914709066	"S03"	0.995900504491836	"IS06"
"S100A9"	"S100A9"	0.946374535550294	-0.239148696374382	-0.636276487544664	-0.350590619315285	-0.792201069990292	0.951860510351348	0.65725877929325	-0.337373421948087	-0.156504247208157	0.209529376176258	0.619672170048184	0.130394509947646	0.315534975543339	-1.39000557316949	-0.0596642634135049	0.600011343161586	"S03"	0.951860510351348	"IS06"
"PRSS22"	"PRSS22"	0.686493683457791	0.461213969791168	-0.38888170967081	-0.0809666433925813	-0.861187476427124	0.931219909949355	0.466882541171205	-0.685765306502161	0.0564332719692859	-0.91292829168236	0.365689402542513	0.490408462894278	0.177451689191645	-0.919225424012089	0.845125673900408	-1.22810591364134	"S03"	0.931219909949355	"IS06"
"DEFB1"	"DEFB1"	0.900906414146565	-0.775492938879821	-0.451454433373367	0.297482680769334	0.345514959929795	0.913578760777558	0.1175696579382	-0.298910890478307	0.179093766830239	-0.14766986781295	0.566638240781642	-0.992178900501783	-0.230277893468175	0.128221660535186	0.822848950911358	0.558140031083725	"S03"	0.913578760777558	"IS06"
"TYMP"	"TYMP"	-0.0926668205432109	-0.142541290417922	-0.232636830335796	0.140975592778987	-0.390035655203315	0.901964100019551	-0.0740232576192624	0.289868963747263	0.295439304322032	-0.484934443637695	0.425951038045064	0.89915296567274	-0.41561690367993	-1.28626847305263	0.578251945934653	-1.75096931537048	"S03"	0.901964100019551	"IS06"
"SOD2"	"SOD2"	-0.142930756988758	-0.83555021725052	-0.3620467181531	0.0739790747894714	-0.237527104662595	0.874760413859817	0.767867995468805	0.377639786818229	0.00235214943668746	0.336599340940178	0.228981497274069	0.140044795526869	0.0878243878484712	-0.957743957928796	0.314002916726289	-0.361339915349355	"S03"	0.874760413859817	"IS06"
"SPINK5"	"SPINK5"	0.590599567972391	0.518941425634589	0.633981260913888	-0.0940367688277467	-0.483733290841669	0.830548228986398	0.0194583621280039	0.402620803153843	-0.828521513751057	-0.0903451027399271	-0.511343782553383	-1.1073559040571	0.155024483021766	-1.23961756116486	-0.100080116696863	-0.587547805370265	"S03"	0.830548228986398	"IS06"
"STRA6"	"STRA6"	0.160327114227758	-0.25179473156857	-0.342215506243993	-0.271095755457452	0.758931520510359	0.792015019306199	0.489528107864125	0.756761545246983	-0.695800477193812	-1.14959263464731	0.147287394635436	0.206214805578115	-0.389908087230435	0.482468119956442	-0.341456216202686	-0.288128253991698	"S03"	0.792015019306199	"IS06"
"ID1"	"ID1"	0.194002424259273	-0.829032780636628	-0.202584618472986	0.637276847454588	0.227399132328828	0.763775844350554	-0.342967301382551	-0.726372767475992	-0.0369763567282032	0.681080018522369	0.646441865084818	-0.643251667710017	0.343726930624173	-0.494529726462981	0.207620177471847	-0.632234690360417	"S03"	0.763775844350554	"IS06"
"PHLDA1"	"PHLDA1"	0.0386158410846728	-0.0726181685867472	-0.189514118589457	-1.13733820773468	-0.0336730125059755	0.75171918871248	0.483517344359852	0.729791039216548	-0.513789606101611	-0.319081393371509	0.509096419253072	0.00526420849199408	-0.143492739447338	0.242570528145708	-0.217328381986643	-0.502908983350597	"S03"	0.75171918871248	"IS06"
"IGFBP6"	"IGFBP6"	0.19350894959541	-0.0767319649669111	-0.327268398119176	-0.840909823138447	-0.651808022878885	0.680828288154617	0.411545574905967	0.203548607387828	0.257943036509257	0.530091078695018	0.344056637694051	0.135856018624239	-0.314296271242634	-0.660163163195989	0.280853249957282	-0.719269189320247	"S03"	0.680828288154617	"IS06"
"NMU"	"NMU"	0.431421360390179	-0.296002705580059	0.126480700786423	-0.0668183344392812	-0.377721743971655	0.649598668175378	-0.0865532753787509	0.525904078809099	0.0393472258448912	-1.36459580039763	0.528817024365458	0.214472093654564	-0.0515112937118668	0.464054650949266	0.169361885511227	-1.06793420327227	"S03"	0.649598668175378	"IS06"
"HLA.E"	"HLA.E"	-0.465958289267164	0.300185895244168	-0.631433471223968	-0.222812840107457	-0.646548398775449	0.257848256449067	0.233244779139234	-0.43490708311596	0.0507810611722523	1.6225570595561	-0.0363576826570421	0.511612718472211	-1.24301004213173	-0.910312874023043	1.3580400854147	-1.66279328853942	"S04"	1.6225570595561	"IS10"
