"TCGA.05.4410.01A.21R.1858.07"	"TCGA.43.A475.01A.11R.A24H.07"	"TCGA.44.3396.01A.01R.1206.07"	"TCGA.50.6590.01A.12R.1858.07"	"TCGA.55.6971.01A.11R.1949.07"	"TCGA.55.8085.01A.11R.2241.07"	"TCGA.55.8092.01A.11R.2241.07"	"TCGA.55.8301.01A.11R.2287.07"	"TCGA.58.8393.01A.11R.2326.07"	"TCGA.60.2721.01A.01R.0851.07"	"TCGA.63.6202.01A.11R.1820.07"	"TCGA.66.2767.01A.01R.0851.07"	"TCGA.69.7978.01A.11R.2187.07"	"TCGA.85.7699.01A.11R.2125.07"	"TCGA.86.6851.01A.11R.1949.07"	"TCGA.98.7454.01A.11R.2045.07"	"TCGA.MP.A4SV.01A.11R.A24X.07"	"TCGA.MP.A4T4.01A.11R.A262.07"	"TCGA.21.1076.01A.01R.0692.07"	"TCGA.22.4596.01A.01R.1201.07"	"TCGA.38.7271.01A.11R.2039.07"	"TCGA.44.5645.01A.01R.1628.07"	"TCGA.46.3766.01A.01R.0980.07"	"TCGA.46.3767.01A.01R.0980.07"	"TCGA.50.5049.01A.01R.1628.07"	"TCGA.55.6983.01A.11R.1949.07"	"TCGA.55.8619.01A.11R.2403.07"	"TCGA.60.2712.01A.01R.0851.07"	"TCGA.73.4662.01A.01R.1206.07"	"TCGA.77.8133.01A.12R.2247.07"	"TCGA.77.8156.01A.11R.2247.07"	"TCGA.85.8287.01A.11R.2296.07"	"TCGA.85.A513.01A.12R.A26W.07"	"TCGA.86.7701.01A.11R.2170.07"	"TCGA.93.7347.01A.11R.2187.07"	"TCGA.97.A4LX.01A.11R.A24X.07"	"TCGA.MP.A4TJ.01A.51R.A262.07"	"TCGA.MP.A4TK.01A.11R.A24X.07"	"TCGA.NJ.A55A.01A.11R.A262.07"	"TCGA.55.8620.01A.11R.2403.07"	"TCGA.NJ.A4YI.01A.11R.A262.07"	"TCGA.O2.A52S.01A.11R.A262.07"	"TCGA.22.4593.11A.01R.1820.07"	"TCGA.22.5478.11A.11R.1635.07"	"TCGA.22.5481.11A.01R.1949.07"	"TCGA.43.3394.11A.01R.1758.07"	"TCGA.43.6647.11A.01R.1820.07"	"TCGA.44.5645.11A.01R.1628.07"	"TCGA.44.6776.11A.01R.1858.07"	"TCGA.44.6777.11A.01R.1858.07"	"TCGA.44.6778.11A.01R.1858.07"	"TCGA.50.5931.11A.01R.1858.07"	"TCGA.50.5935.11A.01R.1858.07"	"TCGA.51.4081.11A.01R.1758.07"	"TCGA.55.6971.11A.01R.1949.07"	"TCGA.55.6983.11A.01R.1949.07"	"TCGA.56.7582.11A.01R.2045.07"	"TCGA.56.8309.11A.01R.2296.07"	"TCGA.77.7138.11A.01R.2045.07"	"TCGA.77.7335.11A.01R.2045.07"	"TCGA.77.7337.11A.01R.2045.07"	"TCGA.91.6836.11A.01R.1858.07"	"TCGA.91.6849.11A.01R.1949.07"	"TCGA.97.7553.01A.21R.2039.07"	"TCGA.18.3410.01A.01R.0980.07"	"TCGA.22.5489.01A.01R.1635.07"	"TCGA.33.4533.01A.01R.1201.07"	"TCGA.34.5239.01A.21R.1820.07"	"TCGA.56.A5DS.01A.11R.A27Q.07"	"TCGA.77.7465.01A.11R.2045.07"	"TCGA.85.7950.01A.11R.2187.07"	"TCGA.85.8288.01A.11R.2296.07"	"TCGA.90.7767.01A.11R.2125.07"	"TCGA.22.4595.01A.01R.1201.07"	"TCGA.34.8456.01A.21R.2326.07"	"TCGA.55.7570.01A.11R.2039.07"	"TCGA.60.2703.01A.11R.2045.07"	"TCGA.63.A5MW.01A.11R.A26W.07"	"TCGA.75.6211.01A.11R.1755.07"	"TCGA.77.8139.01A.11R.2247.07"	"TCGA.86.8358.01A.11R.2326.07"	"TCGA.37.A5EN.01A.21R.A26W.07"	"TCGA.44.7659.01A.11R.2066.07"	"TCGA.63.A5ML.01A.31R.A27Q.07"	"TCGA.95.A4VK.01A.11R.A262.07"	"TCGA.MP.A4T6.01A.32R.A262.07"	"TCGA.NC.A5HL.01A.11R.A26W.07"
"CD226"	2.15106178450364	2.39877388187952	2.14341559038359	1.79007047539375	3.20504774937128	1.72283225317367	1.99754798150284	1.95405795563757	2.007283840769	1.74876265266203	1.98937747415978	2.153797795386	2.41926283414665	2.14156273177821	2.48137343517188	3.02077895304091	2.05846989297802	1.9034888286118	1.98433702428606	2.19808328247516	2.50552235030728	2.17091313200123	2.67496430709512	2.23186499775063	2.34207003358226	1.40581849183325	1.67809061375475	1.96420176986421	1.63688037303597	1.67057488965597	1.74946720519819	1.71855377667275	1.26379853794688	2.4463376013793	2.42928950408554	2.45069628540024	3.0460187692318	1.33422304263338	2.0432565308547	0.890779954107262	0.62421217792931	1.15324015201058	2.14458272133456	2.25214092674619	1.42537545335806	1.98487662104163	2.0451097535654	1.44598875559297	1.19127912937912	1.5738488263213	2.1592591078977	0.793458564068561	1.4527930239128	1.86155341203482	1.90062768564021	1.50812669060667	1.59639923271129	1.38447908348305	1.2540418033295	2.35641027765071	2.6754492582883	2.07907865892175	1.28277836492001	2.82983901997915	1.60489917212805	1.77036085504578	0.40650121699529	1.57295040453229	0.95604326121804	1.573950964409	1.3117001692615	0.846112700835927	1.49869846268889	1.5518027541957	0.691388247346295	1.19842645671612	0.440266202920418	0.764154008442385	1.38671698285448	0.646189713553617	1.47689605147498	0.928816840765666	0.68773401578678	1.38179645505876	1.05100900068492	1.07294892861868	1.15921326362102
"NCR1"	0.633876299708551	0.952878806297239	0.431273530919067	0.667486743376136	1.54282605629022	0.822266958962647	0.550407588141524	0.681620425395843	1.3712716049399	1.3750980305087	0.729412418568003	0.68132382880879	0.920334536894183	1.16535370035947	2.12662696150694	1.27125439605598	0.84405032251856	1.13473672272752	0.443419506383421	0.33529341600676	0.400760819769319	0.236521329324639	0.373522687455835	0.386376454027881	0.520009015365628	0.16143248369363	0.585736914058743	0.618931154140735	0.321311307608542	0.512426726387175	0.519136137342359	0.621904815765046	0.931216875642755	1.24099611022634	0.553294244730311	0.742043123686438	1.50792136581093	0.331155014016686	0.263436700494458	0.443918613514045	0.194183759222497	0.741928408075122	0.963510608909002	1.31787554502937	0.554632149120575	1.14336629910832	1.4080907236351	0.952018953567743	1.22660480372673	1.01968429746592	1.09568099389613	0.859277054019009	0.656454893621502	0.615429954271989	0.741094244190272	0.307702019093144	0.800831642380482	0.832570149728859	1.33468142687573	0.45999985929427	1.88715304797465	0.836816544806869	0.764546798769951	1.1374901398881	1.99932692191072	2.33308042506224	0.0966964346087636	2.17270108914124	0.588625657423975	0.536059696972448	3.40179652486585	1.57423673894606	1.89682811033758	0.55739304039783	0.419103362584755	0.241830501100172	0.34532965371869	0.417449608595062	0.26405620407281	0.360411370858822	0.812482586751981	0.190301871841905	0.171507669063724	0.864748855345291	0.355691946507013	0.322774639909476	0.703400799721643
"IL12RB1"	2.94182403754213	3.67779727193246	2.75070790715773	3.63608336714409	3.4784977880359	2.58786093375087	3.10842138056834	3.43450658428715	3.3683534995724	2.85630121228297	3.143222192332	3.24322732761858	3.54532843491581	3.24210325470072	4.04917405339809	2.63165568948308	2.94026814306008	3.35329781041548	2.93705520250793	3.13732613978766	3.39193429192107	2.71325515989697	2.62941587656975	2.06193361875577	3.27160493476236	2.33215728390311	3.3014286368094	3.27273946466679	2.52128099747642	3.46391275141219	3.420225169863	3.17888958490413	3.16232497969683	3.0220935074922	3.3708760622395	3.9250539759355	3.9071641267893	2.69953026619513	2.95943827947967	2.89750246673939	1.8996157003472	2.58287821675074	3.11383840682057	3.68491076812557	2.64856700164904	2.38573209872561	2.90883905015268	2.91357625370293	2.14733071228174	3.18336088752911	2.9961653477925	2.22486287582657	2.82716736628002	3.34763114290595	3.09565863326909	3.15904678628114	2.93593084728973	3.37886446292444	2.92392951148451	2.60023178503473	2.8293127619439	2.95685131595715	2.47771456630229	3.35332527407127	3.81208762087917	3.00576260306902	1.08104795421659	2.6515736735872	1.89270835753775	2.14959192255916	3.26594608146229	2.50607092943915	2.25543444370686	2.30514002323886	1.72568319054281	1.45935489819693	1.53100885462035	1.8169892805183	2.13554161002393	1.73412496394288	2.45322519179572	1.59689249334902	2.02943873030282	2.08809840888397	2.42477964259803	2.51760485311524	2.11504811039988
"GFI1"	2.02912977431598	2.98868929820483	1.83611968812551	3.05773876194605	2.84343925984793	1.83886084898641	2.49866963932385	2.02398671406963	2.42413874555769	1.87973300676824	1.87879774033937	2.17772375072097	2.62928709317788	2.31633930266798	3.39481403463278	2.18149303390561	2.13877657186286	2.93642478216415	2.26480380460109	2.24136856334571	2.12078045134752	2.30392247317391	1.41596897331507	1.79554765448284	2.39959638475561	1.20539757329859	1.75358765589803	2.4037266102262	1.72560554644039	1.55202771997869	2.3119848905911	1.99451843929057	2.45200858017068	2.62490722840829	2.30121295522363	2.92405350194394	3.09709706981081	1.61117434377379	1.81555802905343	3.19428105315969	0.710776608014561	2.33362342605831	1.44733997763485	1.30659708510135	1.7401245139758	0.876615364858141	1.38986809752291	1.09402482146835	1.19785277870342	1.34578062249387	1.25020792422446	0.653098698169897	1.34266895506018	2.29281396752484	1.36559789058064	1.04529030187574	1.73826508263298	1.41530137333271	1.13989877553068	1.65215619043455	1.90309257350525	1.7045866507205	0.89172239516282	1.68205346588706	2.55219346190205	1.58015964338012	1.67757114188687	1.6074971345468	1.88026922981263	2.19285767299814	1.37754515433639	1.63851624840604	0.862825165618194	1.74644929200753	1.37495282585479	1.61088864666826	1.01799424355161	3.08802734622079	1.31974121042046	1.99663003159678	2.48938186355526	0.769729967075204	1.05152115271788	1.92750573715345	1.76256786632363	1.31423637940402	1.96829538265823
"CD86"	4.18447194352817	4.36490403859561	4.4183263896933	4.50640182868486	4.90000761376751	3.73124510224905	3.97868671954967	4.21393832547293	4.01685756291248	3.70075458987648	4.40828193816728	4.63575954634535	5.16774579176698	4.33245557423524	4.53944491295888	5.28584183763081	3.80388157568057	4.19650349200796	5.08993939677955	5.07790930945022	4.52147757220355	4.31796536005518	4.64381969944074	4.22488313621492	5.56751737389747	3.61878767589453	3.93116777764407	4.19249285725968	3.72688260787895	3.59017537573169	3.8891605448367	3.76351246743769	3.92136031481773	4.05807122058413	4.07380685289569	4.83495154061515	4.60363956208014	3.94157712824054	3.55064679960098	3.20217208594798	3.12202347379761	3.70591180442562	5.03038095999579	4.69980595787924	3.61785177112629	4.85863769684228	4.43246510877057	3.93410087008641	3.51015711467063	4.72819794132253	4.74140420342011	4.23644854364809	3.92856246899214	4.41428810136964	4.50737188266587	4.69978652737357	4.13586095914761	4.95280524781332	4.50337128384921	4.66317524092429	4.63264358555231	4.88024028188286	3.58449938989464	5.48146615879386	5.3782924806475	4.42263698757263	2.73018970403691	4.11008690001817	2.73490280575561	4.21167038799919	5.40043851979999	2.81809559646793	3.48920952336592	4.27893830975685	2.47291479805581	2.33693809045844	2.93237431431543	2.67018358365663	2.86241561895758	2.6166154880888	3.28384365145046	2.29412382214318	3.15559722788014	2.97559269526508	2.38693600970101	2.64898954513367	3.38689789335482
"IL2RA"	2.4280363322088	4.56179960384052	4.29787100743628	3.56170462753377	3.72206760570428	2.86858166741876	2.83052046049903	2.52182653016318	3.21904062883018	3.32576232263217	3.86949356769506	3.49805566698726	4.87155467895346	3.82621722022411	3.29555472393676	4.21385618010032	3.00399603442421	3.24667739656969	3.51565650175795	3.90103221568391	3.60091248606383	3.04360151670657	2.90968188046018	2.36395129974802	3.17429470562601	2.09103227473712	2.3147188398327	4.04346428530121	3.16349785598989	2.45802693058354	2.64778158340466	3.4395151751455	2.97896790249963	3.0843679495154	3.26206387128524	3.73392292090665	4.42817317685574	3.12540781178829	2.14005607179004	2.61327951433758	1.39741241292924	3.45031591914309	1.83921598813855	0.837414198926487	1.02688605532647	1.7344880880104	1.53558242196501	0.743693858349939	0.922088170113023	1.95717832448946	1.49137416201262	0.926931521870406	1.32012356984735	2.03298066336982	1.36162105598752	1.71926762907818	1.31432873379956	1.52783045509846	0.96150033790661	0.599382457703513	1.87256239158871	2.18586079106015	1.09427736381983	2.83485935022313	4.83985135491529	4.50997588514504	1.11191707632453	2.84102293766629	1.45308318520862	3.09333616022169	2.95605482812284	2.27592757473522	6.56843554564802	3.55566838343588	2.06146264738354	1.02313285828035	1.66234457138056	1.43393696641933	2.74133723545237	1.93671105771882	2.31054099306142	1.21538071183723	1.40385650548442	3.10429924207654	1.92737519703657	1.47193878228293	3.07589368491826
"CD80"	1.10010075911242	2.39069002522226	2.19194212161097	1.77586161887263	2.04866092057543	1.43910488102623	1.29144713469995	1.94495794399841	1.67853429074484	0.770319513356516	2.34179309037922	2.1042036560798	2.61622960939708	2.2313403378401	1.87452414273111	2.26280849491334	1.91165599707522	1.83618901675436	2.91879593185826	2.5664297210155	1.64783831751942	1.82355413726172	1.88395045683836	1.19064821997168	2.27738700743696	1.11376644371717	1.39021483483363	1.87426922088696	1.95366007532169	1.84883803823028	1.9104675178083	1.45884708938946	2.24838830061943	1.46766159488465	1.87450006225418	2.43103576032188	2.80471873823988	2.37934152594703	1.90133120130068	1.19998704407717	1.40180537343896	1.79926672808786	1.77010186955137	2.06794557475928	1.70050563443997	2.03087062983114	1.83089727005478	1.58308009964077	1.4112751052111	1.91676900372227	1.70617285322241	2.69081126852047	1.60095451306135	2.5950389730013	1.14059475570557	2.37255374690309	1.62500105427905	1.84779388717124	1.91813849510993	1.469805404786	2.0329292817834	2.21092620969389	1.71964778945615	2.24430152206541	1.51674378306173	2.2485323304103	0.87339114043274	1.74365854900796	0.538787131754921	1.74608328333455	3.62879714911173	1.23466439725182	1.56769009945276	1.37124029545114	0.77116665726396	0.38144502917485	1.26093569814721	0.783553699925777	0.847490770715332	0.755418398674534	1.55929576660343	0.8116954898083	1.29138138990411	1.27261135154325	1.01011422879561	1.86888117839469	1.47983525859235
"JAK2"	3.73425793010603	3.73078779553033	3.63558886874504	3.38040010086939	3.36511819692922	2.12491225550066	3.43329117502712	3.49174645231546	3.27486640128059	2.72485152422362	2.50603118815993	3.68890025158925	4.07909149950359	3.40916283798469	3.5040108675753	4.19861235431128	2.60972806914081	3.05282391829165	3.59190051512848	3.07789240039734	3.25085529976363	3.66061455745702	3.14693175513681	3.03939684960466	3.7644054831441	2.75932112834403	2.89391865960039	3.12004434548859	2.84727971150151	2.81528670203266	2.86441753312148	3.12868862420441	2.34749581556071	3.25815861591769	2.92341129500761	3.70108303094391	3.99077141444241	2.44766437554335	3.57494880684731	2.60948757748761	2.18088079687958	2.70348010471293	2.82074564479661	3.54300800069591	2.83165476034574	3.4910073250941	3.5215424866076	3.35574286408064	3.61527080934187	3.27048474799699	4.0283443810262	3.04509987987311	3.85877333450944	3.02670450463431	3.47850301937045	3.15285195785791	3.53534327260291	3.28867986707182	3.51997753651044	3.45866801702783	3.84196275437197	3.32070575148254	3.77075930770373	3.71773887377459	7.01480956826567	3.85033031105195	1.82109593606641	5.13878753365496	2.71059843484302	3.10379442863425	4.17360709529824	2.94245852995912	3.38664488606458	2.96996766836476	2.71081525312281	2.12214998730379	2.97447006155307	2.18037826290797	2.36046345902961	3.0461493935178	2.64723126830498	1.87715178823011	2.39956609923284	3.04344368855996	2.70473425035002	1.9121664544164	3.66924066748598
"LYZ"	9.56348522851605	10.0433452819742	10.1307786575975	10.1116915789524	10.5703983464949	9.30167050182484	9.70277408517382	9.8436559078505	10.4063337078326	9.54059942281789	9.0968020392645	10.3718644384745	10.3380954972634	10.1007494613059	10.1205584064009	10.5441109900454	9.32741280209049	10.4826309334365	10.9370315969689	9.71970580320223	10.23967035958	9.3280906864082	10.3803806998441	8.91492997461049	10.9911138467773	8.84680131449813	11.6145079889636	10.1376470213349	10.9832324878172	8.92037444594155	9.72958979708531	9.13555183375824	9.3403836281989	7.56107749385612	10.379925129318	9.82769574274073	10.3950038844719	9.16368410029557	7.99781581409511	9.61576420123251	10.9675094820664	9.81458524558447	10.0676027123686	10.8445240905891	10.4880127849485	9.85856247092517	8.81529925461563	9.82872580332329	9.56461525194794	9.99296709857674	11.2196654884467	10.511331167845	10.6517457958776	10.6464730694766	10.0516542008375	11.3537349944625	10.809435611195	10.6546707949976	9.40859885167921	12.4606899330946	11.1471680403897	10.5894614163582	10.220160621761	11.4839059257914	9.85951593352313	7.91385046766739	6.61187521175164	8.93200688225255	6.93562367600732	9.86572465036201	8.29642861465414	7.43656804710667	7.74766191343904	8.67984725917619	6.91955781641316	7.38605450035293	5.56425421503998	5.75142593373168	8.15716631990097	8.14344942571179	7.81590686842822	7.69996472523566	8.94176146983626	6.37296313932558	7.3914832627003	9.4585895400268	8.95810702324789
"CCR7"	2.99724679297963	3.10469277526626	3.26437683338398	3.05675215966466	3.71020836992952	2.36935988113106	1.8768150579462	3.70661247134379	2.80044960140156	2.82464661380033	3.24956686608242	3.14027746525744	3.54579449638303	2.98452039204974	3.10316881586665	3.33121662565333	3.41627332859693	2.51790421688292	3.659736034072	4.43532613452043	5.50656394019447	4.44211197519575	3.71039436684245	3.444783191478	3.78797504741595	3.39496715570581	3.52437698673697	3.61053808065303	3.56292735299841	3.55425142198848	3.47272787270946	3.97612116110328	3.35274143816681	3.41133947711332	4.5508224717896	4.28115011788913	4.95812100792854	3.24369317769412	3.99788010065808	2.81524886622607	1.19629557006105	2.31870074080956	2.16101614471242	2.99063251070706	2.43568316025707	2.0686411738771	2.1656184668682	2.36345659515756	1.68753839854969	3.13277994638864	2.48650068472815	2.68075039850375	2.15278609641733	2.67568595638749	2.2678511442745	2.94375143344445	2.0994854103241	1.83841129867664	1.40333744472315	1.82916790550438	2.13837433835652	1.85132491976532	2.45233349734887	3.46526058043823	2.28337987594149	3.0965004287541	1.17068443066256	2.21584066010765	3.0851717792184	2.8374894698978	3.00768172241262	1.95979826919579	2.39792916265867	1.47588069795327	1.88780241468626	0.827162077378069	1.55579683210804	0.963832199774987	1.47034342651565	1.17852288606529	1.52640017411719	2.08744291030173	2.45926628560757	1.58805143456665	3.59754642530446	3.10855267220964	2.28901206585271
"CCL19"	7.40401474618908	6.75001315851897	6.30393504282644	6.07480431574388	6.40385449726842	6.45074169695861	5.76927805396592	8.20658002248768	4.50215104110579	4.95808174755595	5.36137259726241	6.8475833725596	5.92181556536221	8.18312946992696	7.72115208612593	6.32386695283738	6.37595545520795	6.31181661279126	6.91959671257411	6.96911040183938	9.17402814144692	8.71961108470724	7.51876273313896	7.00388963543779	8.38243458776136	7.75186735667744	6.37663850488186	7.47065456417576	7.30104277521023	6.82998920326712	6.89045603787367	7.89609409099846	7.2096809441641	7.08545379385663	8.3756457557494	8.11882834484281	8.02783312587036	7.47105456386692	7.77482114650265	6.27424630823906	3.93333129882425	5.27126832080342	7.1074986837659	4.88522135045026	5.50289757097946	3.2275458405845	2.80960588378545	3.67120357613496	3.09254450259878	6.67889237821265	4.41732995476233	4.00112137750795	5.67931991831911	5.22611088944806	3.84806991816406	4.7025390401724	4.46698295296779	4.37855281332813	3.21732661596882	4.90530172790208	4.28553232797077	1.71241622546149	4.27548168049738	5.78072924503884	8.25396831982578	12.7974360486224	1.4248427093328	6.83386157156107	6.18997735762989	8.14604453335514	4.86818737975082	6.03028885133824	8.20676172961966	3.86240530783864	5.08424868487007	1.2276436496033	3.84838000378904	1.46239524837604	2.50430422924728	3.23080950023955	4.1259946395697	5.81488996369577	6.23404786087558	3.53143318484872	6.62638265483125	6.25750339338202	7.38428543976639
"LY9"	3.34403745932501	3.09042780474011	3.12019733253575	3.25429825726846	3.7926642243008	2.17845429197511	3.81391573705289	3.45972539809802	2.6749805647917	3.03090897579824	2.17825954535537	3.38760579393177	3.36560430516155	2.67821216305765	4.45364753073533	3.85707423584929	2.82604942904676	3.44671886430837	3.40210612069463	2.85795526636966	4.57186244340094	3.22717938720589	3.19002898472436	3.00103672791913	4.10923360263557	3.09481335984629	3.24178462755039	3.51079022029937	3.25322340821482	3.349151963149	3.21913854112927	3.76087046466922	3.3706679725212	3.65267162648829	3.45129031199662	3.5215312173078	3.91569359849673	2.74372419486186	3.34083574256982	2.87714460265455	0.84701942798076	2.47990631646689	2.10968703380935	2.68082916312767	2.86628413741919	1.57098477853828	2.07664370038199	2.07070990354725	1.30524383217807	2.478956319651	2.66871350576428	2.75434759256505	1.7772930228455	3.62980503036228	1.70816855813274	1.42122040495528	2.46207920871777	1.39843937147269	1.6377052957831	2.70323142635007	2.50854770919704	2.30798834241464	1.90706067964113	2.96195373753179	2.0491700140763	3.24454768026369	0.610243598451116	2.87225753798614	2.65290524351827	1.79104362198377	2.5078293466015	1.57085838495559	2.19284169169189	1.99432835666494	2.01360450407404	1.34430266166705	1.64394690557829	0.811102159949054	2.49883026575823	2.21460413331787	1.82093120203162	1.73433161952622	2.30567780076493	2.23886764457074	2.56067049778533	2.58462289740896	2.11772074573718
"ZNF831"	0.822894387576187	0.985200923145481	0.64388579213685	0.620746916416547	1.15002971689331	0.468806424069397	0.622853581042361	0.796661798473145	0.856054286450729	0.694264172777843	0.67229947470257	0.660049250458544	1.05812464885662	0.814896729848159	1.44299600532412	0.725097742452258	0.774855781487395	1.00801556505682	0.80502811949197	0.720257621160176	1.53901964441672	1.17204483188644	0.711591103067313	0.692381548861387	0.904083505760738	0.658359966617748	0.803990465091077	0.716094832775109	0.857144597465939	0.934100511388295	1.10668859017914	0.927119288664202	0.658470883411425	1.08095200352317	1.1894924946057	1.4748587418407	1.43487079888792	0.712933107317751	0.927008447057666	0.616575281137486	0.0647457948408638	0.342230391951679	0.426637333848808	0.748459623118926	0.681460946966414	0.334043007575141	0.878656305615367	0.559283110089898	0.341072178940154	0.46434110499371	0.886584953519261	0.272785142965307	0.608136028156117	0.981523467341709	0.465047899563761	0.535950256657991	0.543452072906306	0.503043502689423	0.532926774261355	0.528393477648643	0.834524096152024	0.697924240552342	0.461086713666574	0.891828022834141	0.337148192294872	0.457683459422749	0.0550090522988591	0.511154759580988	0.443662253520415	0.357535244594319	0.460014279055872	0.278944701614307	0.49161102615012	0.265078597852066	0.334821810345368	0.177299950352151	0.0459246621067335	0.155293014483085	0.246411718674991	0.173469408125626	0.310977347235119	0.291190311572009	0.285866551543822	0.359808218961889	0.684916240246251	0.484742116874151	0.487350690320018
"CD40LG"	1.95822954478482	1.4336790658353	1.43826768208961	1.57145185594183	1.75779677465776	1.12091704284884	0.903200516977894	1.869021280718	1.35794742422909	0.878105351724114	0.872389009723477	1.38319005615109	1.89321943458775	1.91478768608072	2.03150067741036	1.7045264334163	1.45146018902642	1.38614874672858	2.07385894653489	1.88006624577993	3.17139961113257	3.24509147413361	1.28202859106817	2.04177521725506	2.44536799035944	2.08972918063276	2.0681605262055	2.01812241699538	2.30334945243426	1.99916687298114	1.40768636973287	1.69658390774968	2.61581006057813	2.35668553610711	3.04885383901613	2.28061109087912	2.52362009821952	1.72116638437138	2.37763979250253	0.615985283630928	0.500766017051268	0.81100638105289	1.77707522571088	2.39148367018226	2.15882575832163	1.11256860741331	1.41153293591436	1.90491877136526	1.10328697412107	1.28432216834641	2.28079204865115	0.519577117965924	1.70341988399524	1.52286411549726	1.27678106486791	0.987939245571796	2.08856599901739	2.14376154302318	1.30849965124399	2.76454141991514	3.54653637443606	1.45598466269841	1.28238091397048	2.10796063137319	0.881771832617643	1.28376335232369	0.139324567090963	0.889600580750121	1.35376401876357	1.11929286058765	1.48964161088105	0.81709153593383	1.52073980375673	0.811848265316341	0.41934493045737	0.274236375518891	0.117060308490066	0.137051754419307	0.750618410812669	0.452827822022011	0.634756643685836	1.15279033852693	1.02756376210849	0.253816984252154	1.49560705475801	1.54338579115716	1.40571205618544
"CCR4"	1.83774973887883	1.77466180291861	2.77171498095679	1.55915209300009	3.37588692294719	1.34971264800751	1.21118041371996	2.05472267559272	2.00761015683321	2.32871773744399	2.0003702235879	2.60449340452066	2.45823157641769	2.64111328007688	2.46379343073072	2.62267182179792	2.27067314430006	2.44343304669495	2.58208096274374	3.59405624191065	3.98063396027057	3.71023619491411	2.27253747709932	2.35099910398785	2.55538175647466	2.03382103873364	2.22001757319053	3.02881681044781	2.97520316662563	2.2005347987599	2.77069152784764	2.67669094784471	2.54879027219105	2.60993276282971	3.40606653623908	2.91034945730787	3.51957500437469	1.79917389770129	2.49986661008444	1.26180063903276	1.02491876774784	1.11128164385887	2.11194428178315	2.01275437313217	1.48629807788264	1.42999808742902	1.70278168799492	1.44578634789354	1.01942748966649	1.58741460836517	2.76574425100615	1.07784460695347	1.55015356415018	2.26062645967905	1.55240893645395	2.01350928259308	1.66738485479352	1.87650603739758	1.17959521346666	1.31452099591655	2.02910766112912	1.79505374863197	1.53927263984053	2.40276924383638	1.66543970564552	1.86537106010848	0.403928001712076	1.73732022806259	1.64068261318258	1.76171613090994	1.79878397414866	1.36726705106655	1.67124210374515	1.33907653646556	1.08898204946672	0.908519942955164	1.0633115849531	0.738395943350231	1.06857329577489	0.710687867681131	1.3281130568848	0.763356409499086	1.29810789142736	0.66233188480265	2.08322340428997	2.5333681745223	1.10329689281228
"TRAT1"	1.85914499095147	2.58329549968064	2.05215353748565	1.5892990273881	2.5522925442035	1.36834722553604	1.79837399677359	2.17862064487147	2.18556044085329	1.90936527037389	1.70042908588638	2.05358797014632	2.55351801906926	2.7729277713032	2.70160162955111	2.30084171863969	2.39090414001084	2.37480009692461	2.27459536772239	2.60943755290588	3.67970401955414	2.60748200618008	2.58708739741838	2.20082010506214	3.19984019369323	2.42121504683067	1.72454044773938	2.35797084419141	2.176984253534	1.85410505275756	2.65931434710431	2.48371853615686	1.60846362038982	2.80913322684362	3.04872479020333	2.94180019761817	3.59324480243019	1.46650608602127	2.72249151001642	1.16479674242182	0.258379032659841	1.30630965256829	2.39859538438297	1.98010078465996	1.72010412290532	1.23163636133169	1.29144480672555	1.45382884280589	1.21256002007071	1.50917915859947	2.63527370093312	0.968541345877821	1.25113567557512	2.14249608780481	1.3602799223827	1.94467375911745	1.64135621914068	1.51088895037094	1.13481196063145	3.20217392448727	2.65122111977325	1.62322510360257	1.01382878311433	2.28920750007813	1.68473711158281	1.67942960291832	0.401564436436195	1.65373995279724	1.40704186238176	2.23564107810949	2.26048957924248	1.09279434886598	1.91536646621542	1.17906795652681	0.57060120309768	0.361809423650192	0.663561884118875	0.523507086772015	1.10485062964274	0.533066253409616	0.851665736452728	1.33652655925306	1.0487789857026	1.14737866681341	1.39899305386477	1.40346005202705	1.85277269282657
"P2RY10"	2.95054270330173	2.52999957629978	2.5773796367756	2.77915214218381	3.92578880967634	2.00828321954132	2.95160715646234	2.94447791146124	2.57731545779523	2.17083014515222	2.22953012161612	2.76892754280748	3.18210365519784	2.88235539128738	4.00253941401212	3.71186484550278	2.25882377196273	2.85248979651732	2.79832233242841	3.55645191033065	4.31791861398406	3.46074289885283	3.44672436094125	3.22408262914907	3.72687820032002	3.12106859974685	2.39684914098724	3.32906216071313	2.95673882249921	2.93237374216	2.44386317032512	3.31641026395598	1.88176913064191	3.38306848457359	3.38533947832647	3.3334473034356	4.11953126694349	1.7430106608658	2.96356340901646	2.47096011807641	0.573708540379599	1.60108751927145	2.15740067948869	2.42998037565701	1.72605059608085	1.95622484953118	1.80395834756129	1.22556230525893	1.0834845075153	2.17807617467196	2.72025511617092	0.921325541142051	1.73340176901562	2.57418053980676	1.62913808260474	1.79012357342285	1.85488143662608	1.11845335625149	1.21934602076529	2.64461578258932	2.31896104915945	1.67911064634163	1.23442014092655	3.25427341058229	2.29573982184417	2.89827543575591	1.00102206921638	2.32405200665215	1.89335995811302	1.72005355600499	2.82588095940751	1.50654686965591	2.20007457376836	1.74681206413606	1.46026700423951	1.18544279400257	1.05832480487007	0.801987002968478	1.94056274945466	1.30572773232751	1.43459326698476	0.957910671601195	1.74451936374584	1.54482572447047	1.85411067403947	1.66589489995533	1.76041893176414
