"V1"	"CTSP.ACY5"
"LOC157627"	"LOC157627"	1.04391955111267
"INPP4A"	"INPP4A"	-0.979953726816202
"LOC728377"	"LOC728377"	0.650797400580775
"LOC100288709"	"LOC100288709"	-0.34293638098366
"LONRF3"	"LONRF3"	0.689908315441293
"SLC22A18AS"	"SLC22A18AS"	0.0537706704013984
"LAP3"	"LAP3"	0.905502207996523
"PI4KAP1"	"PI4KAP1"	-0.761856772150497
"C16orf58"	"C16orf58"	0.27500564256666
"LOC100287921"	"LOC100287921"	-0.461571893465452
"CYTSA"	"CYTSA"	0.799922441087173
"EXOSC5"	"EXOSC5"	-0.378440964211131
"MAPKAPK3"	"MAPKAPK3"	-0.927988980985937
"LDLR"	"LDLR"	-0.20691095815755
"FLNB"	"FLNB"	-0.526896379921059
"XPNPEP1"	"XPNPEP1"	0.816104256926438
"GIPR"	"GIPR"	-0.341757533389966
"RHOBTB3"	"RHOBTB3"	1.07361836853328
"DNMT1"	"DNMT1"	0.89856857003868
"KCTD19"	"KCTD19"	-0.449373200307456
"LOC100190938"	"LOC100190938"	-0.235158098346063
"SLC12A6"	"SLC12A6"	0.115023239245209
"C21orf81"	"C21orf81"	-0.465135268790085
"TRAF2"	"TRAF2"	-0.954783613891664
"LOC645939"	"LOC645939"	-0.342604668200287
"HP1BP3"	"HP1BP3"	1.30359060659725
"GOLGA2"	"GOLGA2"	0.723388535144145
"LOC100133220"	"LOC100133220"	-0.470140897300592
"BAG5"	"BAG5"	-0.31375163834436
"SIK1"	"SIK1"	0.507249685100429
"HRNR"	"HRNR"	-0.742775525061067
"CPO"	"CPO"	-0.605274049735543
"FAM118A"	"FAM118A"	0.0656471357333703
