"V1"	"CTSP.ACY5"
"MMP2"	"MMP2"	2.0354393568355
"LOX"	"LOX"	2.45268561575533
"PGDS"	"PGDS"	0.791273822582543
"EPYC"	"EPYC"	2.04664355928843
"BLVRA"	"BLVRA"	1.5320196054171
"RBM38"	"RBM38"	-1.28643563237442
"RNF130"	"RNF130"	1.948852579757
"OLFM1"	"OLFM1"	1.47450479657061
"CTSD"	"CTSD"	1.1850813964435
"NPPC"	"NPPC"	-0.445765224400644
"RDX"	"RDX"	1.57359727438025
"CCDC3"	"CCDC3"	1.39529851177526
"INF2"	"INF2"	0.366242331634602
"EDIL3"	"EDIL3"	1.37440098840288
"MRPL2"	"MRPL2"	-0.34892736329893
"C19orf36"	"C19orf36"	0.644930388742802
"RNF19B"	"RNF19B"	0.936939855855741
"GPX4"	"GPX4"	0.465026629346507
"MYLIP"	"MYLIP"	-0.582872498752785
"CLIC6"	"CLIC6"	0.0800727221261679
"C1orf97"	"C1orf97"	-1.29298171854718
"AP1B1"	"AP1B1"	-0.568425436300246
"DPY19L1"	"DPY19L1"	0.532718713277688
"SREBF1"	"SREBF1"	-0.241221546321617
"HBEGF"	"HBEGF"	0.762888123387107
"B4GALNT3"	"B4GALNT3"	-0.687233205730119
"LOC440498"	"LOC440498"	-0.00486119231964206
"OLR1"	"OLR1"	1.13516110543057
"CST1"	"CST1"	-0.547424917824489
"SPOCK1"	"SPOCK1"	2.21440174551581
"TM7SF3"	"TM7SF3"	0.756265044402465
"PDGFD"	"PDGFD"	-0.295826628899372
"SPARCL1"	"SPARCL1"	1.25193953085803
"DARS"	"DARS"	-0.614120136209415
"LRP4"	"LRP4"	0.0968658007650608
"TRMU"	"TRMU"	0.0445194178412019
"C14orf83"	"C14orf83"	-0.817969767066255
"LRRN4CL"	"LRRN4CL"	1.88648466808126
"SVEP1"	"SVEP1"	0.123924678238464
"TOB2"	"TOB2"	-1.07023901856927
"PSEN2"	"PSEN2"	0.216061762860183
"IRF2BP1"	"IRF2BP1"	-1.22337006288167
"EGFL6"	"EGFL6"	1.56604522342595
"IRAK2"	"IRAK2"	0.930155886967914
"HLA.J"	"HLA.J"	-1.09972116698468
"RPL21P28"	"RPL21P28"	-0.112560597055611
"SUSD2"	"SUSD2"	0.45016496168478
"SERF1A"	"SERF1A"	-1.55138078399035
"XG"	"XG"	1.99255584173139
"LAMA2"	"LAMA2"	0.737538964529022
"LOC100129122"	"LOC100129122"	-1.04749006981315
"SMOC2"	"SMOC2"	1.16240012251676
"SIK1"	"SIK1"	0.167913302900974
"RARRES1"	"RARRES1"	1.55623823010525
"VEGFA"	"VEGFA"	0.400028404735619
"PRRT3"	"PRRT3"	-0.128445397655607
"MICALL2"	"MICALL2"	0.74587571368247
"DIO2"	"DIO2"	0.593045363608298
"C21orf58"	"C21orf58"	-0.921720219221473
"TSPO"	"TSPO"	1.26533446362802
"ATP8B3"	"ATP8B3"	-0.38636590410145
"ACAN"	"ACAN"	0.714733898687102
"KIAA1598"	"KIAA1598"	1.12363877557619
"MIOS"	"MIOS"	0.0432219051733319
"MOSC2"	"MOSC2"	-0.367449283018896
"SCD5"	"SCD5"	0.74225614207819
